"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
1100000,1559.29,602954,57025.6,-75.6163,74854,21214.3,8742.96,6850.38,18.8728
1070000,1753.93,623331,70523.8,206563,27332,21263.2,7851.79,4442.77,18.8764
869487,2347.78,690836,70753.6,45.4954,69613.9,19151.9,8788.7,3254.16,18.8806
581273,1741.23,478002,52183.4,278.274,63404.4,22778.4,39997.6,2058.58,18.8816
1210000,1857.25,1010000,131886,7130.79,76987.4,26842.9,9603.95,2905.43,18.8894
681713,1660.59,619520,57899.7,273.276,53799.4,17124,26015.8,5695.38,18.8925
1290000,1835.15,619471,78502.8,18684,70609.6,31341.2,7190.76,12063.2,18.9135
1680000,2203.04,1e+06,76841.5,-1325.5,43037.2,4901.96,-931.03,1277.11,18.9153
605633,1847.72,516097,24567.1,5485.34,33732.6,19675.6,9517.5,1518.3,18.9197
1020000,1883.96,651324,61316.1,728.236,80726,22336.1,7146.29,7178.79,18.9212
1170000,2565.47,994348,102904,31456.5,116535,50067.3,15417.6,10246.9,18.9245
1030000,1472.61,669972,20142.4,14088.7,56294.1,10213.6,8697.73,3142.32,18.9248
821006,1683.28,790460,53567.2,6971.38,43261.4,11655.1,10218.3,2073.11,18.9371
946382,1775.06,539703,63261.8,5464.04,33126.2,49816.7,4183.58,4743.46,18.9523
814551,1881.35,578524,67838.2,154.465,66579.9,29414.8,6212.58,7507.38,18.9534
1030000,1835.99,783143,68846.5,-100.917,109460,35129.6,8942.87,9036.9,18.9564
826596,1945.97,626118,91430.9,675.693,95978.8,31918.3,11115.4,7752.59,18.9596
787022,2115.3,769951,47853.6,31906.2,30322.1,14127.3,17701.8,1138.4,18.9621
702024,1662.12,622439,45467.8,19.8035,40047.1,18129.6,9824.11,2605.2,18.9848
601554,1715.28,611737,39576.7,221.447,75368.6,19947.5,3359.68,7675.18,18.9859
800252,1801.29,523724,40101.6,2103.27,52864.6,20939.9,8775.5,5427.87,18.9882
1160000,1481.55,761113,37250.9,75.1702,27520,7883.14,2964.76,969.239,18.9948
1180000,1629.73,834362,45705.1,21.4754,62187.1,17599.9,17984.4,2524.7,18.9955
1230000,1751.54,848645,76934.9,6643.79,49526.6,16543.3,35930.2,2529.68,18.997
748314,1852.58,578863,59395.9,502.495,86887.6,33921.2,12037.9,5719.82,19.0017
1340000,2631.91,1200000,37777,53521.9,45566.6,12207.1,13984.1,2486.37,19.0019
857409,1471.97,518911,64366.8,966.267,45636.4,16444.3,28185.3,3359.18,19.0072
779206,1547.72,394788,52519.2,769.904,20051.9,8287.19,4706.52,3494.07,19.0104
1380000,1617.92,1100000,77107.8,7.0313,120806,29731,49698.4,11134.8,19.0106
1570000,1875.03,1110000,91072.6,310.428,107403,36179.3,8806.3,9988.4,19.0162
1160000,1804.14,602266,48016.4,8989.04,109509,31468.4,8005.41,8716.15,19.0222
1240000,1781.12,706213,65344.3,712.589,86543.3,25139.4,4112.62,2431.76,19.0236
1410000,1897.16,1260000,91487,276.514,87229.3,38301.6,39781.9,3992.62,19.0259
1290000,1829.46,1080000,72829.9,170297,55591,33628.5,42408.1,8278.84,19.027
1360000,2148.68,1180000,82200.2,15399.1,69309.2,44301.9,37127.6,4054.11,19.0275
1110000,1863.57,666230,56698.1,1431,68907.9,43280.6,7128.43,9189.77,19.029
1090000,1937.65,394469,44625.8,91.7206,42262.5,28986.5,2133.91,2415.54,19.0336
1070000,1663.39,633052,74819.2,-115.62,67751.8,39140.7,14136.5,8842.05,19.0349
881244,1701.65,614644,105129,888.547,69458,29787.6,9519.29,8754.82,19.0403
729704,1586.61,520916,76394.1,64643.5,37073.9,47238,33178.3,4167.9,19.0413
659031,1762.41,615965,60068.5,588.963,66981.8,32086.1,6435.01,4546.87,19.0416
921129,1811.88,651559,90044.4,476.112,60238.5,27622.2,30493.7,5996.58,19.0426
1780000,2323.92,1420000,56365.3,4541.1,139179,23168.8,34524.7,4960.58,19.0452
733943,2005.95,655758,55805.6,388.854,65592.2,20041.9,8397.74,8663.41,19.0534
532161,1725.61,468847,32428.2,326.131,37073.9,13327.8,4956.87,2091.49,19.0535
1720000,1751.03,1180000,40217.2,668.498,21551.8,449.994,68.5812,441.438,19.0559
1040000,1975.95,714098,35371.3,1440.8,68338.6,19294.7,4618.8,9884.79,19.0572
962847,2139.73,577977,54248.5,641.986,28512.8,25446.7,5292.53,4772.45,19.0581
1490000,1955.45,964617,77612.8,459.36,102390,39255.3,13754.4,6385.39,19.0598
937333,1550.87,400087,22577.2,3090.33,27811.5,11313,3406.86,9159.71,19.063
798150,1644.61,627522,44925.2,305.71,75776.5,24347,8682.88,7115.7,19.0667
665902,1591.96,529102,46236.4,480.602,69853.3,25959.8,21551.1,5104.87,19.07
1140000,1761.97,980870,54732.5,84212.6,39364.1,25885,4911.31,12087.9,19.0782
618139,1537.84,405649,29102.1,27.6794,28416.9,7436.8,2919.84,872.783,19.0804
1500000,1730.82,990596,87439.7,89.3477,98921.2,40592.4,18828.7,11001.9,19.085
548325,1885.9,451486,25500.9,551.874,33782.5,16896.5,12052.2,1683.38,19.0854
1480000,2472.98,974712,74432.7,925.447,83446.6,37331.9,10497.5,7243.9,19.0874
872302,1465.78,531861,29427.5,953.121,19038.5,16695.6,4982.48,3684.38,19.0884
945226,1632.67,704629,66191.9,69.9876,61097.1,21072.7,4288.4,8421.3,19.1056
572742,1924.48,389042,34722.7,-801.46,20529.9,10578.1,809.467,851.283,19.1086
713000,1828.57,726206,35425.8,409.353,81183.3,25879.1,6770.62,5834.96,19.1097
1210000,2255.29,755579,102943,810.97,99683.5,56168.3,14506.6,10843.1,19.1115
1520000,1723.86,1260000,111624,5714.82,93959.2,22983,7965.73,4702.86,19.1154
634927,1436.03,572060,35962.4,555.904,30417.1,9452.36,3220.76,686.919,19.1205
587382,1704.64,683977,46558.1,223.323,45028.4,16836.9,16311.5,1908.01,19.1219
1250000,1986.19,820265,71000.4,1139.05,101050,33188.1,9947.7,10066.3,19.1234
810404,1624.18,537994,41147.2,675.578,72836.4,25055.3,6373.14,12268.5,19.1265
1070000,1684.99,662260,48506.6,98.2837,32434.5,33766,7117.13,5839.25,19.1265
1700000,2453.19,1040000,64507.2,4688.14,123981,47543.8,9258.79,4572.52,19.1298
935736,1770.29,639475,64251,7418.14,74144.8,29199.9,4202.89,10301.9,19.1301
859769,1836.84,672378,99611.3,176.135,96202.6,29958.8,16986.6,8071.72,19.1306
972329,1990.98,734087,67119.1,1741.74,75624.9,28783.5,16655.8,6582.85,19.1315
755685,1956.38,681046,56590.1,52117.3,30194.7,21218.9,10572.7,2824.11,19.1319
1200000,1957.49,753107,50037.3,-289.257,79621.6,17793.5,2689.01,9843.23,19.1342
671270,1626.8,419497,42592.7,744.873,53956.3,14933,5065.6,3924.62,19.137
719939,1869.9,775115,50679.8,681.711,102664,27037.2,18325.1,8277.06,19.1412
857911,1690.7,572270,55043.7,368.77,60660.2,17954.4,4463.09,9929.16,19.1465
1630000,2446.38,1370000,75470.4,70865.2,57777,22194.5,18211.6,4009.31,19.1478
628216,1445.71,463323,43967.1,182166,17565.2,18150,1983.23,2889.09,19.1501
969203,1519.89,558825,90173.4,293.848,56304.9,20902.7,7838.93,3145.1,19.1521
958851,1805.32,612070,70289.5,190.874,68588.2,30320.5,9627,6012.17,19.1544
685243,1662.8,597857,68006.6,954.42,82402.8,32438.7,8110.21,5809.29,19.1595
642975,1594.57,757071,60678.2,118.233,74942.2,13611.4,21689.3,2507.05,19.1601
1390000,1928.01,908285,76750.2,-763.521,93684.3,34260.5,5261.97,12361.7,19.1665
761723,1619.34,487801,69416.9,627.622,54916.7,28215.1,53909.5,4335.33,19.1669
1210000,1945.29,877700,90317.2,1017.11,124195,43904.3,5995.08,14214,19.1719
1520000,1898.38,809767,82260.4,63.8344,94055,29821,8868.72,7337.79,19.1729
1340000,2427.28,931471,93850.4,115.505,102724,33885.7,24952.5,8973.53,19.1841
1120000,1847.21,614898,52973.6,749.811,47032.5,41908.2,3239.83,8347.09,19.1856
898977,1612.45,479106,53998.9,-22.7673,49081.9,26807.5,46194.2,7167.45,19.1886
642719,1545.58,568736,38778.8,1211.45,35345.9,11734.5,4972.73,1633.82,19.1907
879678,1769.89,695949,55237.8,860.773,69179,21594.1,40356.1,4721.32,19.1969
1010000,2167.02,989153,66210,-63.2302,79175.9,32574.9,21020.6,7589.97,19.1993
756929,1677.14,422452,40594.3,326.927,38409.1,16236.6,4788.52,7863.73,19.1998
1280000,2034.97,928725,96973,-201.501,122236,30237.9,26711.8,7180.15,19.2014
1300000,2601.28,1050000,55223.6,-29.5082,115195,29169.6,40882.4,4199.04,19.2022
1330000,1987.97,1190000,104494,309.766,95382.3,33870.4,22585.7,4173.32,19.205
1010000,2574.9,930926,103571,312.924,58666,43936.5,84018.4,10066.7,19.2072
958897,1593.35,800476,76346.8,-0.475608,92994.2,28625,16241.1,4478.53,19.2087
647557,1551.01,465625,79931.6,743.627,44161.3,42084,18603.4,3236.83,19.2095
922330,1717.66,741765,51092.5,56747.5,43316.3,26321.6,4361.09,2667.14,19.2169
787877,1700.56,565992,59614.9,-209.854,39437.7,10320.9,2235.18,1749.37,19.2191
644497,1832.46,552529,54495.3,4131.72,45054.6,18630.9,5515.49,3352.86,19.2232
1150000,1624.03,800631,71046.5,39218,41464.7,35821.2,8924.89,14962.8,19.2241
985558,2299.01,904341,129780,108.971,112505,54786.9,16221.8,11405.4,19.226
1290000,1769.96,976906,65870,25178.2,46766.4,15682.7,27117.9,2093.28,19.2272
1050000,1716.28,669463,109990,388.598,90764.1,27395.6,10714.6,7941.59,19.2274
1490000,2460.65,1260000,81544.6,-485.052,162408,66063.9,123277,6306.41,19.2315
622225,1772.92,680115,21711.8,-132.013,23106.6,5855.56,503.683,838.431,19.2366
1240000,1931.21,1230000,43252.8,-1010.65,76136,31131.7,24308.4,1663.66,19.2396
1350000,1995.14,1180000,110085,7723.19,134163,56769.8,28598.6,20672.9,19.2411
1100000,1653.95,806625,45630.3,10620.1,60720.3,25311.6,7123.2,7604.26,19.2457
564962,1553.46,629881,20157.2,3893.75,11640.3,4380.02,1671.27,181.195,19.2527
902728,1945.01,704163,64855.5,8090.92,42873.8,22995.8,8622.09,1089.93,19.2555
1070000,1892.14,910852,68056.8,135436,36818.5,23011,32594.1,4151.47,19.2574
823613,1744.05,604558,31594.4,35507.4,24781,18383.8,2946.44,805.062,19.2579
755866,1663.7,707918,110521,621.284,123173,84018,90001.9,11426.4,19.26
931875,2038.21,785843,94099,1040.21,77133.6,34703.3,7777.58,5452,19.2627
1510000,1644.34,1370000,85391.2,-549.07,131044,31246.8,23465.8,6272.77,19.2649
1380000,1786.64,940286,92533.6,480.406,79656.4,32994.2,8040.27,18502,19.268
744215,1522.03,755433,63472.3,507.841,71249.9,25219.6,32818.4,2082.91,19.2699
992928,1932.79,765581,39417.9,1818.8,67800.3,20090.8,33224.1,3826.65,19.2721
763221,1570.82,636165,68873.9,90346.4,38648.4,19652.5,15999.3,5075.96,19.2729
682443,1931.17,650893,40546,275.79,40462.7,11288.7,1472.71,1785.03,19.2749
1200000,1816.03,839027,60428.4,818.014,62018.8,37120.3,8500.44,7233.95,19.2771
918039,1809.16,580158,92651.6,63368.5,43479.2,50495.5,10437.8,8524.06,19.2773
703416,1560.46,523154,44683.8,360.341,58406.8,14487.5,7986.91,664.255,19.2797
1290000,2020.94,972012,59517.7,412.474,115297,31649.7,35291.9,9205.47,19.2807
1210000,1648.76,956375,54584.8,102975,36383.7,31959.6,15000.1,5745.15,19.2861
1210000,2653.6,1080000,70589.8,283.065,129478,43086,8990.44,6081.05,19.2892
1040000,1786.7,652329,32178.7,-163.183,71106.8,16985.8,10330.2,6282.7,19.2892
536788,1595.62,420226,18343.7,323.301,42968.2,12377.6,3077.81,2478.64,19.2937
1120000,1555.98,797979,71936.4,720.206,92663,31845.6,17319.7,13863.7,19.2951
571598,1622.34,464690,60400,102.432,35380.2,13305.7,4941.15,1403.17,19.2976
1240000,1657.38,906725,77825.7,2213.56,110220,42981.1,7638.84,10452.7,19.3017
725546,1507.26,515720,62314,-818.512,59767.2,30355.9,5115.61,7190.46,19.3055
741097,1987.44,600049,69282,449.744,51303.8,24413.7,5131.56,3898.29,19.3081
1150000,1545.31,579769,77412.1,351.779,62683.4,20736.8,13411.9,4401.8,19.3107
1010000,1762.69,789890,51954.1,10503.5,68917,36925.3,5648.1,8608.38,19.3125
1320000,1796.89,1180000,85565.2,12454.4,84346.9,42202.6,44167.2,13443.4,19.3129
1160000,1868.87,1230000,73944.7,3703.67,75908.4,36060.4,17163.5,4580.65,19.3179
780531,1844.68,542297,52382.3,1061.58,58387.6,24196.2,19721.1,2776.85,19.3451
1530000,2178.22,1260000,190633,790.487,165833,51573.9,50390.1,15142.2,19.3463
1e+06,1654.21,965935,43309.5,103542,29180.2,18530.1,2444.12,3097.41,19.3472
1360000,1735.76,994334,56451.1,789.603,61953.6,29492,8992.64,6461.43,19.3487
902402,1741.06,611145,43529.7,668.902,47688,33504.6,4290.27,1573.07,19.3523
798590,1663.11,454726,36897.4,79860,34036.1,13370.5,-191.097,1756.56,19.3531
826931,1522.59,595808,54812.5,310.229,48626,15567.8,24500.2,2415.83,19.3564
1310000,1813.32,748868,60299.8,200.728,74754.4,17749.1,4492.45,3292.79,19.3692
1050000,2335.18,987020,60786.2,789.847,271420,38896.2,15931.3,7066.41,19.3716
886587,1789.76,690414,44726.7,-498.094,73471.7,22233.6,4101.64,4022.09,19.3748
1280000,1815.64,833412,92402.4,1083.46,81874.7,37545.4,11562.9,8337.14,19.3862
1570000,1777.28,1130000,112715,5131.73,152509,34079.2,18874.1,7220.55,19.3891
1350000,1885.64,1370000,32101.4,832.643,44825.5,9424.48,3935.5,1409.55,19.4006
742330,1512.11,816621,46115.5,3544.55,62805.2,31180,7967.94,7879.91,19.4006
659981,1616.21,577028,47004,1222.75,41876.5,14493,5794.76,1514.73,19.4045
1490000,1579.81,1040000,61440.6,9714.35,57226.1,24483.9,5514.45,4052.26,19.4056
1120000,1695.56,729875,65786,5081.24,49581.5,22550.7,5910.41,2423.67,19.4132
1280000,1652.27,774542,128620,1806.32,68601.9,35790.5,79346.4,10095.9,19.4169
1500000,1835.96,929720,48514.5,-90.079,38350.7,14631.2,4177.81,2765.48,19.4189
798884,1526.57,534071,40775.1,-324.423,32731.4,14775.9,14728.2,1854.1,19.4217
1e+06,2124.97,915190,87748.1,32.9869,103711,34299.6,6966.89,7042.37,19.4219
1170000,2453.03,1150000,70267.9,707.048,44296,14931.2,8462.41,3311.94,19.4289
675394,1457.87,544929,65462,6136,51704.4,18691,18874.6,3658.43,19.4339
611166,1433.9,422050,33604.6,285.614,52021.5,15100,13031.9,1365.13,19.4343
1120000,1650.54,768822,50031.4,408.704,96949.5,25466.4,4518.35,5880.71,19.4471
668519,1908.52,584962,10140.6,581.29,13821.7,4797.23,1120.12,931.15,19.4514
1010000,1553.19,692417,74965.1,-59.9606,28412.8,23398.3,22402,3683,19.4549
778618,1905.02,780097,64231.1,1029.48,73182.5,24036,43426.4,7043.09,19.4559
763111,1508.89,729541,24009.5,40005.4,17664.2,4945.18,-224.735,636.103,19.4636
1410000,2015.63,1070000,70121.3,492.214,137968,37589.2,49982.5,8986.56,19.464
979485,1608.78,810172,61320.5,1148.95,82105.4,26547.3,22685.7,9093.25,19.4674
623632,1619.92,660570,50242.6,172.886,80108.1,26577.4,10193,5418.79,19.4702
765975,1523.95,645972,60579.5,-136.758,66918.9,25854.5,10158.2,4271.6,19.4717
1340000,1821.95,938478,75034.1,788.998,106484,37602.2,30779.5,10409.1,19.4767
818716,1614.43,518714,54219.3,244.547,36576,18927.1,5992.68,1436.12,19.4771
581142,1662.59,600076,64342.2,1872.07,67322.4,16969.1,9028.92,3415.27,19.4819
1020000,1929.97,608331,86703.9,90419.8,35036.7,18587.5,7217.3,3877.25,19.4847
743418,1539.74,770800,15790.6,-120.558,30925.2,7068.46,5726.98,1097.23,19.4863
1270000,2136.14,726082,116265,81.0107,72141.2,29947.7,4839.5,10212.7,19.4896
715510,1863.27,968309,78405.9,1664.36,109169,50053,20272.5,8325.71,19.4933
738100,1807.44,519226,86068.2,313.113,82643.4,26108.8,19526.5,9660.95,19.4954
783797,1561.98,510073,62121.1,704.052,52558.6,22239.9,5643.15,4458.27,19.5025
801204,1613.07,550971,62320,273.519,79034.5,41479.4,4780.13,5165.24,19.5272
1370000,1969.21,835978,41703.6,137.238,106678,38836.3,44627.4,8817.32,19.5334
703487,1632.55,522972,40566,497.497,64004.7,25487.5,3930.61,5078.85,19.5341
1010000,1613.72,765920,91527.7,1601.85,103970,28144.8,55015.3,8078.46,19.5532
1250000,1871.24,691264,100550,131.03,58684.4,33712.1,4796.07,10962.8,19.5615
1510000,2588.09,1280000,118203,196274,116734,59143.7,27101.5,6903.81,19.5617
551725,1877.06,387159,46640.3,234878,13171,10126.2,556.511,1469.09,19.5619
606058,1591.13,394778,44114.4,668.247,48751.9,12144.9,23562.2,1653.26,19.5657
912764,1557.6,724927,41682.6,65.5555,44369.5,10221,4634.57,1481.82,19.5668
1200000,1833.21,866157,89324.6,1022.94,98579,31916.4,30730.6,4705.49,19.5709
799026,1742.58,585270,49485.8,6059.04,59760.2,22166.1,5640.06,3986.11,19.5754
730172,1529.1,447061,48582.9,109.784,57336.9,18704.4,5876.28,9011.98,19.5832
1090000,2585.95,1020000,90523.6,1862.38,83061.9,32455,14605.2,7138.19,19.5927
692262,1658.79,418175,38251.1,387.653,48141.7,24113.4,24315.2,4954.33,19.6008
934305,1576.2,771342,52697.9,18943.9,53830.9,22477.8,7178.07,4144.9,19.6047
844158,1609.28,881376,56957.8,133.787,112795,32564.1,7700.43,9709.55,19.6067
802212,1907.23,555712,56557.2,228.09,45262.2,23728.3,26698.8,5623.27,19.6069
959797,2033.67,636513,55737.4,31.8791,80266.9,29981.9,4141.02,10136.9,19.6158
1240000,2049.61,923454,81784.4,18520.9,79390.2,59510.4,29020.7,7379.62,19.6165
969733,1959.55,747592,76330.4,762.045,84958.8,35792.8,42642.7,11448,19.6176
753439,2199.62,701685,37755,-481.822,32803.8,7020.65,4117.82,866.569,19.6235
855951,1774.13,501093,46019.6,14.4237,51094.8,22236.3,4579.96,1545.81,19.6259
950250,2145.37,824810,93603,1118.9,113706,56907.5,20259.2,5327.83,19.6269
871572,1684.25,458033,63381.1,2972.26,40103.2,18411.5,6099.48,2411.34,19.6406
1310000,1685.67,670647,86829.1,-41.6479,69962.6,33780.2,8708.79,6893.68,19.6411
1230000,1965.5,746004,85334.3,876.504,131201,29365.5,14952.4,16989.3,19.6485
702704,1714.57,436735,8863.13,-299.174,13428.3,3079.96,212.781,368.641,19.6541
720955,1663.52,663582,41444.3,1005.42,70877,21878,9275.27,6801.21,19.6542
1010000,1633.27,816216,90222.3,837.547,125125,48908.1,13092.2,8370.04,19.6601
1500000,2550.29,1320000,138017,2297.96,125904,47814.2,13998.2,14953.4,19.6601
676630,1429.75,546552,66611.4,6546.46,66229.2,17224.1,5856.86,4460.94,19.6676
1040000,2004.57,764999,59749,-216.636,44863.8,10179.4,3825.21,2614.83,19.6719
777108,1478.86,494835,58649.8,502.343,48805.3,32491.1,5470.77,2818.47,19.6817
783384,1750.15,582104,77849.9,507.443,83910.1,35253.4,7116.33,9626.08,19.6822
970210,1860.09,694366,59609.2,674.19,162030,98116.2,72394.4,11830.4,19.6962
903624,1604.21,475845,63797.6,418.02,54031.3,21734.7,11674.8,7371.72,19.7005
1040000,1685.71,545109,59026.3,1162.21,64938.4,25025.9,3647.06,4626.87,19.7028
782907,1745.34,729183,31227,1363.5,29115.3,9139.99,9158.13,957.415,19.7048
692486,1750.05,427224,50603.7,720.371,56343,21965.2,6517.65,4517.13,19.7142
1170000,1670.34,892978,50000.6,4222.2,56638.2,31140.8,6595.99,3722.53,19.7183
1060000,1841.81,695068,110676,1004.79,91179,31546.8,59640.6,7779.78,19.7204
638721,1476.7,484106,32212.6,-110.364,19057.6,6897.49,1651.59,2115.59,19.722
562741,1909.77,601574,16843.9,1806.88,31630.2,4898.22,2190.58,715.535,19.7252
1410000,1915.27,1120000,70609.8,287073,36984.6,32175.1,14208.6,20043.9,19.7288
1120000,2226.86,905199,74468.2,5725.31,68991.9,31589,12996,7822.59,19.7335
821282,2120.81,889023,47013.1,656.774,39329.8,14756.1,8077.78,1788.44,19.7566
878639,1589.64,756715,66440.6,237.452,44368.9,12861.7,3121.22,1156.08,19.7599
1150000,1876.79,768728,80998.1,589.716,101982,32001.4,9737.97,12421.7,19.7686
735614,1876.9,565498,75684.6,660.986,85388,60694.7,6138.68,2774.76,19.7702
814605,1709.61,346933,34867.2,91.6215,39860,14370.1,388.775,1839.29,19.7727
969719,1517.04,671161,64295.1,347979,29410.4,35973.9,43542.5,5620.06,19.7728
1430000,2241.6,1120000,80847.3,1414.87,127380,42943.1,56978.4,15412,19.7743
703661,1583.93,417580,25187.8,32797.3,15570.4,10966.3,293.762,858.57,19.7755
843850,1543.75,660873,61712,371.456,91336.8,20778.9,12360.2,9196.24,19.791
872420,1684.01,775406,46127.5,8375.99,30546,12976.1,6269.84,734.896,19.7988
643477,1641.56,561997,29437.4,552.808,33007.9,9873.45,6287,2271.24,19.8144
1460000,2047.6,1220000,70781.5,-520.644,105910,41352.6,17680.7,13666.4,19.8146
1120000,1638.06,795908,78016.8,3354.09,81750.8,27295.2,38910.2,10112.9,19.8213
766161,1554.42,406938,31062.8,25444.8,18149.5,46979.8,5467.12,4208.65,19.8241
736634,1652.86,678565,66496.5,60059.1,22418.7,18527.7,21923.6,3863.47,19.8282
1020000,1639.93,765231,52085.8,182799,30234.1,23388.4,20154.6,5316.15,19.8288
764587,1527.17,629354,39277.7,100.299,58976.9,21266,25170.2,6570.66,19.83
634110,1571.86,543373,38640.9,-222.776,39204.1,17687.4,4442.27,5846.43,19.8301
1020000,2502.01,1e+06,106502,930.147,155248,58215.9,178571,6736.9,19.834
778197,1764.15,672086,78814,633.933,86927.1,34349.1,33633.2,4059.19,19.8363
1090000,1759.83,1030000,60669.4,-152.614,147567,29066.5,48116.3,13300.4,19.8436
1810000,2372.75,1340000,52426.8,-54.2957,81408.6,28034,4658.58,7104.45,19.851
1300000,1655.82,833752,23153.2,-742.596,41117.1,32238.8,9567.18,2737.19,19.8524
817478,1573.28,524321,33712.8,12655.5,36657,46097.6,3633.37,5461.71,19.8568
1220000,1713.75,650704,51176.4,-390.422,82241.1,52703.8,4850.79,3489.99,19.8585
594440,1515.79,529253,38765.6,-264.107,56292.7,20715.3,5087.69,5261.27,19.862
930220,1728.38,709654,44967.9,482.202,65243.1,25579.1,18225.4,3534.95,19.8633
1820000,1900.96,1350000,103065,8746.25,93152.2,30762.8,54388.4,4786.46,19.8646
1070000,1911.15,762092,55299.7,-187.323,76605.3,26371.4,3951.89,9616.31,19.868
565063,1698.48,604456,30812.8,-134.89,26509.5,10729.5,2802.59,849.955,19.8683
1240000,1931.42,1060000,129546,7648.18,125660,51793.6,85527.8,6396.18,19.8686
628266,1589,538730,39249.8,110.364,46045.5,37992.2,9525.03,3329.47,19.8691
1130000,1784.4,937502,49863.8,21.7765,80556.4,29041.7,10200.1,6216.65,19.8701
1490000,1609.71,1010000,83018.7,1761.13,120509,42185.8,29035.9,12292,19.8703
650048,1387.67,511963,41878.1,464.735,53061.4,16492,5378.65,7752.36,19.8707
1010000,1686.42,683186,90980.8,1392.44,160916,113088,119414,10922.4,19.8759
1510000,2144.83,881458,99408.1,-208.983,103772,30320.9,11698.9,11221.2,19.8808
600763,1507.06,703795,25813.3,905.395,36537.6,7596.8,3229.35,835.399,19.886
862244,1939.94,593898,42983.7,-594.408,52714.1,22410.7,10426,2043.87,19.8869
1030000,1686.11,982432,84626.2,13413.5,63784,37508.9,15071.4,2486.39,19.8895
930618,1820.17,795552,98443.9,847.514,82095.2,36917.9,7852.31,8794.95,19.8958
1380000,2005.22,734066,85737.1,3.9185,99319.7,33908.3,7465.91,12111.2,19.9008
890664,1625.37,723088,51562.1,196.981,54454.6,14690.2,11297.8,4411,19.9034
739726,1734.28,619060,48257.3,87303.4,23749.2,29150.7,1324.7,4985.89,19.9092
1220000,1817.65,844164,64193.5,9726.63,63270.3,27885.2,3527.29,3840.37,19.9165
1290000,2690.52,1070000,85112.5,336.956,67086,31411.6,12713.9,5400.53,19.9191
723691,1438.39,427027,35529.6,19970.9,13719.5,14432.4,2563.18,1667.86,19.9196
741346,1507.9,510841,44778.3,-207.567,56807.4,21523.7,3427.79,7626.8,19.9204
967986,2380.95,957477,89789.7,1020.18,71221.6,43196,7701.23,2405.2,19.9226
776110,1610.71,504215,50627.4,-170.531,68601.3,22470.9,7089.19,6679.42,19.9249
918425,1531.42,620510,69171.6,779.114,85495.7,31029.6,37061,8611.32,19.9268
1730000,2136.76,928145,91790.4,8548.26,76086.4,68657,9308.16,12806.1,19.9292
1210000,1711.34,622675,65560.2,2245.48,73768.4,30075.7,8091.19,6448.33,19.9299
676055,1820.33,841096,32513.4,1635.6,28559.9,9123.39,2958.01,2508.39,19.9336
669928,1702.92,686508,43113.4,10986.7,34359.9,31125.7,6973.39,3389.92,19.9336
942860,1658.05,749220,66153.4,600.737,70545,28730.3,47759.9,6849.01,19.9344
721194,1676.37,626888,45385.6,782.304,65717,30914.6,8353.67,9565.06,19.9374
611975,1693.06,614423,36219.3,658.681,25679.9,10751.1,14572.7,817.265,19.9384
1280000,1627.28,895810,78369.9,1526.05,114743,34328.1,6135.88,5784.67,19.9403
1030000,1776.83,789941,67311.4,19069.2,100423,48872.7,14856.7,11314.3,19.9423
970009,1649.5,627248,44464,1048.87,84072.3,28707.6,11599,7999.77,19.9456
1100000,2063.57,890989,80060.5,41637.6,58769.5,36435.4,42744.5,7353.42,19.946
1070000,2166.78,879960,40522,53354.1,31723.2,28636.2,2703.52,7672.64,19.9478
855131,1748.54,744397,72995.9,1331.07,87860.4,29752.2,22755.5,4312.64,19.9491
1260000,1888.16,962834,68549.3,9570.28,72749.3,51346.2,44288.9,12984.2,19.9555
1490000,1765.55,1400000,58004.3,2060.64,118050,20206.6,32239.3,3091.15,19.9568
964515,1625.32,827126,47635.4,771.203,77364,25405.7,18765.8,3386,19.9606
1470000,1662.25,1260000,72566.3,103.133,113320,32149,11426.7,11978.3,19.9642
1080000,1669.62,925694,75541.7,17823.1,100253,44185.4,29249.6,8400.72,19.9692
831546,1577.37,620688,48504.3,5090.46,43374.3,16634.7,4900.42,2639.89,19.9732
931402,1910.78,944086,72806.3,432.478,37512.2,33324.9,5410.07,5398.68,19.9764
536446,1517.32,510352,65917.2,858.984,55135.7,15202.1,20078.4,3290.28,19.9767
643535,1425.87,679831,16414,366.261,17418.2,4798.11,756.459,313.985,19.9852
756215,1435.05,604379,40453.7,370.771,46955.9,13135.7,20017.1,3074.94,19.9907
990816,1645.87,843982,43633.1,-103.601,74947.6,25772.7,5179.18,9520.68,19.9921
522623,1636.99,734117,20976.9,3364.31,16676.2,5848.79,1017.99,645.165,19.9948
1200000,1952.84,862073,103610,898.779,146227,57357.8,7552.49,19218,19.9994
581504,1458.55,562404,41593.8,608.615,45680.4,13682.5,5520.7,2421.75,19.9997
858587,1585.14,742734,22480.9,-865.693,19727.2,7716.56,2595.83,1009.34,20.0036
598884,1481.27,422500,50471,331.145,51401.5,19259.7,32426.3,1802.42,20.0038
932463,1793.57,737233,91458.3,893.704,88481.9,24501.6,8100.14,5701.75,20.012
1220000,1728.92,879509,65343.5,100.698,73489.2,16735.8,11338.4,3127.29,20.0186
1060000,1758.02,870452,56307.5,23877.6,80806.3,22356.5,8044.14,2637.93,20.0207
