"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
647819,2006.74,345122,3645.05,-400.242,15637.5,6815.76,1457.93,809.306,13.3813
821117,1600.25,943773,23032.2,9640.91,22521.4,32472.2,13401,1415.27,13.3819
1530000,1706.05,750967,1390.09,-829.103,219419,598.133,-1550.89,-43.0927,13.4862
649555,1415.47,357409,68.4846,-55.6941,16549.2,-263.912,209.209,217.036,13.4955
1330000,1618.29,708156,3989.97,197.774,22954.8,932.66,-548.25,401.913,13.6441
746251,1410.66,465462,201.853,-201.038,52856.5,-31.7854,6.23865,8.93879,13.8165
902893,1403.35,558071,782.619,-273.084,128133,175.002,-573.448,269.082,13.827
794681,1595.92,663302,392.737,-385.662,49376.2,267.684,-240.738,-222.566,13.9727
1320000,1524.33,697915,574.108,-64.9613,47962.2,194.087,-533.765,321.151,15.3786
901371,1558.35,590234,49977.1,814.587,77242.4,17269,6098.61,9977.21,15.4085
956975,1840.83,367735,20465.6,33.8507,35022.4,13313.5,4403.82,6671.17,15.4099
572653,1744.02,466415,27567.7,-333.93,57560.5,20638,12554.5,3953.4,15.4198
1630000,1674.21,809971,1585.63,-377.142,149281,402.429,-1295.94,672.636,15.4434
642032,1517.66,318404,20035.5,2157.83,46055.5,9269.69,619.348,12964.5,15.4522
1180000,1637.02,1060000,1168.06,-640.325,191592,388.636,-457.018,191.246,15.6701
682291,1618.51,578338,42513.2,958.977,72221.5,28354.3,4497.19,5625.57,15.6894
893497,1567.56,627554,21198,-534.873,42373.4,14591,4670.35,2314.05,15.7222
1050000,1416.03,825908,4654.76,-2109.64,39933,1829.49,-1428.75,1411.8,15.7332
747046,1969.03,605822,58285.4,-539.648,93834.8,31330.2,15039.6,10439.8,15.7402
1170000,1681.82,740876,39616.3,-16.8703,54339.4,12416.1,409.335,2078.26,15.7701
932565,1496.61,697469,25708.7,12146.9,55414.9,16834.5,4576.19,3816.26,15.7766
