"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
587743,1925.4,483078,40752.4,1121.21,65921.8,29491.4,9537.9,3965.1,0.436762
651746,1736.61,574892,37441.4,242.067,89496.2,37554.9,17755.9,8551.51,0.452952
559047,1913.31,511938,25376.5,10845.1,22716.7,16405.1,4715.06,2926.67,0.457667
768100,1755.18,428506,10953.9,2940.04,26244,13295.4,4790.48,1030.67,0.463084
1360000,1773.55,677601,56829.7,-340.543,35793.2,5023.53,-309.821,1538.41,0.46828
620729,1524.46,654807,22916,344.502,51371.1,24148.4,8934.01,9322.15,0.541769
919615,1574.16,729346,23300,8155.13,24614.9,7223.23,696.156,2560.75,0.550236
918927,1398.27,637554,43191.9,5903.57,29298.5,18208.2,8298.75,3119.72,0.551078
1430000,1983.67,1050000,54320.2,44464.9,34805.9,17163.7,4559.72,5013.14,0.557378
726651,1475.9,518290,35973.4,1407.51,19322.3,26480.1,1843,1007.15,0.581574
1760000,1640.27,1350000,39633,-1478.11,81334.5,13145.5,788.116,3210.31,0.584422
1200000,1489.5,672475,13625.3,16155.3,29056.8,4065.6,1826.67,1274.94,0.592949
776898,2068.58,639817,21473.8,322.54,37043.3,24923,3768.51,4469.29,0.610263
763060,1552.44,688382,42288.8,-786.257,60688.3,21686,9763.53,2380.58,0.624227
1370000,1959.81,1110000,65141.5,3588.12,83279.4,36125.8,41773.4,3920.97,0.634117
793503,1546.44,652283,23157.5,31055.5,23191.7,19155.7,6933.08,4725.18,0.655404
541123,1550.18,501020,19706.9,-171.943,44205.5,19794.7,13092.6,2920.71,0.658554
1230000,2751.72,1160000,108388,1335.4,145443,71638.3,34524,11318.8,0.693703
599393,1445.33,801562,18906.9,2898.45,14046.1,3726.71,-195.722,721.285,0.694205
988836,1641.94,1080000,24070.4,9168.41,51609.3,31697.1,12634,3006.63,0.710596
851840,1648.03,480054,34064.9,1113.91,56339.1,25711.5,9756.09,5798.44,0.710957
578837,1887.14,406447,35322.9,-266.427,41082.8,34717.5,5788.13,3725.62,0.718561
604689,1492.54,582800,36118.9,-140.419,21913,9533.58,1222.96,589.226,0.719564
664883,1814.64,509654,39640.2,1357.66,69774.1,21865,7828.58,6115.6,0.719604
984684,1708.15,830475,44554.5,-15.2621,63373.5,40006.1,33716,6538.19,0.7247
646292,1769.11,539797,26207.2,1345.48,59899.9,20892.8,3625.46,3571.48,0.72787
1600000,2233.02,1340000,50184.2,292.76,65094.2,33320.2,10362.3,5955.69,0.729214
1480000,1753.5,1180000,49524.3,-784.144,138461,33715.2,15895.7,5462.69,0.738764
695069,1603.39,749949,15968.1,2.03447,25388.5,6749.76,2456.86,1212.26,0.739125
1030000,1536.88,748830,38316.5,294.905,65630.1,25640,19424.5,6591.89,0.744421
1230000,2613.99,913352,81466.4,4150.12,105554,44560.7,11260.3,11744.2,0.744702
564664,1610.59,651494,37874.1,635.811,76009.9,28391.7,8894.69,9058.39,0.747812
791829,1767.97,506978,47981.5,-278.118,68534.4,23799.4,9158.29,5692.48,0.75032
1060000,1415.52,663000,17702.8,-1340.44,22870.2,5673.97,5764.98,997.769,0.752988
1430000,2380.22,1160000,86157.8,534.746,186261,59041.9,48045.9,10877,0.75351
1050000,1764.28,840346,44991.5,916.659,83061.8,26650.5,10086.2,4742.48,0.75369
527921,1552.96,459905,20458.5,2440.52,16231,10515.5,1082.66,1315.74,0.767032
1430000,1690.45,1090000,32707.3,-1860.55,68078.3,17485.2,8303.28,4205.07,0.769058
736422,1701.48,692242,32406.1,406.334,65362.7,21760.8,7212.1,6987.71,0.775117
543257,1575.12,502144,40133,1747.9,60643.9,20575.5,10704.5,2053.28,0.776943
995361,1574.55,583954,32908.9,16024.1,22964.4,14668.9,3638.73,3773.48,0.780093
810161,1435.88,534877,27458,-249.508,49401.9,13025.3,3628.32,1728.4,0.787536
