"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
953838,1643.8,665633,29302.8,7885.8,30405.8,20638.4,7865.83,7067.11,1.30345
655981,1445.79,486866,4543.77,-253.203,15000,2942.1,146.385,247.743,1.30442
1020000,1398.41,798819,25827.2,-53.8362,26499.8,7462.13,6283.38,915.934,1.32884
1060000,1904.2,498873,16640.3,358.707,47930.5,11280.2,2531.24,6322.41,1.56307
992786,1796.09,818999,33708.5,93.2936,47932.7,18339.1,14082.7,1533.51,2.8351
683379,1436.99,644336,14811,-312.708,23953.9,9572.85,816.442,530.762,2.83549
1370000,1746.45,1110000,75318,1225.26,147630,59566,27054.5,10642.8,2.85734
612143,1642.2,631098,27074.5,1335.62,112753,77893.2,40794.8,18395.7,2.85742
695074,1728.97,648593,39867.5,-406.164,72874.6,31297.3,8607.52,4153.99,2.86988
1340000,1668.69,1030000,46171.2,15260.7,85997.8,24471.5,19044.3,2347.08,2.87146
1170000,1673.26,661389,57140.8,740.984,86755.3,32665.4,6361.43,8316.83,2.87885
1210000,1915.65,852038,40451.6,202.819,100938,72102,16295.7,8786.79,2.88491
669656,2043.63,703664,32525.1,1447.87,54958.2,27105,16024.1,3111.07,2.89063
723300,2150.13,523554,30353.2,-103.593,29607.7,11779.4,3345.09,1293.9,2.8947
1670000,2338.21,1300000,86405.7,8094.2,122521,63184.5,14771.1,13467.4,2.90241
948927,1528.77,781290,37817.4,182559,20076.5,6195.06,-1671.8,2681.58,2.90774
661911,1445.96,442830,33346.2,492.615,42688.3,15684.2,11067.1,2468.93,2.91234
682741,1859.97,600104,33279,144.846,71287.8,28910.8,4251.36,6430,2.92028
1160000,2547.81,857099,31793.7,2956.92,48326.9,26834.4,4561.35,5458.61,2.92484
1240000,2728.68,1040000,41697,248.081,106808,41841.9,24429.8,2886.65,2.92567
1560000,2504.19,1240000,74771,-640.878,125173,43906.1,9731.43,5695.7,2.92569
581657,1585.81,494904,12028.5,658.52,21212,9544.54,3657.59,679.81,2.93471
619094,1512.49,477082,24311.4,4252.79,25081.6,12304,5199.92,971.646,2.93475
750758,1520.21,434161,26862.9,243.938,49904.3,16406.4,5722.52,4444.81,2.9404
818961,1671.96,622414,36050.3,-35.1676,73240.8,30363.7,9817.97,8109.89,2.944
743007,1901.45,563226,51629.4,-145.934,43992.7,18310.9,20785.3,1236.64,2.95037
1150000,1603.17,704454,42254.9,272.403,203975,38760.1,28793.7,9202.44,2.95866
956260,1694.6,756489,30841.5,-153.657,35464.2,14437.3,15886.7,1102.22,2.96887
683285,1853.64,679706,44957.9,469.359,102657,34415.1,12191.6,7355.5,2.98218
1660000,1775.28,1310000,50385.6,3175.46,65057.1,26216.2,7414.77,3906.32,2.98322
1580000,1924.31,1170000,83116.7,-907.212,128508,43732.9,26817.6,16195.7,2.99313
1280000,2426.53,1110000,49811.6,368.05,125597,39778.4,10920.5,8479.54,2.99439
831867,1906.92,776946,36877.5,1312.26,73149.2,36408.3,5616.48,4046.34,2.99496
568532,1499.16,374616,16171.5,708.021,26610.6,8642.81,10605,676.746,2.99648
662723,2172.41,659234,22297.8,3909.5,44895,27259.7,4824.84,4316.47,3.001
986637,2003.32,918010,37794.2,1111.52,68569,35343.6,11389.2,8269.98,3.01496
923540,1893.68,904989,82084.9,1759.86,126561,61643.8,26884.2,10697.3,3.01545
962584,1776.93,898619,53248.3,670.018,29299.1,13726,1747.88,4539.18,3.01581
554046,1883.61,663748,20891.2,552.565,62218.5,41792.3,10884.1,5994.42,3.01722
893303,1905.14,622713,21013.1,-17.9303,54855.2,19622,3815.17,3968.51,3.01911
717171,1705.42,596288,22618,244.695,48555.8,15035.2,5626.43,2791.88,3.02139
948458,1673.87,951314,56379.3,1553.28,138091,79335.7,73639.6,10241.2,3.02493
1390000,2223.03,1020000,40740.5,884.166,142237,28785.1,9887.32,9426.37,3.02611
634515,1382.74,439692,19044.4,-429.595,39183.9,16536.9,9870.75,4672.79,3.0268
1260000,2109.55,1060000,57377.6,248.155,117046,78376.9,16586.3,12476,3.02965
697481,1544.97,471876,34209.7,699.102,42419.8,14950.7,6646.02,7553.86,3.03232
817959,1422.13,622060,38398.3,5.51921,52527.9,10516.4,7097.07,2570.02,3.03327
892262,1949.63,907663,48526.6,-43.1782,102612,23173.4,33194.3,5942.59,3.03384
951996,2082.79,881117,59759.1,4013.54,50546.3,45543.4,10734.7,5679.82,3.03496
1260000,2177.59,1170000,31994,41873,39308.6,15737,8234.55,1982.37,3.0385
856580,1518.99,579976,19188.1,204.926,49018.7,16444.9,1936.45,7318.55,3.03863
614859,1556.85,483298,27623.1,26.7047,76388.3,20522.2,5511.72,1621.49,3.04442
1450000,2414.84,1160000,61664.5,283668,105652,34392.8,47905.6,3713.82,3.04522
539546,1492.23,549657,23066.7,77.0678,46820.3,13586.4,5339.23,1785.09,3.04579
622912,1495.59,507823,28510.6,215.11,92199.6,22442.7,3334.99,2198.24,3.05826
874820,1455.09,666710,30352.4,226.307,23105.5,11053.3,607.442,2321.03,3.06097
902200,1550.88,759118,26628.1,-457.003,39120.5,17946.5,13299.2,1220.18,3.06536
972781,1663.96,850530,14585.3,1390.32,30972.4,17856.8,1188.16,2072.94,3.06746
1350000,2574.08,1080000,65509.5,2043.37,100249,34131.9,7604.33,7380.77,3.07324
1050000,1469.52,588757,14492.1,-637.738,21722.4,4621.78,7252.92,1483.46,3.07489
551028,1527.95,651217,31094.3,-57.7953,90459,74985.9,8852.3,6531.53,3.07633
1240000,1627.17,766379,52747.5,398.24,48428.6,12639.2,17850.5,1157.02,3.07796
1230000,2539.81,1250000,57369.1,6149.4,360962,56370.2,29971.1,10676,3.07949
632343,1704.97,557842,50592.5,1060.92,68936.9,33910.7,16011.6,8622.29,3.08345
683099,1564.61,748021,22974.1,4835.37,27573.2,16776.7,3375.75,2152.9,3.08474
621246,1563.77,473419,41478.8,455.961,65488,29593.9,6377.05,3252.67,3.0908
1320000,1566.53,1060000,31307.6,-343.793,95278.4,26099.3,11987.8,5483.72,3.09403
1470000,1803.65,1090000,31125.9,-443.093,40762.6,11674.6,4876.41,3330.65,3.0969
844380,2141.23,852974,23926.6,-416.343,61422.6,14456.1,3772.62,1010.08,3.09823
932348,1464.57,613868,36288.9,501.585,100030,29075.1,9386.4,9411.92,3.09841
746827,1513.54,623900,52772.8,1264.54,84627.9,31601.6,27064.5,3850.36,3.0989
922605,2034.65,545150,30915.2,704.426,49217.8,22374.8,18162.5,7734,3.10071
1310000,1620.74,939020,31637.2,4954.84,44487.4,13543.4,11534.7,3790.89,3.10455
1310000,2049.23,1260000,48602.5,14078.4,51454.6,23253,13672,3418.5,3.10655
1380000,2650.15,1250000,58257.3,5297.43,98892.6,48739.5,19923.4,4935.06,3.1152
837157,2179.03,667050,50719.9,455.093,43785.4,30721.3,11206.5,5000.4,3.11691
550849,1722.7,529517,24375.4,376.062,38157.8,22017.7,7255.17,4016.11,3.11719
1490000,2299.05,1040000,45119.5,7400.75,48186.5,22025.6,5044.86,1267.48,3.12413
787376,1726.43,656119,38750.6,-764.647,45628.7,17326.4,16255.7,1606.22,3.12724
958456,1597.22,908262,45211.5,9870.23,41747.3,20520.7,11113,2530.11,3.13196
795272,1829.03,517248,31576.1,778.002,59695.3,30002.6,5451.85,7005.58,3.13412
684205,1707.91,568579,11166.4,6048.92,20586.9,7657.68,4475.49,624.665,3.13998
638651,1583.3,474996,42950,632.654,62691.5,25403.9,7856.3,3926.89,3.14073
952272,1597.14,721593,73820.7,776.119,133487,28727,17738.1,6706.41,3.14533
644472,1547.26,548192,23329.8,-259.851,69443.5,23965.5,5775.4,3582.77,3.1493
871663,1454.83,546336,24855.9,-186.906,17039.5,2155.33,-401.479,337.177,3.1493
794335,1884.68,553102,25506.8,88777.3,18283.8,12177,2707.64,2209.01,3.15109
609542,1770.76,487026,21674.9,-88.6209,64087.9,26166.3,5634.01,1998.84,3.15241
661083,1878.62,427727,21524.5,-512.381,39686.7,20387.6,3538.22,2037.17,3.15522
825083,1722.03,746736,31252.9,1132.27,78176,28622.2,10484.8,2282.46,3.1618
684046,1507.64,659840,36262.2,666.176,26490.5,17229.6,6812.14,2538,3.16357
536024,1513.86,407809,19842.7,458.77,46018.1,17082.8,5069.27,5786.91,3.16434
770603,1569.65,582172,37840.1,2163.99,36399.6,21123.2,1762.4,1944.09,3.16625
1190000,1808.25,994277,58368.9,183.645,70727.5,24259.9,8223.72,4411.58,3.17559
1240000,1673.3,871149,44562,6222.46,121000,41122.7,52536.4,2273.63,3.17638
944975,1716.31,608871,53350.3,48.574,79684.2,30282.1,12577.3,9019.84,3.18172
1080000,1458.29,763167,18394.8,-583.737,23962.3,8592.44,311.987,1910.14,3.18218
1250000,1594.83,993149,26330.3,-1387.64,58742.6,28106.9,3548.4,2148.81,3.18249
653881,1960.25,701205,38307.9,11065.6,47538.7,30004.9,6515.26,6228.47,3.18357
1060000,1923.69,1030000,53236.9,1064.18,107625,41462.9,9044.39,10723.1,3.18461
1170000,2218.61,1150000,70931.8,261.761,65334.2,26269.6,10193.4,2212.75,3.18491
