"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
422916,1688.5,145419,9756.5,16220.8,27468.4,44316.3,13092.6,12520.7,2.02178
427986,1488.81,120363,16029.8,14167,31193,79692.6,38646.1,28700.9,2.04274
960449,2928.82,263639,32382.6,49415.9,67288.5,174380,88811.5,54548.4,2.0437
2.83255e+06,5138.49,2.19979e+07,56732.1,145902,73687.2,120924,81031,103541,2.05577
630038,1894.58,272878,19545.8,23499.5,53843.8,113647,34279.3,33367.3,2.09129
653065,2334.2,197353,22748,37657.6,73056.4,205142,59629.9,42405.6,2.10656
571212,1826.55,209123,10616.7,11820.7,34259.9,68136.6,20601.1,18415.2,2.15053
579798,2004,116732,13121.2,28904.9,67328.2,108595,28542.8,20294.1,2.1591
319002,1254.79,162436,11036.6,19004.3,23234.3,59055.6,23441.6,16502.6,2.19102
336756,1322.11,84062.5,6328.8,3611.5,14308.8,21071.3,7592.3,12004.8,2.21939
455137,1653.16,102302,13043.5,26152.1,73790.4,120541,31880.9,21128.1,2.24398
1.81096e+06,4215.37,1.18346e+06,62103.2,89508.2,202390,445674,139529,81313.7,2.25003
2.07608e+06,3830.91,8.65676e+06,20936.7,63335.9,14035.2,3375.3,22141.8,39769.6,2.26056
425586,1715.69,249692,5252.1,8504.3,11847.3,26363.6,10391.6,7755.1,2.29705
417696,1593.16,98828,16809.5,19080.8,39727.8,89394.2,30605.7,24058,2.31996
5.46117e+06,9415.69,2.13687e+07,81825.7,296152,63817.2,9932.9,113047,138363,2.32004
524294,1673.76,280639,9107.3,17104.5,26385.3,78000.8,26878.3,12130.8,2.47936
388537,1434.54,124564,16363.5,13874.1,21369.4,46718.9,28560.4,21592.6,2.48086
1.77845e+06,3417.06,7.0611e+06,15244.2,47586.2,11048.4,3203.1,17100.1,26804.2,2.55087
1.3616e+06,2779.09,3.95949e+06,9967.7,24233.2,6440.2,1889.7,10823,18345.1,2.59862
249534,1020.72,71070.5,3024.6,9730.6,14953.6,30313,15527.5,3597.1,2.60572
1.36348e+06,2899.24,6.42189e+06,19288.4,40401.8,15868,26033.5,21734.9,28012.8,2.60874
1.54376e+06,3095.93,3.22542e+06,12110,34736,8747.3,1875,13190,18437.6,2.62343
2.07535e+06,3821.85,8.23254e+06,23450.2,74368.1,19934.8,16497.7,28498.6,42543.3,2.62481
642589,1958.83,721169,14139.3,30617.4,28509.9,73814.3,34371.9,23057.7,2.64525
3.7953e+06,6676.55,2.59569e+07,82192.5,219035,46201.2,9117.8,77549.7,147448,2.69661
393821,1519.95,79064.1,7118.2,5695.7,13402.2,29180.2,9016,11773.1,2.73733
2.88336e+06,5075.01,1.17399e+07,41378.1,118400,39729.1,35571,49084.5,71301.1,2.74455
585162,1750.1,3.1431e+06,6250.2,10896.2,3772.2,602.2,5670,9595.6,2.9719
1.88913e+06,3610.96,5.03722e+06,16920.2,58823.7,19853.7,30939.2,27347,30014.1,3.00898
639443,2365.64,190754,15131.1,25486.6,28557.1,93154.5,32710,21541.1,3.05048
2.91849e+06,5165.19,2.00291e+07,31722.9,93116.3,26266,5546,46622.9,54787.8,3.07611
9.87204e+06,16849.8,1.92572e+06,3386.5,33928,10888.3,5761,24259.5,8834.1,3.07712
2.56397e+06,4962.76,1.72965e+06,2948.2,55328.7,8207.2,2784.7,13914.5,5214.1,3.1462
6.10987e+06,10529,3.7708e+07,228744,109039,101799,11029.5,193047,495104,3.14845
1.20353e+06,2961.35,456700,46671.4,93730.8,151286,289300,101153,73569.3,3.14908
4.18841e+06,10089.7,2.56484e+06,123900,303222,286464,781093,293086,156400,3.14997
840532,3078.61,206923,24960.2,62420.1,72946.8,151434,48325.6,32681.3,3.14999
651470,2484.75,115680,13278.3,29938.9,33205.4,85938.3,33998.9,19799.2,3.15009
2.14951e+06,6045.39,1.37675e+06,67865.5,132641,226144,493135,162024,81385.5,3.15011
1.06068e+06,2959.74,181083,19855.4,88575.8,89672.7,228273,78243.3,31019.6,3.15017
815597,3036.98,283366,22665.4,62508.8,57657.3,180416,71726.5,44852.2,3.15019
702706,2273.96,290232,27502.5,62131.6,71518,194301,66069.1,48198.2,3.15019
1.19747e+06,2983.78,506779,21136.4,42098.6,69408.9,166080,73163.9,27479.8,3.18329
980408,3183.14,643032,54694.1,106476,179842,373712,122004,84501.9,3.1839
365775,1435.51,109861,17189.7,33948.3,36444.5,85618.8,31971.5,28267,3.18503
531955,1669.41,173740,23763,33492.3,43100.2,92087.1,29841.9,42934.1,3.18532
600318,2159.35,218157,18511.4,47879.4,51649.8,138960,44246.9,24411.9,3.1861
1.05697e+06,3805.89,478386,56453.8,130389,160871,413081,189891,88555.4,3.1948
657775,1730.88,411130,22568.2,38997,49176.8,111199,46817.7,32039.1,3.19501
421467,1498.63,88164,7035.5,9090.5,30509.2,47158,11677.8,10085.3,3.19939
416310,1643.16,156046,10508.7,37249.5,46740.1,98019.5,32839.3,11365.2,3.19941
863483,2414.07,281352,30579.5,66256.8,93535.2,212591,70890.6,50915,3.19968
598872,2384.68,179980,20964.5,31659.3,38093.2,134673,48210.1,25425.7,3.20523
721232,2841.5,131850,18065.7,37768.7,46640.7,118783,44048,31368.6,3.22004
752743,2653.06,318564,36128.1,64669.1,80324.1,223620,80521,53876.1,3.22448
745498,2541.38,234242,29374.4,61494.8,79462,190046,82699.9,52292.3,3.22551
486467,1838.97,162667,9259.2,22689.7,31850.2,75505.2,32240,12632.1,3.24092
5.11363e+06,8996.68,3.38659e+07,203982,278746,115621,85901,200958,442758,3.25965
448268,1588.85,108841,14206.4,9827.8,21073,62625,20706.4,22633.8,3.26265
351693,1430.28,193357,7249.5,19756.5,24981.8,63605.5,22265.5,7026.6,3.2678
1.01253e+06,2570.98,462562,36375.7,38098.6,79880.3,150265,67210.1,39454.3,3.26889
440855,1495.14,208718,14673.8,10431.9,13518.9,31110.3,18643.4,17246.2,3.27407
2.21657e+06,6758.31,815825,99597.5,182155,231735,575158,256990,184696,3.29661
948079,3008.36,525027,27756.4,40722.8,73454.2,201079,69398.8,38697.1,3.31212
401460,1564.09,106138,9924.9,21240.8,20991.3,51684.8,18500.5,15776.7,3.32627
271564,1104.51,79518.6,9590.2,10412.7,18415.7,32239.2,10589,15049.6,3.35749
518555,1696.61,143597,12082.7,19145.7,25381.2,50432.2,19490,19862.6,3.37627
470230,1754.89,273298,6741.1,10750.6,19443.6,25601.5,8205.5,3987.1,3.38657
383544,1391.74,81826.3,8211.9,7732.8,26521,54687,27250.4,10212.3,3.46059
635677,2466.33,180840,17445.5,29648.5,57129.8,159850,55571.5,23546.1,3.46631
4.57758e+06,7935.13,1.9031e+07,76672.7,234959,67252.7,46952.7,94114.5,136288,3.57203
560832,1798.66,204554,19670.1,25470.6,36799.1,86799.5,38934,28081.6,3.57291
837476,2325.26,732180,22330.9,47599.8,55105.5,114943,49467.9,27179.3,3.59455
