"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
452600,1684.73,280951,26309.1,17162.5,23315.1,54822,20202.9,26256.9,4.8181
375054,1434.03,107531,23699.5,21068.3,18091.2,70860.1,22047.1,11298.3,4.8186
514687,1664.39,919664,8952.5,15487.1,7763.9,23571.8,10027.4,11824,4.85682
1.83317e+06,4164.59,1.71795e+06,167360,140295,135821,324740,135939,86209.9,4.86241
1.79174e+06,4929.78,1.36549e+06,105927,179972,217854,639061,206627,141345,4.86848
372987,1396.18,115338,9508.3,12247.2,8977.6,24797.5,10783.3,5623.3,4.87127
443013,1762.96,204967,15594,30610.6,23792.3,108518,35848.9,18272.5,4.88839
303080,1239.39,103195,10839.1,14507,15608.6,37685,12634.4,11819.4,4.89353
536630,1865.37,207625,10172.5,15024.3,15113.2,42879.6,18616.1,14902.3,4.89918
458512,1803.22,181141,14698,15881.1,21434.4,82866.3,24952.4,23327.5,4.90411
547641,1919.18,233657,16628.2,17054.8,19561.5,53599,18860.6,15537.4,4.9048
1.05781e+06,2827.83,546261,63660.3,42552.5,37267.7,108487,50722.2,103174,4.90483
546300,2106.09,212514,21112.8,21976.2,25593.6,102927,32559.8,24850.8,4.93619
595389,2017.52,107426,6851.6,10010.5,36575.1,55184,13162.4,5433.9,4.99071
480671,1666.01,123352,7175.1,9459,11044.6,28329.5,9822.4,7167.4,5.03049
563517,1997.9,328811,19621.5,24986.3,26839.2,67528.6,23988.1,28393.3,5.04563
419670,1517.7,99893.4,3540.5,7021.1,12687.4,24188.8,7691.4,3674.5,5.05374
345726,1399.52,460572,12124.1,24775.5,15822.6,48798.5,22660.4,16901.9,5.08829
460012,1827.71,307923,9065.5,9067.8,7138.7,13816.1,8665.1,5087.8,5.08907
385097,1561.46,161114,17113.5,21002.1,20569.4,73061.3,27240.4,22192.5,5.0946
527846,1758.34,346844,13910.7,19667.8,21639,47316,16941.6,11560.4,5.10462
529357,2074.45,121599,17676.8,24393.5,29364.7,74252.4,24829.7,26875.8,5.1078
240652,984.639,96260.5,27534.3,6775.7,4754.1,14904.5,11142.3,8180.8,5.11855
871574,2906.91,577821,43454,68683.1,70630.8,239660,82863.9,59057,5.13958
695232,2069.82,652687,58398.4,17112.2,22827.2,38911.7,15386.1,9534.1,5.14226
648521,2180.42,260178,7905.1,12287.5,21158.1,37079.5,10560.9,7374.4,5.17252
484688,1690.46,182591,5639,9447.3,8179.2,25121.1,7550.1,5778.8,5.17393
521894,1862.5,292447,5520.6,6766.5,4423.6,9835.5,5456.4,5586.9,5.27525
284130,1151.05,109517,5635.6,3525.5,5141.1,11123.5,5879.9,3272.9,5.30617
517219,1669.08,328112,13115,61082.7,6298.6,17767.4,12422.1,9647.6,5.38036
432451,1710.61,177148,9930.1,15861.5,17239.5,55098.9,17422.8,13987.4,5.38043
780074,2659.46,259194,26629.6,51343.6,100156,180206,48793.7,35555.4,5.38082
532363,1791.15,108593,7571,9947.2,15145.7,59793.6,18929.3,9875.8,5.41007
505637,1692.24,119780,16853,23720.2,19760.1,71638.9,26155.6,25626.6,5.47198
1.64164e+06,3757.49,1.25148e+06,71912,102705,94133.6,340056,129699,85449.1,5.50362
541738,1776.87,491957,19199.5,39146.7,17802.6,31819.9,28951.6,22677.1,5.56997
381969,1431.93,199664,13486.1,7090,13357,30172.4,9414.8,5984.4,5.59552
352282,1425.25,296905,11710,13826.7,15135.6,27380.4,12308.6,15083.1,5.63095
441297,1482.26,163895,2737.6,3607.5,9399,11482.9,4433.8,2492.4,5.64501
686560,2282.29,404300,24046.6,40850.6,47562,128278,44875.2,28384.9,5.67709
526747,1791.37,207557,28807.5,16462.7,13834.6,40400.4,18575.6,9730.6,5.73896
317632,1299.9,116343,3523.5,11944.7,4390.6,15651.4,4694.6,3081.6,5.76632
734835,2233.86,394806,23565.1,36318,27652,107118,49131.8,31580.4,5.76985
671043,2166.78,269425,10633.1,20182.6,14789,40786,13924.2,9983.9,5.82103
369749,1450.57,120986,8352,18653.2,19679.2,91088.1,30034.3,11464.8,5.83814
445354,1494.79,151271,5773,8291.2,8540.1,22587.4,7454.1,7862.6,5.83855
417176,1615.25,122158,12766.6,15109,16049,43906.4,17726.3,19783.9,5.85554
502845,1576.28,213942,10845.6,15316.6,13302.5,50624.5,20661.2,10698.9,5.86501
512447,1705.89,232376,3708,4232.2,14530.2,22448.1,6881.8,2235.3,5.86581
1.09216e+06,3405.53,342821,38501.7,52807.1,47371.2,158603,54656.6,42792.7,5.8855
842527,2583.32,763148,431523,61948.3,62272.2,211082,82204.6,75508,5.88552
728720,2218.64,318508,144398,52138.4,42690.8,152053,54749.5,53271.9,5.88556
906430,2732.14,384781,108762,41983.1,33712.4,117367,59105.3,42982,5.88558
1.15556e+06,3315.37,436966,15092.5,249725,13931.1,43361.9,34698.1,19857.1,5.89573
604167,2474.51,368286,2.5655e+06,38018,30174.5,116508,212473,195354,5.91018
409654,1458.69,109754,13163.6,9594.1,6429.5,16258.5,8027.2,5673.4,5.92673
661123,1980.7,345437,19904,19849.7,21120.2,56476.6,18619.3,21084.8,5.93073
797674,3015.33,309317,819443,53638.1,56901.7,139300,80644.6,95044.2,5.95656
700644,2034.31,161643,11673,20673.7,36674.1,73298.9,21071.1,8867.6,6.01455
927803,2770.21,481979,23728.5,26586.2,32632.6,93112.4,36594.1,23633.1,6.03686
725952,2710.19,182961,18782.6,28943.5,25212.5,91559.4,27941.8,23867.4,6.03852
304975,1230.71,124706,7767.6,6213.1,8733.5,20812,9064.7,5397.9,6.06866
398396,1618.72,125126,8725.5,11243.2,17649.2,39129.6,13138.3,9283.3,6.07062
592537,1706.6,297881,24768.7,14108.1,22349.7,57237,23000.6,13352.7,6.08287
460182,1771.85,177530,38397,25944.7,21962.1,104867,34144.1,17106.6,6.11728
1.3692e+06,3629.12,905212,433803,84572,66119,219714,134843,83375.9,6.13647
629994,2111.8,210862,26937.1,41944.6,41436,133439,41524.7,38132.9,6.14567
365923,1439.98,153230,31604,33511.2,29030.1,91396.4,80393.1,41007.6,6.16689
538603,2052.12,283154,12453.6,29594,18993.5,51931.4,18936.8,15709.9,6.21731
394418,1575.51,129977,73784.1,16171.6,17762.5,57098,22146.7,17494.4,6.2338
401591,1552.04,121872,6997.5,10438.7,16140.2,38925.1,13799.3,7627.3,6.23509
411269,1644.82,94917.8,10079.5,15752.7,14200.1,48625.9,15304.1,16968.6,6.25904
329424,1301.67,177746,7943.6,8863.5,9997.5,26867.9,12244.3,7673.9,6.26758
346463,1324.79,141255,7027.6,10112.6,8191,24779,8463.7,8586.4,6.28441
541873,1741.13,436674,19170,24466.7,15685.2,44615.1,23738.8,12945.8,6.28567
411770,1457.75,225216,219400,30767.6,27301.2,79235,53956.6,43606.7,6.28578
2.89742e+06,7433.75,1.93077e+06,431295,221939,234175,896334,461201,285026,6.29352
389330,1470.12,191360,13469.2,21540.4,21934.8,72460.5,23710.5,17957.9,6.29471
310408,1247.79,119037,3824.5,5040.7,7150.1,10188.9,4970.6,2566.1,6.30122
821066,2686.1,391378,23143.6,25043.5,28607.5,82682.9,28368.8,14291.4,6.30897
390100,1421.41,83934,6255.1,9850.6,16799.5,30062.5,9196.7,4426.4,6.33138
356970,1407.3,103056,5975,9911.7,6912.6,16360.9,8078.6,5240.1,6.39169
2.39527e+06,4362.41,7.37063e+06,34844.6,83088,20675.5,16735.4,31310.3,44012.9,6.41743
320249,1305.72,75236.6,8523.6,12108.7,8685.5,38570.6,16933.9,9775.9,6.43562
1.0477e+06,3877.44,387958,71246.2,58125.4,52851.7,163714,58554.8,57222.9,6.44434
1.78818e+06,4242.11,929125,622074,198197,159824,486558,297354,159540,6.44633
591307,1925.84,274217,9437,13462.9,17840.4,41765.8,13964.8,9487.3,6.4481
1.00276e+06,2825.18,355857,147734,78622,47803.7,201318,74440.1,63104.4,6.45472
331987,1302.03,74276,4485.3,7106.3,9197.8,20716.4,6399.8,4866.2,6.4745
563546,1926.7,252881,9798.5,16820.4,18715.5,58650,29916.4,13412.9,6.48471
430390,1628.92,169240,5532.6,5862.6,22275.6,26987.3,7764,3287,6.48784
346379,1412.98,100635,10800.6,18385.7,18853,52479.6,17754.4,17383.4,6.5191
349488,1363.94,73542.5,19700.7,10897.4,10939.7,36375.9,14402.8,10999.9,6.52901
297448,1207.76,100946,8369.8,6965.7,9578.6,29334.8,14804.8,12837.5,6.53613
702532,2238.25,402862,1.0903e+06,45824.9,36847.9,107873,112162,112848,6.55966
819802,2443.12,232102,23291.1,43480.7,47633,123370,40768.4,37883.4,6.62789
458391,1563.18,244041,7109.1,13478.7,12937,30853.6,11198.4,6140.9,6.65231
398044,1532.27,129887,14190.7,23054.4,15466.2,51544.4,18619.3,19593.9,6.67037
697776,1888.47,352432,41332.3,25779.7,17317.6,58802.8,25148.3,10848.5,6.68141
356484,1419.15,52015.7,4298,5689.9,11006.9,17569.3,6746.8,3162.8,6.68422
772406,2952.69,237462,19921.3,25395.5,32753.7,86805,27297.6,26549.4,6.68463
379458,1465.53,299962,4500.3,5498.3,10252.8,12141.9,4114.8,2424.2,6.6933
1.10768e+06,2683.72,635603,59217.1,50998.7,23483,72421.6,51004.4,48990.9,6.71007
485903,1789.03,200398,7561.2,8146.4,7985.7,23754.9,10374.3,8569.4,6.74546
462502,1754.86,178601,13439.8,22747.2,21716.1,80028.8,27378.8,15186.5,6.77287
576715,1723.62,294709,13249.6,17854.7,11397,48404.1,19939.4,17437.9,6.78481
566624,2016.68,229648,18505.7,35998.4,27075.2,108390,34344.8,23537.4,6.80211
897306,2917.03,306451,42002.3,39572.2,38920.6,125412,66467.3,52910,6.82424
291679,1187.04,84695.6,4795.1,8688.7,7581,17714.1,8455.4,4419.9,6.91426
673596,2057.81,397809,44479.1,31808.7,33259.5,99953.1,34881.4,14722.4,6.92122
865524,2753.09,151236,11660.2,17114.4,26124.7,56028.9,20735.8,13643.4,6.94859
1.22106e+06,3469.07,470959,44414.8,87419.7,89610.1,239095,87544.8,52494.5,6.96025
773364,2713.78,175527,13213.1,26782.7,27783.5,68837.6,20963.9,12408.9,6.97318
463564,1642.39,139942,11915.2,14304.4,28810.2,55765.9,18565.3,11741.4,7.00013
629132,2429.37,142451,26728.8,23831.2,27111.1,58863.3,18900.3,18606.5,7.01947
410001,1620.81,134013,8709,18609.9,8088.4,21461.8,13101.3,11527.3,7.03568
