"ArAr80Di","BCKG190Di","Ba138Di","Bi209Di","Ce140Di","Ce142Di","Center","Cs133Di","Eu151Di","Eu153Di","Event_length","Gd156Di","Ho165Di","I127Di","Ir191Di","Ir193Di","Lu175Di","Lu176Di","Offset","Pb207Di","Pb208Di","Pt195Di","Pt196Di","Residual","Rh103Di","Xe131Di","Time"
181.121,0,971.524,0.592098,0,0,726.36,0,0,0.985891,18,0,0,0.562251,0,0,0,0,83.532,0.509034,10.7729,0,0,195.804,0,2.71955,42.2996
108.285,0,787.035,0,0.614497,0.152367,713.953,0,0,0.581825,14,0,0,3.69698,0.950527,2.4873,0,0,83.308,2.82291,19.4879,3.08582,4.97067,121.31,0,0,42.3897
126.951,0,267.308,0.703207,0,0,648.772,0,13.624,1086.79,14,0,0,3.427,285.076,398.691,0,0,66.05,2.6195,11.3228,10.6533,6.07965,82.052,0,0,42.4185
100.379,0,1075.7,0,0,0,642.036,0,0.538365,0.949997,14,0,0,5.77759,0,0,0,0,88.829,9.89121,39.9578,0,0,73.984,0,0,42.6241
67.7245,0,132.412,0,4.39482,0,472.129,1.92796,0,489.868,12,0,0,0.578739,204.091,322.532,0,0,81.169,5.47436,2.25119,0.944985,0.80385,34.482,0,0,42.6607
127.425,0,2863.79,0.2357,6.53924,0,659.717,0,0.109994,315.432,15,0,0,3.48832,272.193,503.77,0,0,82.8,14.2209,70.2067,6.55634,5.75482,51.64,0,4.21766,42.7165
100.502,0,558.023,1.29831,0.773999,0.564519,534.16,0,0,3.48346,12,0,0,2.29165,0,0,0,0,80.98,1.97002,4.75846,0,0,101.996,0,0.476742,42.8645
149.502,0,6.33927,0,0,0,579.426,0,0.719542,10.0302,16,0,0,2.9572,21.2922,71.052,0,0,129.56,0,0,849.517,637.999,115.765,0,0,42.9605
129.456,0,250.06,3.30538,0.913574,0,664.73,0,0.442777,187.237,18,0,0,0.266762,318.893,600.183,0,0,79.623,1.83985,27.7639,261.435,231.389,114.38,0,0,43.0005
157.92,0,1707.35,0,0.549899,2.26161,590.132,0,0,2.21298,15,0,0.240554,1.28976,0.271758,0,0,0,93.103,11.5666,16.5875,0,0,100.183,0,0.419501,43.0079
108.712,0,318.159,0.264261,0,0,575.445,0,0,0,13,0,0.151011,3.36362,0,0,0,0,60.229,6.18117,19.2659,0,0,119.153,0,0.355615,43.0582
103.25,0,471.911,1.44978,0,0,620.152,0,6.50592,1058.2,14,0,0,4.30553,414.429,908.578,0,0,62.167,5.40625,40.057,5.39133,9.92772,92.209,0,0.215932,43.0852
117.743,0,299.561,0.300697,0,0,587.375,0,0,1.4063,14,0,0,1.57045,0,1.84585,0,0,35.061,14.882,19.9984,0,0,248.057,0,0,43.0855
55.4331,0,1137.85,0,2.98514,0,500.682,0,0,5.85968,12,0,0,6.2715,0.145113,0,0,0,102.458,18.735,39.2337,0,0.433896,51.194,0,0,43.1008
103.062,0,1497.02,0,3.54548,0,428.866,0,0,3.17495,15,0,0,11.1611,0.815252,0,0,0,80.56,4.75191,42.1528,0,0,61.045,0,0,43.1417
149.24,0,2444.7,0.032351,1.50533,0,843.258,0,0,0,19,0,0,5.96506,0,0,0,0,81.065,14.7487,48.8236,0,0,69.161,0,1.85841,43.1485
138.349,0,965.102,0,0.695879,0.440448,760.622,0,0,3.48179,18,2.15876,0,6.51093,7.52018,8.10987,0,0.021873,110.248,15.2993,20.7268,4.84474,5.99942,141.127,0,1.94971,43.1694
133.375,0,443.077,1.58521,3.52537,0,712.653,0,8.0857,1097.4,15,0,0,2.88356,368.962,711.452,0,0,75.339,15.0077,16.3142,10.4029,3.04094,72.482,0,2.31843,43.2898
168.963,0,65.9479,0,0.854135,0,974.293,0,0.74929,131.524,25,0,0,5.1243,257.931,443.304,0,0,93.562,0,1.39609,4673.62,3645.92,73.651,0,0,43.2948
123.013,0,569.148,0,0.39302,0,634.429,0,0.258314,0,15,0,0,1.23142,0,0,0,0,56.25,3.26424,8.65485,0,0,220.148,0,0,43.3059
97.9026,0,287.521,5.58636,0,0,625.624,0.895393,6.0926,1405.19,15,0,0,9.56764,363.344,607.775,0.672683,0,100.705,2.1528,12.266,0.705806,4.42844,43.706,0,0,43.3275
118.287,0,454.501,1.68713,1.60528,0.337595,553.684,0,4.15987,2380.13,14,0,0,1.35516,426.777,740.253,0,0,77.333,5.83648,22.6266,1.87188,5.49761,54.761,0,0.868667,43.3418
91.6005,0,2904.67,0.057269,0.802285,1.26181,539.422,0,0,1.50205,14,0,0,13.5248,0,0,0.342619,0,94.655,5.755,41.0268,0,0,44.692,0,1.31506,43.3524
133.108,0,991.998,0,2.45287,0.556568,734.345,0.192927,0,1.42955,20,0,0,4.53643,0,0,0,0,111.181,2.89805,11.2961,0,0,170.574,0,2.16184,43.4468
153.103,0,590.226,0,5.08718,0.899507,618.514,0.736249,8.01992,1799.87,19,0,0,3.25916,662.878,1235.48,0,0,65.648,6.27923,33.8469,3.80398,8.80894,43.957,0,0.305182,43.5507
83.3565,0,337.363,0.088224,3.13702,2.88097,570.546,0,5.21969,967.129,15,0,0,4.72492,329.888,530.262,0,0,84.6,17.7557,20.4096,9.22666,3.46939,73.17,0,0,43.5815
102.94,0,684.583,0.531576,2.45881,0.731326,658.805,0,0,3.01683,14,0,0.209798,2.68675,4.66238,0,0,0,86.574,2.13895,27.6519,4.72388,1.76249,139.151,0,0,43.6105
126.782,0,2320.59,0.744385,2.54193,0,610.047,0,0,0.091178,17,0,0,8.13204,0,2.72055,0,0,78.129,17.4884,77.0396,0,0,74.312,0,0,43.7616
143.76,0,1085.6,0.659673,2.68332,0,461.849,0,0.99319,478.271,16,1.43635,0.407984,2.84012,1025.37,2031.61,0,0,60.992,13.5068,66.207,216.87,230.189,73.583,0,0.386246,43.7868
68.7266,0,299.927,0.21251,0,0,0,0,0,0.163512,10,0,0,2.71326,0,0,1.00957,0,0,0.064329,6.09799,0,0,0,0,0,43.802
63.8319,0,416.346,0,4.94565,0,317.442,0,0,31.5328,11,0,0,5.35132,1.87431,1.32442,0,0,84.293,12.7845,18.5539,1.75608,2.74218,126.532,0,0,43.8484
147.916,0,797.019,0,3.58823,0.247134,0,0,0,1.14266,19,0,0,2.90781,0,0.245837,0,0,0,8.16439,11.8645,25.657,10.2631,0,0,0,43.895
126.5,0,804.407,0,1.61784,0,712.427,0,0.322145,4.31354,18,0,0,9.9881,0,1.40066,0,0,90.378,7.05184,21.925,0,0.964162,182.75,0,0,43.9604
166.538,0,0,0,0,0,595.832,0,0,2.38951,19,0,0,2.86861,27.9557,37.1033,0.257835,0,50.278,0,0.820515,413.181,263.629,210.451,0,4.35492,43.9803
53.8555,0,805.302,0,1.25629,0,397.967,0,0,0,10,0,0,1.83893,0,0,0,0,166.155,6.23692,16.7922,0,0,54.68,0,0,44.0894
97.1508,0,13.445,0,17.8232,0,440.531,0,27.4225,2318.46,13,1.57422,0,3.33538,1144.3,2146.28,0,0,58.969,8.18472,45.1893,30.2079,11.8289,61.111,0,0,44.148
106.923,0,792.542,0.574174,0,0,631.836,0,0,1.5836,14,0.455977,0,1.62736,0,0,0,0.316727,127.712,10.4171,28.3902,2.8113,6.51346,131.515,0,5.45631,44.2548
64.5313,0,899.311,0,4.82361,0,453.855,0,0,2.60745,11,0,0,1.45445,0,0,0,0,143.544,4.89219,21.6277,0,0,92.905,0,0.263585,44.379
118.834,0,1106.6,0.848526,9.09909,0,509.968,0,1.67126,42.7722,14,0,0,1.99785,5.57065,16.4973,0,0,101.718,6.40755,23.1756,28.2552,16.7068,82.528,0,1.19926,44.3895
58.5066,0,443.371,0,0,0.232557,497.615,0,0.200087,129.498,11,0,0,3.7173,6.84576,27.1604,0,0,146.799,7.39034,6.93619,2.22828,2.32569,129.073,0,1.97019,44.4676
153.35,0,694.04,0,0.783655,0,641.874,0,0,246.22,18,0.815,0,2.56209,753.18,1447.85,0,0,64.828,3.4387,25.5721,1207.73,960.817,71.037,0,0,44.5107
106.402,0,270.651,0,1.09482,0,581.78,0,0,19.7853,14,0,0,6.30026,15.3542,38.636,0,0,31.746,0,0,23.1604,24.4489,240.24,0,0,44.545
127.726,0,344.98,1.02972,1.37673,0,807.654,0,11.5732,1454.5,18,1.73546,0,0,278.935,591.735,0,0,86.824,3.70696,15.1383,12.1322,4.86691,67.84,0,1.57273,44.5783
129.073,0,319.497,0,3.09159,0,0,0,0,1.33378,19,0,0,14.7379,1.73219,0,0,0.039654,0,0,5.21204,0,0,0,0,4.01549,44.6363
77.4635,0,505.701,0,1.42523,0,334.026,0,0.371443,4.60557,10,0,0.695974,0,2.34831,4.20779,0,0,109.043,5.91656,16.5077,0.87942,0,163.487,0,0,44.7498
162.247,0,440.003,0.789342,0.844477,0,627.82,0,3.60522,1026.65,17,0,0,3.1272,333.846,579.232,0,0,69.787,13.6731,23.9623,33.3909,11.2315,79.168,0,0,44.7834
128.088,0,1341.94,0,0.90698,0,748.2,0,1.97729,939.295,16,0,0,3.8525,248.215,530.11,0,0,81.613,10.6193,11.0003,4.42221,3.47226,68.782,0,0.436015,44.7863
122.878,0,447.362,0.522196,3.64704,0,462.557,0,3.68511,1407.83,13,0,0,6.82482,473.155,890.106,0,0,80.758,6.3829,23.6772,5.9051,3.84517,61.525,0.528545,0,44.8193
100.751,0,622.017,0,0.281036,3.80924,566.101,0,15.2008,3087.34,14,0,0,10.3597,820.488,1670.99,0,0,66.197,1.86169,24.6104,3.54517,1.57528,65.046,0,0,44.8942
87.6225,0,678.955,0,0.316581,0,477.345,0,0,2.61745,13,0,0.356102,3.35908,0,0,0,0,101.256,4.87587,19.6338,0,0,118.986,0,0.330532,44.9295
77.669,0,695.618,1.17155,5.91628,0,504.416,0,0,1.8155,11,0,0,0,2.71634,0,0,0,418.077,11.6336,21.5689,1.32602,0,126.024,0,0.873185,44.99
82.8973,0,163.991,0,0.230232,0.945335,588.052,0,5.02712,1184.73,14,1.43871,0,8.54686,389.145,724.411,0,0,70.916,9.47413,14.8098,8.69867,1.65088,91.679,0,0.8082,45.0517
138.444,0,426.599,0,0,0,484.894,0,0,0,13,0,0,4.40367,0,0,0,0,77.171,2.86229,4.78837,0,0,157.465,0,0,45.0563
87.2402,0,1310.85,0,0.914635,0,582.901,0,0,11.0948,13,0,0,1.81402,0,2.58798,0,0,83.738,19.5186,22.3513,0,0,67.198,0,0.166685,45.0624
139.999,0,354.676,0,5.51854,0.725991,459.623,0,0.404361,811.948,13,0,0.26693,1.39294,385.237,549.525,0,0,101,6.58923,23.0174,8.77701,2.59391,52.69,0,0.378282,45.0873
152.136,0,237.04,0.414183,1.33691,1.43813,790.261,0,0.547949,107.27,20,0,0,10.2841,256.696,476.035,0.874313,0,84.15,0,4.69043,7491.24,5797.28,47.587,0,0,45.1553
145.804,0.094227,60.3513,0.382822,5.10709,0,835.48,0,1.92467,94.7621,19,0,0,5.59073,409.941,641.345,0,0,87.354,1.96623,2.39959,4256.48,3438.39,50.117,0,0,45.1737
86.4409,0,360.829,0.064009,0,0,530.102,0,3.31378,836.761,15,0,0,0,354.457,658.383,0,0,84.029,6.01062,12.3451,4.98566,1.33104,69.876,0,0.110387,45.2086
161.381,0,2687.09,0,0.89365,0.796861,674.143,0,0.867695,3.7242,18,0,0,4.06814,0,0,0,0,79.528,4.56944,22.4483,1.27832,6.79567,62.137,0,0,45.2774
84.8241,0,338.888,0,0,0.403417,592.023,0,0,0,14,0,0,0.040537,0,0.227237,0,0,31.495,0,10.893,0,0,249.782,0,0,45.3281
97.707,0,205.837,0,1.09739,0,542.576,0,20.215,1958.78,14,0,0,14.2989,345.078,674.44,0,0,99.49,2.46428,18.089,9.00553,14.7016,35.513,0.353442,0,45.426
112.383,0,1182.38,2.262,3.05108,0.148361,898.059,0,0,0.931354,19,0,0,1.85875,2.90163,0,0.876454,0.687095,130.33,2.58248,13.174,0,0,127.507,0,0.869612,45.4683
127.761,0,454.149,0,0.207043,0.456039,689.813,0,17.8153,1791.43,15,0.928968,0,7.86413,438.37,722.333,0,0,64.786,12.0666,10.6678,13.7132,4.00164,74.338,0,0.557557,45.5961
132.953,0,588.539,0,3.35659,0.443554,516.48,0,5.15825,1198.51,14,0.451609,0,0.608234,566.946,965.798,0,0,67.1,1.65183,20.1161,81.9022,51.9413,45.427,0,0.231234,45.6529
167.877,0,537.279,0.422449,2.9249,0.592809,596.38,0,3.58084,1279.11,14,0,0,2.71686,446.355,870.295,0,0,75.972,2.37173,20.2704,3.66841,4.09945,85.967,0,0,45.7312
95.6298,0,984.387,0,7.91485,1.09946,500.497,0,0,1.01599,14,0,0.613759,4.26939,0,0,0,0,130.579,5.56544,11.9257,0,0,120.459,0,1.99054,45.8304
98.527,0,1513.44,0,0,0,530.712,0,0,0,13,0,3.45468,6.90019,0.017387,0,0,0,84.092,10.4814,34.9822,0.538128,1.67796,85.313,0,0,45.8437
127.508,0,343.262,3.82398,14.1377,3.02226,698.106,0,12.8531,1557.7,19,0,0,3.38542,509.545,829.39,0,0,60.898,12.8524,25.4636,8.47102,5.49216,71.574,0,0,45.8989
119.545,1.43385,337.513,0,5.16186,2.98053,573.059,0,6.88747,1169.44,14,0,0,4.64784,362.861,686.604,0,0.510959,111.296,11.5301,13.8913,7.34566,1.13522,52.158,0,0,45.9228
137.958,0,1000.37,0,1.14845,0,662.623,0,0.989222,550.13,18,0,0,5.54585,261.194,526.78,0.84388,0,71.78,3.87255,24.8175,291.624,233.86,74.97,1.87973,0,45.9272
120.924,0,524.529,0.232243,0.86737,0,474.866,0,1.71715,725.934,14,0,0,5.66294,585.142,1027.59,0,0,79.1,10.6805,36.4551,12.7913,8.83208,56.77,0,0,45.933
116.834,0,689.41,0.181067,4.5659,0,579.037,0,12.6697,2110.02,15,0,0,1.66708,854.348,1596.26,0.956177,0,71.485,4.84272,29.4126,89.6197,57.3396,64.362,0,0,45.9347
59.7517,0,0,0,0,0,0,88.093,0,1.13699,10,0,0,7.65114,9.7164,10.1562,0,0,0,5.2063,21.2638,0,0,0,0,0,46.0378
93.636,0,340.239,0,0.531726,0.212402,486.53,0,0,0.612355,12,0,0,9.81194,0,3.31703,0,0,68.581,1.60064,4.97824,17.9286,14.4728,97.72,0,0,46.0788
85.308,0,664.543,0,3.46351,0,531.769,0,0,0,12,0,0,3.63383,0.164994,3.17134,0,0,358.832,5.82806,4.79604,0,0,177.2,0,1.87812,46.1643
119.872,0,553.504,1.61325,0,0,446.416,0,6.73353,1241.66,15,0,0,4.68553,952.588,1879.8,0,0,65.272,4.45875,26.3502,8.98853,6.74889,77.756,1.88567,0,46.2404
88.7359,0,373.152,0,1.75724,0.673338,0,0,0,1.15018,14,0,0,10.9792,0,0,0,0,0,4.61009,12.4728,0,0,0,0,1.575,46.2502
52.902,0,2167.58,0.785577,1.99612,0,485.269,0,0,1.33729,12,0.634798,0,10.9937,0,0,0,0,101.127,9.06019,34.5999,3.9883,1.89478,93.003,0,0,46.4164
122.614,0,5.27517,1.27559,4.41835,0.789153,481.886,0,14.7169,1439.74,16,0,0,4.15391,558.383,1120.28,0,0,67.87,2.51448,17.071,14.1737,17.6772,86.285,0,0,46.4197
121.688,0,570.172,0.894646,0,0,595.12,0,0.715306,0,12,0,0,3.59843,0,0,0,0,83.391,0.290023,5.62041,0,0,163.373,0,0,46.437
113.118,0,22.3767,0,1.70712,0.721039,524.386,0,7.38297,1672.09,15,0,0,3.0373,359.613,784.675,0,0,82.259,1.96332,6.02485,2.24618,9.58907,63.121,0,0,46.4537
118.828,0,288.956,4.56889,0,0,415.484,0,1.38401,495.781,13,0,0,0,217.853,467.355,0,0,84.008,4.99427,20.0297,7.82336,1.04645,82.253,0,3.43928,46.5508
97.4018,0,318.575,0,1.04592,0,522.214,0,4.70095,556.657,15,0,0,8.97854,330.377,689.201,0,0,81.553,8.4267,14.7014,5.7508,5.73553,88.998,0,0,46.6033
87.6835,0,410.823,0.998094,4.89074,0,537.944,0,11.9169,1227.03,15,0.698133,0,4.00252,485.988,948.579,0,0,89.943,6.49972,11.08,14.4104,9.91035,58.76,0,1.01705,46.6091
115.924,0,365.978,0.839221,0,0.295647,525.84,0,11.2587,1456.6,14,0,0,2.09011,372.36,739.707,0,0,76.65,1.93525,17.7402,51.2234,35.9936,42.229,0,4.9643,46.641
143.692,0,609.214,0,0.171818,0,623.321,0,0,57.2017,14,0,2.68538,0,5.90395,16.7218,0,0,76.763,3.62122,0.771837,6.91274,12.1434,182.642,0,0,46.7162
111.391,0,388.219,0.665867,7.70353,0,494.897,0,0,654.145,14,0.257872,0,6.98742,457.499,686.061,0,0,91.632,2.93361,19.0866,5.40876,1.12383,72.849,0,0,46.7441
118.615,0.614529,114.803,0,0,0,682.766,0,0,276.119,18,0,0,2.16248,445.065,789.411,0,0,107.278,0.829409,3.69549,2029.95,1673.62,79.294,0,0,46.7633
91.4275,0,281.223,0,0,0,520.026,0,6.49739,1144.84,13,0,0,5.44169,340.992,569.785,0,0,64.676,5.42534,14.353,0.900608,2.18531,96.157,3.36161,2.41857,46.7781
121.017,0,628.997,0,2.99723,0,484.424,0,11.312,1646.26,13,0,0,3.31776,580.015,1086.94,1.04957,0,68.988,3.05715,11.6216,3.27858,8.22936,48.67,0,0,46.7811
105.588,0,316.419,0,0,0,617.546,0,0,3.27015,13,0.355818,0,2.76693,0,1.33881,0,0,65.928,0.326668,4.52622,0,1.73743,224.218,0,0,47.0211
88.7549,0,1686.77,0,30.963,0,443.817,0,1.19598,2595.3,13,0,0,4.46078,1106.78,1998.62,0,0,64.312,7.59101,51.6131,139.578,127.003,73.1,0,0,47.0303
125.55,0,524.572,0,1.93977,0,535.403,0,0,0,15,0,0,1.45642,0.486245,0.794374,0,0,117.567,4.73737,12.0742,8.39711,6.75802,242.738,0,0.263556,47.2346
72.7714,0,2990.56,0,2.23312,0,500.228,0,0,0.935213,13,0,0,0.355212,0,2.85666,0,0,90.048,11.8214,32.9761,0,0,44.947,0,0,47.3585
106.085,0,1607.14,0.767722,1.78381,0,816.733,0,0,0,16,0,0,14.142,0,0,0,0,71.048,11.1605,34.9713,0,0,83.331,0,0,47.3608
66.6989,0,33.4333,0,0.540449,0,0,0,0.770405,145.253,10,0,0,2.58473,9.80079,13.4221,0,0,0,0,2.10223,0,1.37543,0,0,0.943561,47.4422
107.429,0,840.191,0,3.45162,0,462.138,1.45277,0,0.815604,14,0,0,3.71029,0.193075,0.081505,0,0,103.614,3.46586,19.1053,3.35055,0,99.545,0,0,47.4665
153.406,0,97.1385,0.268324,0,0,810.006,0,0,346.253,20,0,0,2.42859,142.522,220.98,0,0,101.326,4.18443,1.57277,1596.35,1259.92,105.928,0,0.465106,47.5601
104.298,0,370.229,0.997565,1.01618,0,497.893,0,0,3.63636,12,0.157099,0,1.23014,0,0,0,0,60.811,6.63622,8.03055,0,0,135.455,0,0,47.7023
88.6518,0,322.56,1.02913,5.37007,0,451.915,0,12.5504,1179.92,14,0,0,3.25899,322.939,598.585,0,0,88.969,4.76017,26.6011,4.72979,6.02757,68.511,0,0,47.7413
134.279,0,767.993,0,1.71742,1.60238,634.345,0,10.5573,1135.94,15,0,0,0.338841,251.065,485.269,0,0,70.108,6.93628,29.086,7.45626,0.65481,83.846,0,0.96347,47.8434
107.255,0,1095.69,0,4.72816,0,596.52,0,0,3.27038,15,0,0,3.12733,0.996335,0,0,0,112.268,8.94798,26.3636,16.3772,14.9987,171.691,0,0,47.8709
103.9,0,2244.52,0,0.460537,0.571315,757.796,0,0,3.66484,18,0,0,2.77237,0,0,0,0,86.627,4.66,44.3279,3.02439,4.87423,41.626,0,0,48.0039
143.904,0,215.273,1.73161,1.31416,0,529.041,0,1.93762,961.138,15,0.872595,0,8.95613,319.971,583.115,0,0,90.064,10.0373,28.165,12.2082,6.43678,65.863,0,0,48.0733
69.6796,0,254.553,2.8051,0,4.97427,510.44,0,9.07375,1330.7,13,0,0,1.1699,443.303,791.605,0,0,84.432,5.82779,30.7272,23.1876,4.25716,26.82,0,0.092933,48.1286
112.171,0,822.269,0,0.909021,0,485.864,0,0,1.29058,14,0,0,4.67473,0,10.1127,0,0,110.322,3.96335,11.0643,115.761,63.1405,118.305,0,0.550822,48.1711
82.8547,0,628.812,0,0,1.24917,645.834,0.145829,0,0.337223,14,0,0,3.34731,0,0,0,0,102.357,5.40771,16.4804,0,0,155.774,0,0,48.1997
80.1303,0,209.782,0,0,0,525.234,0,0,1.76387,12,0,1.00154,3.69303,0,0,0,0,48.096,2.97405,3.51041,0.09713,0,171.342,0,0,48.2231
97.168,0,378.503,0,0.739029,0,592.834,0,0,0,14,1.68863,0,3.21828,0,1.61269,0,0.581714,73.566,20.2837,75.6499,0,0,190.423,0,0,48.2291
122.134,0,0.653788,0,0,0,592.434,0,0,6.50632,14,0,0,6.97171,10.7384,25.3782,0,0,82.254,1.41506,0.86577,244.572,182.757,211.865,0,0,48.2423
122.313,0,321.301,0.182311,6.48444,0.241339,767.007,0,5.79977,1949.23,17,0,0,2.90622,450.211,753.097,0,0,78.332,7.92998,19.3114,12.0852,4.52719,56.015,0,0,48.2773
77.8741,0,202.874,0,0.443032,0,0,0,0.526274,3.23483,13,0,0,1.98413,0,4.7568,0,0,0,0.10384,3.70655,3.44437,0,0,0,0,48.5253
75.8499,0,1799.17,0,0.474051,1.67219,516.987,0,0,1.93579,13,0,0,2.17599,0,0,0,0,98.648,16.197,25.7004,0,0,83.521,0,0.168999,48.6267
96.5527,0,571.313,0,2.32843,0.082815,751.693,0,0,5.20755,15,0.475762,0,6.96698,0,0,0,0,85.558,3.85408,13.347,0,0,191.98,0,1.57996,48.6605
138.277,0,3805.96,1.56533,1.86087,0,548.31,0,0,213.51,16,0,0,10.7206,785.669,1484.24,0,0,72.838,62.8051,258.49,736.161,583.344,69.618,0,0,48.6821
89.6548,0,18.0353,4.96624,0,0,479.115,218.867,0,2.84635,15,28.2335,5.11377,7.44811,58.8902,105.167,0.86571,0,98.755,84.5727,298.902,2.36539,0.221941,154.6,0.822779,0,48.7054
154.558,0,414.956,0,1.03388,0.968056,713.861,0,7.51032,896.542,18,0,0,6.19666,681.823,1160.1,0,0,60.729,2.78337,29.4412,4.82559,4.88842,75.29,0,0,48.7323
132.036,0,1889.35,4.69158,1.99362,0,645.485,0,0,7.91676,19,0.663312,0,14.168,0.973019,5.68909,0,0,94.367,17.1003,21.336,0.02945,0,65.88,0,0,48.7585
54.1643,0,909.344,0.032704,2.26887,0.39635,399.345,0,0,0.118642,11,0,0,5.94463,0,0,0,0,88.475,10.532,16.9588,0,0,116.944,0,0.961466,48.7989
108.048,0,1012.12,0,0,0,953.604,0,0,4.3409,18,0,0,5.63284,3.84854,4.04821,0.83928,0.013532,89.972,13.1868,28.2324,0,0,79.638,0,0.672877,48.8664
168.164,0,160.417,0.184163,1.88378,0,722.932,0,2.12585,1359.8,19,1.7328,0,5.41472,348.631,677.648,0,0,65.952,7.82534,24.8236,13.1454,6.25985,91.838,0,0,48.9284
89.9706,0,1117.3,0.821496,0.633593,0.32507,574.87,0,0,0,13,0,0.503242,1.35379,0,0,0,0,106.68,9.4886,12.215,0,0,58.233,0,0.711958,48.9424
182.612,0,408.417,0,0,0,834.746,0.519915,0,1.4071,19,0,0,2.90696,0.535571,5.27301,0,0,79.58,5.80078,8.98162,168.587,108.173,263.022,0,0,49.0294
160.331,0,841.887,1.39316,6.2694,2.53989,543.247,0,4.85015,1957.33,14,0,0,0,639.464,1099.78,0,0,66.189,1.25833,36.8451,22.2164,3.32419,89.865,0,2.36464,49.0299
200.782,0,0.340401,0.386169,0,0,1056.09,0,0,11.4143,26,0,0,8.26571,35.1553,67.0444,0,0,104.427,0,0.556953,1925.11,1467.29,115.27,0,5.99777,49.0479
112.01,0,395.809,0.554842,3.80944,0.956507,471.663,0,18.4766,1149.72,14,0,0,8.71763,531.375,913.705,0,0,86.614,3.4616,14.0192,8.929,3.09295,33.319,0,0,49.0781
141.309,0,379.622,0.116582,6.17202,0,631.062,0,3.96361,1114.46,14,0,0,15.2698,337.248,533.61,0,0,64.821,18.3592,13.9377,3.63791,4.57911,74.824,0,0,49.0957
137.535,0,252.669,1.65762,0.409326,0,478.279,0,3.29407,1100.1,15,0,0,1.48242,276.229,568.907,0,0,80.437,4.26663,10.7597,5.1875,6.78449,91.413,0,0,49.1293
148.102,0,1480.46,0,4.31917,0.455041,688.131,0,0,0.660029,19,0,0,0,0,0,0,0,88.692,10.5979,18.164,0,0,122.91,0,0,49.1904
126.029,0,771.381,0.706904,0.731154,0.391614,373.329,0,0,3.67105,13,0,0,7.47656,0,2.57434,0,0,89.112,2.83903,8.21286,0,0,114.925,0,3.45446,49.2133
87.8383,0,723.801,0,0,0.281752,586.749,0,0,3.1618,13,0,0,5.4688,0,1.87373,0,0,86.925,7.49088,11.0853,5.93854,0.723887,118.336,0,6.83258,49.2215
89.8357,0,2099.89,0,9.9284,2.84851,653.896,0,0,0.324971,16,0,1.32212,13.4955,0,0.170378,0.048312,0,112.626,8.29297,37.205,0,0,99.694,0,2.96178,49.5869
120.384,0,520.934,0,0,0,715.899,0,0,0.721981,14,0,0,6.66094,0.248471,0.066923,0,0,93.102,3.6175,6.61048,0.730231,0.353356,207.289,0,0,49.649
121.833,0,0.122821,0,0,0.79332,683.235,0,4.72116,533.792,14,0,0,1.48872,16.8982,59.1236,0,0,27.836,3.44332,0.209828,3.99454,0.770118,255.527,0,0,49.6689
102.701,0,484.922,3.82925,11.8636,1.03949,613.956,0,7.93961,1288.59,17,0,0,7.21765,493.292,725.279,0,0,83.139,9.32182,49.0008,23.9556,12.3398,62.016,0,1.99627,49.6827
112.151,0,2856.17,0.153526,0,1.35881,515.714,0,0.847384,1.16716,15,0,0,4.89384,0,0,0,0,72.444,8.68167,42.8527,0,0,63.513,0,0.816689,49.6965
97.056,0,31.8321,0,0,0,0,0,0,118.888,10,0,0,2.37846,10.5971,28.9743,0,0,0,0,0,17.6949,15.4328,0,0,0,49.8809
96.2564,0,1066.62,0,0.24655,0.493589,562.313,0.032547,0,0.319152,13,0,0,7.21325,0,0,0,0,84.795,4.03283,13.0637,0,0,60.204,0,0,49.9004
79.2219,0,1221.11,0,3.87198,0,648.962,0,0,0.27193,14,0,0,0.3275,0,0,0,0,92.015,6.60988,37.4959,0,0,67.838,0,0,49.9645
110.895,0,833.741,0,4.07762,3.65821,546.505,0,11.9375,1650.71,14,0,0,1.13179,809.42,1408.06,0,0,60.792,3.15738,29.0703,14.1346,5.62161,70.48,0,0.088934,49.9676
115.584,0,952.08,0.706053,0.975091,0.54828,671.501,0,0,0.453804,17,0.574958,0,1.38952,0,0,0,0.320002,96.357,8.59064,17.3344,0,0,186.503,0,0,49.9755
89.2848,0,682.379,0,2.03066,0,585.525,0,0,0,14,0,0,3.37065,0,0,0,0.255435,101,0.389215,5.24249,0,0,144.687,0,0,50.0414
104.611,0,401.597,0.236478,4.18163,2.49026,561.562,0,5.00023,978.48,16,0,0,6.10338,460.943,834.229,0,0,84.967,6.03148,18.4655,11.5959,9.51762,64.832,0.157105,0,50.0747
99.3201,0,372.969,0,0.123582,0,0,0,0,4.94522,14,0,0,5.8967,0,0,0,0,0,1.49801,3.33825,1.43348,0,0,0,1.22503,50.1403
119.82,0,2352.06,3.42494,4.76811,0,964.479,0,0,3.211,19,0,0,9.66387,0,0,0,0,113.064,42.8407,86.5722,1.21289,5.36668,67.774,0,0.748306,50.1998
107.415,0,1101.75,0,4.15649,0.084139,561.364,0,7.77976,1825.97,15,0.898232,0,0,671.019,1168.79,0,0,64.982,6.82027,42.0736,7.0589,2.39145,67.65,0,0.590418,50.211
109.95,0,326.725,0,0.604077,0,483.831,0,0,1.49757,12,0,0,5.37655,0,0,0,0,43.94,0,4.43124,0,0,114.456,0,0,50.366
