"ArAr80Di","BCKG190Di","Ba138Di","Bi209Di","Ce140Di","Ce142Di","Center","Cs133Di","Eu151Di","Eu153Di","Event_length","Gd156Di","Ho165Di","I127Di","Ir191Di","Ir193Di","Lu175Di","Lu176Di","Offset","Pb207Di","Pb208Di","Pt195Di","Pt196Di","Residual","Rh103Di","Xe131Di","Time"
121.577,0,875.185,0,1.23763,0.770424,533.494,0,0,1.35274,13,0,0,4.82303,0,0.950527,0,0,86.777,8.13156,33.9755,6.13183,3.45502,92.026,0,2.13196,19.5695
105.161,0,2154.97,0,2.6192,0.264137,594.101,0,0,1.52769,16,0,0,10.2939,0,0,2.44571,0,91.001,7.73306,37.5668,0,0,66.588,0,0,20.0325
150.585,0,2249.85,0,10.4969,2.45092,796.958,0,0,2.87249,19,0,0,8.75794,0,0,0.689744,0,127.803,11.7388,22.4065,0,0,142.81,0,0,20.1288
97.2263,0,347.689,0,2.8303,0.372621,744.634,0,0,1.24244,14,0,0,0.679701,0.019157,0,0,0,44.337,0.495274,3.47435,0,0,219.849,0,2.27235,20.5237
122.441,0,382.27,2.98549,0,0,531.782,0,0,0.828032,12,0,0,3.09446,0,0,0,0,55.023,4.68072,9.35964,0,0,142.557,0,0,20.7348
107.353,0,557.852,0,2.67996,0.378307,537.623,0,0,2.91127,14,0,0,2.39037,0,0,0,0,111.059,4.16379,13.6606,0,0,179.282,0,0,21.1726
55.2405,0,706.484,0,1.81226,0.959721,542.986,0,0,0,12,0,0,4.83341,0,0,0,0,173.87,2.20353,10.8565,0,0,93.529,0,0.358685,21.2065
63.5102,0,492.207,0,0,0.060756,482.014,0,0,0,12,0,0,0,0,0,0,0,94.602,1.01179,5.03662,0,0,156.195,0,0,21.2124
51.5016,0,508.731,0,0,1.80073,510.279,0,0,0,12,0,0,2.50376,0,0,0,0,175.311,2.81389,4.27381,0,0,91.713,0,1.27564,21.3223
63.1308,0,833.351,0,0,0.472919,546.964,0,0,4.84474,14,0,0,4.95056,0,0,0.931334,0,113.035,4.71908,20.7011,0,0,89.307,0,0,21.6089
134.208,0,464.243,0,0.640406,0,598.721,0,0,0,13,0,0.514945,2.67442,0,0,0,0,45.566,1.02179,2.81958,0,0,207.73,0,0,21.6418
127.586,0,1259.9,1.08642,0,0,697.274,0,0.681493,2.55473,15,0,0,3.46912,0,0,0,0,132.439,2.67703,18.2513,0,0,125.935,0,0,21.948
117.771,0,440.645,0,1.56176,0.555332,444.408,0,1.83105,0,14,0.048247,0.908564,4.22594,0,0,0,0,90.123,8.98592,12.5412,0.737022,0,213.847,0,1.75177,22.4273
130.229,0,396.421,0,0,1.21851,505.487,0,0,4.14255,14,0,0,0,0,0,0,0,71.446,3.12616,15.7237,0,0,237.052,0,0,22.5041
148.215,0,390.693,0,2.93468,0,628.879,0,0,0.265385,14,0,0,1.42229,0,0,0,0,39.275,9.61254,5.49009,0,0,236.306,0,0,24.185
94.8605,0,501.978,0,0.160948,0,600.11,0,0,0,13,0,0,2.24638,0,0,0,0,76.347,0,10.0144,0,0,114.793,0,1.13184,24.2173
84.954,0,6.68021,4.13012,0,0,471.843,194.597,0,0,14,0,0,6.86575,23.5114,32.1672,0,0,123.047,222.346,502.325,0,0,144.134,2.73628,0.667646,24.2599
73.1379,0,447.342,0,0,0,0,0,0,0.396305,11,0,0,6.57311,0,0,0,0,0,2.03489,2.94666,0,0,0,0,0,24.8392
114.507,0,208.267,0,0,1.32743,518.381,0,0,0,12,0,0,0.56699,0,0,0,0,34.904,0,0,0,0,173.884,0,1.559,24.8876
64.4177,0,941.309,0,3.5755,0.453811,486.219,0,0,0.290344,12,0,0,3.43202,0.327701,0,0,0,98.305,3.00128,23.2371,0,0,105.881,0,0.458026,24.9255
92.6203,0,224.793,0,0.687221,0.364024,0,0,0,2.93186,12,0,0,1.91175,0.118453,0,0,0,0,2.70543,8.22569,0,0,0,0,0,24.9789
146.64,0,0,12.2516,0.773326,0,1081.19,0,0,4.78116,25,0,0,4.24541,2.28123,0,0,0,126.966,380.079,902.798,0,0,234.686,0,2.43144,25.1182
62.2337,0,371.647,0,0,1.68829,367.343,0,0,1.53164,10,0,0,1.17081,0,0.648015,0.553821,0,238.925,7.04517,3.33371,0,0,136.23,0,0,25.1906
108.305,0,105.74,0,0,0,0,82.5722,0,0,15,0,0,3.17779,3.76471,19.2651,0,0,0,46.9099,84.5318,0,0,0,0,0,25.4679
93.1984,0,2404.21,0.85022,5.13435,0,629.769,0,0,2.75307,16,0,0.453985,9.68394,0,0,0,0,86.943,13.2798,43.5928,0,0,50.217,0,0,25.6383
112.084,0,1556.88,0,1.95631,0.464057,556.954,0,0,0.42385,14,0.247926,0,0.538023,0,0,0,0,99.986,16.3937,35.6582,0,0.835223,75.856,0,0,25.7017
89.4709,0,853.954,0,2.05214,0,530.856,0,0,0,14,0,0,0.01157,0,0,0,0,123.967,2.02433,5.08027,0,0,106.902,0,0,25.8262
65.2061,0,243.941,0,0.156986,0,0,0,0,0.199152,10,0,0,2.77505,0,0,0,0,0,6.63493,0.018442,0,0,0,0,1.45606,26.0216
113.995,0,808.357,0,0,0,638.734,0,0.804789,6.63389,14,0,0,4.39968,0,0,0,0,63.604,3.8729,14.8075,0,0,92.347,0,0,26.4852
90.1562,0,567.455,0,0.929829,0,0,0.089116,0,0,11,0,0.210157,0.824906,0,0,0,1.02454,0,3.86038,3.39436,0,0,0,0,0,26.6666
121.933,0,751.215,0,5.15532,1.30035,702.979,0,0,1.14555,15,0,0,3.51204,0,0,0,0,79.394,3.21863,11.0215,0,0,171.344,0,0,26.967
114.501,0,1010.43,0,0.404717,2.08136,505.759,0,0,1.94708,14,0,0,8.78481,0,0,0,0,77.134,12.3121,16.6913,0,0,119.267,0,0,27.3409
60.0217,0,495.951,0,0.531194,0,384.709,0,0,0,10,0,0,8.43019,0,0,0,0,101.457,1.67269,7.97312,0,0,128.509,0,2.53504,27.7256
130.071,0,376.51,0,0,0,621.176,0,0,0.709434,14,0,0,3.57601,0,0,0,0,53.659,0.849187,5.74105,0,0,242.992,0,1.75366,27.7325
105.061,0,204.896,0,0,0,0,0,0,2.01861,11,0.356929,0,0,0,0.162032,0,0,0,0.266324,5.38793,0,0,0,0,0,28.0103
90.4439,0,1152.65,0,0.858801,0,536.959,0,0,5.12394,13,0,0,3.13415,1.63538,0.296479,0,0,110.152,2.08479,27.293,4.10012,0,63.212,0,0.54031,28.3182
160.814,0,14.0642,0,0,0,0,23.5556,0,0,14,0,0,18.2972,11.6728,14.5667,0,0,0,30.9741,46.8961,0,0,0,0,4.72319,28.3457
92.2801,0,780.527,0,3.7251,3.22742,543.591,0,0,3.30315,13,0,0,4.49909,0,0,0,0,69.977,5.59394,13.6023,0,0,103.015,0,0,28.4067
127.281,0,749.624,0.897941,3.53338,0.49241,761.93,0.615593,0,4.31886,15,0,1.58133,11.8149,2.07006,4.12113,0,0,82.335,10.2942,16.599,76.7647,75.8035,147.162,0,0,28.8995
120.7,0,1485.96,0,3.80286,0.049615,711.034,0.429683,0.823212,8.30214,18,0.630705,0,0,0,0,1.94437,0.798542,102.495,7.38332,30.0626,0,0,85.159,0,0,29.1015
31.5794,0,563.025,0,0,0,479.365,0,0,0,11,0,0,3.61875,0,1.19397,0,0,209.503,9.19096,1.49565,0,0,126.33,0,2.17167,29.4336
133.951,0,915.192,0,1.85362,0,585.306,0,0,0,13,0,0,4.12711,0,0,0,0,79.418,5.43695,14.5117,0,0,91.135,0,0,29.9905
93.8279,0,1011.08,0,1.90748,0,495.474,0,0,0,12,0,0,2.79809,0,0,0,0,82.991,1.08841,14.7079,0,0,57.481,0,0,30.1637
129.548,0,2.93596,0.963767,0,0,0,25.6676,0,0.058696,13,2.67037,0,0.204453,4.94878,20.6612,0,0,0,27.4785,69.5219,0,0,0,0,0,30.2073
120.765,0,1524.62,0,2.15175,0,1059.64,0,0,0,20,0,0,11.2698,0.102087,0,0,0.282442,90.61,13.7818,22.0568,0,0,112.312,0,0,30.4337
126.727,0,609.677,0,0,0,480.403,0,0,5.22942,13,0,0,6.72022,0.758543,0.722515,0,0,79.209,4.91966,15.1544,0,0,130.149,0,0,30.5417
105.013,0,702.559,0,7.36358,2.82305,488.299,0,0,0,12,0,0,1.55316,0,0,0,0,130.825,0,13.1294,0,0,71.798,0,0,30.6311
52.928,0,502.653,1.94885,0,0,431.542,0,0,0.137136,11,0,0,0.531936,0,0,0,0,117.808,13.4708,10.8799,0,0,141.547,0,0,30.9804
72.6773,0,286.988,0,0,1.28553,567.214,0,0,1.00788,13,0,0,1.69519,0,0,0,0,101.322,3.58988,6.71854,0,0,282.194,0,1.9599,31.8857
61.5976,0,175.311,0,2.5002,0,0,0,0,3.65863,10,0,0,6.1424,0,0,0,0,0,3.73605,5.2928,0,0,0,0,0,31.9119
122.362,0,513.932,0,0,0,676.747,0,0,0.290007,14,0,0,5.81156,0,0,0,0,65.986,10.0298,10.2556,0,0,195.179,0,0.800843,32.0564
109.122,0,714.634,0.215451,2.62793,2.31255,456.978,0,0,0,15,0,0,9.37299,0,0,0,0,85.175,13.0689,36.7619,0,0,121.886,0,0,32.1046
148.749,0,1738.9,0.247818,2.0837,0,507.88,0.165277,0,0.263011,14,0,2.90323,3.8369,0,0,0,0,95.773,10.5842,41.3854,0,0,77.835,0,0.680716,32.1973
98.4304,0,505.169,0.214029,0,0,574.483,0,0,3.18675,13,0,0,0,0,0,0,0,55.97,5.98213,11.0318,0,0,84.992,0,2.10434,32.2205
94.8559,0,4.89804,0,0,0,0,86.581,0,0,12,0,0,14.4063,18.0609,25.293,0,0,0,5.73381,30.4034,0,2.30057,0,0,0,32.8956
139.206,0,101.457,0,0,0,0,0,0,2.40332,13,0,0,9.53808,1.83228,0,0,0,0,1.70022,6.17325,0,0,0,0,1.89888,33.0066
114.077,0,603.407,0,1.43469,0.314067,533.761,0,0,0,13,0,0,1.11535,0,0,0,0,90.383,7.68576,12.8223,0,0,114.609,0,0,33.0537
94.285,0,300.461,0,0,0.576737,645.62,0,0,5.70318,13,0,0,5.79313,0,0,0,0,45.856,1.04129,4.72176,0,0,203.581,0,3.35644,33.0621
54.4057,0,442.906,0,0,0,371.492,0,0,0,10,0,0,5.14961,0,0,0,0,149.54,0.104822,5.06645,0,0,175.185,0,0,33.1023
78.9165,0,159.797,0,0,0,281.844,0,0,4.78103,10,0,0,4.68356,0,0,0,0,45.041,1.98725,3.6199,0,0,185.288,0,2.46013,33.3458
83.9894,0,892.91,0,0.090593,0.919059,458.222,0,0,0,14,0,0,2.3005,0,0,0,0,102.876,6.60139,14.6948,0,0,111.723,0,0,33.6444
76.9453,0,118.373,0,0,0.566028,0,0,0,0,10,0,0,2.12657,0,0,0,0,0,0,5.72691,0,0,0,0,0.911642,33.6464
125.515,0,222.73,0,0.414019,0,520.824,0,0,1.01852,13,0,0.073306,1.12078,0,0,0,0,38.635,5.48809,3.11066,0,0,283.158,0,0,33.7166
99.8107,0,468.974,0,0,0,607.28,0,0,0.821138,13,0,0,2.63293,0,0,0,0,63.188,0.089185,17.5831,0,0,161.319,0,1.99707,34.0227
98.8201,0,95.6312,1.87964,0,0,0,42.2943,0,0,14,0,0,4.28357,5.66636,4.75459,0,0,0,77.8483,221.808,0,0,0,0,0.968563,34.1238
104.884,0,327.443,0,0.007885,0.43196,716.34,0,0,1.02148,14,0,0,1.59684,0,0,1.03688,0,43.129,0.536323,11.7579,0,0,259.223,0,0,34.1991
108.88,0,685.043,0,0,0,382.841,0,0,0,10,0.660611,0,4.9508,0,0,0,0,87.553,11.6313,39.9028,0,0,149.726,0,1.5271,34.2922
84.5534,0,886.748,0.454605,2.76046,0.201691,458.966,0,0,2.2721,12,0,1.93369,1.22689,0,0,0,0.745374,162.783,23.6241,41.4261,0,0,103.351,0,0,34.8615
85.6811,0,738.491,0,0,0,528.114,0,0,0,12,0,0,0.136396,0,0,0,0,96.875,3.39372,14.2125,0,0,83.477,0,0,35.2255
121.819,0,704.486,0,0,0,566.325,0,0,0,14,0,0.098774,4.42351,0,0,0,0,106.026,9.07453,15.4017,0,0,129.259,0,0,35.2718
114.886,0,500.877,0,0,0,588.672,0,0,0.032348,13,0,0,0,0,0,0,0,84.625,1.16915,12.3035,0,0,162.007,0,0,35.4073
61.3943,0,583.438,0,1.76401,0,394.749,0,0,5.13798,10,0,0,5.95021,0.48927,0,0,0,222.853,4.89141,17.6059,0.958669,0,114.889,0,0,35.5451
117.857,0,580.103,0,0,0,653.073,0,0,0,15,0,1.117,3.85289,0,0,0,0,37.521,0.990834,11.3434,0,0,285.156,0,0.334468,35.6074
162.306,0,1075.97,0,0.533264,0,852.934,0,0,0.412076,19,0,3.89688,11.2774,0,0,0,0,106.858,12.9949,16.6757,0,0,179.11,0,0.51886,35.7097
112.132,0,548.638,0,0.149473,0,548.855,0,0,4.6151,14,0,0,5.68599,0.257592,0,0,0.398984,51.825,5.80874,11.8905,0,0,190.164,0,0.931092,35.9751
69.9539,0,369.076,0.548009,0.775557,0,458.732,0,0,0,12,0,2.55139,0.90533,0,0,0,0,86.277,0,4.68843,2.89485,0,121.238,0,0,36.8802
