FSC-A,FSC-Width,SSC-A,B525-FITC-A,R712-APCA700-A,V450-PB-A,Y585-PE-A,Y763-PC7-A,R660-APC-A,Time
638262,1585.22,600302,39297,419.001,66265.9,23680.4,7136.09,4733.28,5.9668
648423,1457.72,433841,36300.8,276.644,41352.5,12230.5,4019.37,2224.5,5.96952
770440,1482.06,551759,22958.2,-272.387,62582.6,14091,2988.68,5126.47,5.98508
707160,1702.52,513487,28550.8,408.482,80373.4,77432.6,3787.22,7415.65,5.98536
722180,1416.13,820201,560.926,-73.8691,70973.7,223.332,-326.227,183.948,5.99496
1.03E+06,1893.59,703611,72184.2,289.327,99636.9,32177.7,24081.5,6620.69,5.9958
556930,1569.37,448434,13466.8,436.847,14164.5,5266.86,2871.3,779.756,5.99864
605247,1534.43,466507,47706.2,1241.96,53445.9,13596.7,6761.86,3740.44,6.001
843992,1612.09,545248,68782.6,68512.3,67920.6,23545.2,48072.3,5022.04,6.00118
1.34E+06,2110.07,1.16E+06,52488.4,72.144,93738,28492.1,10727.3,4434.83,6.00624
711865,1726.16,427867,7008.5,309.37,31805.2,2234.36,1924.26,475.19,6.01174
668719,1469.43,456174,23821.4,840.75,66089.3,22476.1,3811.28,3537.44,6.01818
628630,1655.38,636004,28097.4,18.7168,57216.6,28255.1,7075.99,2317.35,6.02
653142,1643.96,553911,39084.3,-442.427,50102,19484.7,13491.5,6028.34,6.025
1.53E+06,1729.22,1.03E+06,31542.8,267789,51546.4,31772.5,9640.04,7058.11,6.02732
726756,1723.8,703940,226.835,26.7684,23582.8,26.1619,-183.106,10.61,6.03162
747019,1642.95,664661,35606.9,-23.3456,90727.4,36120.1,32437.9,2033.66,6.05406
986207,1825.3,675298,38001.5,486.147,42575.9,10735.5,12840.2,1447.92,6.05642
957863,1591.73,647490,48875.8,63526.2,71460.2,16809.4,21405.2,1518.28,6.06302
586770,1436.37,768066,291.342,313.227,21587.7,30.9025,431.808,38.2681,6.07468
849994,1632.76,594798,37591.5,394.36,102626,23178.1,6426.09,8684.39,6.0759
1.07E+06,1599.73,667221,14651.4,260781,39416.7,13293.9,22468.2,3028.66,6.09092
605075,1491.51,373779,21068.4,368.428,32808.4,10657.8,3713.02,1406.19,6.09612
1.22E+06,1700.25,629644,46555,1125.5,80480.8,30586.6,14499.3,9810.65,6.1202
907429,1779.16,745898,70526.5,927.284,93725.1,37448.5,17328.6,16037.9,6.1247
555518,1600.77,391834,32894.9,1511.7,55396.3,20694.7,3645.81,7213.77,6.17868
722051,1781.53,527650,28989.5,-14.5888,53532.1,10503.9,1243.78,2392.71,6.22904
524376,1610.64,552472,49057.4,2243.74,111276,25276.6,12378,6997.87,6.33379
844194,1794.73,790518,43376.5,6627.96,79918.2,16059.5,7444.58,1461.89,6.69897
929437,1545.16,641155,240.667,-16.6607,1286.66,-229.866,170.368,238.657,6.72139
985773,1755.04,412669,17470.7,384.781,53882.2,14123.6,16214.6,3036.73,6.72191
1.03E+06,1501.58,836552,384.09,197.915,48257.8,627.257,-203.671,380.342,6.72575
857548,1960.39,723971,43052,-445.114,90737.6,31752.9,6835.92,4583.6,6.80841
850683,1851.1,574096,35576.4,457.707,67617.4,31050.2,10001.7,9104.05,6.89761
564350,1548.48,484622,21576.2,198.496,81694.5,24491.4,16332.9,4291.15,6.89995
635266,1609.41,710995,34548.4,-293.774,62059.5,27348.2,4286.51,3792.22,6.90107
802857,1677.37,739735,37366.5,1465.81,55669.5,20535.8,19487.5,6760.64,6.90421
901771,1839.41,691794,32259.9,39747,64314.6,28469.5,1659.17,5953.54,6.90889
876296,1860.62,676478,42985.2,5075.62,73523.7,15378.7,4061.03,1838.8,6.90941
1.29E+06,1581.44,1.11E+06,275.833,249.417,12514,-129.137,172.918,13.0574,6.90951
691266,1657.46,458113,32871.3,-87.5958,23326.2,24658.8,3364.32,1632.98,6.91001
627836,1591.44,324202,11385.2,-114.332,15515.9,3345.54,876.033,1132.35,6.91681
1.22E+06,1821.19,582084,9924.82,653.532,35892.2,1519.54,-539.757,1662.81,6.92039
987606,1471.09,508613,9875.56,3584.14,22703.6,3201.54,643.079,528.828,6.92199
873338,2072.2,630407,42776.1,836.174,72801,44696,6770.62,7606.51,6.92459
633695,1513.39,524255,18618.8,2367.79,44073.5,18546.5,4166.97,2056.53,6.92465
761864,1961.91,985846,34499.8,632.659,56887.3,18374.3,6272.68,1654.05,6.92791
1.05E+06,1442.63,779353,41851.6,18890.9,43897.3,15134.2,5308.32,1157.71,6.92857
567612,1460.42,427053,25103.9,2499.71,35385.2,20574.8,6533.65,2151.64,6.92867
815158,1946.14,751956,14551.1,57.503,60084.7,42500.2,19576.7,2888.18,6.93183
1.16E+06,2483.3,1.01E+06,40159.6,3552.11,59042.6,30555.6,9614,2717.4,6.93189
767286,1544.71,707221,25390.8,-201.536,30825.2,10457.6,3204.51,1229.62,6.93191
1.29E+06,2310.91,1.36E+06,112646,4068.82,119543,63971.8,55747.7,16939.7,6.93389
1.38E+06,2371.44,1.16E+06,66148.3,2089.54,134886,39037.9,8134.81,4807.53,6.93517
1.23E+06,2075.13,1.26E+06,67004.4,32973.2,80967.7,24203.9,2866.67,2040.02,6.93523
592193,1485.15,467553,42158.4,439.956,72815.7,19941.4,4792.05,2705.33,6.94291
829619,1513.28,455650,21046.7,20762.9,50961.5,11957,9321.45,3371.2,6.94489
842588,1639.97,631797,27751.8,199.485,71293.6,23772.7,12317.9,6958.06,6.94657
863708,1744.34,617670,21819.9,286.275,45222.2,11789.7,11874.7,1551.95,6.94729
600534,1545.09,568962,25526.9,426.979,36293.6,8792.78,3388.13,1323.45,6.94739
725602,1723.68,708398,39867.3,674.737,68905.9,30482.3,5526.25,5963.14,6.94851
827605,1431.07,751496,75047.7,12216.1,75870.2,16605.2,33215.7,2138.96,6.95483
636044,1963.33,636851,40601.1,498.808,67099.4,25292.5,15107.2,8812.84,6.95507
985857,1662.05,822812,43020.7,-128.053,78967.8,26625.2,6205.94,2583.64,6.96223
680706,1498.14,580997,13699.5,492.038,43095.8,16740.8,6397.13,4432.31,6.97123
683850,1468.1,417755,43097,8.62956,56042.6,19817.1,44055.8,5417.69,6.97399
1.55E+06,2414,1.02E+06,81787.5,621.667,101582,48356.8,4446.63,25919.4,6.97815
650502,1947.47,563663,31234.7,578.418,47893.3,29035.7,8793.26,6445.94,6.97883
834947,1517.37,581371,30519.2,64141.7,77679.1,19519,8100.85,1744.26,6.97889
942062,2378.57,785241,40254.4,2665.18,73174.6,29742.1,17300.7,10104.8,6.97973
720090,1427.62,486275,33532,-125.38,48859.6,14163.5,1240.23,1516.81,6.98073
905847,1409.48,565685,31816.9,-136.939,64845.4,36564.1,2671.51,1277.44,6.98337
670957,1562.92,524897,44430.5,526.875,63648,35098.6,12768.1,6527.36,6.98343
654407,1809.43,554404,24010.6,355.815,54483.8,17326.6,5564.81,5945.33,6.98905
1.40E+06,2002.22,1.04E+06,60021.2,745.959,140450,40687.6,9414.48,20224.5,6.98915
648461,1723.81,659884,41874.3,203.465,53164,22150.6,12345.2,2192.68,6.99037
697877,1687.79,608459,22325.4,-332.25,44893.6,10693,4915.93,1413.86,6.99677
932776,1986.64,766459,53715.8,-409.808,98155.9,23616.6,3455.05,13183.1,6.99729
992309,1830.56,631298,24826,268.98,41204.1,21067.1,8036.99,5532.81,6.99921
708972,1570.37,673459,28725.2,23988.6,51938.8,33902.9,14769.1,3506.29,7.00525
1.12E+06,1884.83,1.04E+06,62536.8,864.272,55460.6,39018.4,13244.2,11124.8,7.00645
897889,1921.74,723756,66749,5894.46,122958,46181.2,28484.8,12927.9,7.00713
779922,1494.19,517303,25296.8,-164.346,36135.7,17561.6,7977.73,948.7,7.01165
1.12E+06,1755.74,1.01E+06,55260.8,1001.04,81657.5,41888.6,6778.48,17633.9,7.01207
619212,1448.58,412322,23163.2,173.079,32878.5,14227.2,6160.03,2250.07,7.01263
761284,1472.97,413151,55146.2,451.095,59908.4,33162.3,7561.36,7008.79,7.01423
888563,1752.7,516457,27164.5,7508.31,74751.3,21636.9,7929.41,4646.51,7.01947
775221,1854.73,754201,29570.6,3002.2,48001.3,20573.1,16183,3610.58,7.02207
674901,1866.62,521423,37312.8,1255.63,65983.4,25795.2,9162.96,4636.13,7.02601
920081,1635.22,962255,52827.2,8878.75,85669.2,24539.2,37871.6,7580.03,7.02743
978360,1698.47,713718,57611.9,-66.5973,69589,21985.9,13536.8,3696.33,7.02777
1.00E+06,1627.2,703532,38937.8,1387.58,46625.3,38164.6,8355.04,8234.18,7.02801
1.33E+06,2092.31,1.04E+06,51851.4,1856.46,154411,46596.7,14564.1,11941.1,7.03075
850070,1580.35,903145,258.103,-463.039,40077.4,1362.69,-443.281,140.978,7.03093
684508,1470.82,667821,36587,795.311,44521.2,10493.3,12757.1,862.712,7.03115
1.17E+06,2362.43,1.08E+06,62783,82.79,218422,36831.1,13888.5,8350.9,7.03207
815977,1835.94,514292,42364.1,268.976,62922,29138.6,8112.84,3995.14,7.03269
786491,1612.87,488621,54126,14.7414,90679.1,34445.4,15917.2,6581.02,7.03815
1.63E+06,1658.19,783395,25855,-392.977,83915.5,16711.2,17177,6358.87,7.04005
1.13E+06,2250.41,921598,73008.6,1610.48,120731,51902.1,9000.61,8880.95,7.04079
1.04E+06,1676.88,796630,52223.4,312.974,65391.3,46702.6,7025.54,6570.28,7.04415
752327,1563.66,678738,27603.9,1792.52,61244.6,18319.4,6264.11,3121.61,7.04893
1.11E+06,1472.09,768569,19847.2,-1165.15,66804,18270,4800.7,5106.84,7.04897
1.43E+06,2630.49,1.23E+06,63498.4,2038.74,158755,61628.6,16048.3,11474.4,7.05369
980885,2243.26,857095,38469.8,1758.2,120660,36046.6,24771.4,7317.49,7.05967
1.72E+06,1704.14,1.26E+06,61778.9,2391.88,164296,48063.2,19795.2,16111.1,7.06229
1.16E+06,1703.92,837318,65948.2,-195.278,91319.4,36162.5,23963.2,6315.63,7.06281
926090,2111.2,843652,41876.7,641.137,85679.6,41467,10743.1,8850.05,7.06471
918867,2117.43,922651,50966.4,143.355,135822,41486.1,41566.2,10850.6,7.06923
748176,1682,454532,26540.9,9402.77,30214.9,16143.5,4668.24,2432.24,7.07073
808463,1661.87,544963,26483.4,559.544,45677.2,25404.5,5541.93,3983.55,7.07205
769802,1545.35,616695,49375.9,341.578,58581.2,21253.3,19667.5,5038.02,7.07363
627918,1580.16,566739,32777.5,21340.3,50461.2,11635.6,2142.56,1144.22,7.07561
618277,1738.18,526056,41915,364.566,61999.7,25798.5,4946.12,2296.92,7.07699
1.18E+06,1686.08,484808,15144.3,780.403,40770.8,16276.1,2492.61,3390.08,7.07957
1.00E+06,2244,1.14E+06,34429.2,7593.64,59056.4,23900.1,11539,3739.71,7.08099
977730,1755.99,840240,48431.6,77.2003,83135.1,20780.9,22424.5,5037.27,7.09397
1.12E+06,1756.88,884027,26818.8,19858.4,57674.7,28194.4,13256,2372.86,7.09961
814754,1554.29,572039,36498.3,2311.33,79789.8,20749.6,5120.62,8933.14,7.10061
858479,1610.51,641155,37200.8,8566.07,66726.5,18745.2,16016.7,1872.59,7.10099
1.04E+06,1908.25,666159,55318.7,900.392,48060.7,19888.9,3711.82,2067.57,7.10319
894871,1893.22,534577,12902.4,-933.149,21425.3,4656.42,579.879,696.756,7.10421
1.19E+06,1660.97,755299,63168.6,-344.217,43158.9,5277,783.361,2472.39,7.11003
662023,1565.73,675675,41185,12931.3,66814.8,17645.2,31277,2096.88,7.11065
1.01E+06,1875.78,790079,23834.4,4445.88,56744.5,30269.4,37039.8,1804.66,7.11405
1.00E+06,2168.78,870334,72898.3,560.408,109620,26571.7,32634.5,5482.46,7.11799
588701,1694.33,514898,21311.9,-909.075,29365.6,13415.1,1862.71,2157.03,7.13793
875632,1641.46,508032,71258.4,900.514,79588.9,64751,10875.4,10314.9,7.14687
1.22E+06,1555.73,913625,35611,-202.647,33604.5,21277.5,13368.4,2201.21,7.14847
754461,1619.58,704315,19502.7,948.287,44439.2,14821.5,4990.22,2754.34,7.14903
818849,1908.81,924176,24772.8,-122.085,28842.3,9524.24,2214.46,1216.62,7.15323
617110,1652.13,414288,27479.8,3309.94,40393.2,27572.9,4344.92,1929.5,7.15789
1.07E+06,1477.47,674476,31960.2,-525.332,50220.8,27775.4,2233.12,1850.96,7.16197
610531,1478,404268,30419.3,1845.19,36038.8,11624.6,3322.85,827.074,7.16773
738148,1920.97,574116,36970.5,473.003,65385.4,27538,15263.9,4428.64,7.16795
643912,1447.32,353932,15973.7,7410.3,26021.9,2750.61,309.041,466.955,7.17423
822118,1605.14,581289,23972.5,351.794,58795.1,19343.4,3643.51,3343.75,7.17657
1.10E+06,1549.27,607475,70173.9,639.815,74152,27988,20149.3,5076.14,7.17663
1.49E+06,1938.85,1.25E+06,43395.3,535.033,124854,54009.8,13208.1,9597.41,7.17671
911649,1685.9,638365,26237.6,406.08,63644.2,27868.7,5034.78,4362.42,7.17947
862101,1719.04,580019,16055.5,-392.033,49262.1,14119.1,411.581,1976.4,7.18203
1.04E+06,1912.86,669263,46605.7,-1068.78,67374.2,30192.9,30437.2,5404.86,7.18895
938097,1688.81,802388,36998.9,1920.39,85107.6,34457,8978.54,3721.53,7.19841
861758,1758.02,720221,48945.8,755.429,93717.8,30609.3,7652.66,4909.63,7.21047
626837,1594.97,527725,26892.8,1092.37,52798.5,52111.1,21603.5,3218.15,7.22079
1.03E+06,2045.4,784547,35148.6,687.247,81728.5,25203.1,13175.8,6238.42,7.22579
1.48E+06,1618.54,739524,8766.31,-135.647,22065.8,572.856,-233.367,224.178,7.24455
1.20E+06,2177.17,765054,27564.1,18756.8,52917.2,18265.5,4113.21,2901.79,7.24657
584670,1874.17,484565,48361.1,464.065,54906.1,19494.7,34118.4,1470.05,7.25777
905202,1568.26,582609,17768.4,2478.37,47216.7,20266.5,10764.9,1344.64,7.25991
757666,1425.15,627151,23032.8,39569.4,42326.6,12628.8,6692,1581.1,7.27788
754302,1373.68,684810,580.609,102.616,55372.2,136.67,-278.325,95.5027,7.28298
855664,1752.68,572591,22135.8,1659.5,47080.2,18676.4,4474.8,6145.43,7.28814
959786,1751.68,703902,32995.2,-17.2829,56496.6,14661,5689.31,2806.18,7.2888
1.14E+06,2085.82,695175,37244.9,463.179,112583,22088,6715.27,12958.3,7.2895
789733,1737.08,408002,12595.9,198933,30442,12657.7,2970.61,4869.93,7.29362
575389,1555.66,397327,32701.1,9164.51,51252.4,22794.9,9695.26,4065.54,7.2975
735478,1538.78,510255,37404.2,311.959,76837.5,26951,5234.8,4717.35,7.30598
1.02E+06,1762,951985,49196.6,2156.07,105270,29169.4,19277.5,16654.1,7.3061
1.01E+06,2062.2,980834,64191,558.587,111263,33635.6,21579,7630.81,7.31576
802622,1619.11,730239,12832.6,3173.55,22309.9,6576.56,2833.67,651.008,7.32114
843507,1580.15,674625,40780.3,2025.04,82915.8,26745.6,8495.87,7497.02,7.32416
1.16E+06,1977.04,891342,35830.4,-29.0315,88225.3,28721.3,13644.4,5510.82,7.3279
893042,1507.12,586125,37218,55.6267,66059.7,28901.2,4129.01,6423.61,7.33048
765793,1582.75,598273,44402.3,987.896,75021.8,36655.5,8097.45,10916.6,7.33462
988468,1963.68,557482,31287.4,292.647,69296.2,20936.4,2748.29,4934.85,7.33486
634202,1924.24,293845,10469.1,106.046,23155.5,4978.81,6.20504,1197.38,7.33526
592950,1477.67,426120,19307.2,324.394,27079.9,5990.66,6069.63,452.561,7.33838
821868,1557.83,466605,26574.8,736.931,50612.1,26724.4,13895.3,1627.81,7.33894
710139,1387.73,659102,85.8542,10.7802,32912.6,82.4244,-100.162,-53.6423,7.34464
683634,1488.99,641486,19488.8,1757.97,41303.8,12851.4,4725.28,1004.33,7.35128
745193,1554.53,394350,29789.4,595.961,40317.3,18590.9,3407.97,4561.55,7.3529
1.32E+06,1837.51,1.22E+06,52929.1,-429.952,69613.8,21912.3,18739.1,1948.66,7.36076
750438,1690.83,790712,28791.9,-712.705,46235.8,24108.4,2705.53,6089.51,7.36426
1.03E+06,1689.87,1.02E+06,37198,12753.2,67463.1,20381.9,26691.1,1499.46,7.36966
827410,1575.81,638394,45215.4,13.8397,95080,33080.5,5946.83,4899.52,7.37354
821473,1723.18,451217,34641.2,210.389,47376,19276.6,2480.3,6305.51,7.38248
1.15E+06,1459.91,635358,26175.8,-208.427,64217.3,15575.2,5307.54,3583.17,7.38814
685431,1567.93,477376,25380.4,-192.517,49617.4,17053.6,3558.86,6274.99,7.42194
595743,1486.54,539956,30309.9,843.88,76169.6,28048.6,2940.25,4507.34,7.42382
1.17E+06,1641.11,849973,36613.5,53539.4,93557.6,24002.4,26261.7,4709.51,7.42948
595588,1506.18,572172,34335,449.719,60078.1,27050.7,4330.23,2864.46,7.44088
908408,1457.81,584173,37827.1,267.172,54918.8,22745,6101.15,7980.76,7.45124
763937,1740.79,513883,27613.9,3404.53,72077.5,19766.3,6883.92,4559.31,7.45478
1.17E+06,1548.59,935295,34199.9,-292.868,107467,29091.9,23729.1,7332.94,7.46276
767672,1553.97,518689,39025.4,2.11815,87367.4,21119.8,17438.5,9253.81,7.49154
812327,1604.79,444879,69593.2,175.843,79825.2,19707.6,16614.5,6036.18,7.49414
834665,1925.23,457063,57515.8,1149.97,53821.3,28745.5,6598.24,7105.65,7.49592
790594,1653.85,521074,29244.8,1811.4,59484.1,16302.2,7388.13,1374.31,7.4972
1.28E+06,1638.62,488901,11317,2127.13,21584.9,906.891,525.727,286.361,7.51044
672711,1442.5,422240,42782.1,9205.67,67769.6,17348.3,31637.8,3091.22,7.51504
642640,1418.29,471346,2448.72,-2047.09,30713.9,846.792,-2475.37,857.828,7.51832
973370,1691.92,579501,24559.9,111.55,51335.5,18173.2,4502.75,3305.25,7.52992
933911,1589.95,836754,30318.3,-102.713,50834,21353.5,5483.91,2570.5,7.53554
792808,1422.19,528590,15770.4,10103.9,38848,19584.3,3734.57,2412.03,7.5462
1.57E+06,1970.39,926435,6864.51,-87.1124,47825.5,9336.35,617.257,278.616,7.5542
873101,1597.99,531293,36075.5,-4.6159,55291.4,16973.6,17242.4,3375.63,7.55778
937044,1463.67,496667,27535.5,577.096,57006.2,18876.1,4984.65,5619.03,7.56786
775955,1353.05,558729,775.852,-1156.8,24623.3,491.477,57.44,780.347,7.58748
805283,1705.23,450735,23026.5,11626.1,35695.5,8467.62,1432.67,562.68,7.58924
914844,1551.06,634545,42282.4,-285.207,74300.6,24050.5,5924.05,5969.85,7.59192
825061,1493.81,565125,28877.7,-223.56,49181.8,27894,18384.9,1320.92,7.6182
764924,1603.64,572358,27846.5,-371.307,34179.2,16540.7,12263.9,1476.17,7.624
692385,1818.59,598646,22205.7,-66.8089,26899.3,7726.08,4674.14,1568.45,7.6317
863553,1584.84,809774,25333.4,7263.64,55660.7,18896.5,14564.6,8736.16,7.643
738437,1738.49,466038,30974.9,24.3089,66735.7,26093.6,2262.59,5445.8,7.6753
671555,1528.43,618393,13027,-249.253,34659.1,11070.1,1000.02,1103.35,7.77758
696769,1918.73,577106,48099.1,5590.26,66161.7,24201.5,14605.6,6325.63,7.88982
795036,1466.14,499471,15948.7,1477.84,36695.3,14680.7,1368.36,3310.24,7.94266
687279,1678.63,411115,45980.1,719.398,83294.8,24620.3,9925.85,3954.56,7.97652
954844,1846.81,418705,15535.1,20.277,23677.4,4240.71,3233.58,888.102,8.01534
581697,1499.28,465006,26135.7,233.98,42726.5,12526.7,4771,2949.84,8.06614
545461,1700.08,395551,30405.4,-211.497,33967.4,12245.2,1316.73,1000.13,8.10858
633450,1774.29,316938,2950.81,-229.947,22758.5,799.057,187.46,155.998,8.1123
676223,1514.31,457101,42994.4,-21.0404,56003.1,25745.9,27360.1,6561.7,8.15902
847270,1489.66,516880,20269.1,33509.5,34221.7,1992.25,-1039.22,1226.23,8.40889
766988,1563.69,337887,3433.97,9381.55,20855.9,1624.73,-846.148,350.266,8.43267
1.01E+06,1578.27,556201,3946.31,-4310.43,29317.5,1602.22,-2091.47,1466.59,8.67851
898214,1726.48,694435,23558.7,122.039,55028,19947.4,3023.22,5526.16,8.92525
631730,1888.49,619603,30491,403.348,36267.3,16363,9996.46,1471.38,8.93131
814239,1763.49,584150,37261.5,-288.941,64641.3,27692.5,15134.9,5063.72,8.93701
760133,1577.96,522894,15509.2,-448.299,47023.9,13181.3,9415.4,1489.45,8.95479
662264,1744.56,554569,37543.8,843.467,38053.3,21266.8,8475,7393.51,8.96891
596873,1420.73,429403,31557.1,75072.8,72219.6,22531.1,15289.4,3068.08,8.96933
980890,2189.52,854938,36457.1,5782.5,78246,15343.2,13446.1,3234.57,8.97277
599725,1691.49,510078,22628.2,611.122,56580.2,26865.6,6235.76,6109.89,8.97627
832940,1746.26,679235,51911.6,71.9867,45759.4,17264.9,2468.17,2728.72,8.97629
704108,1668.19,839173,40829.3,139.989,81526.8,19230.3,20151.5,2415.98,8.97689
750768,1659.44,825227,52573.8,1090.56,53784.1,15226.5,16109.6,1094.62,8.97695
1.21E+06,1750.5,803612,55207.7,533.554,98355.9,30212.9,6897.98,10176,8.97699
689757,1520.33,539815,53089.4,747.667,80782.2,47416.4,18165.4,3469.99,8.97817
787984,1814.55,475569,30865.5,-58.2729,45078.3,22746.2,2455.8,9153.86,8.97931
1.17E+06,2251.82,1.17E+06,64092.2,557.158,151151,66345.7,42930,6236.87,8.97985
729878,1601.38,544234,5811.79,8247.44,16545.7,2881.09,519.583,539.43,8.98157
537062,1520.85,517166,10683.9,281.987,24597.4,7594.69,663.047,744.418,8.98223
872583,1572.53,724159,35160.2,256730,77546.5,41264.6,13920.2,5253.02,8.98277
1.75E+06,2217.58,1.44E+06,71881.9,2167.33,61252.7,38138.7,14355.4,18264.9,8.98375
607573,1564.14,432000,36404.2,328.813,79281.8,39137,5250.17,5123.67,8.98465
584915,1769.7,538860,47953.1,151060,62996.2,25662.9,17885,2501.43,8.98831
807888,1709.82,494615,50703.1,1121.13,91982.3,33523.9,53846.2,9064.13,8.98945
