FSC-A,FSC-Width,SSC-A,B525-FITC-A,R712-APCA700-A,V450-PB-A,Y585-PE-A,Y763-PC7-A,R660-APC-A,Time
990769,1906.44,724970,33157.8,41072.7,52652.5,21476.7,34240.6,1729.64,8.06083
788974,1378.21,931380,490.855,-340.474,71662.2,314.271,80.6907,241.464,8.06681
1.00E+06,2243.18,701953,58485.9,2528.21,113702,54657.8,10731.2,5197.16,8.06885
1.15E+06,1538.84,803231,40293.9,1370.88,102589,33113,31386.8,1962.75,8.07357
1.26E+06,1813.25,1.14E+06,44125.4,2668.99,134289,52648.5,13970.8,6560.25,8.07957
748252,1583.57,635997,36179.4,44900.5,47934.2,44902.5,23994.7,5645.29,8.09137
621278,2043.1,805924,17363.3,90190.3,35431.5,12139.7,13573.3,823.489,8.09265
632177,1447.74,485549,17121.8,304.922,46946.4,13692.7,12159.2,1085.2,8.09919
828130,1734.64,794061,30193,2696.71,73826,24492.8,38584.3,4634.87,8.10113
703066,1424.63,594116,38599.5,1946.2,74072.5,39665.7,8360.18,7490.64,8.10277
822491,1953.59,770560,24330.4,2150.01,31629.6,13558,10861.5,1899.22,8.10423
534624,1543.41,467173,24821.6,1895.42,54727.9,29199.8,30188.7,6452.92,8.10467
884051,1778.44,704301,51868.3,8559.27,46616.9,34294.2,10876.5,10887.5,8.10583
933423,1503.8,750522,40366.1,632.418,114250,44986.3,11690.7,8914.96,8.10909
689292,1607.24,392162,55150.8,4752.31,64827.4,30575.2,7867.55,3556.56,8.11005
746185,1913.83,452318,39369.4,653598,33851.6,47449.6,48409.2,5643.92,8.11013
633821,1449.82,526833,24029.1,6770.61,41295,23433.8,11177.4,4643.6,8.11441
887108,1571.8,796801,45195.4,197874,42159.3,29626.6,36061,3479.89,8.11493
837753,1656.84,629906,30868.1,539.433,42076.2,11527.8,4799.76,2183.22,8.11721
535174,1524.71,378058,25238.1,2136.26,49226.9,21722,8825.23,7052.22,8.11739
716159,1486.75,692813,33572,9237.36,88721.9,36455.4,12663.7,2970.89,8.11793
838365,1665.31,659158,26354.4,390.791,47635.4,39584.9,9206.69,5531.1,8.11867
1.55E+06,1984.86,1.24E+06,58910.4,2004.57,125880,36244.1,27843.2,4947.38,8.12079
798194,1704.97,766548,30289.8,2397.49,107813,30775.6,14773.7,4538.6,8.12139
786700,1664.42,518696,31921.4,1664.03,49161.1,24375.8,4085.38,1859.05,8.12765
1.15E+06,1869.82,1.01E+06,49916.3,53196,64936.4,32189.3,13620.7,2560.5,8.13071
706731,1793.16,817567,39764.1,432690,42737.7,42330.7,11234.9,4690.54,8.13513
1.04E+06,2255.88,681443,56402.4,1552.71,106667,33151.5,16162.3,9160.03,8.13561
802363,1463.93,419833,14934.2,172.482,39559.7,18673.9,4452.12,5713.43,8.13677
1.56E+06,2285.48,1.27E+06,36816.7,7825.06,140680,72104.7,15833.5,5734.17,8.13737
942542,2487.58,898634,32129.2,3764.8,86743.3,39727.7,12959.3,3872.8,8.14225
998791,2068.49,475827,30331.3,8381.22,41073,18617.1,2267.95,21045.2,8.15366
825020,2231.67,575162,30452.4,2273.83,34127.8,18565,14341.7,1411.15,8.15542
571664,1706.94,466090,33396.5,6812.98,52787.8,19079.4,13345.3,4434.68,8.15796
1.19E+06,1777.7,895319,11791.9,-323.303,49779.6,6019.14,726.334,899.705,8.16042
672253,1877.64,598739,18040.3,1497.55,48545.2,13456.8,7539.18,1477.16,8.16446
833552,1772.45,696626,27743.6,506.671,45294.1,20396.6,6929.06,1109.5,8.17992
796983,1491.17,944362,188.883,-18.6313,37388.6,220.152,25.0696,11.7311,8.18024
1.54E+06,1867.83,1.08E+06,71121.2,7647.7,100188,48525.3,17337.4,7144.61,8.19144
975105,1898.36,530215,46014.3,7801.57,96360.7,48936.1,7953.57,6867.69,8.20072
1.39E+06,2252.16,1.33E+06,71725.3,4731.21,126056,59911.8,42940.6,7587.65,8.20638
525636,1567.82,473644,12113.5,324.136,26657.5,10644.4,6645.04,8232.3,8.20974
701876,1590.18,680117,41019.5,1209.87,108572,53904.9,45501.7,4006.76,8.21916
983204,1506.07,769529,53998.7,2750.6,98142.2,51192.9,19684.4,12618,8.22756
993601,1923.57,929685,69623.6,2037.45,116110,51283,13361.3,12280.7,8.2295
716255,1551.2,536098,45404.1,-245.489,35590.4,18583,3795.01,2359.55,8.23312
996804,1694.61,683465,41945.2,3900.41,38135.5,17483.3,3244.85,2175.39,8.2346
1.33E+06,2083.15,1.11E+06,61579.1,260493,58036.8,36672.2,39087.9,5170.85,8.24014
936522,1890.83,748926,1649.02,-209.841,354018,840.535,-170.235,-35.9155,8.27321
838827,1610.56,499624,44614.7,2374.43,76506.6,40164.3,7405.28,6619.36,8.27335
755109,1666.88,612367,42764.4,42279,57962.2,26190.9,20278.1,2630.3,8.27951
1.41E+06,2108.53,967882,66663,1960.6,136262,39430.9,53414.8,8776.13,8.28235
1.31E+06,1678.95,904665,24322.6,-161.345,78279.2,28308.5,11601.7,2717.87,8.28305
1.03E+06,1768.06,726083,62102,4378.29,94005.5,60526.1,54436.3,13303.5,8.29943
578119,1799.63,558882,16174.7,14847.1,34303.5,14361.2,6473.54,1191.98,8.30191
824809,1416.49,463778,27804.2,1323.41,72343.9,33566.3,7085.56,7245.05,8.30885
922596,1696.02,645647,37814.1,1179.99,98704,31698.9,17594.3,6404.97,8.32061
857921,1738.83,564298,48841.4,1858.64,111435,35044.2,17858.3,11257.3,8.32263
941951,1709.14,576314,44596.6,2447.71,79898,43453.8,16448.2,7797.14,8.32565
737123,1618.99,649642,42831.7,3840.08,103720,47237.4,53612.1,7091.69,8.33473
1.54E+06,1895.89,1.20E+06,45640.1,944.583,78690.8,30158.1,5736.51,5847.32,8.34189
1.35E+06,1878.74,962485,16228.3,-359.088,52300.5,8463.85,1357.76,1362.31,8.35637
1.42E+06,1930.07,919981,19981.6,-167.83,52631.7,5070.52,-51.5785,1594.97,8.36689
1.13E+06,1619.23,672813,25551.7,-140.213,82245.2,21213.2,13472,7561.94,8.41972
582146,1609.53,406310,28601.4,6822.62,59050.3,24942.2,7152.53,3586.31,8.4292
1.22E+06,1947.51,896494,60117.3,39377.4,76856.2,34897.5,7317.13,11931.1,8.44154
762074,1592.89,596673,35787.3,22297.6,42621.5,21078.1,3426.06,2258.19,8.47795
866741,1548.79,675810,49948.1,60509.6,73593.3,39325.9,17296.1,8956.06,8.49539
805314,1861.76,579012,32831.6,232981,41278.8,41582.9,26682.1,6312.43,8.50799
908132,1778.66,596698,40952.8,1241.59,92821.7,51325.4,10754,8642.82,8.51131
1.14E+06,1952.65,683924,47799.3,2285.02,83233,35903.8,11670.9,6239.79,8.51387
625616,1527.29,442825,33639.8,1241.71,61403.1,32025.3,4999.31,5710.24,8.52169
535862,1555.86,574097,14919.3,618.603,30205.8,8461.87,2196.71,1008.79,8.53783
1.37E+06,1938.16,1.06E+06,51949.6,3729,146655,41203.9,20376.5,4327.7,8.56389
872962,1613.37,614598,64540.1,2595.18,134768,46248.7,8989.37,8372.54,8.56453
1.46E+06,2561.77,1.04E+06,57261.8,2840.68,119038,43575,57956.8,7298,8.59356
580868,1851.33,582643,27138.3,1059.12,95698.9,33457.7,9718.75,2724.16,8.63082
785096,1470.95,610299,21052.9,177349,20943.8,9513.17,-1381.65,3154.47,8.67192
876730,1620.62,852398,53382,1947.6,115394,57780.6,13762.1,9993.78,8.68094
602331,1542.52,567560,48396.2,1628.37,104898,52560.9,81877.3,6974.34,8.69757
678387,1409.11,663715,870.979,-182.416,112559,255.147,-503.785,134.008,8.69923
719923,1663.48,533462,28919,1689.37,71390.7,30547.6,15411.8,4576.05,8.73863
1.09E+06,1458.59,513196,3860.25,167.014,6228.63,591.588,386.043,114.206,8.75065
695388,1459.7,536377,260.887,415.966,18706.6,314.801,-29.0014,33.3999,8.77401
1.15E+06,2275.1,827496,65205.1,10444.6,89446.6,52921.1,18868.5,11719.7,8.79151
768780,1610.46,612262,38580.6,1743.43,101415,48855.6,14650.6,5888.72,8.79768
829487,1693.75,703917,39250.8,871945,35198.1,30992.7,32333,4166.59,8.80256
686973,1736.12,404214,46569.8,1297.71,79368.1,56190.1,12436.1,9283.57,8.8205
593539,1841.54,525590,20926.6,1577.29,60427.9,22542.4,6526.96,2178.82,8.82946
1.51E+06,2015.22,1.03E+06,13611.3,24491.3,55149.1,5597.36,-2463.71,1735.9,8.84164
791674,1409.22,846414,11802.1,603.615,26098.2,8554.14,2140.16,1046.12,8.8576
696127,1587.86,476507,29303.6,4839.32,35861.2,12695.4,24576.8,737.608,8.85802
703817,1440.75,407288,24134.4,30.7139,36097.7,18562.1,6182.4,3859.39,8.8702
1.32E+06,2065.31,592958,16589.9,542.743,41002.3,14846.3,2561.66,6360.61,8.8745
1.15E+06,1851.62,867701,49538,30827.9,58768.1,31355.6,11190.7,3334.81,8.88092
770880,1636.09,544364,56807.7,4854.78,81985.5,33456.9,22846.6,4431.16,8.8838
887368,1477.23,620391,45182.5,1870.86,99230.8,36335.2,14542.8,6895.66,8.90384
719510,1465.35,572734,27674.7,1187.42,73799.7,27467.2,20021.9,6511.38,8.98169
738485,1431.22,488507,20689.1,638769,24596.7,33337.3,-6159.83,3565.39,8.98471
593161,1732.09,324762,19682.3,-61.8586,35238.9,19344,9662.39,3447.05,9.05268
1.15E+06,1596.29,689372,56111.6,2722.94,107727,46147,8873.53,6276.42,9.09452
670292,1785.66,514586,44097.5,2001.55,52951.7,21559.6,7477.89,2740.51,9.10922
749449,1947.49,616043,35017.7,6498.21,52759.7,30582.1,11693.9,2458.95,9.11496
843049,1590.71,929159,271.517,-50.8215,26830.1,146.298,-128.345,204.105,9.20061
578684,1761.26,430546,16233.4,7651.94,59599.1,18870.9,19655.1,2608.98,9.22803
797874,1426.07,373336,633.541,-11.4984,84799.4,9.30303,-163.657,-77.4571,9.29424
779651,1420.94,995724,327.706,-197.82,37445,314.904,-60.2009,210.737,9.32834
699415,1498.7,807267,5811.72,21097.9,19142,4317.88,2551.87,568.14,9.33436
1.44E+06,1656.14,1.22E+06,1016.94,-83.6785,94170.4,230.214,-1121.59,252.668,9.57921
685699,1546.27,713498,30563.1,833.511,79777.6,29036,9614.13,5740.02,9.86195
1.52E+06,1890.21,884722,59919.9,3349.34,135172,76214.3,16399.5,15647.9,9.86485
656180,1813.63,667116,27560.4,2056.81,52820.9,21826.4,10100.9,1869.22,9.87348
1.12E+06,2318.68,1.01E+06,60646.8,88956.6,67858.5,48081.6,11854.1,12105.8,9.87613
949403,1652.77,785058,63409.9,1289.24,150229,58810.6,15135.2,10616.3,9.88092
906656,2580.25,699131,60583.7,2671.76,80403.4,40805.7,33424.3,6272.62,9.88544
841165,1550.15,751373,42203.3,724.414,113753,45427.5,29601.2,8683.81,9.88682
947611,1751.41,874431,57485.3,1601.14,160003,51347,27225.3,18614,9.89106
1.06E+06,2007.77,839806,46973.3,2014.18,185687,47144.2,17312.7,4528.88,9.89362
1.16E+06,1877.23,789433,63271.2,3270.5,161566,44539.6,28363.2,9982.73,9.89888
794283,1758.78,732991,36192.3,329670,39661.1,31294.1,6620.71,3587.76,9.90102
599578,1431.21,458759,30345.4,1566.21,54342.6,29852.9,34269,4014.55,9.90692
999020,2189.41,697079,32889.3,93569,35392.2,20001.1,9700.81,3272.85,9.90922
812983,1517.73,698893,34749,32753.3,74112.6,38044.8,12100.8,5423.55,9.91188
688570,1790.05,615316,36587.2,5509.94,72652.5,42141.1,23398.6,3362.63,9.92224
1.63E+06,1945.48,1.36E+06,72300.2,73346.9,127515,137499,18731.2,14610.2,9.9224
1.05E+06,1659.01,803981,73020.4,3242.54,129244,56892.4,99895.5,12724.6,9.9316
851474,1828.36,493366,33924.9,16311.4,42500.2,22519.7,4676.09,1962.18,9.94608
845300,1755.58,696545,14694.9,975.612,48419.6,19383.8,11883.9,1292.1,9.95756
772315,1868.84,659827,68984.2,3253.87,140557,47991.9,94659.4,11651.1,9.95904
1.03E+06,1678.52,720595,34089.3,950.075,95166.2,35085,7791.6,8816.51,9.96348
1.01E+06,1522.38,662871,50009.1,1523.27,106581,46828.7,18091.6,7980.32,9.96364
910130,1535.62,747857,56704.4,2828.12,111958,53115,28736.3,10858.4,9.96768
1.74E+06,2106.31,1.17E+06,39328.1,12637.1,59530.4,28224.5,2748.93,4178.49,9.96824
1.55E+06,2068.58,1.12E+06,44250.3,2479.8,86310.7,28735.7,21627.3,5152.92,9.96828
939280,1671.67,888929,28676.4,969.265,45057.3,48975.7,51470.3,3811.54,9.97332
940688,1407.52,698152,40426.8,-292.54,48895.3,21715.4,32521.4,3029.55,9.97406
779858,1963.41,686951,42101.1,1763.26,79376.6,24533.2,7205.78,2838.47,9.97556
595487,1550.05,632198,11884.4,1196.99,28561.9,8254.64,1248.42,766.38,9.98028
961617,1649.67,905247,53564.8,1611.49,152725,52800.7,39397.4,9304.33,9.98403
866489,1476.29,390236,16819.2,1073.97,39799.6,11292.5,2591.11,4078.75,9.98446
1.41E+06,1754.67,860802,16131.2,4113.17,38977.9,12402.7,882.811,2342.89,9.98719
865011,1792.62,669108,34294.6,2400.41,86309.7,51715.6,9248.73,5090.68,9.98811
667834,1379.64,555692,28812.5,7466.45,69294.7,29937.3,37583.4,2933.47,9.98853
833636,1349.61,942902,800.553,7.74378,78197.5,4.92671,-626.244,133.128,9.99239
1.08E+06,1882.92,989613,33592.5,1214.52,160271,78933.2,37997.6,10573.9,9.99353
1.43E+06,2549.19,1.34E+06,39934.2,3452.87,81942.8,36409.3,36990.5,2841.68,9.99549
1.55E+06,2378.3,1.00E+06,55336.6,2179.74,175651,112898,112542,16257.3,9.99587
797464,1871.81,511828,34946.6,2138.88,71817.3,20556,8759.12,1955.16,9.99605
609584,1446.17,470407,23476,823.326,35535.9,18238.6,6038.36,951.979,10.0002
1.21E+06,1875.12,989743,39051.9,1510.43,128073,46591.3,25725.4,9878.49,10.0018
690829,1669.36,785051,47271.4,2977.41,179350,107419,97985.6,7121.65,10.002
959689,1748.04,440504,41290.7,1025.2,75739,33099.3,2524.1,6602.96,10.0049
1.51E+06,1780.16,824569,30636.3,21875.1,61268.8,12720.3,1653.73,2614.21,10.0099
671593,1495.31,636083,29167.1,1446.16,93078.6,33077.1,10436.5,5137.29,10.0103
609132,1465.44,478109,199.447,-325.087,17342.9,274.513,-334.891,337.736,10.0115
788604,2080.41,689919,37981.6,3516.51,98759.1,37040.1,61021.7,3593.57,10.0216
936455,1554.14,479527,43233.3,4801.87,56363.1,26787.3,18089.5,5379.79,10.0217
617718,1630.1,548154,13386.6,521.697,20737.6,5001.18,319.745,1289.17,10.0284
1.12E+06,2098.07,1.03E+06,46623.3,64697.6,72188,30693.8,16102.8,3512.36,10.0294
1.51E+06,1827.61,1.12E+06,69219,1985.34,163693,68443.8,55214.6,14382,10.0359
666915,1672.81,566488,42658.2,1545.64,73882,31621.4,22751.5,5710.75,10.0494
894685,1728.75,694872,49999.8,1726.55,97920.3,35903.4,21189.6,4930.04,10.0557
650469,1658.3,515395,34615.4,40800.6,57644.3,33088.1,4375.81,4805.42,10.057
889877,1709.84,746716,29396.2,2304.08,112426,38687.9,18550.9,7550.29,10.0602
850580,1834.13,618043,19689.7,31101.8,49541.2,19335,35373.1,4014.36,10.0604
825191,1669.5,355395,16626.5,13242.6,22917.4,23593.1,2393.89,3647.1,10.0632
1.57E+06,2357.69,826069,30786.5,3113.27,123411,32456.9,22216.1,5814.36,10.0632
999997,2015.71,682542,46391.2,34175.4,75727.7,44625.1,13583.6,11294.6,10.0685
812589,1906.78,580054,16082.1,10523.4,30987.6,11539.7,4636.8,2027.68,10.0686
1.10E+06,1831.82,975409,59482.5,1140.95,136662,49398.8,44966.8,7981.01,10.0722
948233,1835.35,875658,45949.7,8151.71,59836.6,21502.5,13477.1,1417.28,10.0808
877097,1913.36,550438,41235.7,1595.34,93319.1,37075.5,13237.3,8848.88,10.0838
1.02E+06,1752.63,407723,29901.4,1290.81,54339.8,27825.4,10350.1,8154.83,10.0942
1.01E+06,1531.59,817451,48848.4,247.366,116283,62311.3,38288.6,16156.7,10.3865
1.61E+06,1692.92,1.16E+06,27980.3,5842.69,35227.9,7502.49,360.763,763.516,10.3893
700059,1736.24,553436,28588.7,2623.44,107606,61413,44169.5,12835.4,10.3933
816064,2165.57,734624,49950.6,2753.09,123408,54904.7,15375.6,12465.4,10.4032
700633,1616.28,513104,29146.2,1543.01,76600.8,33587,6751.24,4312.28,10.4079
701266,1574.36,508291,34591.5,1745.93,80480.3,30660.1,7094.16,6459.4,10.4787
747623,1645.98,585711,25964.8,1005.59,74000.3,22451.4,41351.5,1584.33,10.6605
631039,1440.31,485346,28372.3,1088.06,83724.1,28653.2,12295.1,5901.65,10.6616
1.35E+06,2442.61,950066,68997.4,4752.94,124739,63355.7,24243,8298.27,10.6623
731866,1640.9,523427,37059.1,1270.76,67104.6,36484,24784.5,4468.54,10.6647
897615,2031.59,668579,36965.4,3188.24,109514,43696.9,42227,10196.9,10.6649
1.19E+06,2038.72,871096,43611.7,4845.54,154074,56170.9,43092.7,15395.6,10.6686
789509,1693.91,453747,23701.8,1816.31,60828.4,27133.5,26933.6,4555.15,10.6723
1.21E+06,1937.93,674283,35746.7,135147,48916.9,32143,8110.79,3759.65,10.6724
743139,1745.96,805369,16212.9,3388.95,57530.5,30056.2,6565.62,3815.76,10.6768
704991,1670.87,433869,39211.2,1674.82,74717.1,44777.6,7425.22,6482.16,10.682
744075,1659.14,500091,49611.5,1087.78,84203.5,44781.6,12775,4849.64,10.6865
743482,1683.19,640343,52561.9,25930.8,82402.7,34996.8,9240.37,9589.79,10.6913
1.22E+06,2446.63,693988,36741.4,2579,87401,29616.3,12832.5,7512.04,10.6938
989621,1544.36,527183,25023.4,13405.9,71326.5,9460.08,3277.57,2414.04,10.7083
803011,1560.97,638930,41216.9,2852.98,94470.8,39115.6,30347.6,4547.18,10.7099
1.06E+06,1784,678131,42372.9,3227.46,84903.1,40531,42936.2,6079.93,10.7107
861765,2143.77,993595,20326.6,1640.76,53420.4,16089.9,13392.5,3039.56,10.7151
1.02E+06,1601.18,826768,31236.2,6546.84,70317,37100.2,35693.5,2928.33,10.7152
1.13E+06,1716,910368,63906,3857.35,93600.9,44783.3,28582.7,5020.45,10.7173
1.38E+06,1790.93,1.10E+06,34977.8,1696.47,98615.1,31064.3,32822,13243.7,10.7187
670818,1601.53,399050,21108.1,5771.23,58589.9,21602.8,9660.37,2235.35,10.7188
687750,1508.3,485676,32929.9,1742.56,82385.4,34028.8,5472.52,4078.4,10.722
1.72E+06,1922.55,1.22E+06,73080.9,31742.2,101641,81673.2,9928.71,6459.71,10.7233
1.02E+06,1629.02,777628,51542,1784.61,99157.6,33392.3,7802.63,6531.73,10.7343
1.53E+06,1923.97,1.18E+06,64559,22372.7,96379,35393.2,23856.8,3478.97,10.8297
600176,1527.96,483590,25226,79636.8,33311.5,22106.8,4574.54,5336.6,10.8311
1.70E+06,1999.35,1.26E+06,100327,11170.1,137210,55165.4,14788.5,5969.25,10.8331
1.56E+06,2443.07,1.25E+06,65562.3,1919.62,132530,43634.3,83336.6,11478.7,10.8331
1.14E+06,1822.26,988618,38332.3,123.422,98665,31571.9,7186.84,7184.65,10.8377
1.12E+06,1739.58,956583,32989.5,1624.71,103080,49058.2,21520.5,2841.97,10.8412
740259,1419.27,447501,19653,8094.6,29430.3,15586,3703.64,2408.19,10.8443
885726,2105.11,732373,45558.4,1005.62,85654.1,53569.5,6822.13,7524.67,10.8456
1.47E+06,1777.91,897590,20949.8,42550.9,50427,14600.8,3951.19,3156.48,10.8459
1.09E+06,1988.34,950906,68887.6,2572.64,123527,48735.1,10718.9,11903.9,10.8461
1.18E+06,2317.47,1.08E+06,49112.6,2187.95,113744,29214.2,72615.7,3029.73,10.8475
943973,1553.34,618440,65116.6,4027.35,105358,43258.7,43327.4,9414.06,10.8484
617860,1634.38,500370,29034.1,1211.52,53922,21740.8,8397.71,2705.21,10.8553
849531,1930.65,667290,53217.5,1728.81,97895.2,39416.6,11145.4,5300.62,10.8569
1.82E+06,2059,1.37E+06,50524.2,17614.9,89643.9,49346.9,15874.9,3920.65,10.8602
1.29E+06,2318.33,1.16E+06,49482.7,1445.38,99968.4,36667.2,33698.4,4278.51,10.8631
832268,1583.83,536460,59102.7,260.69,54072,25917.9,10169.9,10165.5,10.8639
685489,1724.19,460809,33663,1562.73,61329.4,41119.5,5943.63,6058.43,10.864
