FSC-A,FSC-Width,SSC-A,B525-FITC-A,R712-APCA700-A,V450-PB-A,Y585-PE-A,Y763-PC7-A,R660-APC-A,Time
922375,1830.14,560559,60376.1,279.266,104007,33692.8,8190.22,6525.32,10.5621
899704,1951.77,649009,44445.9,-307.351,82553.2,32567.7,23934.7,9459.9,10.5662
951062,1583.93,743803,50025.8,-1213.03,51372.6,22320,10603,2134.82,10.5673
934251,1902.24,737355,32215.5,431.479,74720.1,28620.9,6067,6076.77,10.5678
1.41E+06,2652.41,1.23E+06,35179.7,1063.78,65669.3,29585,4529.28,5883.97,10.5703
585091,1763.48,437782,5757.98,-632.108,14585.6,8000.73,1302.74,362.069,10.5756
682488,1631.49,503815,68032.8,2207.98,79987.5,41158.8,6168.59,7783.88,10.5757
774022,1601.62,653243,39031.1,2216.46,75391.9,17345,2788.24,2632.52,10.5766
609929,1445.84,527945,30673.8,-38.6261,51759.2,25027.6,10805.3,6098.43,10.5794
1.08E+06,2202.54,890628,59004.9,1562.19,128129,26510.2,28959,3652.46,10.5803
1.42E+06,2292,1.10E+06,54747.5,537.374,187098,48661.3,57190.4,17609.4,10.5823
725963,1580.19,672491,41967.3,11526.4,100256,23750.9,30508.8,5198.59,10.5834
1.02E+06,1624.44,638334,47633.3,922.432,64289.8,20112.2,5201.66,12437.6,10.5843
691724,1517.67,690274,23924.8,614.547,78369,30339.9,12876.2,4071.4,10.5843
852480,1869.54,614752,50128.8,581.804,102081,29984.7,24250,9065.96,10.5848
561413,1499.85,428886,16449.7,205.804,36235.2,10421,1000.12,6943.11,10.5889
842503,1909.19,510897,68090.8,12.6735,79493.1,29796.2,4195.11,8926,10.589
557372,1610.76,413502,5099.11,-338.714,17225.3,14434.3,1061.49,396.984,10.5921
647487,1879.92,691205,17334.2,368.925,26217.2,7586.89,2845.26,964.188,10.593
1.38E+06,1539.59,1.34E+06,44407.6,12.3031,97408.4,38401.6,30271.9,2809.59,10.594
756316,1910.42,920123,83702.5,451.841,210328,108982,146436,12553.1,10.595
1.03E+06,1692.82,739368,77826.6,958.944,127361,22790.3,101146,11854.4,10.6066
780999,1662.2,880087,56661.2,51193.3,80666.2,25372.6,5929,5544.3,10.6087
733417,1629.62,505087,26889.5,508.125,130314,15385.9,11828.3,1505.67,10.6095
1.12E+06,1532.01,984892,62978.5,7535.25,112713,27786.9,6757.08,2566.39,10.6111
1.22E+06,1765.46,787547,71252.4,-409.982,76259.2,23238.5,17039.9,3126.16,10.6137
1.31E+06,2124,1.14E+06,109460,1639.43,240915,97790.7,32875.7,17298.2,10.6166
733347,1489.57,671180,8.26427,-111.613,26801.3,138.01,144.776,35.8568,10.6201
834197,1651.03,513994,3998.88,-872.689,17575.7,10047.3,1125.78,406.85,10.6368
551658,1493.3,441838,25908.9,-79.2094,55187.8,16938.3,3610.45,3561.6,10.6487
615477,1835.15,717064,19016.5,-442.252,33066.3,9020.11,2811.33,1826.14,10.653
1.14E+06,1552.47,655919,27840.9,139.981,37190.3,17404.8,1614.62,1544.41,10.6565
968355,1397.68,536369,40337,-273.505,56793.1,17580.3,2212.49,6132.46,10.6577
1.11E+06,2454.79,853599,94204.1,2383.34,153269,55637.8,42987.9,20698.3,10.6578
994598,2260.73,834709,31304.3,2363.9,67643.6,16929.9,20130.9,3209.86,10.6579
1.05E+06,1697.65,741778,72141.9,475.711,94457.2,45078,10063.6,20193.5,10.6604
1.16E+06,2310.03,900683,28436,267.6,80766.4,25747.6,8851.47,4942.83,10.6616
766350,1609.84,636212,31427.5,166.352,65133.9,20164.3,4747.23,6959.1,10.6622
619441,2050.7,465370,21712.1,10531.6,58282.7,21016.8,23044.1,3443.05,10.665
1.67E+06,1857.47,1.20E+06,97829.6,6019.04,182270,75005.6,63081.2,13256.9,10.6686
1.22E+06,1593.97,625175,34087,-877.481,47609,17235.6,2344.93,3000.06,10.6692
882466,2218.34,802385,124858,824.439,132816,56204.9,60993,8302.45,10.6722
603175,1570.42,493408,32874.6,11114.7,71093.9,30578.7,45320,5436.23,10.6767
779394,1464.55,576697,32911.9,752536,40050.9,15458.2,5976.69,3675.3,10.6803
1.01E+06,1695.85,778792,9372.42,-871.139,23323.7,8484.52,1817.57,587.819,10.6808
1.33E+06,2304.34,909412,65365.1,674.872,142828,58031.1,13685.8,9853.18,10.6812
657521,1958.64,610418,7092.01,-446.692,24355.7,8652.41,-3493.72,24639.7,10.6821
607647,1610.56,414276,49292.6,6441.32,44467,18135.6,4663.84,3460.65,10.6825
680946,1526.22,470724,34795.8,631.815,39187.1,7777.56,2475.87,1265.91,10.6842
1.10E+06,2199.91,812726,54069.2,2242.65,98574.6,44356.4,5666.3,15927.2,10.6878
759911,1508.79,368566,26595.7,-306.502,32054.8,14231.9,6105.02,3804.65,10.6901
634856,1579.18,488286,50731.8,12786.3,95461.8,27587,50112.9,3244.99,10.6918
963133,1844.56,848150,31175.7,132.222,94883.9,45296.3,17524.6,17970.1,10.6929
770820,2107.55,833960,51653.6,1672.59,119420,123019,17939.4,3968.9,10.6935
1.01E+06,1801.01,872836,67803.4,1218.66,103731,43991.3,7130.51,15076.7,10.6948
1.23E+06,1472.56,832034,44998.4,15264.4,35681.4,11297.6,13645.8,1216.02,10.6974
1.21E+06,1877.04,864703,31801.6,132037,64837.7,11455.2,17893,1217.48,10.7021
1.09E+06,1977.08,932113,72563,10969.5,37207.2,125308,27319.6,2276.86,10.7052
654078,1677.42,517717,50695.7,255.479,105990,35970.3,30402.2,2521.36,10.7074
622025,1542.44,342586,43422.9,1055.33,64336.7,24404.3,4684.34,11698.3,10.7078
637742,1401.17,472176,26521.4,-4.01311,49050,18333.4,18353.6,6905.68,10.7086
867762,1747.62,690735,41260.3,29925.4,109762,39836.7,33345.3,8787.37,10.7094
1.04E+06,1538.96,794340,43905.5,126622,84208.2,39513.6,3937.46,7810.89,10.7107
694318,1464.13,372220,41517.1,12576,58697.1,31423.3,7247.57,5946.62,10.712
593246,1873.33,496411,45085.3,925.504,74095.1,36188.4,7473.43,5129.06,10.7126
643962,1526.82,538376,18030.8,-126.209,20714.9,25502.5,10032.6,1466.51,10.7142
637268,1652.69,399244,30024.3,526.511,105799,19256.1,4211.27,4618.96,10.7145
686891,1575.16,404719,35994.1,1107.38,16078.3,33844.2,8275,1621.64,10.7154
703918,1677.9,343415,27966.2,-87.9472,47695.7,12695.3,2900.23,5393.82,10.7162
1.19E+06,1588.91,950066,20519.4,-498.939,34351.6,8565.79,3867.04,1679.18,10.7168
702910,2033.87,537285,36211.6,7246.67,71648.9,15081.3,4606.92,3998.39,10.7172
1.08E+06,1900.29,689249,42866.6,662.798,88495.9,27345.7,5643.18,5388.78,10.7174
725237,1739.93,763567,46341.5,46401.7,110822,57082.5,20731.6,9701.29,10.7175
782719,1651.9,480254,42313.4,431.099,88173.4,26596,25091.9,12206.1,10.718
616029,1744.97,384773,30584.2,84.8214,52972.6,23833.4,1916.38,6114.68,10.7184
1.51E+06,1916.07,1.03E+06,53852.8,11061.8,101971,34347.2,4148.78,6022,10.7189
653814,1761.52,468064,58757.9,293.073,111875,29052.8,12961.8,7101.51,10.7242
762017,1572.97,586445,50599.1,1790.96,85201.4,29018.1,15205,13232.1,10.7246
737875,1732.04,549566,35139.9,103.927,83001.3,31408.6,11696.1,7437.97,10.7273
777574,1820.15,663845,41225,482.564,78273.1,28370.4,8614.35,5158.04,10.7291
1.51E+06,1832.08,1.08E+06,36607.8,23046.4,104660,33097.7,11675.5,4818.77,10.73
746875,1492,793445,17932,-321.11,25866.9,7776.1,5102.55,1470.45,10.7328
978485,1650.97,539224,69183.4,5283.4,81720.3,29853.5,10631.6,9603.16,10.7333
701504,1576,449707,55178.8,1837.57,37812.6,14851.9,4327.99,1827.62,10.7356
527913,1675.04,389576,17294.8,357.171,12765.5,19204.6,4671.61,198.094,10.7357
879795,1460.68,360839,467.298,319.945,6473.06,164.424,224.566,-202.825,10.7391
1.03E+06,1554.55,1.01E+06,38681.8,9354.86,72404.8,32749.2,23144.9,6840.36,10.7406
724973,1751.87,588643,71608.2,1159.87,46680.2,17029.9,8222.32,3732.12,10.7413
998457,1447.27,799641,26870,4173.92,52068.7,16069.3,10089.5,1720.69,10.7443
662889,1729.33,365468,44641.8,719.993,39550,18098.6,3284.8,5957.32,10.7446
719868,1709.87,446378,15806.1,29838.1,36924.5,8878.76,7888.73,623.846,10.7534
1.29E+06,1909.28,1.08E+06,75612.6,46298.6,169962,36230.3,14863.3,6069.96,10.7549
889701,1375.68,869407,4950.56,1613.09,16012.2,393.397,-85.5496,642.309,10.7574
1.10E+06,1601.74,947876,34292.6,1865.69,71574,19621.1,20615.7,7359.75,10.758
1.19E+06,2176.77,765888,73824.5,526.132,87350.1,47398,24384.9,14992.8,10.76
738291,1509.12,477663,4144.99,-713.617,54241.3,11341,521.79,386.459,10.7606
1.05E+06,1785.84,604033,57187.6,436.864,91437.8,31556.5,6878.99,10393.5,10.7613
932018,1715.91,789139,56538.9,4672.47,66237.5,51507,27131.6,1915.83,10.7614
836935,1565.07,488214,64639.5,545.724,71449.7,32926.7,7543.26,9521.65,10.7644
731414,1627.17,611534,78358.5,217.725,103331,32311.9,35060,7811.9,10.766
709012,1397.86,404507,11028.6,6806.31,15092.5,10428.9,10529.7,435.509,10.7726
963305,1775.06,900849,35941.4,125910,45384,11921.6,10323,1084.3,10.7736
774307,1682.42,618447,52191.7,950.411,105013,36929.8,8376.58,4544.65,10.7789
1.20E+06,2020.98,854515,85923,49.7083,117582,40514.8,20345.6,2854.8,10.7809
739743,1504.67,680386,31393.5,-77.9565,67247.6,16981.7,6961.29,5150.05,10.7841
747492,1824.02,629423,35142.3,942.565,42497.1,27292.1,4883.73,8823.06,10.7859
684370,1680.14,717141,23960.5,23672.2,72326.5,34169.9,5735.84,8917.54,10.786
1.14E+06,1796.86,957499,58214.4,3686.37,131572,39833.3,46123.1,18719,10.7904
1.18E+06,2145.82,881639,95193,-33.3026,99817,26789.5,15729.2,4580.89,10.7971
795107,2001.92,645113,47031.7,-265.316,61282.2,18828.3,6896.27,4440.74,10.7973
947244,2053.02,756337,61245.4,-423.669,58830.2,36615.7,21297,13368.7,10.7986
1.13E+06,1637.36,744080,67720.7,3077.83,93642.5,36397.3,5029.73,2537.45,10.7996
1.19E+06,1846.66,1.21E+06,60681.6,4232.29,39580,54960.5,28592.3,998.693,10.8014
1.01E+06,1762.44,615301,46407.9,1513,78646.7,59977.8,10552.9,21595.6,10.8033
845049,1660.8,526953,54561.6,961.134,86573.7,44141.8,3651.58,11599.4,10.8058
709070,1517.38,623936,56154.6,466.621,81609.3,23707.1,29201,9766.63,10.8101
724459,1562.7,429688,28833.6,430.925,60503.5,21022.8,4058.37,3316.52,10.8112
733759,1863.03,747412,87151.5,960.771,163368,101925,84315.9,12419,10.8124
774520,1739.97,591557,30942.2,-429.781,71323.8,22668.7,40856.6,4770.44,10.8142
565939,1665.48,434070,35210.9,6288.95,54359.5,10843,4398.21,933.096,10.8148
527312,1641.8,398202,33106.3,504.669,64578.1,26325,16900.8,8106.68,10.8155
987457,1803.52,754862,38243.8,770.46,62854.2,26240.5,2752.56,9852.88,10.8158
868066,2070.29,488740,33654.5,-285.142,59779.4,29300.2,3003.03,7404.32,10.816
844422,1730.43,501215,40207.2,480.703,47644.3,15046.1,1940.22,3338.46,10.8195
875141,1611.63,635229,45993.2,1303.21,93306,32374.3,6379.51,12129.1,10.8227
769416,1534.92,457077,49488.6,790.978,70135.8,55688.6,9927.04,4757.44,10.8309
863145,1996,625851,67835.6,55405.6,77301.7,38254.7,9165.87,3187.78,10.8337
1.37E+06,1681.11,952766,22371.5,-449.036,43174.1,11452.8,10106.7,983.075,10.8393
529135,1712.58,409361,51027.4,633.439,52199.1,17154.5,15577,1357.24,10.8502
832993,1481,415461,52359.2,85.0825,28622.9,11831.2,2896.07,1194.73,10.8508
713734,1605.08,453100,36697.5,186.682,84929.9,17967.7,5711.22,7062.78,10.8519
973940,1784.23,570285,54116,87950.9,70233.6,24665.7,5216.39,4071.03,10.8523
907224,1760.08,566222,44135.2,803.187,44222.3,12168.2,22669.7,5021.13,10.8532
903865,1561.37,535616,43751.6,4012.75,86150.9,23060.3,6746.38,14130.3,10.8573
629947,1792.72,562586,42334.6,5482.67,64872.2,24257.7,5209.62,2174.63,10.8584
1.27E+06,1558.66,769646,39403.3,540892,37785.7,12956.6,27062.1,-948.342,10.8612
1.05E+06,1670.32,780347,79748.2,678.594,109087,46657.8,31605.9,12532.2,10.8744
746280,1684.16,532212,46196.8,776.033,58913.8,50239.2,4985.9,4437.45,10.8747
906782,1937.53,964995,102419,2049.09,130848,46874.6,84714.6,11625.6,10.8828
1.14E+06,1826.77,857917,68778.8,1040.74,129921,44946.8,16235.3,25754.1,10.8828
1.43E+06,2255.6,1.33E+06,62804.3,7894.26,48594.9,73021.9,37878.3,4392.74,10.8837
787722,1414.46,548319,46571.6,418.401,52208.7,28809,12717.5,7725.7,10.8865
1.29E+06,1689.73,760951,45190.9,1271,74764.3,23140.1,491.453,2779.14,10.888
908280,1817.01,816496,71265.6,2946.84,88816.7,69644.3,18349.2,10949.9,10.889
795623,1889.52,497092,51669.2,859.999,49399.1,16937.3,6183.72,2776.21,10.8896
