FSC-A,FSC-Width,SSC-A,B525-FITC-A,R712-APCA700-A,V450-PB-A,Y585-PE-A,Y763-PC7-A,R660-APC-A,Time
673267,1562.44,571467,35398.4,11146.6,27163.1,12225,21250.8,2285.92,1.41829
513514,1587.48,398753,43248.1,2763.59,39227.2,16506.5,27969.1,3656.54,1.41889
735531,1604.95,595180,41976.8,487.669,64569.3,19752.8,22753.8,8460.24,1.42027
688392,1701.44,515857,18063.9,12097.9,25018.3,11959.1,7610.69,1931.73,1.42581
532602,1506.79,395190,22901.4,44301.1,47609.8,18579.7,3434.84,3164.83,1.42663
896918,1573.86,655831,36434,32.5012,66996.1,22713.6,16933,11266.3,1.43083
1.43E+06,1713.97,1.13E+06,35369.7,-288.457,37949.3,5107,141.533,1451.31,1.44678
1.39E+06,2092.51,1.22E+06,31244.8,3348.45,73626.5,35709.2,17330.8,13493.8,1.45531
729406,1474.85,659496,196.973,0.64025,14611.5,11.3614,38.5344,-88.9153,1.45617
716739,1568.11,713142,33340.8,230121,33559.8,16892.3,1232.38,1347.42,1.45935
1.13E+06,1530.68,696326,55075.7,-604.788,70615.1,22778.3,30430.9,5121.65,1.47019
628989,1508.19,324225,13324.8,304.136,9047.69,5517.18,277.202,2508.17,1.49735
622229,1657.55,342253,18729.7,207.565,38720.1,19100.2,6656.09,8604.72,1.50775
991623,1817.98,564117,32694.9,426.274,78198,28160.4,6090.66,8082.66,1.50969
1.15E+06,1663.21,1.02E+06,56274.1,2167.49,115069,29906.9,33762.3,16713.5,1.53443
1.32E+06,1644.52,1.31E+06,28796.6,5634.91,46763.4,19343.5,18010.3,2594.08,1.53915
806096,1638.56,587857,57541,21152.6,52551.6,16171.8,6134,1711.82,1.54131
697814,1595.43,585657,32733.3,1081.4,31693.4,18629.3,1573.73,1523.3,1.54255
915546,1619.2,797028,56121.8,-234.279,44510.2,17776.2,33295.1,4804.19,1.55172
1.14E+06,1497.55,634422,18132.7,39440.4,40523,9047.57,256.861,1746.74,1.55206
695970,1545.79,464382,23186.6,203.506,34592.4,22389.8,17858.6,5571.73,1.55964
650169,1688.47,742174,18817.2,2547.44,29971.2,9135.46,6456.21,696.223,1.56178
665525,1425.58,635736,30082.8,10911.1,37814.1,14803.3,5462.45,8535.76,1.56502
589293,1485.88,462170,26266.8,16663.2,35311.4,17623.1,3430.27,1219.71,1.5667
1.26E+06,2146.32,1.08E+06,62045.8,4477.33,62749.5,22369.4,1400.47,6384.49,1.58311
973314,2210.9,614110,45113.6,720.441,63642.3,42234.1,21061.9,13997.5,1.59042
561121,1481.08,395521,19918.6,488.602,18317.5,9161.04,3056.96,2925.62,1.59824
732944,1696.63,578656,47697.6,452.054,57461.4,20755.6,9494.44,6693.1,1.60494
1.29E+06,1594.43,938173,51578.1,4.6453,47030.3,5415.85,1365.97,3118.49,1.61331
915280,1655.56,644519,61075.2,-100.298,42588.7,15836.4,16363.5,1244.74,1.62255
910539,1765.65,598397,46198.1,230.194,49746.7,27457.2,38774.5,14518,1.63824
787796,1638.44,704365,66080.4,1532.02,85665.7,36650.3,12371.7,13470.8,1.64729
638158,1659.74,461912,26019.2,407.068,38702.9,19190.9,6798.88,10431.4,1.65245
942194,1852.29,482406,7022.59,92.5171,23586,4325.36,1232.19,883.109,1.65503
600760,1739.88,508231,53834.4,522.819,64932.2,30415.2,36526.8,8903.97,1.65797
707136,1653.91,527278,37967.6,-658.11,65306.2,5243.31,834.514,2257.13,1.66436
1.35E+06,1619.24,898152,21277.6,3049.43,32903.3,3229.88,-1497.43,1245.45,1.66522
690186,1385.26,448902,14080.6,31.6707,30453,17847.9,2800.47,1316.23,1.67298
576882,1722.68,354974,29864,314.006,20765.9,21508.9,7525.68,6455.54,1.6742
800920,1706.04,636642,44208.7,1337.37,52518.4,26108.5,33108.8,2056.93,1.68343
735727,1440.31,809675,20812.2,1016.56,25509.8,10612.6,10029.1,1906.24,1.68727
696694,1607.11,464365,22563.8,461.544,37355.6,14049.4,3152.72,10712.1,1.69387
777957,1423.32,495186,12090.6,1399.2,15806.8,4148.63,383.176,648.141,1.69537
940629,1706.96,528624,52592.2,1948.72,56832.1,39447.6,16144.7,9786.15,1.69743
614143,1721.23,447106,30537.5,531.518,53510.4,25233.6,11704.3,10466,1.69811
936496,2178.14,804326,44464.5,2116.9,72593.2,22176,13253.2,7418.5,1.71486
561310,1728.14,433448,29990.7,-177.484,53098.7,17329.7,1879.15,5447.87,1.72109
637189,1441.02,491759,28957.1,5568.93,46613.2,11277.4,7352.84,4837.25,1.73235
1.16E+06,1830.3,841336,33377.3,4061.96,46271.9,29329.7,6927.08,11507.8,1.75308
616572,1556.29,480533,31223.8,-20.328,60855.3,22692.4,4827.82,6513.4,1.76005
1.14E+06,1666.23,745002,73223.4,27.5917,73413.3,26386.3,13415.6,15190.9,1.76475
1.18E+06,1555.86,855518,34342.7,-1765.38,72762.5,18044.5,21915.6,4667.5,1.77097
960454,1615.93,851359,11783.4,10516.4,47395.7,6270.54,2685.94,2261.99,1.78676
635653,2064.12,411196,25585.7,317.774,36109.4,16562,7872.1,3849.89,1.80523
974541,1914.44,694124,53420.9,2791.95,87262.2,25144.7,18651.5,5021.55,1.80683
1.15E+06,1723.98,612643,42930.7,1485.75,59111.2,40660,15891.9,13086.1,1.85416
599803,1510.81,559556,33236.7,822.104,42239.6,17481.9,7174.69,3986.17,1.87161
887117,1895.07,491266,15434.5,244.126,28386.6,17613.6,3408.46,8833.23,1.88193
871203,1654.24,916686,58622.6,14228.9,59478.1,26044.8,32961.6,4406.23,1.88651
717159,1523.89,674995,34663.6,966.809,41919.3,11482.7,16331,1889.66,1.89284
1.07E+06,1878.77,626055,13696,-230.361,32782.3,7273.97,3515.55,760.06,1.89878
838873,1430.51,684705,53394.2,923.455,68048.5,26086.1,14501.4,9452.15,1.90362
602790,1826.12,526059,28304.3,1160.19,49633.8,19924.8,13947.6,6624.17,1.91161
907902,1974.97,631612,50889.4,-379.875,47703.4,21727.6,20997.7,1474.67,1.91511
1.64E+06,2390.27,1.33E+06,75547.8,38480.2,129610,53587.2,34625.2,5429.78,1.94394
894785,1649.44,678963,38512.5,165.136,60119.4,15642.9,12720.9,3953.6,1.96387
1.07E+06,1597.92,431045,41066.2,27.6959,17494,2312.32,357.821,488.718,2.01912
664597,1513.89,429091,34914.2,455.209,50632.7,21179.1,6278.21,7572.35,2.02228
877791,2039.78,619140,31145.5,-1.8412,54292.1,22190.4,7273.38,13186,2.05382
743506,1533.74,734853,29041.3,-520.547,36002.5,10713.6,15195,1418.54,2.05856
640271,1745.79,390468,29051.2,199.729,38480.5,17676.2,19992.9,4018.82,2.07901
821130,1488.12,450229,23018.1,-60.5815,34107.6,13330.8,12762.9,9464.59,2.08584
636273,1552.42,558010,24160,1289.69,36712,13035.5,18508.5,1288.33,2.0938
1.08E+06,1703.17,559925,46874.2,-814.943,16293.1,2659.19,-450.416,2472.98,2.13737
1.28E+06,2298.31,1.29E+06,27530.6,1065.12,123429,52421.4,24159.1,3477.09,2.14979
785383,1795.77,852745,48539.7,947.888,109390,36658.2,29452,19615.8,2.17985
970833,1623.97,529558,22950.8,-246.83,39226.3,10347.4,10393.7,2941.86,2.21563
1.02E+06,1490.74,644770,33844.3,-531.413,58314.3,13496.2,23931.6,9410.44,2.22279
894676,2335.16,726671,34778.9,346.739,86743,50901.1,23543.9,4664.27,2.25705
594789,1679.6,453178,30496.8,308.921,43349.5,28247.4,3612.64,4899.77,2.27852
681415,1548.09,563938,35876.5,8.66669,60031.9,26963,5309.09,6814.33,2.31656
663697,1622.36,346633,30951,1033.68,48098.9,14563,5929.72,9650.33,2.39666
664802,1636.91,570834,16552.3,265.141,52470.1,16060.8,26514.7,1805.68,2.44675
1.44E+06,1987.31,1.24E+06,66011.1,18195.8,61302.7,26246.9,37474.7,6850.22,2.51671
918527,1622.68,447388,24365.9,-861.096,17053,1551.87,-417.815,282.783,2.85917
794376,1953.77,805692,65942.8,443.566,88716.7,30762.2,21380.3,10404.8,3.19586
1.47E+06,1843.04,1.10E+06,55715,1013.98,93864.7,37749.1,17186.2,17878.5,3.20527
976040,1830.58,814949,42057.6,191.821,115102,31269.2,26972.7,12663,3.21335
748620,1819.87,607959,35570.3,1301.59,40074.4,30946.4,32779.8,12730.7,3.21387
1.56E+06,1606.02,1.41E+06,18006.2,536.204,19692.8,1182.01,387.697,1005.43,3.3137
1.18E+06,2138.74,562942,28512.2,2503.48,36730.9,14003,5415.84,4836.4,3.36473
942548,1933.27,711500,30497.4,-381.366,21997.3,3223.51,-525.115,820.557,3.39369
1.22E+06,2301.24,969794,59772.3,2799.38,86337.2,23738.2,18341.4,2804.06,3.40597
1.01E+06,1717.51,789788,72504.9,3007.76,177946,41629.5,39970.9,17753.6,3.50593
557960,1669.68,473904,36575.7,491.707,57815.4,28041.1,30637.9,3157.79,3.52764
574262,1441.85,419059,23958.7,1269.23,22724.9,19011.9,2528.8,891.162,3.52902
1.02E+06,1585.65,702448,65343.5,565.896,103279,25839.4,33712.2,3688.5,3.56466
990528,2071.05,700449,53598,3614.46,70883.1,40039.6,30067.5,6749.69,3.62343
636138,1486.28,483550,31267.6,5133.95,29026.8,13328.2,17789.9,2619.14,3.64342
851556,1907.51,843387,43198.7,642.276,82277.7,41049.2,24814,5802.01,3.64632
827588,1427.03,553839,26443,829.93,44082.7,19782.1,14826.7,13886.9,3.65394
966272,1738.46,456685,34849.6,202.549,39898,5078.85,717.307,1756.44,3.69002
769928,1967.79,706554,37321.8,584.726,49264.2,12397.1,28050.1,951.522,3.70031
903782,1713.69,680233,29109.8,-617.605,37918.7,12513.9,13071.9,2543.04,3.70479
1.39E+06,1735.27,946048,38614.1,-390.39,32222.5,5420.15,750.38,2176.49,3.71099
855034,1788.19,682912,59731.6,3057.93,93417.6,6002.85,2705.38,3360.54,3.73615
599415,1507.49,538694,9857.16,61815.3,19603.9,5327.05,5216.29,1112.9,3.77737
1.62E+06,2092.31,1.19E+06,92609,193.618,196321,52219.5,23838,10675.1,3.79374
821457,1770.65,647133,37732.9,4551.04,75090.4,29599.5,4700.43,9147.23,3.79782
585318,1777.77,483307,30823.4,197.219,23696.5,10820.1,12516.1,1133.23,3.80338
1.56E+06,1754.37,815574,26659.5,-2025.85,45661.5,7492.67,-1624.76,1789.03,3.81357
776674,1647.02,644052,32989.7,13196.2,55090.8,18951.5,20145.4,1960.55,3.8331
657848,1670.46,619615,44275.7,496.438,65927.7,41331.3,10309.3,10671.2,3.86277
794307,1413.43,478336,19003.7,1014.49,22455.5,9537.75,10703.5,1531.94,3.92379
657246,1479.66,487219,35044,364.672,28347,12366.2,14413.4,1613.14,3.93635
1.27E+06,1692.1,815550,59795.8,143.335,30474.1,3711.94,3893.14,1913.13,3.94045
956909,1935.1,1.05E+06,83569.1,9599.65,92074.5,38453.7,51616.6,19159.5,3.94095
570760,1794.8,458881,25083.7,12990.8,33295.8,12842,9465.89,1300.67,3.9595
1.29E+06,1782.06,1.20E+06,58778.6,11903.5,78360.8,25489.6,32347.9,6620.26,3.96401
1.25E+06,1748.04,800619,50702.8,49267.6,40157,13328.6,2266.88,2047.92,3.98258
894560,1878.31,628490,28896.8,866.295,101566,54533.6,35429,7445.24,3.98394
546944,1779.99,530818,49282.5,4585.53,45806.1,10981.4,7332.91,1186.63,3.98502
718140,1566.04,742437,28412.3,10295.6,46121.4,11823.1,17720.3,1019.04,3.99176
809302,1968.39,684969,65206.3,1887.26,55730,22772.1,6314.58,5444.33,4.00627
863003,1514.25,814972,50954.9,12176.3,47429,21022.3,29775.3,3549.74,4.00779
755514,1700.53,722902,25966.9,14092.3,45395,18987.5,16272.3,1495.09,4.01205
601511,1635.34,365336,14467.9,655.629,31934.1,14350.9,3784.56,6440.87,4.01271
1.39E+06,2167.25,891658,60632.3,-509.084,34077.7,3931.21,225.274,1607.05,4.01669
546301,1527.98,479145,34931.5,-4.43612,39100.7,18619.7,22036.3,2674.04,4.0314
726737,1679.83,579670,23826.3,213.203,43849.8,14185,14540,3434.44,4.03382
760120,1551.66,418237,20666.6,370.107,35208.4,18401.9,3467.9,5167.44,4.04617
715350,1713.77,576846,33803.7,264.293,31400.2,14056.6,4504.84,1959.81,4.05083
861445,1789.43,753695,51763.4,682.549,92532.2,38332.3,27594.5,12879.9,4.05439
824111,1736.71,630581,86036.5,1270.45,55646.2,29224.3,16993.9,8187.4,4.07214
797513,2086.28,588287,71685.7,744.363,73574.1,26832.5,9519.83,12311.5,4.08135
741775,1972.84,617775,21829.7,518.5,45132.4,20371.6,4533,8831.63,4.08181
618608,1836.57,650593,41321.3,17309.1,39451.1,16538.9,2670.68,1749.81,4.08269
623126,1870.2,478531,19799,650.508,45476.5,16790.4,16211.3,7786.9,4.08643
539903,1505.08,428047,24044.6,11545.5,30180.8,20247.6,10979.2,2321.08,4.08783
834837,1556.94,612174,28415.6,180.637,21303.5,19487.3,7379.36,2865.18,4.09055
1.05E+06,1607.77,616186,29989.1,-588.814,26556.5,13508.1,2149.24,866.153,4.10598
1.26E+06,1553.73,964201,27309.9,359016,52579,14977.4,12709.8,4974.83,4.12273
1.11E+06,1989.3,1.00E+06,56363.6,9302.29,82813.3,24225.6,51085.8,3221.12,4.12369
739384,2021.51,749983,30575.3,-52.8194,92037.6,29142.4,17378.6,11039.9,4.12413
972258,1610.97,686519,21997.8,11532.9,42519.4,16070.2,7002.97,2899.51,4.12901
666204,1720.17,524436,31225.1,17353,32408.6,16412.7,8188.98,3156.11,4.13904
1.26E+06,2298.67,814379,69697.2,1550.9,102743,30163.1,87471.2,5091.72,4.1445
703073,1631.67,658463,11096.8,-159.874,19947.6,5174.98,3952.16,1031.25,4.15445
683445,1496.88,802195,9283.64,-1514.07,37428.4,4910.59,-1671.09,1395.06,4.16571
690098,1418.22,381975,11056.3,162.275,14076.9,1610.14,-289.59,675.392,4.17704
573324,1682.34,423130,43894.3,840.22,36900.6,13824.7,24192.9,5364.11,4.18114
615573,1548.12,411796,35373.3,105418,51550.7,12720.5,24917.4,2100.75,4.18542
711025,1791.35,532622,27608.6,310770,40694,23430.6,10121.6,3571.47,4.19687
754719,1624.11,526006,45164.2,161.657,64066.9,24180.5,11402.5,5842.55,4.23603
905955,1790.45,615126,46394.5,-64.719,73834.9,38185.5,6130.1,9372.1,4.24293
753899,1576.09,616059,44827.6,50.2133,78334.3,26899.6,24732.8,8007.75,4.25018
789151,1761.28,491708,56726.6,1167.74,60645.8,23719.5,16808.5,7225.96,4.26126
635257,1380.33,326464,20860.1,340.578,24745.7,14864.8,3453.17,5780.23,4.2618
1.04E+06,1604.51,492231,31319.4,-62.2041,48516.8,24965.7,12667.9,6118.24,4.27805
855235,1661.33,657699,54148.2,15791.1,45907.7,21035.9,8895.89,5945.53,4.35539
860567,1580.13,543323,27194.9,31565.9,19276.7,2520.86,52.7211,501.595,4.35551
1.06E+06,1767.54,535787,33066.7,117349,40348.4,14461.9,14123.3,3283.79,4.35667
591915,1857.63,495352,44545.5,723.068,43064.5,20090.1,31333.9,3485.37,4.41158
926803,1575.86,420461,10277.1,-705.442,22339.1,2340.12,632.93,933.324,4.43375
745516,1758.16,537089,65674.3,77.5441,60512.8,26272.7,19887,3879.99,4.45983
616920,1527.33,456998,26678.7,14.6942,44244.2,23600.2,2811.71,6634.28,4.50769
614500,1596.52,505086,36890,3445.89,52626.2,26269.9,9840.23,1230.12,4.56402
689540,1419.83,348008,29812.1,655.646,37440.1,22822.3,3389.33,4041.81,4.63524
1.63E+06,2437.44,1.36E+06,71353.6,1588.25,103204,30737.5,27145.3,6399.64,4.63526
748484,1616.51,327732,8863.88,1825.49,16600.4,7570.57,2611.18,1295.03,4.84403
797882,1543.17,618827,57062.4,160.4,35433.6,14715.5,23755.7,4273.34,4.89228
644695,1686.54,618720,48851.6,564.097,97892,28933.4,22518.9,12415.7,4.90782
583136,1459.32,759969,88.4644,-216.014,16181.1,115.071,129.835,106.44,5.10239
1.28E+06,1687.44,612830,34722.3,-39.3609,15039.8,1272.25,163.933,167.696,5.12022
549249,1540.06,493750,22879.4,-78.3351,16599.7,9343.83,8823.51,487.325,5.15543
707108,1597.36,517862,43412.8,-312.264,46807.9,19924.4,13614.2,2012.16,5.16472
556495,1826.68,382444,29172.3,607.134,26727.8,16267.4,7214.67,2934.83,5.18373
974369,1991.52,721227,62085.1,566.57,85788.3,25947,49485.1,12610.2,5.18549
1.04E+06,1944.2,548040,20070.1,62484.3,33339.3,20079.3,2848.94,2309.36,5.19668
570132,1764.56,457340,26657.2,287.131,36353.8,10365.5,5706.37,1685.31,5.20792
1.14E+06,1731.48,878010,49218.7,-58.223,55913.2,20830.3,3578.03,3561.19,5.22111
1.56E+06,2272.46,975053,60071.1,85993.1,172579,29002,41103.6,12546.3,5.22223
1.50E+06,1632.98,932853,58011.3,-204.247,38100.2,5851.96,296.045,2201.74,5.23516
1.09E+06,1868.54,679287,38524.7,25270,53371,15545.6,20863.4,2839.35,5.25371
847453,1500.62,757521,34225.4,10346.6,53551.8,19275.7,10376,4168.29,5.25693
843093,1511.09,557079,45377.2,1834.22,47917.2,24998.2,9150.43,9920.74,5.25987
1.44E+06,1754.74,1.04E+06,59801.9,1162.46,103685,63237.7,11426.1,18483.9,5.28206
618476,1501.35,426105,34657.8,195.452,58485.5,25740.4,40418.1,5278.83,5.31144
915862,1894.36,747311,36980.1,1738.49,67397.1,23392.6,22944.1,6562.06,5.3493
669220,1411.06,633579,12006.5,22164,17639.3,4330.05,-100.249,315.533,5.37353
1.15E+06,2086.3,1.08E+06,69002.4,405.42,57694.4,29037.7,17400.2,10855.6,5.37639
1.30E+06,1599.34,1.33E+06,37593.8,-976.992,72114.7,21426.8,21584.3,5569.48,5.41135
1.46E+06,1573.37,1.12E+06,56323,15496.5,82718.9,28077.2,34256.8,4245.45,5.41743
806365,1493.57,645010,32194.5,-118.869,45454.8,16216.4,15957,1604.23,5.41871
588922,1487.91,441399,34578.7,209.845,62471.4,16264.3,6166.34,7737.3,5.43338
743650,1634.93,456273,38151.4,438.371,58103.5,21749,5937.88,6647.49,5.4373
940460,1558.2,696833,64240.6,33546.4,48159.3,26017.7,26307.5,8522.64,5.46041
1.14E+06,1685.75,893447,48374.6,1725.96,57002.9,14996.1,21351.8,2862.26,5.46392
888398,1808.84,723628,26123,-130.948,69171.7,25910.4,11718.7,5468.91,5.4753
647241,1768.57,467667,50803.9,24381.4,58748.3,17598.7,36659,4585.45,5.48205
757075,1467.55,460540,40178.9,1066.44,61095,22529.9,11190.4,13523,5.49859
762839,1786.15,666655,37647.6,236.07,70527.1,21553.7,8108.47,7521.23,5.49984
1.16E+06,1659.1,683244,32846.2,98902.4,49144.1,21745.1,14259.8,3342.92,5.50354
552496,1646.51,428899,40637.8,590.328,47150.6,17878.5,7348.13,11051.1,5.57243
615881,1438.5,438896,16535.5,-151.357,42657.6,15744.7,5669.28,3467.79,5.58988
705898,1870.94,563237,27182.1,636.156,33618.4,25193.5,13612,5029.52,5.59074
569167,1856.8,566915,33688.7,601.7,47290.8,44060,4414.66,11075.5,5.59711
1.24E+06,1571.55,890613,8820.47,525.779,14126.6,3018.2,460.266,483.801,5.60229
962500,1656.94,863623,13181.2,-113.67,28364.8,7989.23,3998.57,1760.78,5.64175
747686,1708.45,539549,39089.3,601.969,62702,18419.9,17195.6,10037.9,5.67499
766684,1603.97,503250,44135.9,146.902,52541.5,22254.2,4900.58,12039.6,5.67907
890048,1665.66,888532,60714,703.011,69078.7,23504.1,24024.7,3875.21,5.68565
646186,1726,511939,11993,230.481,13750.8,4198.97,3913.04,349.062,5.68569
697464,1460.78,443877,22886.5,-150.125,45637,16226,3074.07,2809.47,5.70168
1.12E+06,2460.77,986716,86836.9,-317.159,109238,41183.2,10465.4,14295.7,5.74066
919759,1528.51,679232,28276.5,7313.33,43569.9,25337,9004.15,5020.86,5.82166
1.52E+06,1849.83,717300,66206.1,-57.2711,23130,2087.47,-221.669,661.013,5.84536
1.25E+06,1866.41,1.16E+06,102154,772.76,122086,59971.1,216929,37107.7,5.85226
1.12E+06,1690.21,752153,39570,1021.9,73606.8,30764.5,13474,9992.69,5.86025
749962,1512.28,558514,23303.2,16820.5,32888.9,9706.95,8521.22,1758.98,5.87043
1.02E+06,1706.05,1.01E+06,40361.1,-274.912,53971.9,17079.4,16850.3,1763.04,6.00536
1.18E+06,1787.18,1.30E+06,21469.9,-1099.28,49694.3,6384.49,131.196,2650.24,6.02059
598004,1493.35,382627,22598.5,-253.291,13003.3,2312.53,-55.1825,473.996,6.04596
629207,1742.95,627744,26598.7,9156.31,42260.8,25775.3,8905.19,5977.46,6.04724
1.12E+06,2515.52,937600,76411.8,356.616,75940.9,30490.8,47307.3,7404.15,6.08833
891125,2257.57,931605,29659.6,413.176,37217.5,4712.39,674.058,1947.66,6.09573
639578,1386.45,519137,15545.4,1099.03,25392.7,17075.7,6585.52,4009.68,6.11792
717420,1879.95,554184,17984.7,189.461,25193.8,8760.84,3942.09,2162.77,6.12839
706381,1505.69,951190,9239.17,-1267.4,32432.1,3046.76,-1839.18,6513.87,6.13141
530029,1634.43,402529,36543,2545.12,59423.5,16367.1,7292.14,4098.52,6.14077
747807,1609.11,576372,40868,-633.317,39372.6,15564.4,8225.92,2683.63,6.14944
1.20E+06,1581.59,1.01E+06,36965.1,181772,86910.1,22173.2,21050.5,2977.39,6.16128
712515,1616.97,486206,44670.9,1559.98,55137.5,23839.6,6309.63,14803.1,6.16266
792237,1595.37,656716,54360.2,-807.885,51524,53155.8,17483.4,7209.72,6.21839
1.33E+06,1550.68,774319,11527.9,-1018.92,15924.6,785.694,-348.441,615.128,6.26216
691010,1666.93,562216,42609,-315.004,57454.6,15000.3,29420.8,2732.1,6.45034
538037,1664.06,543258,50678.3,7372.6,26243.6,20835.2,9956.54,1646.82,6.46072
912222,1523.76,720829,43192.7,51.7112,54659.9,31362,18010.6,6030.36,6.52604
