FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
827961,426436,326075,1972960,1069430,178013,10779.9,5631.87,2364.8,63282.4,8779.22,31037.6
570506,344068,254949,1472500,990030,175454,9434.05,4755.43,2435.75,59971.9,6808.69,58460.8
1425940,656057,637939,4194300,1960420,287474,20465.9,6719.53,4590.94,83406.1,7195.52,94277.3
676393,323113,297797,1813790,1025800,167789,14163.9,4916.66,2111.16,103640,14917.5,33954.2
1060400,520253,385411,2691660,1555670,233431,8699.29,6609.01,1890.26,43637.3,9517.25,54414.1
879910,421590,513916,3420410,1753450,250352,14150.1,8594.04,1594.64,45910.3,10842,26066.6
515689,214497,257567,1446990,625837,117877,15405.7,4487.64,1333.7,87191,15164.4,20202.5
881365,345795,389536,2259660,911332,161367,11606.3,4601.8,2134.79,43659.1,6966.8,64545.2
884467,419950,349833,2428630,1405440,192234,9685.18,4320.85,1907.55,39172.7,7111.51,66172.3
624629,358494,317772,2572630,1580600,187721,15053.4,3311.5,2439.07,71819.2,7102.67,36688.3
852764,450361,368470,2768960,1470490,179841,20827.5,7141.82,2891.06,118337,10972.7,61120.7
1144810,726815,660523,4194300,2896480,415440,19237.7,2488.53,2039.35,57981.9,7640.15,75480.9
1138960,466858,690696,4103590,1817350,310003,16131.6,12328.9,4447.45,107122,17284.5,113626
588260,265609,297546,1966300,1028140,154010,9893.55,10792.6,1076.27,73624.3,12691.2,21021.3
936896,340607,567873,3280580,1148380,209722,7401.77,8351.74,2428.11,66614.6,7230.64,67550.4
507073,295565,227936,1678430,1168610,155894,7128.07,4503.89,1345,42431.8,7168.99,31390.4
1265050,578811,606221,4154680,2388470,342727,24842.4,15069.7,4065.45,98088.4,38912.2,50439.5
1031060,506849,351330,2044840,1077010,187537,12789,7554.19,2361.57,86958.3,15712.8,55026.8
953571,479996,538014,3070800,1577010,283526,12408.4,7143.88,3008.49,74720.7,8096.67,64050.3
1254670,589323,509881,3505450,1617320,230276,11481.1,8280.42,2776,67991.5,8174.81,67901.1
717966,359131,624330,4073270,2267780,354995,20831.3,7527.27,3624.84,108409,10105.2,98301
563899,347253,216954,1254820,880475,154011,12268,3309.96,1055.77,59950,6934.57,26632.3
911570,548089,322689,2315690,1474180,204828,15908.2,5842.97,2083.01,61822.1,17317.3,45071.3
1470870,701394,736069,4194300,2474170,414809,29072.9,8895.75,4854.63,175775,15384.3,43539.5
1040470,542746,618675,4194300,2994630,309755,17285.4,10834.7,3382.47,169406,18239.8,76136.5
1067890,493063,203835,1223780,633451,104200,14110.2,7048.52,1882.68,42207.3,10322.5,28910.7
563567,321907,189621,1297890,826089,119025,20077.4,6908.47,1229.02,89823.2,24906.1,26012.9
779866,399749,341980,2094170,1058300,175964,7950.71,3965.24,1795.08,38036.4,11074.8,50390.8
647429,313849,231457,1640460,854862,128303,8845.68,5487.53,1590.44,46620.7,7392.63,19357.9
890984,450846,304180,2139610,1265590,181330,20150.7,8466.47,2177.64,54571.8,28575.1,53986.2
953049,440845,432669,2273820,1441330,273125,12032.1,4453.66,1875.99,27055.1,7093.16,67567.7
602062,389069,126201,859451,552576,86436,7885.02,5987.16,1147.34,38277.5,13652.6,15999.8
925809,519458,581034,3608960,2249240,374488,20525.5,4681.66,2351.55,94515,10875.7,64708.5
1155580,465457,416625,2580050,997496,169194,9128.56,6962.93,1823.93,56970,7430.19,28300.7
509001,294672,181092,1129250,737943,118373,22700,6429.9,1009.71,60590,28634.4,29890.4
706318,355615,268607,1645400,1003260,165700,14882.4,5961.38,1373.35,50657.8,9356.45,25468.7
729268,457058,298619,2505730,1777100,220081,40098.5,1514.82,2018.71,72684.6,15580.3,29179.1
864777,391436,522713,2899330,1411640,248287,9884.06,7360.11,2305.79,100672,7029.4,60883.1
898621,509318,495179,2930800,1861760,310377,13074.7,5456.92,2545.42,77894.2,12161.2,70696.3
614314,276646,445962,2979810,1388930,213336,11424.7,4370.37,2986.54,85945.1,8622.12,72133.2
791278,358688,416569,2645580,1103400,170975,16850.1,4811.84,2541.89,99258.5,7679.74,47824.8
454146,328534,175627,1184820,923013,134812,16940.3,1487.18,1137.21,74696.7,8024.96,34817.8
1184870,498336,717534,4194300,2027060,322678,16145.1,8115.54,2700.5,126091,20618,69389.7
1212070,521652,656780,4083200,1681620,284502,10698.7,5409.95,3432.73,131798,7278.41,86750.3
895881,403904,470960,2682300,1191060,203879,9940.06,6084.63,1935.84,57297.7,6430.25,54935.7
898568,360432,452576,2577650,1029730,176517,14578.5,5095.34,3351.76,59804.5,11717.5,61676.3
996931,386099,457665,2907350,1374100,213604,12601,3243.91,4014.57,74392.3,7699.74,47102.6
648447,443005,166863,1112270,873572,129310,10420.9,1878.87,975.93,23589.8,7847.15,38777.5
1196210,532869,575998,3443450,1555780,260046,12767,8275.87,2982.1,68575.7,9477.03,81349.5
