FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1212900,484902,734657,4194300,2132800,364306,16446.9,-50.4427,-263.211,661.713,40.7288,6001.98,-440.692
1097930,619535,643891,3719030,2229260,381902,12012.7,-558.521,432.663,-155.036,-64.3855,8366.84,-72.5105
375575,218196,392949,2536930,1537650,241167,8069.89,-1131.63,-162.819,137.992,-48.0309,12317,-94.1905
814927,404468,612983,4085400,2440200,358185,12629,-139.699,251.486,-39.4478,388.52,13415.5,-696.381
1000930,391355,660782,3935520,1490880,254319,15715.1,742.805,-6.48633,480.581,-249.755,23416.6,-591.888
921121,419998,291483,1927850,1005330,156147,4057.69,400.268,124.972,773.359,-850.776,15557.9,-593.167
769802,346879,239556,1531060,799111,125734,6407.03,507.789,-43.0886,96.2555,-144.123,10773.3,-239.468
809069,405457,290901,1973820,1100960,169082,7909.7,527.624,-462.815,622.652,-259.217,1389.22,-342.873
895776,494893,610660,3651720,1952040,336271,10086.3,-3.51585,-174.655,759.328,295.592,9299.32,710.38
981029,369318,322242,2247420,947353,127084,4785.02,-118.801,-285.757,29.4695,648.979,13998.3,-142.49
882153,459500,302985,2333340,1420460,183726,4305.9,104.078,228.291,-295.67,-274.914,16604.9,-373.003
667848,351383,280086,1650390,894136,153604,4003.87,-671.376,538.123,-352.588,-564.181,13120.5,-12.956
567641,349662,259354,1453550,995868,182892,3988.53,378.409,145.945,-221.691,348.815,7507.23,73.7087
1089780,647887,696937,4033250,2887080,500555,43245.2,-3227.46,-1663.26,545.074,-733.955,20636.4,6457.59
761318,338346,251361,1529210,735942,115467,-1433.52,-143.457,468.309,-175.527,-1087.46,50788.6,-15.7621
878657,483137,250896,1655170,937021,144692,3113.79,-186.507,130.742,369.587,318.209,33833.5,394.764
716446,409415,225182,1287370,695044,123290,4619.71,-149.239,63.1096,210.114,-85.8564,5432.93,-185.102
707192,454743,249482,1761230,1226140,171898,2598.69,-302.721,-335.332,349.001,-142.111,27159.2,108.585
870950,474168,251159,1537920,945137,155582,3624.49,-84.6343,-240.836,577.862,137.607,8760.25,100.864
351638,234870,237513,1410610,1049430,176309,6162.3,-204.657,-205.552,722.312,231.702,7638.88,199.582
609125,358455,284869,2028880,1233740,175946,6869.77,-90.1515,-206.772,677.118,426.498,5793.1,-237.399
745238,413185,379552,2183490,1192240,217432,13656.4,-430.42,-270.124,176.581,-115.239,12840.8,894.539
1225750,555925,829803,4194300,2911680,508019,15088,-221.681,-44.293,81.7752,-207.664,8156.39,-94.2863
1429330,697498,630905,4194300,2736920,408725,16448.1,-115.028,102.078,75.3206,61.7119,14013.6,91.5061
967247,597710,618730,4194300,3165430,416517,17404.5,987.062,489.576,268.772,471.197,6336.9,-765.793
756201,400239,227261,1794650,908812,115309,4956.25,-378.297,-88.7659,128.38,-1.32676,4393.19,-29.1446
784356,404500,389728,2768950,1869850,264795,6557.94,35.0699,-209.888,700.975,-143.153,11928,27.7452
924374,407716,337602,2036380,828373,138736,7944.73,38.8407,-252.857,341.48,-450.318,11221.5,-4.44549
691936,396840,256041,1676080,985723,151901,3570.27,409.406,217.219,0.790985,-174.727,21928.9,-491.026
863326,587712,326494,2757210,1820460,209140,14196.5,1700.43,-169.76,615.399,802,12962.2,-1431.49
726766,384046,214199,1385040,843574,134687,4212.42,-157.36,135.485,194.102,400.65,5854.57,-96.2329
881709,530199,321559,1843530,1126760,200919,10292.7,118.557,5.64064,26.3141,64.4108,7024.42,89.1839
826135,389883,286820,2044760,946865,135133,5642.49,354.068,-398.221,496.121,12.3022,12667.2,-13.8315
1097480,655706,318721,1833850,1311200,234275,11017.8,-720.155,-639.851,546.179,-34.9147,10463.2,720.956
721031,426809,304032,2270450,1666500,215440,7535.66,122.417,123.904,-133.288,387.115,720.84,-629.706
1142510,624323,452470,2815600,1667250,259858,7879.04,-373.675,-356.121,280.064,17.6732,9288.59,505.797
747956,471326,358327,2192740,1640360,265742,8695.55,-656.495,-422.656,838.452,273.858,8661.15,80.7427
1048150,520470,358082,2348990,1186920,189206,6602.15,417.448,-504.815,590.798,-526.225,4563.95,-178.994
1144960,501916,500892,2918660,1310410,226611,13533.2,-388.336,-473.06,784.191,15.8893,9252.86,-79.1928
530039,305717,462476,2923820,1803330,280119,7894.02,-739.768,-60.6116,403.277,246.459,6719.89,-376.687
790819,436818,501822,3274060,1803470,275637,9109.27,128.002,212.958,208.5,-467.341,4746.67,-26.5765
798637,438980,441414,2744660,1576500,259620,7685.98,-431.432,-282.366,413.983,-183.69,14770.5,-194.683
471873,308578,150092,1272470,924876,109071,1148.83,-175.864,120.691,47.315,170.051,12097.4,283.218
824392,413170,241913,1824200,1165270,150772,9065.58,116.319,139.487,-349.843,41.8323,8834.21,358.493
598395,336566,221338,1461150,865644,141031,4774.68,103.7,114.747,47.6346,-221.72,7785.63,116.423
672199,410605,502259,3403570,2152670,311976,13790,-41.2415,-8.45605,-30.1557,-324.965,7318.66,-833.946
1212580,666196,748817,4194300,2881260,351283,17408.4,1553.82,-249.92,200.228,773.87,14534.1,-775.546
888119,472419,476739,2969130,1634010,254920,23406.4,673.032,-753.036,460.516,-64.6616,12423.7,-577.272
844058,413254,291271,1929660,1004300,152569,4522.72,195.967,173.98,-211.446,361.342,13428.9,138.083
1141360,548163,481780,3015690,1674770,276220,9820.41,-179.431,492.102,-285.251,305.089,6593.19,114.751
562005,312778,193905,1253570,789967,123926,4185.03,-301.039,268.175,-44.3878,-224.618,4260.91,-335.48
1158560,560786,462860,2743240,1227510,217180,14896.1,486.872,-233.468,-29.1072,-100.762,4755.35,-221.536
746985,451225,515567,2779690,1711540,319562,10451.7,-388.158,-141.711,97.6994,-726.88,12076.2,-114.706
1091960,502775,628453,4194300,2147680,294904,14734.8,1133.11,-217.252,856.075,4.70014,19811.3,-897.943
984016,545044,545863,3167170,1875130,321555,14626.7,-869.108,-348.196,49.8942,-899.793,14674.5,62.924
514798,288110,280560,1687270,1005060,166487,5971.6,-147.782,176.795,242.62,-125.779,4616.82,25.6564
735263,475937,126142,713995,503830,91407,2753.42,85.5947,-200.126,62.6844,-59.5999,-191.459,265.511
888098,551363,409996,2437300,1732310,289738,6503.2,84.8571,-431.463,781.767,-808.675,11715.9,706.158
548830,392022,256179,2015620,1693770,217165,8532.34,399.56,-220.621,2.75925,-478.667,979.616,-114.839
840598,427754,320487,1914640,1379750,230369,2419.81,-417.053,180.697,184.966,130.674,38186.1,245.375
645058,363725,269969,1871220,1217430,171409,6300.1,-211.01,-301.176,461.59,-68.1775,10662.6,-269.152
662767,436238,269952,1521730,1050440,183944,4538.4,-121.293,-41.3308,373.476,-194.824,4998.11,-242.836
792122,289076,276678,1969180,920763,132578,4271,255.213,186.454,-1.10706,119.171,9907.51,-2.37128
962414,446738,325184,2526170,1144930,148678,5543.51,-121.288,195.843,712.069,106.866,7589.66,-163.831
749750,442521,207663,1096070,692557,124665,3498.9,-646.115,-289.516,642.459,-166.666,14131.6,492.117
455445,246038,279970,1949900,1116790,163570,6776.94,-177.348,353.476,-93.2611,-249.897,6467.16,-46.8188
825806,378416,575468,3802700,2221360,330241,13481.8,-327.494,-393.591,514.84,295.799,4871.85,-198.031
559222,278980,298414,2018460,1263290,186568,10745.4,-98.7874,39.928,-236.94,-469.072,1904.67,979.593
1007270,452423,414429,3005110,1265020,193163,7920.9,476.413,-35.6585,309.004,47.4539,17438.8,-68.0527
815338,363849,336642,2568030,1131160,146572,7411.16,515.169,104.849,130.661,678.587,7493.22,-613.175
809179,442414,347592,2102320,1292920,210840,8704.95,283.534,-91.4742,-155.652,254.754,5196.78,-341.015
920502,456862,310729,2043060,991759,156400,6140.27,-91.147,-241.02,494.445,-530.6,7365.4,471.329
923662,417335,702281,4194300,1946440,317838,16789.9,-521.535,-131.899,-11.7831,-216.706,13071.6,-1663.75
326226,239738,245649,1511840,1067760,175385,13799.7,1573.12,1197.07,235.885,20.3018,1990.94,724.043
382447,234697,302005,1806810,954775,164716,6914.94,45.1703,-16.0822,64.1635,13.9687,2661.37,607.059
977844,464935,398610,2551790,1373740,216924,7623.73,-137.612,-296.833,171.355,-215.717,6304.28,21.3117
656590,455390,348398,1960880,1425850,250681,6698.47,-382.562,86.7588,93.6301,-323.796,5496.35,-36.0051
743475,360006,321259,2354050,1383500,195747,9723.93,-198.311,-61.0342,142.876,-73.4086,13413.9,-303.91
1261800,575764,548013,3275520,1347690,231136,12955.9,-835.776,-65.8533,-319.813,-151.926,12101.1,-37.9347
492286,337050,306822,2333670,1721500,223809,15065.9,2202.48,1459.24,1196.01,411.607,3215.13,-766.418
871815,504454,425660,2840140,1801900,275516,8757.31,-1.3545,89.975,213.622,228.99,6553.29,96.1079
803672,409777,548435,3426000,2201620,353941,7236.65,39.6345,89.4479,632.897,687.179,6109.28,172.409
1430290,735999,678922,3889200,1892680,335014,11105.3,-1006.21,-53.3451,-17.4489,359.624,15680.7,-259.328
659333,265513,176077,1198850,619448,90228,3335.57,303.727,-225.498,505.284,148.79,3762.61,-377.545
1482060,650000,563892,3589450,1881360,300646,14258.9,539.899,-454.551,676.746,-208.355,10140,-175.345
600048,387246,234738,1445990,996531,165180,3943.67,-357.099,-68.7567,138.188,-126.054,7141.16,121.656
726211,422609,236070,1745240,1330390,176326,7753.44,68.5807,-163.958,-29.0513,129.33,1125.43,-658.202
897906,513137,577568,3399170,1943730,344230,14921.2,-792.013,-298.907,-156.618,-394.874,10851.6,599.803
1158010,541538,742412,4194300,2464840,375134,12732,344.519,236.115,571.913,-464.884,11844.8,-669.28
608086,357012,278105,1841390,1090060,171293,4175.87,-419.148,50.1176,171.265,33.2964,7392.92,-283.133
584098,404082,159894,1058520,807922,121679,2554.87,19.0557,90.0882,213.434,238.927,6640.35,189.81
903932,507761,399850,2285890,1255270,221905,7199.71,-114.009,41.8601,400.712,-152.496,7440.55,464.845
791135,320998,445317,3762690,1787790,192293,6567.33,204.608,629.611,226.108,167.255,11433.9,-609.321
1321790,593241,702010,4194300,2796080,368533,11765.9,972.137,-6.84789,311.07,519.932,20350.8,-86.1498
499246,252918,355754,2068690,1185220,208973,6547.16,-411.391,-3.93409,388.526,-53.6827,11820.8,-137.749
976666,421152,624746,3971920,1686230,265048,9654.58,-2.75499,163.675,351.367,-306.594,12902.7,-123.505
706128,393227,249344,1446570,877092,155255,6158.27,-240.796,-69.6124,98.3864,-142.633,5309.19,245.781
1060640,516205,546186,3452780,1656040,263836,12657.1,213.255,60.6983,138.125,-146.948,9376.54,161.876
1452070,825760,634144,4194300,2946080,440773,14235,713.175,-186.628,-56.5955,415.698,20003.3,-868.465
808912,395091,544047,3023500,1728310,312656,13262.9,52.4402,316.078,-289.871,-398.649,5322.57,1058.46
565764,339745,283709,1598020,929576,163411,5804.84,-13.2308,14.6124,40.3661,-691.889,13764.9,138.734
611081,407354,353904,2022730,1457930,263656,7676.37,-164.74,88.5852,-28.3935,52.4465,3582.08,-305.176
594602,388480,260100,1532830,1078920,189407,9081.96,-732.616,-477.168,390.915,253.949,10833.9,-599.398
561502,303117,239048,2195480,1522640,170026,4491.77,-41.0386,243.067,-281.353,-587.68,4116.74,-532.583
578603,357943,468451,2815270,1711430,285961,7196.36,-673.263,-521.954,405.137,-223.738,11722.9,-422.957
785794,470541,297243,1645560,1089210,194612,8068.34,-6.25229,-238.28,565.893,110.07,9717.03,-612.878
957540,433923,333875,1869040,880011,171396,5593.85,0.160003,-569.204,687.683,-171.372,6125.46,49.899
1249070,581385,803041,4194300,2772090,409266,16688.2,-4.02909,17.1733,677.302,175.373,13404.5,399.286
492264,344817,177452,1345610,1038290,133158,7275.4,111.027,-267.399,321.583,131.6,5417.61,109.606
1091980,546421,383703,2068540,1023450,189625,8166.62,-13.8759,-332.901,517.179,-283.191,6256.29,19.0593
1111800,526897,435635,2781910,1204570,188320,9881.92,-133.897,-132.42,100.133,281.632,10260.4,-248.106
507397,266132,227648,1975850,1018780,117864,4922.02,219.919,66.3613,267.932,412.376,5474.88,-360.176
663962,393615,329424,2046180,1492020,238988,6057.98,74.2099,-225.317,336.197,134.577,5598.21,-259.084
408101,275042,256758,1680390,1097700,165757,5312.81,-142.019,-414.698,255.413,-21.5162,8996.72,225.899
445077,339601,215360,1188410,934166,172304,8975.79,-243.795,-199.24,101.066,-167.322,1471.11,-121.839
791751,409572,561742,3225260,1883360,323213,11060.2,-515.241,-144.611,129.706,-177.027,5109.24,-385.882
753427,324195,452418,2529950,1507020,264347,14391.1,-223.963,239.563,-93.6418,-37.3613,13279.8,949.255
535307,379632,258848,1738630,1276890,191837,5554.07,-507.909,-221.477,4.13661,-354.014,11741.3,46.4642
922695,370511,446186,3530690,1511280,188653,8847.57,555.281,-223.349,432.553,-257.283,8698.77,499.609
500772,288870,260850,1643070,1180840,183202,2568.39,-115.389,-178.39,-678.99,-843.97,25986.3,377.68
466203,303480,340724,1955280,1287770,228663,6960.87,-463.331,-173.345,272.62,-261.945,4024.07,-79.9957
847696,381126,534436,3103450,1346420,235663,8417.5,-619.409,-16.1933,139.989,165.482,7435.51,25.0649
837933,446151,357757,2215800,1237900,207127,6561.52,-133.85,-104.857,6.39221,-418.98,7771.78,-437.08
498257,300702,351537,2058780,1165850,199137,5083.24,-291.519,-630.05,469.223,-633.058,6260.95,168.048
823763,459384,322261,2000720,1182300,194801,6006.92,-447.135,-121.94,415.143,-597.6,7853.49,2.57094
1033300,403545,271348,1697510,656887,104974,5068.92,-576.597,55.4008,-220.003,-160.804,5913.27,141.461
1224020,580161,467937,3315720,1888840,273429,14355.8,-15.5086,-364.659,517.024,260.092,18847.4,-448.137
1042470,574830,296613,1665730,881046,158603,7434.93,-80.3212,-39.9296,-13.2893,-74.6564,7196.55,-270.114
1139750,566348,506659,2995430,1857080,312577,10579.7,-610.07,-168.412,195.411,-373.674,6807.02,147.733
703470,435704,455594,2869770,1652000,259254,7507.32,-551.082,43.108,-141.56,-401.458,12310.7,-27.1933
686932,402054,317503,2174240,1327000,192455,7464.1,-447.757,-54.1917,-187.342,-259.434,5570.29,72.9042
778591,502852,180194,1323090,885955,118939,7767.85,161.234,-324.61,428.518,-81.4619,6788.07,248.732
942362,474735,340540,2121620,1147850,184841,7331.99,-269.823,-186.49,805.022,-52.2577,12656.6,-0.209609
698565,291311,351894,1995940,935500,170216,5139.5,-487.943,188.511,13.3283,94.4026,9203.89,-104.575
415213,271396,159106,1332540,999497,113866,1184.47,67.6617,189.685,365.121,480.319,18877.2,-123.174
737073,369779,335693,2226820,1109400,166387,10101,1483.03,279.093,422.283,649.937,8763.06,-1087.99
1113890,453014,732425,4194300,1722230,310371,19440,1242.29,73.4834,415.469,-814.853,17225.1,-915.628
1442390,682631,746623,4194300,1906500,341244,12013.5,-237.568,-31.9226,247.321,555.444,15543.8,560.418
685065,368232,299695,2022750,1199070,177256,7064.75,243.909,-164.422,397.127,-457.623,11474.8,-199.619
839042,493668,479840,2653310,1773540,313660,30038.3,-1649.99,-1009.49,941.724,50.778,6590.12,3694.66
636128,354937,324993,2153770,1274970,195608,4485.86,577.666,-176.647,561.808,213.866,10651.5,84.7106
755614,369005,548666,3161660,2276200,414121,11185.8,9.3751,-631.595,591.732,370.727,351.51,-179.257
400972,189019,240961,1428940,779760,138104,4923.73,-506.018,-135.482,-311.991,158.891,2036.14,-548.619
1070340,597626,425280,3472100,1908680,225672,9268.89,393.539,-150.759,396.405,447.106,10321.8,-519.36
817058,339890,281761,2016190,1231830,171870,5366.92,115.426,-272.417,364.276,-104.905,9337.53,-110.514
610533,277067,330869,1837870,868684,156598,5859.95,-845.369,84.7403,455.807,-689.357,8069.78,-415.261
513850,283282,119999,969439,441690,55474,2593.68,-10.2285,160.827,354.146,25.1904,3472.53,69.0176
933505,505774,440954,2949840,1763060,259977,6607.77,53.0578,-256.079,97.9047,-367.828,3489.51,-914.624
684059,397041,433956,3162930,1628050,234938,7785.39,384.621,-24.8508,131.451,112.242,9904.8,-201.103
699640,429566,432360,2778340,1901250,295059,7294.01,166.853,26.6365,303.434,204.025,4822.09,34.4337
1014840,433512,283444,1697900,720646,122719,5983.32,-160.466,-440.479,359.142,78.7075,8315.36,-6.87286
883418,423028,554160,3182680,1587020,284870,9786.96,-485.638,6.86787,758.744,308.845,7228.6,178.059
1233950,552346,577483,3687580,1545400,257919,13123,191.364,269.435,64.3136,-92.2998,11109,-755.953
1384410,599200,273146,1495860,675704,120158,13675.6,-203.179,-59.0615,-113.69,-90.3493,2576.22,131.708
836466,425716,521507,3117130,1930720,319700,14474.3,42.2337,-103.469,122.921,-333.267,9060.02,-346.892
350463,286055,134284,776843,630383,109436,20884.8,708.958,-739.681,396.239,-260.542,1835.83,1523.57
867852,430182,535450,3423520,1628080,253094,10737.6,230.169,-359.275,370.34,9.33553,8861.38,831.109
1044040,572477,600163,3276700,1835090,358131,9897.23,-405.803,170.836,-499.095,-492.23,6363.56,546.788
623252,428692,245624,1713940,1250280,177119,4636.21,79.886,13.7448,226.035,-29.403,7913.49,-265.221
1227150,580037,778913,4194300,2255180,360540,14201.5,-848.443,-456.158,612.378,-313.66,11423.7,-39.4977
554748,251079,329656,2060230,935173,143808,5793.01,298.762,-140.376,-53.8336,-71.3163,6531.63,235.268
849664,318414,561669,3603690,1486020,226704,12279.9,372.444,-460.098,197.079,-441.897,8729.75,-133.249
325349,241609,179312,925316,745337,148848,2366.78,-90.1402,19.0425,391.614,62.3498,5195.61,219.963
917366,488999,321679,2067000,1195180,180462,4151.68,-117.438,167.29,-280.122,-470.981,13209.9,-266.047
599797,373156,205737,1373870,953722,141692,2470.58,-241.037,182.199,-107.69,-12.6888,10465.1,-183.433
831644,434137,276154,1955630,1055780,149140,5126.42,34.9428,444.41,-176.573,316.28,8727.83,108.52
1020110,508362,433314,3377950,1779980,234291,15694.7,1390.83,-431.428,467.125,77.9028,4749.18,-627.12
626103,398711,401855,2571290,1771510,273119,9450.75,418.826,188.992,352.158,314.84,10054.1,-235
606275,322378,276498,1562620,904897,158925,4795.46,-560.577,-65.7028,178.314,204.063,3236.91,-272.88
885645,447329,402718,2408450,1262780,210153,10087.8,-110.377,-6.73189,340.385,707.193,8869.38,-129.423
962157,561179,453089,3074440,2167850,324502,11091.5,-359.629,299.717,-377.746,72.3367,6400.82,-375.808
698948,405551,156424,870298,559339,98389,6936.6,193.525,-434.043,1021.43,-516.402,17054.8,-142.12
774922,339036,323844,1868160,1089530,186913,6168.02,-673.247,-285.473,-27.4884,-12.6225,8272.13,-490.982
931193,516380,490443,3365240,1775560,252204,8528.32,351.215,75.4668,364.172,46.9609,7182.56,-19.4828
870864,455017,482337,3069800,1907870,299175,8652.09,11.1354,41.2035,117.21,238.221,4705.36,294.506
644881,344912,244523,1568270,969754,147797,4428.97,-231.952,126.281,464.91,103.356,4506.63,326.965
1088120,508294,562306,3246580,1443740,257538,10506.1,-196.671,282.798,-465.805,337.172,8280.68,159.963
756681,412917,335791,2153770,1350840,216445,7034.15,-372.771,55.2441,-180.225,-104.322,4270.5,224.637
740881,426425,337004,2719730,1514900,178246,6394.95,74.868,65.1107,-71.8923,-50.1947,10969.1,-148.43
597793,334364,303267,1984560,1010330,156799,7353.55,151.412,-137.71,353.407,191.056,2123.85,143.331
1158230,435918,368078,2157410,799685,140550,7973.3,141.252,-121.807,857.738,-247.841,13742.3,55.6137
740527,368338,343284,2032100,1133270,200086,7512.89,93.0392,328.177,-111.505,-1.18101,6052.48,-108.848
624294,290620,415497,2417930,1386830,241756,7469.22,-260.48,249.788,207.682,392.31,2577.89,-116.17
1145010,626865,621834,4150930,1991090,298136,10274.1,197.466,-196.906,754.336,4.43927,16309.3,604.737
805068,311626,285976,2184650,1185980,170264,6055.45,418.907,-323.437,346.942,481.072,6319.2,-4.8849
722967,371827,170241,1052640,465601,78838,314.125,-197.122,-76.1107,106.44,-467,22388.2,546.02
437194,295342,232576,1425970,1082900,175226,2377.15,22.7051,-226.537,495.746,623.472,21552.7,137.161
617587,390187,407271,2736730,2055300,306981,12004.6,132.822,-222.754,91.8132,-207.793,287.994,-464.989
1019150,502893,652490,4032250,2115680,340921,10084.9,450.211,-2.67209,449.082,118.244,9252.2,6.91754
603007,320002,411954,2555780,1188860,206192,7276.3,-686.733,-100.23,-220.263,-482.358,7943.48,290.749
1034200,497672,522322,2729810,1328950,260672,8447.22,78.0842,-383.039,528.147,-590.514,12682.2,-182.893
441738,281439,195685,1428070,898715,122067,3306.49,59.2806,-702.086,710.846,-90.4599,5509.47,-9.51715
803350,494700,485210,2758530,1763080,308719,9806.24,-919.624,-359.547,190.132,-332.411,11226.3,825.499
1242360,687270,445228,3301660,1672360,215607,9343.21,7.56945,-367.372,807.69,-9.86295,5532.29,-782.944
730963,492766,256788,1417410,892772,169116,6435.33,-106.234,268.505,-2.76249,-119.307,7599.99,507.503
612461,415931,247088,1285180,939913,181605,4222.43,-98.719,-420.777,491.036,-358.608,11201.8,-242.296
707311,343173,189750,1413350,782866,106307,2318.15,-85.9884,113.907,294.281,-220.77,13119.5,-364.988
790954,485663,350858,3082630,1732240,198994,9189.22,459.024,-410.489,282.041,319.569,9489.61,-427.381
843579,409085,372962,2808280,1461400,197011,7086.48,720.687,-100.144,323.171,-230.889,7796.15,-222.464
1069760,573790,632913,3753340,2481250,417223,11641.1,-1165.82,-106.172,362.802,-1012.06,18097.6,-207.949
869178,465123,340136,2197120,1474130,227919,10198.5,-3.36406,328.947,-36.0704,-14.5501,8431.82,-608.108
1077830,509629,584229,2804740,1788120,377730,11443.8,-429.963,-159.243,140.345,-248.671,23540.1,-103.607
701792,414022,343896,2979920,1710430,190037,5397.23,-99.7972,202.508,-137.951,95.211,12629.5,-248.166
815584,521756,317607,2136700,1432800,210986,6693.1,-258.288,-624.833,781.332,83.1626,5647.01,-226.12
738619,435013,240560,1533110,1058620,157586,6572.17,335.468,-350.133,347.856,358.951,9036.09,174.408
799396,406369,231879,1450880,810706,129767,2908.42,-211.57,603.439,-524.956,-59.6138,19262.9,245.841
718559,411145,297946,1998410,1230630,177743,5771.83,367.423,-433.359,135.26,61.2965,7362.73,286.463
1325230,611195,631095,4194300,1803750,264463,14171.3,402.021,-311.737,912.079,560.249,6910.26,162.386
725314,362249,510472,3004190,1725490,287419,11030.8,-222.506,-694.679,624.145,321.01,6737.7,33.2888
1187490,451323,515089,3462190,1443360,219523,9287.11,-315.861,-318.803,828.985,180.316,17307.2,-409.189
1383610,616371,727067,4109530,2149020,389067,22343.9,347.809,545.193,-124.549,16.0726,11081,1251.38
891264,548842,341335,2466500,1423450,196870,7185.54,64.612,-220.013,242.91,-351.126,8053.44,398.637
1116860,578199,608376,3813660,1982910,320616,14113,52.4117,-496.364,572.935,165.17,5500.41,515.375
355734,268833,168800,1078100,875703,140457,10475.7,-261.142,-607.655,-307.137,-260.382,323.996,6.11851
688441,348514,205057,1481010,674024,103513,4134.56,-682.181,149.877,-458.386,101.563,6497.27,262.226
369044,269319,178878,1086770,811222,133891,4763.24,-353.87,213.858,-281.713,-84.6153,2484.86,199.917
1189090,458322,695078,4152300,1601580,274155,14515.2,-486.189,-250.89,-301.195,-303.655,6921.48,-95.2495
1017410,417931,345303,2280960,1081060,156004,6042.83,-70.2399,124.561,367.421,-386.337,7357.48,316.603
682434,411346,360389,2153680,1247090,217743,5747.86,-541.447,110.33,-160.406,574.775,9337.34,107.169
1127010,441242,566047,3601440,1496110,227439,9855.08,-1560.51,-357.537,-128.313,-866.056,12516.4,182.491
687582,337707,485090,3763940,2230820,293499,13668.9,-116.029,20.0598,-74.1148,-281.9,1053.29,113.416
1543720,711580,576281,3517420,2092980,346895,8580.82,1050.2,-230.274,989.56,-243.425,69378.3,843.828
891744,450264,221764,1506550,732032,109487,4944.69,-37.9274,-185.151,271.254,-47.072,4255.34,414.564
900670,421477,410420,2293360,1435400,250311,5039.99,-361.288,-280.142,144.101,-272.362,13848.7,414.281
1014000,461619,471213,2886020,1572650,277301,9090.49,224.886,168.072,149.391,-212.799,8084.02,-419.744
392624,256905,293723,1828120,1321650,210390,3037.33,-61.4882,-549.723,493.039,-428.064,27535.6,379.119
1320980,639089,453651,2997530,1730760,252648,6984.45,19.275,-312.001,136.228,116.839,14812.8,-241.366
942022,385109,454872,2911010,1874500,294315,12853.7,351.011,-584.168,677.111,-104.213,970.309,137.309
707485,439074,377839,2281550,1527640,256991,17008.1,-312.037,-368.39,305.026,-307.884,9840.88,1052.47
531109,301200,251179,1942940,1287170,160333,8787.7,1476.23,120.421,117.013,742.448,21701.1,-521.818
761966,429829,435015,3633720,1759800,213952,9197.81,377.282,-153.644,153.505,137.467,5826.94,-43.8107
841169,432028,532803,3097610,1853840,322367,14872.5,62.3717,-238.972,29.4581,21.0929,1256.11,141.923
598966,404226,293684,1962260,1493470,225803,2818.77,147.097,-142.378,75.1762,0.835677,11057.5,418.194
631082,337552,353161,1946110,1160160,215082,5064.73,-13.6639,87.3556,71.5813,105.571,12791.8,-126.886
903718,366473,180470,1119240,441911,75366,5339.88,-325.286,48.7067,149.215,-198.585,8614.3,429.768
823959,409798,366346,2169170,1117000,192753,6620.46,-563.498,-67.4439,-0.718704,248.273,6310.75,83.3024
997095,468283,402556,2340700,974146,173597,6786.43,-759.138,-316.583,248.904,287.868,15103.4,221.075
743820,443033,601165,3561820,2496050,409635,26674.3,-1000.65,-817.314,80.5618,-512.984,9029.97,-187.555
1026690,574247,384113,2682800,1261930,192282,7838.18,315.398,103.96,187.379,-213.046,5501.3,325.918
1302220,766948,519985,3802500,2420260,331178,11112.7,313.817,-243.686,495.477,359.008,13785.2,-223.09
1262290,566107,455427,2456240,1220890,233436,7628.79,-178.635,4.80966,46.9317,688.836,14311,156.587
743218,486262,292631,1718650,1168990,198179,5048.51,41.9437,274.872,163.216,-199.189,5991.32,130.578
750210,379287,320865,1985260,976140,162068,4769.69,102.7,224.738,-307.004,547.316,12127.4,558.488
613695,313452,293809,2106530,1248660,175421,7507.81,189.448,-113.658,157.416,-39.9835,5129.18,435.955
1105350,652904,418744,2393740,1640210,296158,8909.87,-215.68,-53.2487,51.44,-351.404,12457.4,-371.284
1050590,582613,242329,1804540,1203820,155863,11706.4,1221.45,52.862,-15.1037,105.832,11247.6,-802.436
1293320,775217,579177,3893830,2062070,308252,15312.2,-505.376,92.9924,908.24,-460.778,18052.4,-1949.36
1178640,650658,571489,3868840,2202430,315268,12674.6,245.604,203.066,-157.819,29.956,28267.9,593.229
767591,416242,449887,2498470,1544260,279600,11260.4,-520.83,125.847,-273.093,-11.6964,818.406,-117.542
557537,364991,170597,1084180,835220,129676,3324.53,-381.421,-418.621,443.102,122.468,3327.79,-148.457
1076790,445845,328156,2357360,1044240,142636,3972.15,-296.5,425.111,718.955,178.154,35773.2,496.647
1111060,486983,430746,2778540,1426770,231161,10136,-119.046,40.3462,228.115,-379.011,6762.04,1296.85
925149,596212,266660,1613470,1126990,183533,5837.95,275.457,377.021,543.81,121.078,15109.9,-274.298
348377,238658,126133,680599,488759,89421,5040.21,-402.902,103.304,164.32,194.112,6433.24,-296.03
472410,334636,348246,2331000,1674930,252303,6327.21,165.669,59.802,94.1558,174.218,4197.29,-603.399
607170,385324,315872,2371870,1700830,216979,7415.07,-106.398,1.37794,370.247,114.046,3142.34,-189.094
1244960,708691,355476,2641110,1472450,195061,20225.8,2159.74,-169.33,12.5089,837.665,14949,-1611.11
568637,365802,295728,1884930,1384140,220159,3582.77,41.0657,53.7058,192.44,-345.23,16027.7,-301.059
1035160,469960,397135,2277630,1352650,240588,10337.6,-242.073,-298.727,918.51,-65.4206,10925.6,-776.411
