FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
502092,264662,323699,2008860,1149180,177901,11251,5238.41,1713.13,26153.1,6821.85,73562.5
572998,271976,381767,2413080,1657730,251443,10982.8,3627.23,2429.64,47157.2,7368.85,50518.2
467012,242966,377064,2222700,1246130,215392,8100.34,5883.83,1828.49,58913.6,8564.84,52940.4
352925,183237,166392,1347850,754868,95683,13752.2,5858.52,1802.73,96960.9,7658.09,42294.8
502082,301262,130048,989757,671721,88866,9553.84,4167.53,1309.49,32076.6,6415.24,14817.8
940147,456786,417398,3685670,1842140,206648,22578.4,16062.9,4014.19,109610,15397,35267.9
1475600,739630,453764,3819300,2061720,232642,34419.8,8393.23,2893.55,66946.5,16058.3,89717.1
819856,409538,261588,1622180,1091380,177130,15078.2,6024.51,1555.64,50710.9,12723.1,25481.2
611806,354977,393278,2471070,1678280,271430,15349.7,3177.64,2861.71,53770.8,6583.49,42892.9
813530,372476,452511,2619310,1530740,263295,14786.2,11557,2602.01,79214.8,20895.7,32964.2
438722,235464,428781,2761170,1841530,284965,14757.1,5394.67,1865.99,95006,9572.54,35407.8
1013960,598959,427231,2939280,1931220,273600,47580,10771.5,2519.07,86927,99502.7,66862.4
852661,442517,555586,3313200,1661280,285639,9570.88,6253.01,2535.1,48345.3,8155.8,65054.8
909898,528321,427957,2866020,1852530,280659,19810.3,5043.46,2173.91,96948.4,21136.6,50581.6
933295,383507,420831,3186870,1403560,180839,11378.7,4564.22,2818.15,65138.5,10795.7,65935.5
535626,354953,207000,1361530,956564,147940,5928.38,7405,1106.96,40362.1,6629.74,13684.6
858855,490590,578341,3981020,2147880,314073,14980.8,8165.23,2843.51,85038.4,8297.02,61942.3
892078,463256,463229,2976080,2081300,316508,13709.9,4281.57,2429.78,58662.7,7950.52,77030.4
380188,223338,196597,1491700,1110060,151984,9260.11,7064.03,1146.11,67632.4,9400.69,27897.6
828963,288984,454188,2712380,1107900,195093,7997.01,8929.75,1211.22,54457.8,10154.2,51355.3
723580,486083,356358,2187920,1511440,247553,13888.1,5434.16,2617.59,82948.1,16720.9,56946.7
822061,417908,317162,2342840,1205090,161852,17293.1,7247.97,2822.73,74643.4,9662.26,56541.3
668608,363701,516801,3156770,1614280,267478,10065.5,4571.09,2780.18,54817.2,7654.53,36876.2
430077,240072,221933,1714160,1175440,151596,9432.71,3846.8,1779.98,57843,9433.78,17066.1
601948,359041,467931,2903260,2080730,323617,7751,3281.89,1820.7,46140.5,6385.82,49156.5
761751,391580,255649,1520680,930377,154971,12073.3,1180.58,1475.26,42959.1,6777.13,36214.8
930721,541549,574709,3795660,2026780,314342,10472.5,6755.9,1893.99,228021,8846.43,74638.6
834532,469972,372690,2793570,1611460,211629,14517.7,6250.58,3292.67,115281,16794.2,42855.4
797180,442266,226253,1281020,676415,126652,16321.8,13642.6,2440.01,50406.5,24327.6,24652.6
1155680,481013,704789,4194300,2403420,368301,14679.5,12876.7,4034.94,129876,8486.96,68352.5
683478,430467,356501,2412540,1675910,244000,6967.42,4353.42,1530.36,28188.8,12854.2,14862.6
