FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
485064,292620,313299,1900610,1283990,217389,9205.6,3131.9,110635,43142.9,8647.69,10133.1
792020,387384,295873,1882620,1000980,162598,10409.1,5403.83,737488,29936.9,20181.1,9715.32
888949,356561,617815,3572320,1257840,218855,6932.67,2256.35,442507,50705.5,10650.6,27653.7
497428,247805,164976,986872,459291,81539,8048.18,2065.36,7686.04,22920,8120.41,8162.84
658251,318837,290245,1559830,953351,175497,5949.59,1238.87,14579,38573.7,8044.01,15557.3
875243,327008,558532,3741690,1512310,230931,13566.1,1195.22,82584.5,127153,6361.9,16259
1364500,568690,411910,2732940,1077580,158327,11259.9,6824.57,7399.55,52895.1,12029.7,23886.9
679386,395406,546222,3170750,2075790,366538,8695.94,3763.19,34795.3,49325.4,6932.29,16204.5
384817,248600,232443,1670090,1144110,160422,9157.07,2593.38,17616.4,27110.6,9953.1,9516.76
1025500,504816,496072,3065730,1332050,230352,9174.79,4108.61,9798.15,40717.2,6508.58,21124.1
602690,265422,508402,3122190,1555210,264253,19818.7,2425.18,244812,63074.1,6402.76,16312.3
1487880,793382,698319,4194300,2433500,393766,11432.6,2796.04,41551.3,20299.2,12409.7,18856
440877,249914,176185,1017660,679636,114689,6643.07,1259.32,5962.02,25917,15484.3,11508.9
600815,321402,522117,3035080,2014140,340601,10680.2,1446.95,85896.8,39950.2,17805.5,12171.7
815859,572129,458805,2642450,1840300,316427,20108.6,2766.81,95923.2,68694.7,7560.55,14866
816538,381152,295070,1691390,879770,156867,6811.84,2828.36,17854.5,30231.4,8879.28,15963.5
492799,289416,171609,949132,643073,116058,6475.82,1550.82,9699.93,22116.6,6627.54,7813.4
750505,401339,412054,2565740,1469880,235951,10503,2280.23,21213.1,36161.7,6815.58,13176.3
1302750,690257,773597,4194300,3003110,432563,14551.4,2927.88,15240.1,45448.6,19138.4,44002.3
656901,405917,219906,1419910,863118,141288,14417.7,1312.91,591469,31870.7,7076.46,9989.6
504878,149743,370868,2551130,913019,135318,15287.7,797.251,133149,23171.9,7146.6,18040.8
644990,404547,362722,2176050,1340720,219779,9566.73,1075.32,7909.4,58230.7,7575.35,13332.4
751412,420910,258678,1810750,1030220,145639,10034.6,2884.84,22079.6,45049.1,7973.24,16341.9
552715,371353,259441,1524780,985631,166456,7884.17,1340.58,376789,29469.1,7598.46,9385.65
883959,326815,362995,2394500,788771,124388,18082.9,2437.02,13408.2,46821.3,13143.7,17830.3
553140,354856,241634,1599530,1061590,161308,7065.29,1301.79,32203,16699.1,6991.81,10244.6
1411580,756603,773142,4194300,3019080,469893,11276.4,2930.08,45794.5,38050.7,9459.47,18042
576385,330268,191688,1311190,772548,116572,13742.4,1569.08,43379,20030.7,7418.44,11082.9
993880,458674,337870,1862980,971828,169528,6587,4170.75,712470,57170.6,8507.37,14050.3
381383,253757,214124,1181060,799389,148164,5792.09,2512.61,94327.4,25176.1,11518.1,8763.3
