FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1188300,587572,454281,2630550,1636120,284064,16469.6,3023.42,3942.89,630.464,5787.02,55362.5
607655,387131,256356,2192180,1457170,167588,6535.63,11549.8,2694.38,271.736,3208.32,25186.9
779997,471187,280898,1496970,991808,182771,-2208.89,1720.64,1891910,-13399.5,17760.5,5941.82
944549,569396,479451,3634150,2074640,272603,6031.54,4121.85,3156.93,329.974,2468.8,16527.9
677892,462244,288844,1800360,1327630,212928,14508.2,2295.93,1741.89,-135.167,4737.45,16825.4
881264,441110,507489,2879440,1796450,316194,13558,6729.29,4013.85,-731.172,5546.12,28485.4
850084,524669,298094,1390100,1034700,221440,8081.27,6298.41,1877.63,-358.309,15329.7,33693
1682420,930765,618976,3399410,1562320,290962,11418.7,9284.89,3904.59,-22.4485,4880.41,68384
1093650,620666,304504,2092510,1289690,192713,1905.86,173.8,2026.95,-658.989,999.077,3804.57
392359,260847,177248,1061610,743643,125957,2572.56,2067.91,7013.68,107.454,1527.36,8261.81
1107560,581056,478051,3772000,2000890,268926,9257.21,14330.7,5211.11,260.218,6284.98,33592.3
1429880,816640,592300,3716360,2246990,363326,19009.5,5746.25,2365.56,8.65442,7208.89,38551.3
523679,344378,205398,1134690,761902,135177,4591.95,2326.57,2898.66,-586.365,3100.2,22592.9
584974,382191,232402,2205740,1536830,153633,6101.91,9646.85,611.586,339.578,3884.05,7034.84
674343,467374,225376,1568000,1202680,172383,6851.41,3021.13,844.135,-277.359,2060.81,8342.2
438874,336104,252703,1696480,1412410,213392,1329.98,-898.422,2153.85,-382.903,924.487,7272.8
751524,443409,238360,1366850,894580,156760,12788.1,1795.68,952.693,-244.353,4074.65,16101
770671,453520,423757,2562550,1776510,291512,8671.23,8022.82,1241.19,-556.716,5526.81,35190
505878,338722,155368,1277190,855492,106197,5045.16,4839.39,13407.6,435.284,5495.87,8753.07
1290540,544162,582889,2906510,1411320,283977,9343.93,7924.62,3425.79,-713.386,7558.42,62534.6
687852,410947,355739,1970170,1355310,245247,8988.13,3377.27,1898.04,188.347,4150.2,55338.8
1039610,485857,458730,3100490,1664760,254418,9789.19,11570.6,3155.63,586.788,10043.1,18717.2
413684,276151,197495,1086360,812456,141028,4281.38,6330.23,1132.94,-124.298,8135.42,6676.59
934650,503782,360158,2039110,1195090,209809,7079.36,7999.5,2932.06,-500.243,5050.06,29650.6
1059370,454153,768316,4194300,1577100,263696,7629.5,12599.6,3935.87,-403.581,6788.48,47435.8
819030,527399,363493,2460530,1818790,275865,6686.04,541.576,948.696,43.0787,1730.39,8902.26
907227,561668,303058,2403330,1579900,197727,7841.13,13493.3,3385.65,-181.904,5027.89,28848.2
877822,495678,237033,1324110,693083,130249,4969,3431.3,3157.13,463.73,2792.58,11187.7
948022,602088,354892,3095100,1635900,186529,9636.76,5333.52,1953.83,853.875,4304.05,30442.7
660001,446758,151870,597993,427346,105793,8198.94,479.281,138677,472.747,5658.57,6222.75
747901,348604,219482,1607780,764141,112654,5540.35,7634.63,1903.47,297.906,3483.28,9561.23
1381910,628586,600273,3753870,1679290,259205,9285.59,9685.04,3993.31,304.775,5668.79,38204.1
772825,493637,316543,1826860,1292340,227363,5337.24,6385.62,1911.26,380.679,2026.85,45200.1
904432,470763,499978,2607830,1429950,285718,5923.16,11557.9,3290.72,-129.985,5654.08,27123
811116,459336,328961,1856220,1031600,183108,3522.7,-1157.5,985851,-6039.83,8658.23,10093
737635,439158,284147,2490480,1423770,158594,7635.77,11785.4,3038.52,-201.434,4183.14,33021.6
515055,337133,252111,1351240,1024160,190874,5959.6,4752.02,1180.29,-333.289,10912,8267.02
696096,430081,335546,1820790,1301750,238553,3631.58,8830.03,2183.41,-70.2556,2033.71,33797.9
753382,472981,422474,2279870,1482380,278336,3565.46,3282.29,2557.69,-356.036,2539.16,14480.3
1043990,577641,337616,2307240,1521640,223230,10607,2966.72,239659,-187.681,4712.54,9607.89
592514,333929,245080,1404480,887347,157470,9859.07,1645.36,2129.44,-358.557,5531.75,44079.4
1153510,579828,269382,1537470,684296,124293,2449.02,254.983,1399.5,-233.735,602.416,9837.07
1204130,608885,472241,2668860,1342220,245131,15521.6,4228.29,62720.9,-461.682,6628.8,18425.3
605963,347944,256103,1352170,836915,163395,8058.79,2296.75,1509.31,45.0516,3412.9,18946.1
676248,437605,187758,1150540,759242,129761,7574.56,4260.12,17590.9,-446.606,7876.58,10557.3
849130,455370,366413,2430340,1397550,206748,7416.77,6172.03,4002.56,99.9072,4011.1,37399.6
1119150,493514,451610,2454810,1248260,233509,5979.7,7926.22,3114.11,48.094,4316.75,13905.7
1345160,654450,315532,1376730,823048,196745,10319.9,7697.67,2776.77,334.113,7952.36,41835.6
949735,536190,412669,2663460,1606500,251539,4330.26,3297.6,55008.5,-610.94,4410.34,8822.76
1395040,638907,403485,2668020,1295580,206966,9945.53,14875.7,6063.39,-576.198,9622.34,24379.3
1252930,638540,459587,2555600,1347240,250393,5924.07,11550.7,3888.65,-30.17,4490.71,41390.2
416491,291757,195206,1110830,784509,137886,3734.45,513.629,1356.45,-309.29,1996.11,6659.99
761820,448914,297341,2380470,1305830,161254,7345.4,10668.5,2243.82,162.783,4206.3,28615.2
522298,277009,489471,3066200,1859940,305986,9701.61,532.665,4480.99,-487.743,5874.72,18154.7
1243750,631010,346492,2243390,1052440,168749,6850.17,4051.24,2005.48,531.594,3128.26,24283.4
737939,451780,188380,1058360,691234,116856,4515.22,4778.06,2454.57,15.2967,2236.7,19388.2
1191090,611858,393502,2558220,1315400,203139,7146.16,8313.19,2659.33,-86.4666,4063.64,37207.4
743506,496329,497881,2800880,1990400,354049,8425.87,1376.29,13159.7,368.859,2774.59,5487.68
1149090,653300,443062,2459250,1616860,289774,9491.87,15271.7,3046.58,267.382,12359.8,21821.1
854695,531923,231842,1687730,1242000,165532,11721.3,2346.24,1321.34,-211.433,3628.4,22227.9
1116820,596346,426613,2321870,1286160,233492,5345.99,5996.63,58267.6,-75.4747,2709.4,21936.5
1015510,669548,413992,2471000,1678940,281613,15334.8,575.436,2204.8,355.776,4424.17,23492.5
900115,434322,468945,2715970,1559340,254943,4716.13,13853.3,60829.2,-31.1434,3897.55,15267.1
1121210,595530,589792,3752450,2317990,368311,8309.87,9415.04,2694.97,-39.4855,6667.36,44607.2
987904,593372,339872,1928870,1102120,204384,4774.56,7197.95,2011.29,-30.4852,2697.26,26783.8
1006360,624530,322277,2120360,1332820,198443,5161.26,6626.28,1859.37,148.451,2512.59,27843.3
446550,304544,181104,1069640,640508,113138,8548.17,835.866,72589.9,-795.164,4980.42,8035.94
843391,405921,306263,1984290,950605,146986,5590.38,4386.72,2072.35,351.872,3201.26,22664.4
762985,487171,591934,3479940,2232450,366609,7667,4285.13,47791.2,-357.562,7957.44,25305.3
1019790,571039,580317,3274720,1988190,358475,13438.6,3501.81,3181.77,-720.014,7128.98,18536
885026,538432,362847,2401410,1527830,231335,5462.9,8180.29,2638.1,-79.1518,3242.33,25742.8
707733,392829,240069,1429260,857640,147475,6066.67,2638.31,377441,664.96,2113.83,7030.01
955754,547026,386457,2524720,1570530,245935,5474.01,7589.61,2897.76,-20.4704,3183.12,23140.6
698721,447556,252221,2575550,1506770,137421,6968.24,8921.45,2560.39,106.202,3174.81,17570.9
1158540,605862,576032,3291710,1677280,290874,7484.44,13719.1,5321.04,25.3532,3839.07,48373.7
1239290,569026,393863,2697800,1525240,219117,12234.6,5663.95,2494.72,588.226,3714.15,16177.3
638157,384034,168251,1355690,923926,113008,8823.27,7318.43,1792.59,905.252,4300.99,8819.86
322616,283421,133603,677109,609372,121532,999.977,78.6007,1918.97,575.487,908.055,896.805
978978,511415,419795,2351410,1341290,242290,25915.6,4417.34,2131.93,90.2009,13424.2,37695.4
758975,468933,359994,2016020,1087770,195558,8367.02,8651.33,2848.39,268.011,6012.26,57140.6
815341,490558,297489,1744670,1152910,202008,9723.23,1192.94,123833,-82.4126,2339.01,11897.9
690527,415512,363743,2284650,1400110,227821,18240.2,2002.08,1928.29,-171.109,9891.94,22447.2
619542,418364,254305,1382990,923282,165391,3120.08,4122.59,1857.35,-148.123,2120.42,30570.2
904284,455644,354939,1984810,1270490,229203,4661.27,6477.52,3506.86,-68.343,3060.79,26141
803187,537199,195192,747057,513673,140295,8178.48,2637.55,752.866,-54.9806,2995.28,19522.2
