FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
603316,345043,289042,1848090,1247290,198541,8464.79,4100.82,5623.75,42535.8,6638.55,56442.8
778814,386720,445753,2804190,1659510,260781,11300.9,1210.6,8136.96,114220,8787.19,71579.3
629907,367826,348882,2080890,1197040,201179,6538.86,3039.46,54136.9,36258.1,7041.77,77963
621217,410776,275245,1606740,950402,163273,9183.49,1511.17,7160.45,299084,9322.1,45287.1
491983,281420,187744,1138880,663722,113814,16353.2,3518.93,20507.9,40627.2,18022.3,15647.5
557356,350508,275244,1874800,1200210,175500,8244.4,3063.02,14027.5,27124.5,7359.18,12643.3
517970,337469,212689,1296630,939615,151824,12593.5,4441.38,106876,41342.3,10950.6,12445.1
756235,529922,322076,1807530,1207420,218686,3943.98,1189.62,69283.3,27255.4,6860.88,25359.2
522141,336165,261468,1384760,910037,174707,7508.56,2805.19,66810.6,154453,14600,73894.8
447861,248368,391942,2201020,1375690,247086,10286.4,2965.05,11244.8,74385.3,9905.09,78806.8
678475,455865,316802,2128820,1488050,219807,8915.26,2594.01,89661.7,46141.8,13429.6,83973.1
957752,545839,410238,2711410,1749560,263952,11405.7,1015.79,42790.3,14119.8,10562.1,61010.1
703327,372092,347386,2295850,1419020,211853,8341.5,4129.47,16649.1,51274.4,10758.8,70041.6
499903,297241,270128,1601630,1020200,172710,11730.6,3598.86,9912.92,72363.8,17608.2,47291.8
796909,448768,324728,2252080,1381830,190759,13843.4,2868.61,33431.9,242362,8499.52,53733.9
570771,353856,314336,1936970,1328390,215684,8430.69,4842.55,46398.6,53189.4,14290.7,59345.9
721139,403609,437854,2777350,1793890,288995,20363.3,1254.37,27582.6,116315,11310,106075
697152,389833,390588,3571900,1946230,207521,21010.1,3869.73,51236.2,83556.8,8454.98,30469.3
806838,459154,513726,3569950,1954230,281285,11553.4,7615.27,46383,90924.5,17262.1,75426
454083,280219,256262,2015320,1267260,163850,22548.5,3975.16,65520.2,356597,14016.8,79185.7
636624,413794,269232,1482890,1028790,187180,13524.4,1119.03,19673.5,255190,9615.05,74914.5
667796,405721,425034,2752030,1756890,275128,6504.21,777.453,291505,173198,7067.25,52413.2
774692,415073,365471,2449230,1413250,216480,11950.1,3480.87,15267.1,341993,16283.2,70913.8
673641,396615,268177,1521920,958732,172320,11238,2897.06,10193.5,225469,6457.01,74689.7
862216,449089,264752,1333550,901371,183886,10744.6,3045.45,19247.8,44321.2,13225.2,60344.9
564167,346664,223001,1307480,782103,136073,9124.34,1131.95,10685.2,25308.1,10492,51627.9
583757,372996,205647,1338970,895939,139887,13591.2,3146.02,22632.8,53136.9,7021.68,58345.3
1305000,539036,615878,3547670,1321380,220043,18220.4,5523.36,5799.61,414817,11040.7,57439
573619,364398,201035,1068160,740979,138243,10867.8,1405.61,5151.78,41390.4,9781.38,45115
747132,403335,296709,2088930,1253300,176196,11283.5,2769.22,42175.6,144498,9010.56,62207.1
849528,406669,506195,2795510,1321640,238335,11751.1,3625.81,46046.2,134052,12775.4,50742.8
806437,434785,517450,3075670,1952320,331474,7271.8,6184.66,13180,143081,24166.6,49871.9
513160,284087,309222,1764450,1015960,173539,8200.78,3376.45,176185,50608.7,6487.13,88125.5
755279,411148,355756,2554090,1924320,256109,9931.09,3774.35,5573.72,120332,10845.9,53797.3
727705,452186,356126,1975950,1277380,235396,7978.23,850.332,28765.5,239994,12267.4,62970.5
864996,309639,434080,2678460,1144160,183001,8110.03,5061.55,87937.9,30349,6596.66,22718.6
845368,363254,348421,2125140,866470,145492,12790.3,3317.37,73751.6,124983,15747.5,68151.7
696583,441756,392440,2421970,1705390,277248,10759.5,2046.07,39088.8,130027,24326.4,46913.6
805248,473720,277006,1876580,1106970,161840,8420.38,3428.7,25579.3,72910.5,7100.77,76798.8
798385,479165,197812,1221620,795266,132384,16526.6,6071.08,8273.99,52922.9,8493.11,29510
882879,344998,312720,1842660,859862,148758,19861.5,5180.01,53075.5,106656,10284.1,22333.5
657602,427763,323510,1875070,1241540,217750,15870.5,4403.95,7126.54,52388.8,10534.8,75591.6
911666,491710,240394,1389590,946123,162718,5928.04,1422.71,25670.9,17056.7,12032.3,48798.6
820899,450758,367052,2644030,1362170,188046,11808.3,3967.42,8843.9,76230.6,7111.08,24785.3
816255,338465,637491,4146850,2237140,344450,12025.2,4963.12,6150.02,49233.2,10890.3,71560.6
961204,639657,222646,1440310,1084740,165949,11245.5,2343.72,184450,120675,13398.5,47298.2
585022,310520,370933,2655070,1490630,215596,18068.4,3441.88,112870,95792.1,12125.2,19774.9
1340440,803942,485197,3167840,1952910,300545,26770,2549.23,255311,405532,8684.92,52644.6
907348,526936,432867,2794990,1808420,287592,9728.2,2174.15,104357,403353,13739.2,90391.1
864808,469965,447287,2694170,1533950,258379,8648.34,1769.83,15714.6,68987.2,7271.83,65251.1
1230750,470867,496606,4046510,1230170,168311,17685.4,8510.6,7212.84,225325,10879.2,77315.5
600638,352154,292057,1692080,1131980,192910,18649.3,1454.81,64458.5,45167.1,8017.12,79308.9
629657,396246,204149,1276390,900519,145964,11115.4,4415.54,36037.6,71397.4,8756.68,60831.2
614541,402098,258464,1677870,1103090,170339,22624.1,2145.35,45438.1,244659,7713.12,48128.7
1118930,573981,644055,4083320,2654340,427309,13760.1,4220.29,7647.92,135474,10070.8,79812.3
684623,433607,334871,1905820,1215050,212180,12720.9,4874.88,59083.1,149292,14241.8,70236
464023,277200,336358,2412390,1500020,210230,11626.5,4142.32,263088,77148,14898.7,58205.3
988028,532384,501557,3028310,1964210,329721,14259.5,2084.85,54992.3,234535,7736.83,68931.7
609548,332587,208581,1168110,709771,124260,9838.12,2964.86,159944,39877.3,8826.74,19458.7
548048,330689,315043,1814040,1181160,203035,6937.57,4124.39,202633,51377.2,13138.4,51773.7
607159,398788,303055,2248680,1535460,207944,7205,3040.6,115803,133787,11550.5,50828.4
717965,447659,298210,1704630,1195490,204816,7106.11,3507.25,204364,43950.8,6458.05,49168.7
649296,407289,243829,1364290,883414,153935,17750.5,1914.37,15348.1,391520,9720.04,70075.8
820744,531517,324009,2043970,1351800,215031,12195.4,4088.21,27981.1,62963.1,10885.3,83628.7
581949,373239,232195,1377640,844866,141274,13125.5,2443.62,155164,47804.2,6859.55,47099.4
746194,485646,339378,2072370,1282820,210906,8123.93,801.526,85388.9,50964.8,9556.41,31225.8
703901,389734,435733,2570100,1534550,267668,20729,2114.61,25363.7,245392,12773.3,45575.9
987150,511488,219546,1374380,611242,101338,8396.57,3820.78,19745.7,39278.5,9605.14,31613.9
488815,292504,305059,2206980,1483650,197517,9685.58,3084.09,99360.7,352907,6631.44,70129
657583,361434,317614,2424140,1479820,194487,10330.1,2674.8,11048.5,43658.7,6741.55,32337
773688,402932,337239,1992280,1203920,208433,16858.5,2885.84,38414.3,48217.4,7940.74,77107.6
522578,307269,300217,1716540,1108670,188204,9022.08,911.605,55595.5,32397.3,15835.7,44297.8
563980,197557,406327,4194300,1486220,160871,20696.4,5421.55,58735,432261,8813.01,75955.5
834796,487819,385216,2123120,1295150,239486,26602.1,2516.27,22871.5,322241,15379.4,68312
566737,354890,308221,1770600,1109940,194114,17911.3,3007.38,45718.9,63580.8,9330.59,70716.5
924250,320419,350966,2309940,783163,120250,22635.5,3060.98,48295.1,354516,8138.38,58761.3
669825,391133,284872,1797190,945420,158307,15373.3,2635.49,49109.3,25768.9,12418,51163
859762,340319,220867,2433740,918698,73179,14877.3,2585.58,122549,93007.8,10261.9,55978.3
