FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1033080,521904,534797,3672210,2331150,341673,16045.9,671.128,252.293,-531.685,165016,772.786,-351.415
1049770,539630,666541,4194300,2217430,354875,14524.8,226.256,493.206,-587.869,101190,-102.754,49.223
517404,347929,152331,1063950,745893,105604,4634.19,-25.6972,-37.9762,156.85,48415.4,-463.975,-474.657
671730,419256,251710,2032490,1346630,164760,6167.01,277.792,108.115,-191.827,44494.6,-191.82,-309.452
757346,390581,492504,2805290,1625810,285704,9988.39,-1200.55,-283.013,-198.741,142496,1455.99,995.832
859181,435540,547860,3291150,1927310,316631,7675.37,-1132.76,-107.922,-576.978,83851.2,1164.79,-371.508
1243200,569010,497389,3980870,1998530,247314,8749.16,-17.1544,232.432,-298.902,149130,-974.059,-134.924
735727,412164,516830,3766380,2274520,318972,11458.2,419.43,-160.392,131.103,110133,-441.526,-691.258
1252380,521120,661769,4140770,1684510,296428,12076.4,-431.486,40.1483,378.65,104802,-820.722,1006.93
878277,411289,214900,1352390,744751,114772,5454.01,59.6283,47.8031,-120.069,63987.8,-34.4485,-108.012
563328,286473,186239,1648540,882954,100051,5116.05,337.192,93.1822,516.471,52843.1,-947.367,-299.045
952963,473392,462216,2881950,1633570,263603,11686.2,-75.9068,95.8509,-296.57,72147.9,167.735,76.3438
966681,596746,670264,4194300,2751920,391915,16149,427.053,171.575,1.47314,217024,-1267.43,-197.809
969769,540015,298843,1727760,958642,167504,5392.92,142.589,260.88,-99.4439,74915.8,-189.257,211.096
782006,366629,452518,2542870,1382890,241210,9037.9,-414.679,-96.26,-218.458,79212.5,-103.165,180.11
1023120,483672,434502,2960880,1278160,197242,7980.52,152.915,-253.969,-51.9684,91113.3,-599.483,98.1908
982119,585031,557086,3873730,2068000,296896,16597.6,-227.425,-521.954,778.386,105096,-1188.01,490.023
939838,461724,318695,2080170,1300570,199168,6262.09,-640.964,-311.995,385.25,79208.8,-405.758,239.722
749840,388847,373430,2164490,1188910,218907,8362.21,-85.3997,-74.9289,498.377,46858.4,-534.878,402.09
1020090,525387,317618,1865770,950984,170370,5933.56,-566.695,-57.8309,217.091,71228,344.862,243.851
958234,463560,443309,2931850,1502840,233487,10803.5,511.556,-76.3875,-230.253,6946.66,-120.977,465.026
568082,348679,236112,1365060,767547,136824,5646.35,-319.919,-150.768,-166.064,43154.4,216.817,153.35
723909,471966,137852,859952,622528,104428,2898.42,-164.621,-93.9987,-269.121,21495.5,-73.6232,-109.962
848959,389185,287791,1664970,762716,139866,4484.05,-339.836,39.2314,121.889,77525.1,43.9389,-173.566
864885,452552,461329,2991010,1678980,254218,7735.4,68.3875,321.824,205.498,145307,-1117.21,2.6763
816222,459000,276150,1857850,1015150,159409,4809.07,-273.654,-170.618,-67.869,113836,-752.427,480.693
1173990,546650,595079,3667420,2038960,335928,10606.4,-314.146,137.319,-167.726,119041,-184.514,-591.891
949009,483719,368533,2204380,1389640,231881,6876.7,-323.498,-407.256,386.417,72758.9,217.051,-103.498
755436,420465,250421,1478960,920542,158489,4430.03,-479.509,-264.628,263.396,66677.5,-298.976,186.96
397511,259452,164875,1265750,810605,108817,3553.31,-191.552,239.778,-190.338,49402.8,15.5665,-229.056
857792,316226,336894,1757240,778135,154685,6324.3,-144.002,309.605,-234.241,42898.7,-50.7279,91.0187
755014,437788,192463,1280060,939652,140739,5283.91,-106.859,277.852,-251.033,36164.3,-76.1793,-159.351
1068740,552085,405373,2562350,1485510,225469,8537.51,-328.582,34.6647,20.0444,58927,-446.75,90.8961
1015390,555533,478260,2976360,2079230,340902,12238.9,-313.616,-309.664,-84.466,70853.7,-146.824,494.921
1040920,632807,366979,2343670,1489050,229544,5584.91,-25.7442,211.398,-41.9123,91489.4,-538.317,60.2284
999252,353047,307202,1903060,887333,141968,7052.35,-251.337,393.696,-247.529,73579.4,-344.8,245.455
1204930,660913,536782,3556390,2142810,323577,10290.2,-271.993,-59.6655,300.014,79815.9,-391.726,-38.9839
933217,480850,527197,3171920,1724190,279529,6980.22,-935.046,283.499,-455.798,75206,1534.44,-537.563
445724,257035,183719,1556920,974480,114064,5340.36,107.026,11.8958,-64.9277,97511,-248.292,-21.6748
665379,425400,570576,3443370,2315040,366830,11077.4,-1227.85,-114.485,-41.9827,62919.7,1179.81,-1179.84
384824,282467,204051,1192020,806113,135057,18190.7,31603.6,-14558.5,49597.1,329888,3353.71,-8838.08
740563,399108,253438,1622840,1030790,157216,4647.69,-69.5353,30.0081,260.587,55075.3,-330.512,-273.469
1288470,613994,506563,3222600,1989980,314796,10943.1,89.5139,-326.997,459.31,61444.4,-545.089,-467.173
1244480,719940,479043,3544440,2059540,286842,20379.4,-758.039,-323.403,30.3637,82941.8,-882.826,2117.03
1107850,491675,353567,2445140,1084140,159806,7384.14,410.533,-161.504,-263.114,30572.5,-291.799,-306.689
874332,428909,472453,3048520,1430970,219843,9153.54,-186.587,308.218,-339.022,96640.6,37.6008,111.256
612375,376339,313799,1892230,1341530,224456,11658,-221.506,39.6748,-148.643,645.488,49.4457,-799.149
1374260,705940,751466,4194300,2272090,325179,-5404.99,-3363.02,157.152,-867.875,2026310,-110.704,-874.097
818981,492969,184571,1273010,757590,112731,3395.14,-459.929,351.986,-291.743,49857.1,-107.473,-99.704
644091,356420,230152,1758540,1156080,147507,4483.24,-308.07,260.804,28.3661,55404.9,-541.72,63.8017
1147180,623273,505921,3452960,1755290,252260,9072.06,23.0822,7.01239,427.153,595107,-2406.36,-34.0491
1119210,576577,592126,4194300,2378240,280210,15761.2,394.025,392.569,-246.39,109996,-882.313,-108.669
724809,414769,281670,1734290,980225,165541,11216.7,75.7164,-9.15193,-302.501,21573.8,-60.1293,-105.943
898729,545367,427006,2871390,1999440,283568,9391.92,-74.8857,290.597,-102.824,67194.1,333.288,-116.276
1406440,658758,612503,4194300,2204360,309682,10570.6,-496.173,-125.605,32.9233,103331,-540.887,-66.0643
1095340,637209,352982,2200530,1510170,238545,11445.9,-407.804,-352.443,285.523,41381.8,267.35,-655.975
1050440,445531,722239,4194300,2512740,417031,16320.8,-120.869,-226.134,279.679,5054.12,-280.386,-898.113
572018,332841,257156,1459040,971475,178366,5594.06,-471.413,-50.1139,131.056,96974.4,432.947,228.392
1097420,502957,378529,2743130,1651580,231740,8324.16,-119.122,49.7157,59.4872,52881.5,-139.904,439.87
860374,382987,313968,1934290,1128710,180880,6149.11,-131.612,-60.9314,484.898,64682.2,-433.299,272.574
581970,325456,188032,1227500,758010,116459,3336.34,-163.071,-157.836,-357.555,49007,296.741,90.2781
903348,465897,373271,2293310,1395380,225708,6361.59,-623.268,451.851,-480.636,93805.9,177.252,228.62
518625,236740,546144,3621730,1771420,269142,10075,120.247,-131.493,297.243,4779.85,-120.405,61.0654
988929,555435,742140,4194300,2591870,398838,16603,50.6585,-103.94,681.858,105693,-658.453,100.065
1132230,418754,520590,4194300,1596920,226255,10065,-97.8736,219.914,-167.325,151695,-1139.84,108.266
1097170,693524,501269,3427830,2241250,333358,15607,193.584,231.87,-628.933,79247.8,201.278,449.497
701104,428498,271317,1866500,1299900,188693,5932.85,-39.1459,-42.8277,123.2,62934.9,-325.805,270.897
602496,307241,393490,2356430,1367920,234985,6474.18,-260.807,362.531,-165.315,71843.5,-276.598,323.307
1049420,514625,388645,2607380,1422320,208809,7429.79,-165.531,264.961,-535.084,67496.7,-463.942,-118.417
1278140,615574,507361,3713820,1613240,219536,10963.8,-32.8427,91.1304,-71.0373,65394.2,-395.492,100.493
760097,391505,291606,1850160,969031,156399,6520.7,280.505,232.129,293.985,62759.7,-16.0365,-670.34
1058910,495676,402542,2514140,1545780,244981,7950.39,-656.666,-515.862,-17.6022,64051.2,240.527,251.971
879999,402481,495775,3044600,969687,176925,12711.6,-565.159,-344.656,126.25,31336.4,-31.9929,-503.203
1280550,535538,666072,3941240,1625340,273304,23575.9,362.039,-425.949,-203.631,148052,-696.841,1086.69
1019250,595784,417317,3120280,1829350,246536,12978.3,19.6996,88.3734,-38.4861,103827,245.885,4.50033
927439,528031,272415,1664160,941655,153025,6124.55,-294.374,-118.574,-11.7833,62794.2,-372.007,-256.446
928499,449535,438187,2708320,1315220,218167,8255.98,-1055.42,213.241,-273.877,48609.9,693.456,91.8347
1218010,631065,526848,3593150,1589410,244610,9356.77,-557.399,-318.712,231.423,97648.2,-31.3336,-363.31
766082,406601,232788,1510080,906186,144244,6448.48,-742.468,-80.7012,226.857,51446.4,-588.571,-176.243
581969,337506,323103,1890210,1026670,180118,6811.06,-925.603,422.158,-1045,49235,891.982,120.597
1025740,484009,492035,2987800,1721540,286013,10096.8,-2810,-837.747,430.294,500265,2220.01,1813.72
803663,529475,303818,2102530,1520280,220882,6118.01,640.075,111.628,-112.741,48222.2,205.624,-214.541
1043150,477922,301189,1916870,1055310,173494,6669.83,-84.1705,5.68224,428.55,93778.5,-255.848,94.8984
848548,433992,229990,1464870,694267,110943,3525.34,-299.636,249.901,-464.63,40156.6,296.63,6.15134
825969,471518,451128,2886150,1666090,277508,8323.1,-293.452,0.34243,368.443,79770.6,-817.104,-302.924
844436,553369,276381,1549190,1061840,189951,7793.27,-620.148,143.241,-224.905,50226,439.643,-375.099
931066,466650,383362,2666220,1604380,236669,7907.99,433.89,158.12,127.105,126322,-597.853,-398.581
711494,398150,316681,2035650,1003680,161484,5689.11,385.566,-388.551,252.423,17255.4,-314.824,26.5418
486148,286202,209511,1324420,898836,134680,3232.08,-45.1621,-128.043,112.659,66466,-708.381,-213.474
708943,477766,376479,2697600,1849350,255543,7080.41,-80.3519,127.798,-314.307,86610.1,-270.556,-301.262
425661,254858,172732,1372620,971154,119303,3564.38,-62.7299,-124.997,267.119,76917.6,-706.862,250.689
1170660,554509,686869,4194300,3241520,406665,23936.9,1277.61,42.3146,260.985,33669.2,-166.587,291.394
766800,360692,208796,1224120,659035,119338,4873.06,-119.007,-79.2558,367.21,62558.7,-419.249,-0.967502
780267,410685,359645,2384890,1266320,190733,4793,76.4588,82.5014,-142.129,69197.4,-244.811,-49.5075
636792,361837,289140,1864060,1143200,177068,4407.81,-438.657,-25.2794,673.694,77858.6,-716.949,-286.557
661431,427483,226804,1415800,851790,134228,5240.34,-179.752,-478.583,790.845,48662.4,-539.068,459.219
1218990,492862,431262,2319890,851507,161568,8831.5,-939.27,-776.877,540.413,95144.3,723.301,129.253
1082720,573588,502996,3333630,1909090,297762,10304.7,83.2777,-560.521,855.789,71834.7,-749.958,29.0761
385408,280920,161994,1052330,819547,128678,10756.2,1575.42,1887.59,653.756,531.626,598.261,1007.42
737543,433497,302303,1954850,1071430,175224,8679.45,-108.545,-263.98,39.6146,15121.5,-72.5202,-618.507
537459,341588,327705,2182320,1394340,200640,5509.5,-38.2012,-287.958,226.336,36916.8,-111.818,191.366
781821,306243,388090,2812350,1189930,164025,6004.55,457.183,-9.71912,-5.08728,96225.1,-485.668,-127.064
532219,299514,170865,1189610,774312,109677,2908.75,-11.0213,238.887,-344.032,51708.5,-467.604,52.0475
956755,517624,423778,2731860,1667230,258552,7328.5,-295.61,-333.238,132.158,112907,175.195,246.224
564689,393032,291197,1958760,1432250,212604,6239.63,82.3856,-83.3263,-322.623,30121.1,255.111,-191.289
682150,296730,281305,1564590,839949,152370,7372.83,-361.375,-747.666,255.378,29132.9,718.997,-187.035
568464,416725,206721,1177060,863897,151835,4681.4,-461.446,-342.148,84.2258,37764.2,848.897,118.86
851902,483837,381676,2425610,1500510,240815,9512.5,170.092,-236.383,-313.897,51642.9,246.666,508.194
697361,433508,432019,2690540,1891420,295469,6668.69,-277.286,149.726,318.843,172233,-563.106,345.556
663440,442167,191916,1455240,1083440,141592,4452.78,109.482,78.1622,-260.259,65069.6,586.172,253.947
1006460,512942,364317,2373430,1359780,209683,11013.9,67.3779,-299.892,-110.81,85749,-268.424,241.301
960961,493209,483822,3274720,1821410,270677,7811.13,67.3296,-231.316,442.75,96577.2,-104.066,-450.915
1114270,610802,488037,2941900,1525360,263429,10232.5,234.345,215.401,-23.7666,46117.2,74.3327,-249.178
768637,347289,324657,1916320,1099260,185094,5471.58,-703.056,12.3316,-163.225,120802,344.221,624.112
1206420,533276,823429,4194300,2787850,378249,18785.9,871.934,-189.605,-218.393,138136,-52.8824,265.433
1315230,644492,783842,4194300,3225680,507669,31216.2,2088.62,-456.427,463.56,220298,-459.897,-2144.53
834214,407239,419261,3060070,1489430,198085,8104.2,166.332,-233.351,498.124,112862,-200.047,241.384
963843,453614,471006,3645750,1627600,215986,8789.22,-67.5076,-74.9854,493.002,126523,-174.175,-126.323
726959,420224,226264,1928630,1017860,122182,4721.4,304.748,-354.177,494.935,30273.1,-190.193,-140.675
1350230,555543,491265,2898060,1172210,202560,12610.7,-175.242,-202.822,325.303,60329.9,350.444,-193.143
866297,507932,261585,1693320,1019960,161653,12955.2,-28.5406,-791.46,325.441,110740,-284.463,-16.6512
683867,430667,328829,2077910,1434730,230036,7590.04,155.044,-482.769,530.673,46993.4,235.165,91.8743
823717,477499,608299,4194300,3311720,438658,20398.3,-1543.4,-61.994,125.899,34892.6,-1384.1,-15.7004
858509,398515,331433,2562710,1345330,171140,6369.72,176.83,-322.308,739.986,89664.4,-1435.2,-260.962
621731,389990,308800,1891010,1236680,204733,11755.6,557.443,-155.758,-187.313,71809.1,-39.4321,-361.085
537100,345267,272130,2029340,1342200,187357,4791.87,-507.299,113.499,444.055,74821.3,-1070.46,-321.525
524645,325075,354740,2219890,1519450,250840,7925.78,-41.8507,-127.219,389.39,39196,-103.13,-212.081
805571,345031,343303,3632720,1567740,169672,13015.8,4060.78,12.4718,512.204,60276.8,993.99,-1608.99
615242,371533,238768,1646450,1064260,154336,10652.7,-169.21,264.352,-130.435,37318.6,-377.563,-553.696
626849,388332,270447,1756200,1080220,169347,5181.72,33.5903,171.077,126.649,74272.9,-601.33,-500.539
986536,544108,398411,2857780,1675390,233035,7696.57,-231.42,-71.107,419.407,41175.8,-135.579,-171.162
1350090,729656,549398,3080960,1654140,294021,8568.09,242.718,-202.332,112.312,221983,-16.9495,-651.236
1124490,670564,461370,3473440,2439890,312194,10798.2,525.07,-282.877,388.129,94442.6,-623.714,262.866
951019,383030,279213,1645860,656385,114520,6250.91,-541.139,-784.07,470.671,31200.2,-198.108,3.30438
978042,387811,468959,2570540,1165340,224940,13504.6,151.237,-420.142,406.793,52421.4,199.882,359.594
555808,378674,232649,1389170,1042020,175178,4307.65,52.2108,-93.9316,110.573,69632.8,-531.142,-50.8166
456355,219579,375082,2561650,1177730,174891,8455.64,38.2461,-133.794,-258.746,2806.95,70.7315,69.2873
746495,433756,344926,2561090,1490040,199494,8467.03,447.614,-192.751,45.2596,73058.2,-320.984,349.538
768320,446416,416883,2696870,1666740,252468,7498.98,-188.747,87.7548,154.082,99762.8,-1074,-389.766
873850,515369,341844,2033310,1199110,202795,9314.39,292.856,102.646,-162.68,58050.8,103.075,-405.704
1176090,459667,743832,4194300,2185460,344964,27671.1,-1308.3,-848.457,361.797,410413,-428.636,1787.74
1266530,594571,345836,2469180,1221540,162167,7912.65,-387.877,-142.797,-49.6203,90536.5,-708.685,-301.139
989163,443549,545670,3794320,2127480,321174,10918.2,-42.6391,-364.119,161.975,59023.4,-1086.87,226.745
695593,415465,318802,2011460,1108760,175154,4379.29,-17.589,157.854,13.5233,73451.3,-232.065,-59.4561
633151,289826,246561,2332790,1172200,119376,6283.29,750.428,-478.369,741.435,92470.5,-1079.34,-37.6889
1201110,618516,622096,4194300,4131860,383678,-4964.33,2637.6,3395.32,-3899.16,1255020,-18844,2854.65
839708,445313,305260,2419200,1153910,145117,7016.08,394.997,-90.2289,-64.8932,74289.4,-192.461,-371.84
513050,249924,476505,2750920,1530480,261184,7564.58,312.949,26.156,-253.65,30111.1,380.108,335.435
737740,406619,278714,1931130,1277810,184845,5568.16,-207.686,-122.122,-105.973,86330.8,-239.923,307.434
1475470,847151,514649,4021450,2346650,315070,9193.6,-211.697,83.9849,183.889,85492.6,-528.678,-243.822
714845,421805,299278,1790330,1249030,208013,7017.08,-212.716,50.4194,239.031,49033.1,-147.957,-139.017
739688,340973,378808,2671770,1661660,230369,8665.89,-8.32259,-133.933,119.592,13786,-263.212,-375.821
893567,401310,387612,3394160,1491540,169988,6973.63,-447.006,-329.891,272.206,123147,-212.771,-128.824
1177060,624678,453393,2849360,1562340,235351,7935.89,-57.9906,-475.981,168.72,104184,99.9725,645.858
1128290,596116,501757,2860620,1428140,252866,11263.1,-235.9,-821.447,645.444,83333.7,214.823,65.4151
755288,441985,423927,2594360,1793090,293270,12885.8,-134.534,-406.303,600.826,42060.5,-277.281,118.084
1493220,777329,610988,3505010,1990940,340272,10663.5,-398.471,159.242,-346.776,118587,-406.224,-414.366
377405,306726,168119,1136910,947059,140919,6341.49,57.422,372.871,-76.0743,688.452,-213.099,299.116
1145340,532054,737758,4194300,2476610,412835,23633,-627.267,-273.927,-291.202,73378.4,-11.1437,-713.494
1070800,581926,632415,4194300,2976490,432507,13378.4,95.6214,29.8796,352.949,73186.2,-639.454,432.762
636000,423290,233315,1443200,1066200,167702,4734.13,-161.032,133.385,-203.811,34783.5,-77.3048,192.997
814591,421327,374463,2132590,1421950,244656,7181.95,-186.195,189.287,-110.765,80615.7,363.796,352.093
737813,436072,363070,2113940,1406010,243753,9490.39,-274.249,-280.91,543.089,67531.1,-450.158,614.875
1177040,652541,511733,3748270,1895980,249825,9256.66,-414.359,297.959,-472.76,142663,-205.851,135.976
529973,338844,250924,1350540,1015660,190678,6638.46,439.23,373.238,-338.568,84662.2,-124.267,349.355
806171,492075,236473,1482880,1113980,182409,4942.16,-61.4175,6.33704,155.848,57049.9,-366.608,23.8181
751396,405036,205054,1368670,740858,115154,4197.68,91.8125,255.378,2.18175,69406.4,-347.625,39.7319
709835,394953,442589,3725880,2124430,249248,11829.5,409.999,215.522,186.413,129945,-416.191,-378.497
780727,478120,365329,2275700,1424700,239040,6134.01,-99.7282,-231.108,-107.978,74547.6,-151.921,9.391
769986,488269,297358,1962320,1151790,169518,5981.04,-7.93019,-9.76096,118.926,122470,-333.472,170.555
660413,358429,237826,1402170,671837,121956,5986.16,-202.105,-268.539,26.7402,46196,388.542,-383.414
944507,555462,424402,2650650,1763580,280366,11728.7,656.305,107.06,47.0119,39220.4,645.095,-163.693
1086470,540834,510910,3606100,2185340,303209,8273.18,-187.275,347.627,68.8809,125500,-744.512,-9.89736
1185700,455633,706414,4194300,1659490,270598,11555.3,-1224.93,-243.237,-132.706,160051,770.227,-208.294
605187,284562,421218,2752660,1728840,263803,10886.7,223.804,29.0327,-235.229,6518.89,-168.996,199.394
1153930,534060,507238,2967680,1418420,255337,10549.4,140.513,-138.154,-118.393,61468.8,303.517,346.291
1208470,507637,453713,2631720,1219680,207436,10309,-854.591,-368.308,34.0129,45605.4,-83.6687,319.892
618885,406776,405428,2883590,2000690,275687,9327.08,-276.325,-54.533,-188.012,39016.6,-7.91943,-55.9467
379104,293661,254741,1590490,1315150,211640,4971.46,112.483,-124.481,138.383,13413.3,114.368,-77.7557
1034230,602665,383863,2223370,1371410,241554,14057.6,-22.7053,-240.326,-114.787,93531.6,520.546,-644.779
1147720,517094,361637,2337990,1207810,185851,6292.6,317.176,725.986,-239.322,45822.1,-467.339,-142.24
819096,461798,276868,1680640,882706,150713,5577.94,-558.845,218.623,-27.0073,56328.6,-203.733,340.721
759950,463416,286612,1689190,1007440,169772,5892.64,49.647,367.778,-290.82,81290.6,-145.032,230.511
1062140,539052,676212,4194300,2148870,335243,12056.4,249.569,571.342,-72.1635,79060.7,-458.51,-3.45253
1054960,441161,354496,2447320,1260500,182428,7622.98,-193.724,631.009,75.5425,236789,-2500.61,275.074
654884,385335,333340,1984600,1350210,225778,8533.54,-792.323,97.3562,-130.601,77106.6,-156.4,65.6475
1213790,731851,685673,4194300,2547300,386004,15634.3,891.465,132.186,136.333,145127,-452.703,-212.965
661541,423079,375709,2112470,1370340,242718,2453.74,-4572.85,-1110.97,-282.117,620583,6526.18,-405.825
661075,430320,361987,2933830,1935500,233733,21114.5,1053.78,151.094,-615.075,39986.3,493.657,-8.80906
484271,306295,378543,2379440,1616950,253504,6243.04,-746.353,-328.075,262.192,118294,144.983,634.667
489833,329662,180025,1259570,942158,137413,3808.1,35.797,478.734,-515.098,49469.8,-332.834,-253.838
758334,480428,159343,985322,657046,105852,5882.78,225.309,532.341,-450.252,25847.5,360.393,-581.67
981890,552257,485230,3251570,1916350,285670,10209.1,-375.622,0.416168,-3.35973,39314.5,-499.268,409.607
951677,416092,529607,3465380,1599570,249850,9584.16,-344.281,434.819,-260.624,79366.4,149.07,-167.996
903004,528152,471132,3416190,1971300,263639,7338.53,208.258,258.907,-7.88696,93787.8,-881.526,-606.296
872356,450128,244901,1410380,669293,118260,5731.86,7.99372,231.628,-110.465,43487.5,-236.303,81.0558
342787,268988,246482,1658350,1330930,198053,5833.81,695.999,130.441,-10.461,200.798,78.6169,-467.047
900399,440827,432344,2459810,1237880,222334,11113.4,-332.796,52.7998,267.526,105805,213.404,1.59219
1124350,566126,573558,3464020,1750350,287893,13084.8,-857.587,36.2008,-471.479,85785.2,893.702,-102.219
727492,372445,309065,1875670,1042260,174508,5817.99,-1038.86,-320.835,-81.6533,63164.9,733.882,-332.547
933730,399702,598926,3798350,1647370,271336,10240.8,10.9491,-166.922,-13.3282,83404.6,292.125,-256.346
1009680,548918,719937,4194300,3386520,469911,23294,233.82,-261.507,124.652,79381.5,-742.003,-819.354
1115640,594662,407026,3137820,1769760,221742,9859.04,343.298,-17.7695,115.48,84494.8,-707.037,-682.457
738981,385505,380646,2485610,1587850,247424,11421.1,306.415,16.5173,-462.9,151.46,595.402,-1229.68
769675,440358,248233,1650480,987855,152160,4893.07,-73.4803,-30.8182,-289.526,77556.8,310.703,-74.7477
813251,391057,201609,1584340,907498,114888,5483.48,248.67,-15.2784,466.212,36501.6,-793.034,-439.235
723863,457410,346019,2676290,1715330,221035,7340.82,447.699,174.032,148.124,98982.6,-378.852,-188.452
901296,487753,445565,2605760,1460100,260070,7822.19,-520.366,-44.5107,-310.685,64593.8,196.753,33.2234
960487,495897,397886,2833360,1422530,194542,9465.17,57.15,289.122,-249.694,93089.6,-24.1711,140.978
844083,475758,250710,1820820,1034840,140260,5279.72,62.864,-67.3849,288.94,80825.9,-598.56,714.924
896871,482937,380781,2848460,1465440,197012,8950.87,565.926,-101.693,121.964,79300.3,-381.248,73.6778
596345,342708,274423,1804830,1180040,177299,4992.79,-159.166,136.224,532.465,82773.9,-880.295,-640.138
1145370,579259,473727,2475220,1743780,334585,11362.4,-963.142,-263.323,444.167,162239,999.143,-128.727
814315,420240,521536,3149810,1882180,308245,19057.4,152.372,-563.362,149.867,124418,-200.561,1061.45
488498,301073,263670,1600750,1066590,171362,5253.83,-796.885,-610.718,456.53,56281.3,531.368,38.4347
1141950,494495,578422,3555310,1873940,309417,14067.9,462.012,226.237,-168.241,38332.5,182.55,498.581
728503,466304,315080,1983090,1480590,239006,9653.51,77.0141,-584.89,161.96,33392.2,-396.21,551.772
1056940,470427,421226,3417240,1518260,196391,8755.22,162.523,489.736,-333.569,145648,-1102.28,290.2
908472,402979,602501,4194300,2705700,349627,12666.4,1025.93,616.4,-316.528,176843,-994.827,-434.172
711048,383290,288301,2006110,1292840,182937,6372.44,-340.847,-271.394,90.6995,47627.7,-198.5,-344.72
993326,549362,435476,3268050,2144040,277374,8921.97,320.376,427.244,-261.779,45456.3,-521.141,52.4499
611008,370630,224763,1977950,1096800,119179,5194.26,610.029,-185.654,185.587,67060.9,87.5277,-474.125
619289,414613,323412,2643270,1730290,209273,7786.25,360.826,337.47,-355.082,33835.5,74.1274,-306.919
774841,428464,261962,1575070,868040,148394,4810.27,-523.498,-170.969,-283.89,70965.5,433.075,231.289
646346,402239,339502,2074930,1319340,210116,8431.29,-1139.35,-186.379,-142.32,67205.5,1137.52,129.406
453278,310735,199265,1246720,821685,128770,4814.9,-451.584,387.007,-563.799,78771.3,258.266,-104.189
405063,279957,148194,923759,695346,111200,2223.69,-352.141,52.5678,-60.9156,53694.5,-251.311,-266.757
783642,470482,366252,2204750,1586630,268797,6783.41,225.149,-148.945,-175.477,51109.3,-178.416,-40.1406
1036870,626113,447796,2634990,1465010,265670,9304.92,-572.395,-722.076,428.397,75874.3,542.553,12.2958
701931,448287,353189,2089430,1462650,241036,5671.23,-950.558,-18.8736,-232.308,96172.6,1056.23,-269.756
653621,418893,410855,3362460,2353880,285594,7356.03,184.914,229.583,-4.94952,119186,-872.392,-299.872
466433,327201,160137,1246860,962733,124215,3761.67,139.447,0.373337,227.337,38775,-442.537,-355.915
991652,530562,486577,3029970,1383700,236370,8671.57,130.459,-494.674,216.379,102663,-438.65,-328.548
927798,465706,402723,2285430,1149480,205936,7614,-380.528,-91.6666,148.921,102302,-808.998,-270.325
1074480,616531,444691,2725430,1350080,226220,1744.6,-48.2522,141.875,1286.77,631219,-2876.29,604.279
803053,381881,281308,1837980,839122,130475,5659.04,-329.576,-296.254,-212.744,78993.1,240.046,293.574
617387,411779,238824,1420000,943798,158275,7049.18,110.227,-363.208,-155.64,42978.6,585.597,-8.74681
1040120,413055,758399,4194300,2023030,280200,13347.9,172.611,-131.909,-378.265,200891,-686.743,-374.854
498853,362604,144804,992967,738680,106704,3612.47,388.094,-363.872,434.709,12224.7,-308.017,-238.962
637459,417452,543971,3892340,2794770,387921,10648.2,442.547,131.357,116.303,3779.59,232.682,-584.752
1052970,674769,570285,3156070,1995710,366376,17265.3,-683.59,-258.575,653.937,76315.8,-652.131,-820.215
593451,329052,228808,1592460,796334,112739,4420.08,-198.166,131.057,164.686,52535.6,-742.174,131.444
1294610,566518,453339,2920770,1666120,241811,7066.96,-161.318,128.426,553.364,70167.1,-556.624,20.8928
606966,330556,300868,1752390,1041830,176496,5512.35,-215.994,67.3637,-11.3975,36939.2,-16.583,156.577
608090,352200,250946,1492160,1070960,182269,9582.12,-160.335,-320.399,-85.0577,44300.8,-318.599,903.647
683965,320165,518604,2926170,1314240,235612,8957.77,-580.315,-4.21491,-679.321,66447.1,276.923,-719.611
550004,356080,249584,2165000,1397080,155879,5502.93,509.437,12.459,223.752,59283.9,-595.564,-480.316
727326,417559,215197,1723010,1046200,130742,4753.64,111.928,-7.39889,68.0907,34029.5,-199.032,-296.289
981497,394513,282020,1627860,622315,110442,6942.41,-413.605,79.7681,-181.933,61028.2,934.507,54.727
1060720,662555,414505,2201530,1448950,289550,8063.7,-254.313,106.01,339.475,93512.6,110.68,-222.58
1127890,629483,683713,4194300,2183690,345476,9636.97,-723.814,-26.8456,915.163,305419,-1276.61,-895.765
1486720,700325,548042,3796770,1609850,243898,18423.7,1271.23,651.517,-891.171,115356,-394.119,223.77
658618,400771,208334,1239460,880183,149514,3933.07,-390.624,378.634,-158.391,50919.2,335.86,-246.761
912106,446713,353446,2390510,1328160,199569,9609.39,247.544,49.8391,-478.316,85023.3,144.657,-502.797
783693,417233,267522,1419990,841899,155634,6273.43,-58.4631,-437.804,101.315,63087.8,60.012,287.897
369581,252947,131848,1025770,703903,91886,3092.81,274.764,-278.743,352.651,80041.9,-442.209,194.592
446591,314444,337027,2075840,1566850,253913,57844.3,3667.33,4929.68,1015.7,19.0627,1112.2,11903.6
1030850,436195,423805,2273800,1094390,199895,10853.9,105.044,-246.898,516.168,125664,212.501,601.379
610319,378906,187733,1455960,959660,121457,5171.34,804.153,-434.943,187.064,34391.4,77.3597,198.15
