FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
1351700,3480.83,10829700,18871.1,59393.3,-5186.64,16891.6,-22092.5,31197.4,43773.1,0.266367
335948,1379.39,45618.6,-1559.17,-354.217,3166.64,6677.11,9251.15,-2944.39,3597.26,0.550491
1208340,3907.72,527674,71870.5,41146.2,29893.5,84097.4,65678.3,-2433.67,16306.5,0.584124
2103180,6511.41,870648,249749,99609.3,55098.8,86593.5,212836,23672.1,54158.9,0.627315
465749,1595.75,109648,213350,7436.75,2730.79,15488.5,23644.6,900.938,7631.17,0.634794
338073,1327.73,196210,13862.4,15973.4,7998.8,14174,26533.8,4887.78,8797.91,0.641712
286317,1150.44,65714.2,469.089,360.096,420.136,4158.73,268.409,431.462,191.762,0.662248
544747,1852.98,278707,-18706.1,22182.5,13318.8,15261.8,4825.82,-7124.68,10313.5,0.743852
522353,1940.7,248697,223489,18923.5,6779.08,14344.6,37847.3,3355.24,13146.7,0.832475
580940,2111.43,145791,437802,17802.4,446.745,24088.8,48997,14317.9,10489.9,1.27619
675322,2075.12,261881,94315.8,18999.3,13584.4,24225.5,65311.4,2242.77,13231.8,1.56289
491007,1731.71,152042,27007.1,13852.2,9286.98,14237.2,30222.8,4116.74,6607.18,1.60636
836903,2506.52,544293,20414.4,30091.4,11463.4,49599.3,69746.6,5503.56,14949.5,1.66173
400370,1558.33,209791,-4624.04,9572.47,9612.91,8667.59,13583.5,-837.89,2743.18,1.70802
543717,1670.33,176894,11132.4,3619.65,2693.41,6878.75,2330.49,-508.33,3721.28,1.76259
376590,1439.38,123479,-15.2225,2359.17,5344.89,3548,3802.94,-886.197,14485.7,1.77765
351820,1337.56,79519.1,386.186,5896.1,4252.62,6150.95,6617.13,1528.03,3469.08,1.78984
1232020,3751.68,472679,33767.7,41343.4,20487.6,45550.5,81794.7,9366.28,15559.2,1.85133
808225,3188.46,489094,117961,31797.6,22634.8,41743.6,94516.8,8854.8,34291.6,1.87259
547505,1712,156911,2885.36,8637.79,1867.42,18631.9,10814.8,576.061,3438.52,1.88243
1006170,3124.51,634489,360394,57639.3,16500.6,61780.1,104745,3730.49,33102.1,1.88551
344540,1347.01,88904.6,106157,1910.07,2182.43,8287.68,11894.9,-1904.03,5977.69,1.8997
487628,1812.42,393011,-7670.6,21663.4,21158.7,25547.7,38407.7,1023.35,11888.5,1.92062
2696700,7019.23,1271180,109184,95432.5,58326.1,139026,213810,1803.58,82991.5,1.93746
619933,1672.32,273614,4337.05,4140.74,2606.2,6730.75,1727.65,177.952,1025.32,1.95197
1055370,3140.25,541724,-105300,61093.7,87892.2,58249.1,78874.7,-32841.7,56300.9,1.96777
684531,1962.28,231915,15925,23596.7,16630.5,29529.6,55196.8,15419,13663.7,1.97349
610951,1905.04,217354,-5266.38,17114.4,30711.7,22991.2,55993.7,-950.676,21581.5,2.02854
730544,2177.43,359502,-4646.55,22327.7,16043.1,24811,55084.1,-1406.95,31488.9,2.05467
418345,1435.88,168357,41803.1,28435.3,35121.5,40867.4,61151.2,52142.1,29780.9,2.05489
547309,1979.98,314407,-702.751,9062.73,6302.8,18041,23163.4,1003.59,4081.89,2.14007
1402720,3325.34,1102350,-35241.5,70991.6,43178.9,43380.3,39504.8,-17100.3,34360.5,2.16981
713323,2282.75,183510,1371.66,5778.84,4315.86,32041.9,7396.65,-1666.85,3657.23,2.2266
532378,1787.07,168078,10274.9,4982.99,6840.89,8029.1,8542.78,-2109.63,8016.34,2.23816
494380,1832.89,83813.3,11768.7,8360.82,5457.44,16513,30783.5,-23.2665,10492.5,2.25009
352689,1443.18,67075.6,6270.2,12629.8,2642.5,13167.5,27095.8,3325.2,7306.69,2.25009
627982,2459.51,230580,12138.7,4384.76,826.256,9795.67,9964.35,44.8384,3055.2,2.25057
1295740,2927.34,3406370,10124.9,41221.7,-2546.7,6832.49,-8842.78,11025.5,21094.4,2.55459
359332,1366.93,114064,1257.76,8806.67,2024.42,12769.5,22219.1,9986.83,580.212,2.59017
756070,2515.52,423136,36577.6,40358.2,21527.9,32109.2,73339.5,4025.31,34075.8,2.62606
485890,1802.51,164004,38269.3,8355.69,11448,17032.1,22344.4,4225.54,19787.3,2.67713
646000,1789.78,607128,-3763.01,16238.1,11760.7,26710.6,13292.9,2931.89,6492.21,2.73192
567431,2015.57,192792,956572,19015.7,-16964.2,22472,48663.6,18735.6,5369.14,2.81682
373642,1502.27,98338.5,21921.8,10775.8,8974.75,12565.8,36503.8,2797.69,5891.53,2.97729
544366,1722.55,158828,14204.8,18110.2,8160.18,24932,50660,18835.5,12218,3.04426
423287,1538.22,124580,-4733.73,226.428,5973.22,6068.23,7818.12,-3512.87,4092.06,3.08013
1907120,3987.84,1085800,72521.3,104988,64324.6,116953,134025,5058.09,56036.5,3.10666
774307,2002.77,345840,155017,19756.4,15836.8,26139.5,46660.8,-2801.08,17784.1,3.12244
537704,1697.69,218769,22332.5,21916.4,26188.2,25598.2,50296.9,4993.35,20570.9,3.15931
351782,1332.54,130053,115322,9095.19,5654.49,14889.9,22512.2,-1288.52,5115.15,3.18681
570192,1693.57,256080,645.546,4471.04,4546.74,9628.77,5121.84,-1292.82,4435.2,3.21318
486850,1639.65,153528,11930.6,2735.89,4633.99,25001.7,7679.04,-1225.85,3761.86,3.24086
473133,1732.24,357118,689.987,4419.34,4122.4,17472.6,2030.87,-399.574,3150.18,3.34228
383135,1454.41,166920,2295.79,1443.93,1220.69,6500.27,6461.06,-779.8,8326.72,3.38857
1789320,3622.22,3631950,11424.3,50901.6,-3093.73,8344.01,-10414.1,15780.1,22732.9,3.39353
490774,1675.13,205387,1682.26,2412.12,975.115,5462.79,695.242,306.233,1261.48,3.41046
3243580,7156.15,1564590,2879790,170469,95755.1,162335,344713,45117.5,83321.9,3.44652
484131,1960.29,237260,25332.2,34495,14572,27488,70637.4,9737,12775.9,3.48761
516857,1903.49,331621,9019.77,11490.7,7167.5,12140.3,26400.2,2904.9,5950.47,3.49858
1271300,3828.48,829801,501679,123102,19267.7,110029,197052,35444.8,60874.9,3.50964
365892,1453.84,112477,23505.7,8874.65,6627.52,6857.86,24756,2129.24,5902.12,3.5201
696399,1840.76,330216,-785.957,32526,19521.4,26439.8,45077.4,16443.7,9817.61,3.5216
926591,3040.73,512595,21491.5,34983.9,15871.5,45448.8,91970.3,46738.9,24251.9,3.53112
829678,2271.34,332506,10837.5,21827.2,11681.8,28682.1,38125.1,-2224.13,13509.7,3.56067
375915,1401.24,124330,18494,14815.2,8388.52,16106,30118.5,836.027,5969.35,3.56675
699410,2528.65,222496,18903.6,28253.8,10863.3,25708.4,62884.5,6666.6,11160.6,3.56713
499748,1837.68,114081,16499.1,9325.03,8669.29,13245.4,28074.1,1710.34,9932.5,3.57743
752434,2301.68,404233,74237.7,45509.2,14072.7,38429.4,56436,12018.6,10580.9,3.57999
1120510,4021.02,534074,1727950,42871.6,12852.8,56607.1,117625,21141.3,33316,3.59405
568862,2012.17,238502,2623240,3982.77,-571.526,10297,48205.6,6897.61,-1304.4,3.60426
1251160,3370.98,939861,45859.6,81215.1,42493.1,91227.1,206146,18578,91871.2,3.62112
465457,1690.69,143446,11377.6,8543.22,11686.7,26533.8,28550.4,1531.32,8729.13,3.63046
529562,1627.47,236463,2368.69,13080.1,8402.54,10887.1,31146.8,2568.75,3411.2,3.63386
1125670,3856.36,334178,65222.4,38157.3,23786.6,37243,79539.6,1913.82,27943.7,3.64028
389483,1390.08,107842,12605.5,3943.71,13304.6,15567.4,22072,3247.42,13661.5,3.64562
373278,1443.97,120601,41531.9,9983.88,10464.9,12103.4,29700.8,2724.73,10179.7,3.65849
1077130,2994.36,648953,29242.6,48331.1,29069.1,46907.5,83200.1,15288.4,28301.3,3.70546
633778,2088.55,174665,8621.57,9067.01,5776.94,20683.4,10557.2,743.583,9854.47,3.71418
1737590,5841.85,490523,42579.7,78861.6,43639.4,79206.1,158070,27336.8,38904.2,3.73894
537551,1806.7,200084,22411.9,9886.2,12811.9,9692.86,17872.3,1270.73,8633.87,3.80074
789839,2656.03,199361,307837,26490.1,12981.3,28844.4,61506.6,23768.1,17074.9,3.80076
991975,2704.02,522770,74831.8,23267.8,25532,30448.6,48000.2,-4371.19,20187.5,3.9169
300669,1206.14,152581,24273.2,11459,9655.77,12532.2,24150.5,-24.0436,4134.62,4.04296
395020,1570.36,94753.2,3934.67,5703.02,3710.82,20286.5,13682.5,-974.725,7690.71,4.05735
370508,1332.65,252839,-1136.15,12805.5,5993.84,7430.41,7388.65,-909.925,3876.4,4.11582
465160,1458.22,668805,3123.54,6900.16,-818.652,1966.89,-2431.01,4079.07,4270.14,4.24996
2309550,4884.62,1987430,74434.9,119343,31449.5,132393,206896,15941.2,52319.9,4.3252
435098,1461.13,113233,781.489,2738.1,1890.62,4205.74,3257.87,440.959,1620.42,4.38269
1107630,2660.63,737277,-20732.9,33992.1,25012,49380.2,11392.7,-11881.3,22920.1,4.39933
798999,2453.5,325700,52935.7,21465.6,10015.9,24901.4,42028.1,6615.79,8243.73,4.43214
1273780,3660.96,1397950,41892.1,103975,66070.8,165330,264010,1205,55390.1,4.48683
995789,2861.97,776350,54591.6,41608.2,53935.5,127261,167031,3732.79,49145.1,4.48685
1207280,3735.17,352098,10059.4,47591.7,29634.9,24100.5,79651.3,10967,23740,4.51124
1666680,4449.87,812711,142045,71697.8,24371.1,91435.5,107560,5785.89,34186.8,4.52468
676348,2183.64,176001,14782.6,25132.3,8992.53,28607.7,46788.6,2644.93,3296.55,4.53566
797436,2380.18,306972,58662.8,23633,17645.1,35885.6,56254.2,3688.6,17025.4,4.54214
842537,3011.07,209434,16300,27204.3,19046,24871.7,59667.8,2842.66,15570.2,4.5436
303420,1213.03,53912.5,3218.99,3425.59,1438.39,5853.53,18275.4,4291.73,1809.71,4.54512
431751,1640.27,166590,66726.5,11459.3,6419.37,16453.8,28797.5,75.5985,17607.3,4.55763
1694410,4957.23,501911,2713570,65021.1,36304.2,132793,166275,100826,48807.3,4.56137
1840960,4621.45,992228,114276,124482,14824.2,117699,178278,11452.6,47537.7,4.57361
745586,2069.95,225324,21236.2,30916.7,23770.8,30770.2,70171.4,12784.6,22017.7,4.58643
414012,1675.26,171821,22259.9,15963.9,16633.4,18198.5,40454.8,23927.2,11453.9,4.59125
301212,1208.28,60510.4,5458.17,9733.05,3973.46,15725.2,14325.4,20018.5,3936.64,4.59413
391166,1370.26,80274.3,593.725,2072.48,2017.91,4664.34,8991.95,242.443,13276.6,4.60053
596830,2083.8,195820,34891.9,27864.2,35358.3,38126.4,63313.1,17399.3,20778.1,4.61286
980829,3199.44,417906,12338.8,40838.9,26474.2,47071.7,70276.6,4727.14,24418.5,4.61332
542537,2002.38,138693,198717,15488.4,29446.4,20907.8,58913.3,8161.01,11959.3,4.6267
640942,1713.42,236655,75179.3,13576,4751.75,11668.5,16322.7,5001.98,6319.19,4.62686
556812,2188.74,87639.5,232754,20348.2,-5182.01,27396,37572.5,6402.14,7172.91,4.63158
504804,1826.88,234359,598617,34832.1,12000.8,50300.3,80510,24499.6,26817.6,4.63774
431576,1586.95,145016,26512.3,19150.3,14111.8,18070.2,33662.6,8553.54,9680.85,4.643
747753,2255.5,186702,17619.4,21228.1,24699.6,22224,47486.2,2801.11,24995.9,4.64962
447898,1722.12,157188,4240.93,16401.4,18958.3,16864.9,39926.8,-164.281,19056.8,4.64964
628217,1932.79,235904,9283,18669.1,13966.5,21191.1,22959.4,353.899,9144.74,4.65402
900712,3309.92,223462,1181020,6186.18,-2818.49,18388.1,35828,18647.2,7239.87,4.68473
483957,1825.17,148564,14318.8,24555.7,25697.9,24039.3,31075.6,14640.4,12733.6,4.69841
1340750,3845.99,499629,34215.4,53440.1,19752.6,73619,101361,4193.47,21838.7,4.70525
479674,1825.32,133652,118089,15936.3,6559.8,11075,38431.2,812.809,8319.96,4.71676
279847,1109.03,93840.4,-424.205,2000.51,3304.73,2406.89,2628.76,-80.6751,2037.55,4.73384
616995,2014.78,160854,215011,8847.87,-1447.44,11523.4,20374.7,1449.63,4198.38,4.73976
588192,1862.01,164910,-1204.18,10882.8,14968.2,13407.3,20704.1,745.306,12404.5,4.75639
498436,1924.17,159617,5700.53,10081.6,5842.09,16719.6,17611.5,14690.1,10971.6,4.77559
440245,1524.32,131900,10652.4,11572.6,7494.41,12227.5,24322.7,-2253.27,3167.97,4.78471
630762,2078.08,188538,-7227.03,11824,18281.8,16415,27600.6,-1402.62,23842.3,4.79715
560493,1946.36,239383,24583.9,21554,31924.2,45352.6,52615.2,24606,24755.3,4.82466
300725,1200.72,90036,-2232.51,3485.29,3728.82,3084.84,5881,-846.074,2779.33,4.83688
980217,2985.27,346781,-3223.29,14997.7,9483.92,30572.5,41203,-755.062,3938.21,4.84256
458447,1525.06,207932,9291.35,14304.8,14124.2,23484.7,26777.2,424.285,12402.4,4.86765
394170,1517.54,206592,7029.27,3837.95,8563.99,6595.73,4067.85,2156.45,6433.46,4.88171
665595,2102.88,275331,15788.7,7626.22,7079.6,15501.2,14394.2,-1652.91,10450.7,4.89351
1027340,2664.26,782220,-4761.5,47487,21164,43554.2,57982,-5979.26,29546.2,4.90409
406649,1469.79,131720,-17022,5404.09,18041.7,12930.4,21335.2,-2607.03,30754.3,4.9081
391047,1388.42,126419,2088.45,3479.47,7020.99,9027.69,6319.61,925.283,9226.46,4.90822
