FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
0.200186732738393,-0.00853676653154553,0.0979320412593743,0.00812455962914498,0.0026096583825147,-0.00449439199862937,0,0.0105401422420853,-0.00550382958216858,-0.00444624582494983,-0.00928882321705
0.109529644794502,-0.00360988210475614,0.0364789757762136,0.0294376584732071,-0.000895084177206781,-0.00317314608107982,0,0.00408019373451995,-0.00126801344362663,-0.00254429519313999,-0.00405098153347957
0.374840499183734,-0.0473205055361025,0.292101532799331,-0.0316198260674633,0.00512707794734241,-0.0247348511606421,0,0.0420266455820989,-0.0103673180980597,-0.0243298932991078,-0.0487568459199848
0.186524660891415,-0.00901631026861662,0.119901934253561,0.00528271363830149,-0.00414805428061158,-0.00355982962603461,0,0.00487470836435748,-0.00971883002370345,-0.00588033227172719,-0.00967993254251824
0.228007358787776,-0.0125881406224028,0.0669752172744588,0.0961777913487197,-0.00590155340582796,-0.0124561220746217,0,0.00551462204929544,-0.00852522683226559,-0.00986144449243233,-0.0135570986401449
0.412641809944522,-0.0402263557735361,0.319371086853505,-0.029541339516162,-0.00726837867265187,-0.0199450116271273,0,0.0374228234333588,-0.0247654253573951,-0.0205166908613651,-0.042118191356148
0.208030789631216,-0.00634148522145996,0.0686670765553455,0.0599670716331143,0.00153167141534766,-0.00370498043518449,0,0.00736907885266489,-0.0027596812871635,-0.00286713122279386,-0.00727573154101644
0.36512449069849,-0.0227773006769814,0.168800074309423,0.0714428726705029,0.00991561801152334,-0.0124360901938666,0,0.027050205552211,-0.0116887960136502,-0.0163922157044975,-0.0243582791957658
0.104034911959365,-0.00438337249452153,0.0310906580573239,0.0159516293648121,0.00034463990937679,0.000176073451398267,0,0.0029485224665544,0.000187720906662114,-0.00223191973352676,-0.00482427068936007
0.0971058192817339,-0.0017224318476213,0.0342465407943159,0.0130560891719375,0.000988534823867525,-0.00145889996104145,0,0.00374317198488507,-0.00224211336735716,-0.00068250830368988,-0.00212370967847291
0.144001444954945,-0.00245663231226943,0.0565527100460835,0.471758850052909,-0.001319074953342,0.000679039256486178,0,0.00121115581875406,-0.000337789376885617,-0.00263987323733609,-0.00307691967787129
0.131738102230193,-0.00421741477194772,0.0399295131295554,0.00725693556850626,0.000556900840537761,-0.00273952312566745,0,0.006236841382999,-0.00291311843631798,-0.00264733666009056,-0.00477370465368341
0.234156312556871,-0.0113001498933185,0.0886128294244434,0.0104878509239007,-0.00517478390234169,-0.00983039414441945,0,0.00232693065714929,-0.0121298433803804,-0.00920583513256652,-0.0122659522324891
0.326066882259077,-0.0226860125605137,0.17932443222546,-0.00267864503741625,-0.000231080557206772,-0.00910428143996692,0,0.0158146264714317,-0.0185588106475726,-0.0109445873953728,-0.0240358801883416
0.4664275513641,-0.013162776959613,1.31147398909897,0.00538302216508296,-0.00877642409871991,-0.0188207814029548,0,-0.0341851993620556,0.011128733429951,0.0263537591742932,-0.0149138165564799
0.211878958433753,-0.0178996896971265,0.140493601800382,-0.00626446902338038,0.00615938351346445,-0.00940897885276763,0,0.0317566855640874,-0.00962742648042477,-0.00772069106621849,-0.0187042333432528
0.217575689145435,-0.0114539606989529,0.0790352336873175,-0.000633124305055043,0.00572809127259944,-0.0052431525616069,0,0.016943815070213,-0.00792284896363112,-0.00729854795352373,-0.012378710990416
0.123782576714409,-0.00438273166816841,0.0684563082621935,0.0121216471293945,0.00122210361108343,-0.00273119941137231,0,0.00754301555756853,-0.00340921291244736,-0.000193815268346926,-0.00488538041334136
0.150087642592821,-0.0123926886169326,0.0541024134474174,0.00426554412157595,-0.0062731146636296,-0.0109455546823431,0,0.000877642886469587,0.00020127400476966,-0.00716647862042384,-0.0130853166312828
0.324729029021162,-0.0243830941295354,0.239818485975028,0.180825273863209,0.00404142698881118,-0.00866889631610906,0,0.0243732023896949,-0.0116987928142614,-0.0110497055048253,-0.0257668469703196
0.35631300318328,-0.026592256245034,0.240565198900383,-0.00999325831110836,0.0153301398580293,-0.00685672965106205,0,0.0342011605528724,-0.00858752623830081,-0.00817026336269861,-0.0280472988971659
0.142367124522175,-0.0050831846709637,0.0550065407371347,0.0131761156074136,0.00406331009510602,-0.00357889611377157,0,0.00618618266278779,-0.00274531629340463,-0.00334773098333588,-0.00573460355005738
0.491997287429061,-0.0141918526867012,1.37498417257161,0.0089157847719033,-0.0229635183281247,-0.0213629824473226,0,-0.0377990110521479,0.0171941547440249,0.0529005892954243,-0.0161204826051099
0.105225957562463,-0.00718512915461149,0.0478451419821013,0.00479291391190089,-0.00271131059791553,-0.00397428492793728,0,0.00702009034758869,-0.00617872372937106,0.000494425380195654,-0.00763933405710502
0.413177203064691,-0.0115749611727028,1.25496203452135,0.00514777511765495,-0.00559184030485991,-0.0167681115363774,0,-0.029889763508913,0.0115803860258288,0.0265807544651679,-0.0130880421945455
0.478178545347555,-0.0128362344970727,1.39047095718816,0.00472792613049536,-0.0202041244117329,-0.0185915947424114,0,-0.0338823467533329,0.0145914764047299,0.0356125703955657,-0.0147445097239662
0.25004916571298,-0.0178882691770715,0.16215462360348,-0.00603083104744044,-0.00116592845130413,-0.0113197313761423,0,0.0216855044323006,-0.0115262589969789,-0.00611290360117121,-0.0189317728266618
0.228716423019975,-0.0135018620957308,0.0725323417247516,-0.00202415035148981,0.00423731210714967,-0.00976873926635897,0,0.0206386659376248,-0.00358918246390476,-0.00827193096532422,-0.0146300828319779
0.397515784300164,-0.0107498495938407,1.19879342296665,0.00489109996890521,0.00710032943938089,-0.0160716139406108,0,-0.0283704326512473,0.0112614020170207,0.025984083730308,-0.0121608396423345
0.175714422640712,-0.0140838910996813,0.113170126411284,-0.00134712098491924,0.00285779625180887,-0.00615224923184414,0,0.0203378590062634,-0.00946139335434229,-0.00629073849280368,-0.0148111045163153
