"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
672062,2242.25,493677,5569.07,16983.5,23970,73070.8,23663,5334.37,2.56906
413420,1474.28,103975,1768.61,1699.87,7616.35,1823.24,1062.07,1526.37,2.6084
642796,2149.82,1.23574e+06,1593.11,151453,3073.12,-693.516,154.704,3328.33,2.80809
434494,1665.47,240310,13320.1,9504.18,11915.1,20697.2,12969.7,70627.9,2.86145
318270,1240.37,426726,-137.864,22910.9,550.071,120.101,1118.24,4058.1,2.88134
877867,2857.03,281888,8420.54,46655.8,24249,87978.7,2589.86,15690.2,2.88963
1.14139e+06,2806.45,696480,13669.4,35747.4,52005.3,107151,4067.46,8994.69,2.92245
1.592e+06,4764.91,728176,27640.3,111379,90067.8,265745,5406.62,43423.5,2.95799
391556,1484.57,229616,5354.97,13633.9,12600.1,36515.7,1559.42,10987.3,2.97454
783774,2099.07,539939,7301.37,20054.2,16635.9,37199.8,5464.87,29830.4,3.09142
583782,1855.67,254956,3660.73,8974.82,9547.89,9541.57,2877.62,8109.44,3.13009
552494,1737.27,339324,3923.92,40299.4,24468.1,78065.9,592.152,43.3079,3.14571
481609,1680.82,255443,2880.11,4047.29,10949.9,15362.7,-189.044,3061.9,3.19683
887108,2342.49,549751,13539.7,23441.9,14664.6,27264,9595.46,17681.2,3.37361
332289,1259.38,83788.6,2064.01,5929.14,4887.59,28711.5,2015.32,1249.68,3.3818
437402,1671.27,142035,4314.87,15732.3,13379.1,47171.8,529.5,5353.87,3.41064
370891,1375.9,126882,3157.48,17759.5,10941.7,42260.8,-424.976,3435.63,3.41064
2.02026e+06,5857.3,977843,23096.9,137904,122682,265828,1266.35,32276.4,3.4118
381093,1425.35,246832,2373.54,7932.95,9227.21,8731.07,1000.88,1093.51,3.46481
410041,1601.19,91058.6,4825.16,8297,8474.67,19006.3,3382.57,6381.28,3.53864
396110,1612.71,194491,3331.28,13779,10997.5,28204.3,2293.01,5380.49,3.59141
796734,2044.59,468815,10418.6,30798.4,18967.5,46986.8,3740.49,20748.7,3.6523
338209,1295.66,92842.4,1203.74,6607.39,6266.08,7487.31,1328.29,1564.7,3.72027
972310,3007.34,288378,10315.7,61240.8,43795.1,100755,4569.12,6562.08,3.73172
267318,1071.71,91310.4,645.148,8343.47,7876.1,16126.6,624.385,-1040.26,3.73477
401880,1586.01,231971,5013.55,16204.1,9993.16,53124.6,558.7,6889.7,3.73661
344474,1412.18,189336,4952,31424.5,18289.6,52359.6,-1403.93,8127.41,3.79078
498576,1732.24,194021,2765.32,6483.26,8007.17,17834.5,5995.04,2174.37,3.79476
553421,2194.27,998904,2921.86,21972.2,19063,37513.1,1397.02,7696.36,3.82667
441362,1543.35,182312,1520.93,5552.6,6991.57,13683.1,-164.206,734.756,3.86329
2.15925e+06,5482.93,1.61865e+06,42129.2,166435,158368,203758,22403.7,47079.3,3.94368
377003,1397.52,53932.4,591.404,1413.55,1613.58,6657.55,1823.43,1363.53,3.97615
543946,1909.79,281175,6624.38,29232.8,17379.7,80638.6,2418.74,7707.91,4.0285
515483,1979.65,250456,12280.7,33789.8,23655.6,62972.4,1027.97,10927.6,4.035
4.283e+06,10035.8,2.8213e+06,66260.8,331681,285026,677493,21546.7,88407.2,4.12139
316072,1273.16,240997,2685.99,12739.7,9751.4,26922.3,487.035,668.804,4.12201
850100,2292.63,414690,7180.44,21121.6,31407.4,31108.5,4993.57,8180.07,4.13086
298168,1147.42,143178,2298.32,4261.06,2148.52,6202.09,1466.72,1005.33,4.13422
2.49342e+06,5093.88,3.12399e+06,24784.6,91240.6,169301,212685,8926.51,18654.1,4.18332
354780,1319.76,148998,1162.5,692.919,1859.23,2250.33,1976.53,2547.51,4.20677
351481,1333.38,167625,3082.88,2757.98,5810.95,9803.62,4890.88,4079.7,4.20785
1.60407e+06,4641.59,734808,15658,44298.8,61064.5,196302,1139.34,29828.3,4.21917
559320,2198.39,274666,8657.22,22349.9,29844.6,50836.8,1229.32,13248.7,4.23126
463656,1569.6,277221,2703.19,9467.6,9053.64,17050.4,2414.18,1180.95,4.25044
1.23559e+06,4656.57,670801,17821,84716.1,52337.3,198012,1133.46,22989.3,4.26709
323840,1238.36,101450,2877.92,13541.4,8013.14,31669.8,83.4537,5576.9,4.27229
829739,2457.57,830941,19044.8,55043.4,50264.3,183084,10549,29004,4.28436
392071,1584.47,116525,4401.94,10829.4,9623.57,35125,3231.81,7915.41,4.28865
385252,1459.46,161340,3096.48,14376,10390.4,39022.4,39.7331,4076.71,4.31645
766060,2365.81,232906,7388.7,30029,20507.3,70883.6,3253.87,14496.9,4.32008
950825,2469.07,812399,10938.6,28184.3,22295.9,119459,2672.11,9509.05,4.3251
431309,1667.55,195005,3234.57,8178.44,12882.5,25754.5,2318.2,2669.35,4.33836
630989,2422.95,355167,10893.9,53336.5,53806.6,128825,2888.95,22943.2,4.34927
643489,2319.14,405217,4886.5,24561.1,18800.2,66292.4,3258.56,4095.07,4.35336
762466,2617.14,143355,2434.68,28169.4,18484.7,51834,135.942,7593.98,4.36538
520217,1855.28,349571,3536.74,11440.9,17016.1,11426.5,251.759,3137.73,4.36541
3.94006e+06,9194.68,5.42535e+06,-15159.6,5.44981e+06,38633.6,61379.1,126631,-153664,4.36584
1.65854e+06,3616.14,1.02727e+06,18771.6,80204,90159.7,141265,5293.29,25639.7,4.37399
430624,1553.55,253726,13830.8,17246,16837.4,60656.8,2080.91,9749.13,4.38473
475628,1908.95,249113,4776.26,17685.5,13652.8,53805.4,1544.34,5022.58,4.39117
811147,2607.08,529222,11018.5,84531.8,57858.1,151333,-408.97,20188.5,4.40478
369318,1479.58,199596,6977.95,26637.9,22799.4,97390.9,-3243.36,10118.5,4.42746
1.00077e+06,2446.37,525389,13372.4,58529.4,42307.2,125306,11880.1,10650.5,4.44912
1.30474e+06,3257.7,562254,17773.5,82503.8,68311.8,115912,2727.85,6878.61,4.45458
723325,2246.29,344542,11741.6,37385.8,67829.9,75301.3,-2242.03,4657.82,4.45458
473504,1768.61,189784,3507.68,6972.05,8155.73,40821.5,981.84,5333.21,4.4566
300730,1197.53,254865,1627.95,7224.12,5276.24,17092.2,439.472,1145.4,4.46943
548745,1897.74,143288,4729.62,27062.9,27897.8,48748.2,-1460.74,8608.63,4.471
1.76402e+06,4585.5,921581,24792.7,112698,126971,246538,612.411,34406.9,4.51684
285335,1153.74,72764.1,1158.97,1174.89,5318.04,5338.41,1079.68,2215.38,4.54163
510509,1679.52,372243,6030.83,8005.85,9178.74,29818.4,1754.93,10122.8,4.59925
1.86602e+06,5688.82,631990,17140.1,73530.1,100389,185492,-1884.2,9290.33,4.60405
689233,2756.33,360085,9860.27,47689.9,38118.5,99751,-1761.57,10426.6,4.62266
702134,2024.63,321040,5092.78,11606.3,8488.84,24249.2,20380.8,5527.36,4.62619
590099,2150.88,200352,5695.69,22694,21865.7,35028.2,3745.79,14977.7,4.63085
716182,2715.06,476281,16157.9,25356.3,30183.6,57553.4,16988.2,88860.9,4.65843
583666,2038.84,138491,5606.14,14793.3,15948.9,32544.3,187.355,3981.36,4.66324
814824,2154.15,330785,6020.08,25507.2,34725.7,49760.5,2343.93,11072.3,4.69697
277588,1137.07,77109.2,1072.63,3497.07,4789.61,7903.1,1342.54,2970.35,4.72422
624522,2135.4,470620,7657.83,9303.98,10856.5,4565.72,4266.22,3361.06,4.72898
2.05972e+06,5742.51,765976,19532.2,104603,105022,188814,5187.29,32413,4.73059
370938,1441.76,112439,4801.5,10721.3,12105.6,24844.2,99.4589,9198.5,4.74425
398918,1584.97,146048,2735.33,27359.9,19945.9,46334.2,451.94,6740.98,4.74427
388288,1536.68,87496.1,2744.31,5226.25,8772.64,28397.4,-411.927,5715.44,4.74891
684235,2066.1,325121,8179.54,32911.3,38380.1,66854.5,906.174,13920.9,4.78594
406656,1525.56,128225,2497.09,14422.1,8079.17,33837.8,6102.04,5111.34,4.80198
702951,2563.54,235234,7032.94,29051.6,37361.3,60834.2,-760.104,10097.9,4.82102
2.35012e+06,5031.87,1.54257e+06,29338.9,79873.5,117106,233826,14045.9,33967.3,4.82144
502910,1943.08,353214,14899.4,13718.9,15303.1,28931.8,17143,73681.7,4.8249
387934,1519.03,188285,4684.14,10998.6,11002.9,37977.9,-164.176,8442.34,4.83315
380126,1526.85,151856,4177.17,2881.26,7525.49,10615.2,1849.45,5609.84,4.84821
682183,2365.86,136282,4725.09,17672.7,27631.3,37122.6,-27.9667,1527.14,4.8491
447921,1457.13,116314,1897.92,6133.43,7459.81,17642,1768.11,-185.569,4.86797
342153,1247.42,180125,4376.39,13487.3,9775.96,34000.2,1483.32,5760.5,4.88297
523746,1849.01,199178,6095.97,12301.2,14979.4,88581.4,2354.65,9388.86,4.88539
364456,1352.14,82177.4,3352.17,3860.44,6443.67,20880.2,1917.54,6155.96,4.89914
345594,1310.85,93895.1,4325.06,9936.19,4890.71,52730.5,-1196.38,5845.9,4.90158
668675,2018.4,208516,3234.14,8959.22,9823.71,19952.7,3547.25,7586.61,4.98432
422510,1470.48,229958,3789.22,4199.67,11402.6,17525.6,2361.73,7803.17,4.99672
513692,1853.12,165889,2159.58,14831.9,11808.1,16040.2,1249.69,2962.99,5.01776
596583,1801.22,226275,5869.32,23586,31481.4,57870,-1617.27,8485.72,5.02089
296738,1123.71,135564,1606.13,9699.82,5430.82,20481,3438.77,111.079,5.03055
329972,1324.86,160530,2649.67,3487.48,5774.06,11439.6,1833.56,3202.1,5.05848
405427,1579.07,200257,6002.4,27614.5,24021.5,62967.9,-243.55,13592.7,5.07061
585468,2299.48,226125,9387.09,33182.5,16067.2,78757.6,889.998,5524.53,5.07931
999339,2586.34,405384,10120.7,64014.3,31786.4,124438,3795.36,10377.1,5.08001
572526,2014.16,249976,7685.08,30168.9,53057.3,65903.9,-1155.27,5628.81,5.08039
