"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.38119e+06,3192.94,543495,19549.4,43476.4,53377.5,138489,-408.366,37384.7,2.46947
459265,1733.18,313242,5623.88,6894.89,23523.3,25853.2,2594.08,5067.25,2.48019
608859,2336.64,187852,6375,11890.2,14736.3,30753.9,3220.46,9780.16,2.50724
622181,2053.56,214614,6808.61,23614.2,22524,71326.6,415.125,12991,2.53958
817264,2622.45,236480,17619.2,46904.7,35294.7,157883,8911.79,16919.6,2.56489
379596,1543.22,102803,1535.56,8107.62,10088.9,6139.49,1319.08,383.961,2.59825
530313,1669.54,368281,5981.25,5850.38,8782.89,1873.13,1692.09,1123.32,2.6125
862908,2457.93,466041,12238.5,19417.1,25019.7,98802.4,2022.03,11901.9,2.63628
517957,2015.27,186733,7171.99,17882.8,21941.5,53472.4,850.071,6218.4,2.63834
334414,1275.97,99901.8,404.992,-668.222,9169.99,19993.7,815.575,-1546.03,2.64177
566873,1900.56,302828,3735,1176.82,13008.2,49283.5,3745.2,3475.47,2.64363
687878,2195.61,383002,13476.6,38457.2,30557.7,105802,4568.08,15655.5,2.66444
880976,2563.66,728733,28285.6,57771,43833.6,140277,516.452,27725.3,2.69371
817791,2621.98,308519,8701.16,31057.8,45959.7,51022.2,6222.88,15432.8,2.71585
300838,1208.6,103088,40885,10271.2,6713.07,23773.8,9636.41,9355.64,2.73516
359682,1433.08,149948,1826.75,2808,3487.66,2533.45,2546.59,10927.3,2.73972
316993,1174.11,192079,6237.88,8928.74,6692.73,14403.9,10253.7,286.711,2.74289
596720,2172.42,215150,8634.52,21330.8,17187.2,82318.1,2310.71,20224.8,2.79026
304862,1220.02,78085.3,7540.17,5510.95,6577.54,16892.5,551.958,5413.89,2.79556
793725,2654.53,402431,7042.37,19457.5,13233.7,44895.4,4211.45,10204.2,2.86018
306942,1259.09,81504.2,3981.52,10015,15322.1,32379,-1048.62,7776.21,2.87372
422769,1685.07,175736,2639.33,7999.37,10159.2,16167.1,-191.595,3625.79,2.89519
930280,2981.97,821452,84619,41330.8,31432,104097,8922.02,17962.5,2.89791
404268,1474.09,130353,3820.59,8130.91,5541.19,20879.7,1395.65,2334.7,2.90845
483842,1615.67,117966,5091.12,6933.7,9883.59,15841.2,1174.75,8784.52,2.93628
1.37231e+06,4105.63,386259,18463.5,44849.8,55087.1,109335,8982.86,35802.7,2.95371
870549,2239.08,391836,10367,17614.9,34053.2,38000.8,6508.89,17212.8,3.00191
397831,1601.28,135305,6277.3,18068.8,16349.3,68002.7,533.476,6081.82,3.00644
479654,1605.07,303413,2721.79,4301.43,10602.9,18073.3,1580.86,3196.12,3.01952
321541,1290.84,97846.5,4483.9,5243.29,6534.17,30695.6,1225.07,13959.7,3.27119
1.73196e+06,3317.72,7.30231e+06,4860.25,48220.9,10146.5,-11675.1,12521.4,29950.2,3.28212
531529,1771.67,295080,201257,22495,19209.7,48823.1,531.332,7748.65,3.30958
594966,2059.49,164604,73610.5,28020.2,11920.4,74173.8,1396.74,10529.5,3.32045
501148,1866.42,111205,18970.6,10773.6,13592.5,50644.4,-873.15,9856.58,3.41982
1.22012e+06,3350.26,497786,88567,28376.5,51876.6,119631,1250.02,16723.9,3.42486
689898,2663.3,200266,9793.68,31537.5,35584.4,76114.2,4898.11,20570.3,3.43087
361964,1435.3,122006,412372,8713.49,12236,18998.5,4801.1,259.375,3.48858
316986,1251.36,79844.1,1803.6,2317.19,9817.64,14526.9,-1127.04,5990.76,3.49518
549681,1923.85,195941,5763.29,27426.8,22859.2,75054.6,1356.48,11722.2,3.50607
4.55008e+06,10421.6,1.74675e+06,253563,169007,106397,424448,9964.03,53433.9,3.51097
389981,1415.9,132128,3026.86,7149.27,6935.36,22064.8,2826.03,5431.91,3.54093
1.71534e+06,5807.81,647872,182465,92034.6,61980.3,276773,-4663.1,32524.6,3.5652
353102,1388.03,112953,5018.61,11901.9,10615.7,35586.1,879.359,10358.6,3.60591
469423,1708.5,112852,4262.99,14434.8,10570.5,25176.8,4076.79,2845.66,3.60977
1.40207e+06,3748.93,625198,225606,63289.7,41829.9,231482,-2204.34,31954.3,3.62848
415963,1664.37,161458,6697.71,18371.8,7273.91,49457.6,279.426,5386.11,3.68507
461298,1603.6,130056,15367.5,10182.3,10181.2,24555.5,14761.1,11067.3,3.75104
457958,1709,136854,4614.23,17081.3,20401.3,45662.8,-1360.81,3785.91,3.75742
381192,1532.96,148873,3795.3,7927.21,8401.85,28810.6,2513.95,7492.69,3.76051
801952,3139.43,251070,91710.2,43185.1,38817.9,106755,2287.55,25593.9,3.77203
569355,2131.98,116764,5255.87,9056.6,24789.8,39086.3,543.952,13134.8,3.77642
402648,1590.36,125622,2279.33,5150.16,8118.71,14714.6,1016.87,4687.44,3.80713
489048,1730.86,118620,6068.27,12881.2,14112.1,38437,1979.05,14085.5,3.8396
487884,1774.93,293516,5080.67,20301.3,17015,37926.7,4911.42,7272.58,3.84359
531437,1998.47,236157,112377,18848.6,15069.8,56989.6,924.129,12175.5,3.85446
657607,1989.64,306213,434099,26076.4,24038.7,74525,1373.6,16094.3,3.87603
514641,2076.01,201522,6377.7,21130.9,11340.1,55653.9,2007.17,12180.9,3.92747
540940,1964.93,159282,121420,10600.6,15140.1,43777.5,34327.6,25698.5,3.93546
324026,1264.34,275591,1464.05,1949.47,1427.42,1027.23,1675.8,1356.47,3.98672
2.02821e+06,3754.43,5.82118e+06,7219.5,61839.3,11964.1,-14726.1,16223.4,33424.3,4.16638
4.8581e+06,8447.03,2.91717e+07,47240.3,267336,72717.3,-82880,107419,197815,4.17582
2.13123e+06,5791.14,1.02039e+06,723964,107043,109246,277731,5649.47,67522.6,4.18158
480372,1935.39,221532,320540,27724.3,28862.5,92049.9,17877.1,20886.6,4.18158
474711,1919.05,146380,5372.36,13222.6,26338.2,25762.7,1024.36,11147.7,4.51383
296435,1188.56,94445.8,3279.62,1199.78,5610.07,10756.7,-27.1483,7575.61,4.55618
598442,1934.45,357870,26022.4,40289.9,50660.8,61130.2,2752.36,9228.48,4.57658
712680,2505.37,267281,30506.3,22977.9,21797.8,58240,963.364,13493.2,4.60405
533282,2122.32,306997,8397.13,41757.3,23573.4,87904.6,228.325,13099.1,4.63284
3.91265e+06,6805.62,4.60743e+06,14932.8,135267,33344.6,6218.33,37718.6,16097.6,4.63318
578620,1637.74,337908,8790.81,23625.1,34644.2,38050.6,2420.14,13571.7,4.6333
395640,1592.16,256844,9554.13,8044.91,4966.52,7504.42,3308.6,2406.55,4.66188
615453,2279.72,192952,7185.2,12596.7,19736.9,58898.3,3627.46,8445.97,4.67587
2.22358e+06,6216.26,764824,82977.4,80242.1,151290,222778,1635.81,36347.2,4.69083
419124,1620,98905.1,5382.33,11050.5,18310.2,29543.6,3991.17,12735.6,4.71593
320717,1303.27,89256.8,3188.73,10226.9,9733.37,32802.4,716.212,10486.1,4.71811
675899,2509.21,311787,98074.9,45447.4,32956,117307,2129.01,24157.1,4.73647
573311,1837.49,156878,11702.3,21112.2,17659.6,64064.2,4720.18,12366.9,4.74589
600588,2340.97,192409,5855.42,16643,21077.9,34966.9,-739.328,8677.9,4.74793
631548,1963.09,399881,8751.01,22757.1,15389,41582.3,890.495,10656.6,4.75722
603021,1970.5,220630,891304,4471.42,11801.5,65782.4,8513.24,21610.2,4.78459
887881,3473.79,250212,20829.1,22980,20047.3,61751.9,1.04016,5238.1,4.79799
2.16943e+06,5686.24,944892,35833.3,104746,160798,180278,13484.4,57644.2,4.80301
457466,1719.39,178291,3630.47,2071.51,11780.1,1404.13,864.085,750.658,4.80362
351455,1411.46,133062,3521.86,17727,13257.4,38802.6,-276.156,9175.72,4.83123
564335,1819.52,293206,5325.53,9000.67,30450.5,24564,5830.29,11281.2,4.8375
349601,1425.62,78863,3922.23,6809,11130.2,18732.5,-814.899,13235.4,4.87106
709342,2827.38,201444,5708.6,24691.1,24688.6,46379.7,3533.98,8755.57,4.87108
268666,1088.54,73143.6,2619.57,1074.16,4988.39,10340.1,-334.096,10951.5,4.88997
348683,1344.8,187269,2130.74,6453.12,6131.46,15062,1191.53,2536.02,4.9915
1.07071e+06,3302.34,286634,14761.5,28789.8,51926.4,86000.5,8024.94,16322.4,5.01322
832001,2629.47,327568,18546.8,35836.3,42553.1,144994,-2235,25902,5.06304
464517,1595.76,193209,2595.47,3167.06,17085,11241.4,-365.422,7865.57,5.13649
459268,1706.37,263115,4721.02,12914.6,22646.2,31081.4,-676.249,8204.11,5.16566
2.84092e+06,5063.89,6.60364e+06,8108.25,84862.5,19254,-21812.8,28020.6,35533.3,5.18394
476887,1674.16,394615,4764.58,5051.84,24476.7,10970.1,1931.39,8950.67,5.23406
497005,1834.02,208661,3028.49,3099.35,4892.62,2435.96,669.354,1251.49,5.24084
5.38911e+06,9418.05,2.16734e+07,-10512.9,132990,46392.3,-44943.6,81633.2,181327,5.26602
299060,1191.14,92075.2,1842.09,3249.52,3229.19,9187.42,1951.39,2915.58,5.32484
438449,1481.24,151491,5307.83,10039.8,12504.6,25263.5,1708.07,6708.33,5.32851
460103,1504.87,146798,3384.92,15975.3,11251,39353.4,391.936,3358.06,5.33418
329935,1313.13,180753,2467.52,2224.71,13352.1,6304.26,893.782,10170,5.33438
355740,1342.93,116452,30350.5,6257.32,10197.7,31244.5,-1031.08,8999.41,5.33839
