"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
699550,2298.02,224562,938.602,4456.41,791.258,1319.55,2378.3,3733.89,0.949195
701453,2522.71,212716,387.096,4516.44,848.624,1645.91,2687.09,3547.27,0.953749
830872,2375.94,152752,486.423,2469.52,295.504,638.151,1179.85,2241.92,0.974048
375818,1365.48,90505.4,787.674,1997.1,348.169,1137.57,1786.25,2084.53,0.978359
2.80673e+06,5075.68,1.80827e+07,12373.5,113768,22600.9,-31716.9,29361.1,73876.5,1.01293
3.6522e+06,6335.3,5.3453e+06,5468.09,87816.5,21468.6,-28770.4,38127.1,29146.8,1.02934
286066,1164.28,87180.6,1032.74,3394.39,1035.26,2387.87,4508.85,1668.2,1.02966
2.51164e+06,4513.4,7.1783e+06,6245.95,69279.5,13911.2,-19165.8,20672.9,31262.5,1.03203
403323,1521.39,126104,456.131,2418.01,606.738,550.734,1707.37,2654.03,1.05602
963685,2628.92,421195,2280.81,10620.5,1980.47,3462.71,8869.52,10712.3,1.05602
1.81326e+06,4736.58,819863,3392.29,16772.3,2888.68,5071.45,8618.71,14892.1,1.05942
3.62456e+06,6601.55,3.13143e+07,27940.2,154825,50940,-68517.7,77750.1,153023,1.07073
1.78826e+06,5658.05,1.12717e+06,1727.87,13399.9,1400.37,2659.44,6192.72,9728.32,1.08651
3.56889e+06,6412.91,2.94568e+07,23056.3,177426,41563.2,-58107.6,61723.6,135342,1.10426
953094,2159.07,1.18487e+06,4536.89,19211.9,1842.87,4294.79,8033.22,15307.5,1.10789
415409,1556.43,140877,766.314,2156.03,411.63,496.545,1448.2,1221.77,1.11633
3.19153e+06,5610.95,1.57575e+07,8769.18,120788,24468.5,-34357.8,34829.1,74510.6,1.12365
848887,2083.28,4.57393e+06,1382.54,16920.1,3812.16,-5416.4,5937.51,12296.7,1.12436
3.38693e+06,5931.17,1.60692e+07,11572.9,133907,26198.6,-36741.4,38018,78768.7,1.13116
494192,1679.4,169842,1077.5,3498.22,567.072,1332,3487.82,2318.14,1.13632
540486,2137.76,150009,-48.4393,2143.57,279.593,639.406,1040.49,3122.28,1.14037
1.922e+06,3667.95,3.84296e+06,2779.1,43467.9,9610.92,-12953.9,15340.4,19408.3,1.16794
4.05779e+06,7106.95,2.64504e+07,26152.7,213820,44507.7,-62913.6,69133,144159,1.17427
385872,1518.06,178135,840.93,3609,229.048,1325.7,2440.51,3387.05,1.18441
443245,1579.93,198110,536.775,3614.86,595.46,394.147,1541.09,2178.34,1.2139
2.53053e+06,4806.26,1.9489e+07,12635.8,112105,25053.5,-34795.5,33495.8,85838.5,1.26913
430378,1562.65,175768,345.476,2882.46,405.399,804.737,1191.93,2009.64,1.27573
508117,2067.55,167241,774.344,3452.35,442.219,819.424,2105.42,2498.47,1.28006
368742,1460.68,89424.5,260.358,1519.68,346.203,46.5917,690.768,1215.31,1.32881
543905,1865.78,109070,485.007,2009.3,197.298,680.561,913.656,1395.3,1.36071
369886,1383.52,218061,282.1,2156.58,421.011,622.012,825.489,397.071,1.38315
