"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
760394,2571.95,303316,12088,38206.2,55822.8,87202.9,22496.1,20658.3,1.48612
643536,2529.01,354733,7008.76,37516,31284.2,99313.9,1460.1,20636.1,1.4889
752475,2934.88,270502,5943.58,39224,20316.3,114941,-2721.56,38224.8,1.49667
518196,1921.36,279287,6277,29514.3,26963.6,64368.8,-471.025,7410.02,1.49669
383155,1477.58,118986,2209.22,5541.37,6243.75,9019.55,2331.57,5330.48,1.5173
569265,1880.22,167515,6082.96,21357.3,28532.8,51009.7,11385.3,11532,1.52102
980755,3412.43,442273,8710.72,71901.1,58507.9,196675,1377.73,25992.7,1.52108
662656,2628.94,312637,10909.5,25789,32698.4,112152,-1574.15,39087.7,1.5211
747396,1986.18,234551,8990.32,27269.7,30434.3,85697.1,3362.6,10772.4,1.52584
305119,1236.7,146300,4650.07,17814.9,10477.7,48551.2,1545.42,7692.53,1.52608
632904,1803.55,1.31876e+06,1943.81,12460.8,2656.48,-3132.41,4156.84,5271.75,1.54213
292636,1164.58,82359.4,1287.46,3499.16,5971.91,12963.8,192.232,-164.836,1.5699
1.10881e+06,2497.54,4.286e+06,5370.28,30330.2,9617.18,-10318.5,12345.3,28305.6,1.57735
927718,2162.16,3.4559e+06,1195.16,17638.3,4571.98,-5258.12,7259.09,11885.4,1.62752
337754,1267.26,131326,2053.04,11958.8,11394,31362.8,537.138,504.567,1.63039
2.2906e+06,4483.48,1.7488e+07,11134.9,95676.3,22227.3,-28789.7,31503.1,72427.7,1.6797
1.34118e+06,4381.92,540779,15380.8,57552.1,54636,250256,46909.8,24682.7,1.69151
2.09771e+06,3901.01,1.0428e+07,7252.16,61486.3,13255,-16501.3,19023.7,38991,1.70372
558846,1984.09,261100,3437.08,7527.14,19825.4,28668.5,1445.27,10808.6,1.72737
996989,2821.02,518251,11197.4,55332.7,57407,89708.2,4178.36,19893.1,1.73222
722283,2127.59,342184,10079.8,22378,38999.3,140680,840.584,4986.76,1.76623
1.55008e+06,3796.6,786709,36028.2,70460,73143.2,256314,-620.271,37767.2,1.7741
420072,1677.51,91885.1,4020.5,6770.13,12457.3,26932.5,5717.64,7281.73,1.81735
342975,1256.53,932010,96.4273,5514.7,1491.55,-1420.62,1792.32,1540.78,1.8189
752236,1905.83,3.35805e+06,1704.35,21676.1,3648.44,-3458.97,4371.04,9404.71,1.85937
779996,2675.23,296019,7222.55,53174.2,42427.1,147812,-465.258,37564.8,1.92888
355383,1405.19,147631,4515.05,24211,19161.2,60408.6,-1650.86,13789.3,1.95555
629812,1831.6,296483,2633.78,9385.16,8198.49,27910.7,1442.19,3733.61,1.96112
849564,3455.92,295461,6905.69,32294.2,21610.4,74639,1583.06,23130.5,1.97436
285626,1155.02,188760,4155.55,6870.11,7203.7,5082.11,629.402,1769.5,1.99501
628298,2066.82,386858,5843.15,16680.1,16489,30837.6,1956.69,8987.96,2.00144
439386,1437.15,204526,3181.41,9344.76,10142.7,22393.1,2603.67,3323.01,2.08238
505481,1930.06,176076,3726.41,14307.7,19399.2,29563.7,1805.48,5900.52,2.14703
369388,1497.34,105687,2782.75,15627.4,15429,41137.1,-835.11,18052.4,2.18011
819042,2060.36,1.2672e+06,17223.2,48567.3,29760.9,101793,8371.83,37001.1,2.18534
1.48361e+06,4818.51,629104,22587.6,97603,105873,259144,1608.4,52690,2.20104
317670,1254.88,76010.3,2383.57,14030.4,8525.48,30589,58.9771,7167.55,2.21549
362474,1398.58,66243.7,1573.68,4553.46,12933.8,19873.2,-1341.97,28474.4,2.22187
1.25143e+06,4191.52,494026,127923,65976.6,57559.7,164820,422.034,33910.2,2.24564
501581,1599.42,304926,3455.37,11795.2,10448.3,48145.3,631.175,6525.39,2.2513
471306,1824.34,265178,4848.24,20754.4,26368.1,70320.7,1015.12,23588,2.25751
638968,2105.22,433563,14029,29166.4,19686.9,52601.7,6709.98,8600.71,2.27562
335004,1349.46,89546.6,3715.63,11139.1,7476.15,39904.5,-774.612,9535.99,2.29352
672637,2588.15,319613,5424.18,22507.7,22068.1,86406.5,1715.83,36156.2,2.29368
496281,1780.08,185424,6302.99,15618.9,10858.8,59737.2,-233.481,22387,2.2937
754522,2774.77,370981,5431.33,30482.2,39478.7,63818.8,2475.44,18859.7,2.29477
450635,1581.39,186134,4886.59,28775,26137.7,72541.7,1257.46,36314.8,2.34797
601453,2213.9,268333,6118.84,38337.1,25623.3,74487.2,1688.33,20401.5,2.44013
368298,1452.81,184207,3141.34,3651.44,3343.48,1499.26,1001.59,973.383,2.44064
436204,1522.03,192025,2636.86,4790.99,3247.67,1334.91,1723.58,1150.91,2.44724
341054,1392.81,227879,5676.96,35052,19657,80061.8,-24.7638,19383.6,2.49723
379569,1502.45,173894,4827.19,16135.9,14482.8,50851.9,-1473.48,14139,2.49921
890573,3215.52,319356,9636.67,49289.2,34442.4,118096,1337.52,23905.8,2.50024
366732,1348.08,55334.6,899.666,1616.75,3206.85,859.952,821.533,570.81,2.60208
336040,1327.11,140139,3688.74,8295.2,8253.47,23311.7,1569.82,8175.97,2.63662
877383,2974.02,377888,9755.26,48267.8,39177.1,148130,4996.14,29085,2.66778
452379,1462.97,1.2777e+06,1324.64,7837.36,2298.53,-2278.94,3402.19,5747.15,2.67452
301547,1200.82,115733,1715.33,3768.73,6006.7,12601.3,3193.54,3822.36,2.67767
391286,1382.41,153882,3750.77,17875.5,15247.8,41684,1851.57,15895.8,2.69154
272210,1087.78,59677.1,1258.85,10410.4,7670.16,21124.3,6043.13,2490.29,2.71305
411799,1570.72,312588,3349.11,9969.31,6136.63,8411.09,891.007,328.979,2.75237
2.24733e+06,7005.81,886722,28398.1,130919,91759.2,345918,31926,72483.1,2.78079
412012,1513.92,154440,5539.71,14245.9,13933.9,27192.7,1549.21,1734.88,2.79671
424055,1612.61,67744.1,2434.03,3976.08,16698.6,28103.2,-115.481,12181.1,2.92347
420017,1718.3,143204,5883.37,23760.1,13129.4,42979.3,554.378,8975.44,2.93604
414072,1586.86,151235,4861.74,17222.4,9403.18,43660.5,379.862,9031.22,2.94462
537260,2109.23,167609,6363.64,13211.3,20019.4,43118.3,1716.46,34464.2,2.96573
536064,1622.67,280191,5820.04,14823.5,20084.8,20032.4,3407.13,10224.2,3.24959
409463,1598.63,182812,1485.17,7145.04,13802.1,17020.2,859.977,11810.5,3.28844
507746,1712.51,197382,3213.66,5763.6,10267.3,10390.2,1307.74,9973.62,3.33487
1.48517e+06,4603.06,632353,21026.2,95608,64834.2,353489,9111.17,9125.18,3.36819
1.12292e+06,3964.64,344977,8442.86,55802.2,51213.4,127032,45095.8,24617.5,3.38436
