"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.08e+06,2456.99,3.74089e+06,1692.62,26188.4,5102.47,-6507.84,8859.24,13794.6,2.03882
1.10506e+06,2522.26,2.77066e+06,920.493,21861.8,4083.69,-5432.28,6525.28,11822.8,2.04781
664125,1963.19,290049,5389.65,5644.58,15874.2,11709.1,3983.71,7347.33,2.05861
533052,2103.16,366620,6483.33,19699.2,13695.1,23540.1,6016.64,14492.8,2.09188
913869,2992.76,448802,17955,24893.9,90782.5,88267,8320.01,91719.1,2.09199
365567,1481.2,103368,18728.9,4751.88,10807.7,17138.5,1152.88,12690.7,2.09205
1.61473e+06,4267.97,856871,12639.3,269373,15594.4,65943.8,24190.9,22329.1,2.09207
938526,2429.35,589177,13004.6,41875.7,48967.1,64661.7,5289.89,30043.4,2.0921
358817,1329.45,121080,5606.69,13041.6,16710,40012.9,2439.62,32880.7,2.09218
1.53972e+06,4554.35,669623,19862.3,67337.4,90549.1,81291.7,15350.9,80284.3,2.13425
582385,2075.54,287812,9439.16,27099,19085.6,55225.8,4954.81,28109.5,2.15601
551463,2068.55,167307,6901.35,9895.82,14317,61953,4260.17,30408.8,2.1578
2.56848e+06,4905.49,2.01781e+07,18405.7,119824,29115.5,-25727.2,38427,91606.6,2.17206
654780,2154.38,177313,7128.69,12911.3,16954.1,52477.9,49289.5,55745.5,2.19709
565115,2040.7,241110,35027.3,28367.4,25277.2,83297.8,3995.28,29676.8,2.20805
610409,2218.09,411114,11272.9,22783.5,43307.4,75709.9,18134.8,25907,2.21487
805547,2687.54,365022,7207.15,22631.8,21303.3,39390.1,2256.22,10140.9,2.24299
516876,1797.19,173751,18744.3,16543.5,18328.3,31030.4,2448.22,21736.6,2.27652
1.21379e+06,4034.29,687732,32456,45553.5,38247.1,213962,11216.5,66663.7,2.30544
759376,2116.96,2.56129e+06,3433.09,9439.87,3331.95,-3874.66,4299.03,11764.7,2.31383
461320,1676.96,194925,6584.86,4663.1,2512.83,5001.32,6730.22,11507.4,2.32214
483518,1701.12,186692,6418.72,19592.1,10318.9,51000.5,3927.98,15157.7,2.32435
418338,1643.16,140718,6436.13,10641.5,20356.5,24821.1,565.748,29507.7,2.33432
658995,2579.86,201465,16454.2,23701.1,29355.4,94168.8,3595.05,43689.7,2.33687
692284,2400.25,688310,20140.7,21615.3,28135.9,61518.9,5589.86,25044.5,2.33708
1.02956e+06,3028.13,483721,23698.6,34669.6,53129.9,124696,17541.3,70808.4,2.33931
547148,1955.08,266709,17108.4,26065.4,17167.6,42924.2,7675.21,20863.7,2.3684
322980,1310.93,103574,16614.9,10013.1,11052.2,26146.1,2267.38,15374.4,2.3895
741231,2265.62,408637,6699.71,14878.6,39410.5,58203.7,21219.1,17676.6,2.49277
2.151e+06,4500.14,1.47688e+06,31367.6,78844.4,78021.9,344771,35738.6,173682,2.50865
362971,1392.57,134556,4311.22,5243.69,12674.8,14481,3747.68,10830.3,2.56077
332792,1306.55,155507,3265.71,6983.55,5058.11,14409.8,3038.64,6141.34,2.57915
304905,1184.46,97006.3,3685.01,4416.56,4447.24,12647.7,9485.19,7905.34,2.61755
622117,2008.45,209729,5479.84,10821.7,10764.4,38972.7,3152.27,10501.8,2.629
731976,2239.74,254688,12776.3,28242.9,23505.7,113232,3693.66,25438.4,2.64566
463660,1800.62,155091,6468.09,18889.9,14793.6,67028.4,1150.59,16212.1,2.64566
451482,1579.25,110272,5882.81,5440.85,8120.02,24607,1128.95,9583.9,2.65563
348488,1364.53,131924,2825.01,1984.71,12038.6,7627.91,1222.79,17207.1,2.68814
330535,1345.95,64974.3,2210.49,2069.51,5635.82,15378.6,3192.94,5150.08,2.80142
984344,2478.58,441853,11713.2,22307.3,23951.5,94107,11693.2,47429.7,3.08219
296227,1173.98,82209.1,2042.82,-238.242,5636.9,10231.1,1429.97,5468.67,3.14024
438134,1676.31,41634.1,1957.74,1256.39,5131.32,5608.47,1361.99,1667.83,3.21317
271634,1105.64,183294,1344.17,3569.12,4454.88,14181.7,1019.87,2144.17,3.33325
766774,2529.43,232504,40218.3,22722.6,24116.6,85224.6,10818.7,18603.4,3.36066
676114,2711.32,172782,7289.98,14023.6,20080.2,53127.9,2739.99,33269.7,3.38837
934137,2646.87,272960,12101.4,37549.5,40042.8,92318.2,11955,54406.3,3.39073
492328,1830.16,216767,8920.17,20596.5,28447.8,58328.1,8241.37,44860.5,3.43051
305176,1237.05,79630.6,1922.24,8135.73,9441.23,11470.4,5563.59,8946.43,3.44158
980785,2421.32,773724,14519.4,12688.5,68297.1,34307.6,11568.2,36571,3.47358
855221,2985.63,452107,31588.2,32718.9,106744,30895.1,15751.9,33283.7,3.56217
338087,1355.18,100520,2850.3,1347.19,12539.3,7121.08,-470.148,11788.3,3.57532
404296,1433.08,245378,2914.94,1310.44,34165.9,11360.2,989.832,15871.1,3.57539
390614,1448.27,176441,1388.25,5437.4,20295.5,24929.8,9615.44,1710.65,3.67146
621417,2109.57,171483,7712.71,15408.7,19347.1,51009.3,4131.5,23413.2,3.72936
496853,1919.1,243372,6571.14,12951.5,17062.1,34748.5,3045.45,45781.8,3.8236
779174,2220.66,400211,10526,13919.5,19786.7,46997.9,2725.42,14908.7,3.85741
985922,3180.87,326627,9432.95,16512.6,12528.9,71218.3,4699.84,22568.7,3.9689
545302,1800.09,339614,9041.08,7385.29,16545,20976.4,10966,25994.7,4.02475
1.98581e+06,4314.57,2.32218e+06,68050,56135.7,63791.4,120875,18512.2,81860.2,4.14797
377796,1418.62,74360.5,2241.49,1071.88,1207.71,1015.36,1682.57,2276.29,4.15622
342759,1365.82,175146,1325.55,392.263,5598.83,2506.08,651.713,2505.11,4.26574
628148,2099.35,182782,5476.34,22792,27301.9,61405.4,1183.74,17122.1,4.26873
417770,1442.45,151037,3487.14,2936.65,10959.7,8505.58,1426.55,11170,4.28208
390497,1499.2,167377,4478.23,14776.6,18708.8,50073.9,7714.32,25073.7,4.30207
789356,2848.78,284886,11005,17003.2,20652.5,83903.4,1311.14,37718.4,4.31691
423640,1518.59,94979.5,3917.55,11074,10065.5,18878.9,410.13,11986.9,4.31965
601910,2124.6,334479,5505.72,16123.6,20102,34235.6,5962.46,20413.7,4.40158
347486,1408.65,141482,4088.12,6078.27,6486.14,13891.4,3339.8,5067.43,4.46433
473665,1706.9,147159,8054.3,8675.59,21751.6,35229.9,6622.3,16642.1,4.64311
307412,1244.38,94533,15263.4,3808.77,7658.72,20891.2,7295.32,16572,4.73511
1.12622e+06,3193.47,389308,12226.3,44726.7,37634.7,104861,19105.6,56009.9,4.73514
242425,994.815,83738.5,1639.64,144.39,6073.82,9055.28,1493.46,12160.7,4.84791
399660,1477.74,149246,2076.71,2483.87,3569.47,11242.8,2114,8758.88,4.9005
1.40974e+06,4566.52,293774,15833.2,28222.4,85384.6,29786,6711.27,40452.8,4.99378
1.41233e+06,3440.9,540974,17178.1,55265.4,75040.8,57607.1,13500.2,99951.1,5.07585
389875,1591.83,102016,2865.36,10051.5,13245.8,11283.6,1734.65,14467.8,5.07585
365783,1407.57,79767.3,3451.99,9558.29,10176.2,36293.9,467.107,20448.1,5.31195
8.93864e+06,15436.4,6.89694e+06,-1685.55,92031,14695.1,-13165.8,40656.5,21605.9,5.4091
3.01128e+06,5376.6,1.57216e+07,16043.9,137831,30022.9,-37348.9,40928.5,88829.9,5.43299
2.22934e+06,4279.41,1.25779e+07,22479.5,97321.5,46223.3,43359,34255.5,91236.5,5.44395
541168,1763.39,583435,2695.34,31823.7,10709.6,23761.5,2676.37,10700.2,5.49572
2.44925e+06,5527.81,3.61514e+06,20159.8,86039,62620.7,49345.7,27957.6,32869.2,5.49576
1.36376e+06,4929.31,702468,29205.4,86095.2,81085.9,224636,13875.2,89992.6,5.49588
1.31351e+06,4174.65,653359,27850,58836.9,64058.2,166458,17199,71411.9,5.49601
1.36029e+06,3842.79,436000,16097,23215.1,52986.5,48036.7,7631.83,21926.6,5.52761
937567,2744.05,257457,9556.36,18457.3,34004.3,54335.1,2812.96,44655.1,5.54214
255654,1047.7,48640.4,2603.9,3696.05,5806.16,7191.81,7390.38,4557.31,5.60245
883304,2992.43,412915,11886.3,42102.8,35856.6,125674,8139.6,52451.3,5.61628
1.4555e+06,3878.09,786035,32228.1,64460.7,124209,214714,5585.49,157681,5.62425
644878,2010.97,265700,15041.4,11281.2,23824.8,31464.1,5526.29,14375.5,5.63881
1.00198e+06,2252.66,791988,27192.6,60755.1,29543.2,66989.5,26483.6,43582.9,5.63887
3.8369e+06,6737.23,1.73688e+07,5594.6,110122,28700,-39142.9,47852.6,160559,5.65755
815850,2383.62,260833,8635.79,20169.1,32417,39776.3,7059.75,19950.9,5.70069
445832,1782.05,162344,3955.58,30702.7,23533.3,32662.8,6765.25,15367.2,5.70069
438775,1650.35,175395,14066.8,6407.13,15950.9,38479.2,1192.1,39322.5,5.70827
572418,2159.24,121893,16685.8,15100.2,22306.8,51637.1,3228.6,16243,5.75861
380648,1514.78,177522,5291.34,10555.5,10333.9,49133.2,1561.25,15061.2,5.76773
318342,1256.83,96468.3,2964.34,3304.51,7120.69,30408.4,-153.977,8275.41,5.78069
746306,2279.12,384101,11641.2,41358.3,26269.9,93611,5643.06,33097.1,5.78209
486632,1716.18,167757,6247.57,10142.5,24208.6,42304.2,2552.81,18564.7,5.81008
459785,1658.28,136687,4510.5,33445.4,26264,41786.4,641.599,16509.9,5.81456
459084,1740.91,304096,4143.84,17157.1,20052.1,46290,6819.47,12383.5,5.8193
369796,1519.4,92854.8,5714.53,11370.3,14362.1,49383.2,-189.239,31821.2,5.84752
442026,1465.71,351268,4506.71,14465.2,14450.4,39511.5,3781.42,5840.03,5.87053
402868,1453.78,173780,4746,4121.25,12117.5,13975.6,3512.63,11163.1,5.87442
350047,1356.52,97615.9,1341.64,2621.71,8744.68,10213.5,1036.15,6414.44,5.89102
422808,1617.15,117652,3665.48,3394.12,6976.33,18784.2,1726.36,4313.17,5.93604
438584,1648.57,123749,6546.89,6424.81,13568.8,34560.7,1305.52,24134.7,5.98862
729988,1949.8,2.50599e+06,3535.04,7516.35,4424.6,5395.4,3003.07,22000.5,6.05589
393170,1462.02,223512,10007.1,11527.2,21070.7,57417.9,45069.4,13627.2,6.2918
653426,2292.97,923876,6281.6,10046.9,4707.34,20414.9,3373.78,18873.6,6.34541
335856,1327.49,238596,6129.57,7788.22,5669.66,13660.4,2650.25,4559.11,6.34541
588948,1918.74,170570,8230.25,4490.8,14821.2,32017,1068.35,28048,6.3455
493182,1882.09,172289,6377,15601.6,20120.5,45105.6,3019.29,18081.3,6.3455
476034,1765.49,180229,6664.88,27033.8,20306.2,45956.6,5658.88,42350,6.51163
506860,1775.48,220683,6175.91,9449.35,9619.36,21971.8,3512.29,8496.99,6.56097
392352,1524.58,107276,11246.4,24289.8,17737.5,46554.1,9664.92,11555,6.58657
521947,1972.11,126270,4674.16,4345.82,17643.9,12411.3,2626.04,5665.01,6.6727
411412,1498.21,160028,4281.78,2848.66,9760.02,15936.3,2451.67,14742.3,6.69082
1.43187e+06,3009.76,5.43528e+06,3915.47,33979.6,6814.24,-7868.95,9137.43,22828.7,6.80357
526492,1534.61,1.03548e+06,1699.02,11875.2,2185.02,-2655.33,2102.18,5172.42,6.83453
464035,1438.48,226998,4245.74,5004.46,16821.9,27574.2,3435.54,42269.1,6.91141
596474,1884.97,267519,6682.88,5189.58,5349.89,8641.76,4240.08,6260.92,7.01213
721598,2058.49,227391,7216.53,9986.2,13942.7,32227.5,5301.35,8155.57,7.01258
396854,1486.08,237914,2656,3569.94,11601.6,1891.78,2171.78,2789.29,7.09639
350187,1372.99,134199,2998.44,6129.45,8530.98,17674.3,3466.19,4253.77,7.09873
691938,2301.25,296130,7190.34,11999.2,35412.4,33908.3,3287.34,17052.7,7.1633
1.28686e+06,4435.17,562623,24486.7,85519.1,84194.1,181554,15446.7,74699.8,7.16332
567828,1774.68,97428.1,3320.54,3343.26,14822.9,4786.38,946.211,6581.65,7.17427
412394,1540.62,244563,7264.76,23102.6,25576.9,74960.1,4228.53,46204.1,7.28546
557648,2182.91,264479,6522.94,11303.3,18683.2,44459.9,4232.85,22988.4,7.33379
3.46779e+06,6574.21,3.14609e+07,39694.3,108107,62441.8,-75116.7,92255.2,169263,7.49235
1.79979e+06,3456.31,9.21312e+06,9199.84,63084,24869,-935.128,18282.9,36398.7,7.53895
336332,1323.49,123773,4844.18,6875.21,10976,36915.7,6954.88,16623.9,7.53897
1.22897e+06,3484.83,462856,16209.4,39584.8,95097.3,114385,776.039,117076,7.59991
326152,1289.49,178324,5080.35,1578.37,2690.61,2018.58,3237.98,2930.71,7.62463
311983,1252.7,185908,1819.51,5143.47,11596.6,12059.5,2065.1,2388.31,7.70191
962710,2478.57,6.96206e+06,5129.19,22971.6,8300.14,3430.92,7912.13,24003.2,7.72518
3.76473e+06,6640.19,1.44254e+07,9801.64,135205,31219.9,-39107.2,47874.3,133537,7.72769
425782,1576.19,184173,2178.87,1909.37,6910.1,1925.51,1528.08,1598.61,7.73383
348754,1361.86,119224,4353.14,3390.16,7762.45,13873.4,3107.5,24790,7.74469
681237,2409.32,186701,12465.7,21904.8,22605.2,56442.2,3960.24,15527.6,7.80548
380838,1456.27,41482.6,1963.45,1142.05,13870.1,2483.57,668.317,1411.8,7.8205
1.34031e+06,3873.03,425667,15766.4,54382.6,24768.5,130953,18960.2,33842,7.83589
301700,1217.26,41048.9,3170.16,1256.47,9399.68,6995.41,334.249,8546.44,7.86789
526558,1974.84,239402,20391,10653.7,20946.3,26328.6,6794.32,17930.5,7.89607
6.0154e+06,10622.2,4.67919e+07,88911.5,77342.3,105361,-133063,180873,293746,7.89745
3.02066e+06,6904.73,2.17006e+06,67751.5,219226,188611,550346,56591.9,266766,7.89825
2.13972e+06,3985.85,8.63671e+06,7378.06,62403.3,17110,-2339.41,22330.5,35606.1,7.91336
399207,1607.98,99725.2,3068.65,9171.18,8290.72,30107.4,2286.82,11554.2,7.92469
465018,1827.52,213977,24389.2,23832.3,12399.6,50450,8730.09,10200.7,7.92932
412728,1447.41,138135,18218.9,3690.73,9740.44,24539.2,1412.84,11368.3,7.95051
821213,2992.01,282177,12656.4,13752.5,45278,75866,5907.88,74587.3,7.95291
2.33619e+06,5968.35,1.53066e+06,46233.4,66959,94801.6,248563,16210.1,122016,7.95901
1.02245e+06,2783.84,462638,11069,20194.1,26242,88679.5,2543.86,42002.7,7.98561
457355,1819.58,162264,6362.04,11382.2,12189.2,65446.7,1853.62,37021.5,7.99145
391668,1586.8,77764.2,2997.81,4607,12965,4346.81,835.203,1853.79,8.03389
481502,1618.88,241428,4375.11,3433.07,8066.7,8379.83,4047.7,15522,8.06957
6.86243e+06,11964.9,4.11659e+07,51544.6,101882,95168.9,-114617,166296,436456,8.07771
4.27568e+06,7623.01,4.53814e+07,22342.2,210186,57556.8,-73068.5,100967,132180,8.0779
4.11907e+06,7721.86,3.71445e+07,58421,67310.6,74231.7,-72682.2,105319,211121,8.08459
376450,1545.45,72092.2,1648.09,5507.62,12603.5,22328.9,1041.08,18578.8,8.09303
727863,2652.27,169208,5813.62,8919.28,13015.2,22622.7,1941.85,9186.92,8.11145
5.25845e+06,9254.4,3.77042e+07,61483,238852,103946,-98177.5,143244,232556,8.12592
750562,2857.32,218485,25230.8,11812.7,15895.9,52440.2,3256.08,13511.2,8.14162
3.00814e+06,7532.57,1.76675e+06,77082.8,182344,205668,496849,55488.1,257153,8.15595
725557,2771.12,349437,34920,35993.1,34205,117321,7227.74,57161.4,8.15879
868010,3098.22,374585,35822.7,26659.2,28453.1,103031,7377.45,63233.1,8.17229
424987,1683.58,125003,4920.49,17243.9,15971.7,26421,1119.1,26303.9,8.17462
934670,3248.64,256555,13980.5,37694.1,39045.8,109813,4678.86,39217.8,8.18937
475281,1890.31,126310,5098.69,10031.5,17117.1,58892.7,5103.4,16874.8,8.19332
1.71191e+06,4283.21,747156,27048.2,60146.3,71428.6,222133,16491,102739,8.19337
695894,2003.7,473164,13197.6,41470.1,44282.6,124686,17149.8,35895.9,8.19339
452712,1484.83,193104,6396.36,14117.1,10105.7,31657.4,15354.5,17601.4,8.20055
804963,2986.53,344696,11616.8,40310.4,23315,79410.5,3663.25,50634,8.20703
289606,1178.46,87185.5,4029.1,6122.28,5751.16,36565.8,2073.29,12379.3,8.20998
768677,2455.59,256976,8162.83,13882.1,28774.3,45350.4,5350.57,31997.8,8.21306
