FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
13680500,23130.7,1245150,5512.52,2960.81,-2421.81,1772.22,-1203.51,3626.57,5871.57,0.728477
14461800,24460,1174550,-2392.48,-2601.19,-3584.99,98.5448,-2187.52,728.145,74154,0.972583
2894320,5461.55,28243900,-33896.1,150653,25005.7,30709.8,-35125.6,16088.8,93924.3,0.972643
6368830,10914.9,36220100,105318,284346,-31439.8,83149.7,-113060,178378,288310,1.05
3111030,6001.77,28177900,90009.5,121546,-21238.6,55319.2,-74043.4,116329,211843,1.14438
14632900,24705.1,1082630,-1304.76,923.738,1044.09,605.271,-211.22,-890.847,3849.32,1.36085
12024000,20301.2,1013230,2130,26161.3,-1686.88,290.151,-760.489,2067.45,5808.84,1.36158
4274840,7334.55,2232780,4215,54055,-1311.36,4432.61,-5252.31,8831.82,6077.73,1.46611
5108490,8747.76,14932200,47097,191771,-15672.8,37690.3,-52001.7,81291.3,131982,1.46907
14865900,25142.9,1125420,64.1878,2179.33,67.6618,932.781,-1528.51,1062.66,3409.26,1.79896
17245800,29102.6,909431,-1678.89,1746.98,802.905,816.4,-1734.81,-904.099,2084.88,3.06306
17609500,29750.9,802718,2855.87,503.312,-1729.95,861.814,-1145.58,2673.15,957.824,3.10536
5826940,10062.7,36341500,82703,148019,-35924.2,68371.8,-99503.5,158315,479741,3.18502
4139310,7138.57,14008700,45079.5,161508,-14154.2,34239.7,-46196.6,75720.3,120505,3.19127
4619230,7948.88,19011500,61344.3,193841,-19509.7,41809,-57815.9,93576,180228,3.1953
4956080,8522.12,21158700,49810.5,161124,-20378.5,38193.6,-55976.8,91440.7,240720,3.20031
10568900,17898,2248600,659.511,23694.8,-917.798,6634.75,-7934.02,19184.4,9064.89,3.20218
8952830,15188.4,4630590,1786.84,28621.8,-1303.66,1164.58,-1620.99,5278.41,11397.3,3.20923
350893,1392.82,83624.2,89882.1,12493.5,5773.47,10735.6,44030.5,5689.65,12937.1,3.21057
10177700,17273.7,6424130,4020.3,62270.7,-2568.98,10538.5,-13248.7,33289.8,8343.3,3.21077
6266870,10736,13439700,12209.2,98156,-2859.99,21747,-18043.9,50415.4,75865.8,3.21152
4084810,7345.34,33050600,113165,133751,-28641.2,69059.1,-94332.5,143735,328416,3.214
441984,1552.01,276526,-13067.9,19958,22401.3,14497.3,26368.1,-4959.38,13782.5,3.21459
312848,1250.22,152392,1256.51,6823.44,7685.71,7066.86,9480.89,4828.88,5332.71,3.21463
6609770,11368.1,42895700,94917,73532.5,-36129.9,84634.9,-119253,187658,539316,3.21568
10333000,17493.7,3505130,3089.24,31464,-1762.92,8961.5,-11204.2,27732.5,8208.2,3.21698
8143330,13805,2536460,4926.07,44156.8,-3027.5,1259.45,-3279.19,5443.73,9002.51,3.21728
11553900,19565.8,1095360,585.68,26397.4,-1448.63,1681.15,-1808.81,7590.16,3374.57,3.22034
5098780,8675.08,7489170,21085.3,119141,-7672.14,18307.2,-23627.5,40384.3,50076.2,3.22523
4229080,7284.35,17337500,60573.4,175302,-18542.4,39234.4,-53944.2,84274.8,163798,3.2319
288985,1162.4,151215,-5970.29,13227.9,15147.8,10381.7,22334.3,-903.71,13802.8,3.25621
10095900,17081.3,4132710,3774.42,29447.6,-1782.35,11197.6,-13490.6,31888.5,10054.2,3.26213
4347680,7452.84,5296680,14432.2,76363.7,-4142.08,11042.4,-12947.8,25715.1,24788,3.35253
289937,1183.91,152247,13210.5,12165.5,12542.8,20164.4,46160.1,3196.82,7253.55,3.38981
1225520,4071.92,264892,35798.7,51172.9,27377.4,38426.7,86278.4,17276.5,28846.8,3.40881
667785,2036.03,210342,1272.84,10452.3,7895.73,13512,27015.6,-1332,17588.7,3.40918
1073900,3069.67,571490,54600.8,36963.2,35206,44207.9,77490.1,22834.9,49291.4,3.41368
654456,1951.37,500648,43962.7,39244.7,22230.3,26055.1,71384.3,-443.739,21384.5,3.414
359864,1276.75,72770.9,-5348.88,4881.07,5307.85,4690.42,10162.3,-2962.77,5290.53,3.41976
580342,1910.39,367371,9600.17,14871.3,16191.5,19871.7,27727.3,1632.78,14971,3.42211
1018990,2823.73,660648,337462,85736.6,26852.9,58948.6,140696,13090.9,45566.3,3.42394
702299,2250.79,364911,41925.9,33391.8,14495.9,31321.3,49607.5,-1550.78,18505.1,3.42396
374369,1489.01,246512,1453.67,14475.8,17272.2,11897.3,59388.3,1496.06,12398.8,3.42477
809423,2450.19,236001,-6338.73,20204.6,13896.7,22263.3,27505,-4185.3,17432.4,3.42933
620544,1780.25,344649,7111.71,28198.6,8673.19,16056.4,20147.4,5544.79,14669.6,3.44247
340278,1374.21,160379,9756.33,8015.31,10665.3,20649.8,18595.2,13207.9,7643.66,3.44251
425423,1431.34,225372,558.53,12938,7710.09,16266.1,22546.8,-2689.96,6449.58,3.44273
922463,2727.1,197340,-688910,824944,403908,130400,165647,-233012,207309,3.45336
666010,1784.5,397484,-1339.18,13745.6,7766.63,13285.5,53616.3,175.778,14709.9,3.45772
687435,2671.03,273801,13838.5,30271.2,22191.1,29022.1,71264.3,6170.34,30310.6,3.46755
1103060,2921.82,595356,-5323.81,32921.8,23875.7,36726,36235.1,-8352.03,18427.7,3.48205
586392,1695.27,284316,11444,8745.02,4912.27,12243.5,6976.23,2354.47,5724.31,3.48783
398936,1328.51,250898,-12971.3,8246.48,13837,7324.14,7178.29,-3995.68,10164,3.48967
481364,1711.9,280213,57470.5,11113.5,7477.78,10493.8,24338.5,-587.726,8145.37,3.48973
403561,1581.33,125012,109368,12985,4596.84,19407.3,27949.5,-1910.91,6629.9,3.49586
411941,1634.64,149446,-1042.91,8564.76,5323.41,8382.42,33079.2,1972.91,8775.55,3.49726
304606,1236.43,76214.3,177034,13596.9,10739.7,16802.2,24071.4,1252.03,10086.2,3.49776
2216220,4058.48,8090430,19476.7,68993.3,-5089.45,13353,-16882.9,24944.1,39904.8,3.50393
367251,1341.17,110440,418063,3813.75,877.432,6248.83,18452.4,6116.69,4439.77,3.51236
506197,1914.41,126458,3392.84,4925.28,3402.81,9579.95,21700.7,1565.4,2771.77,3.52408
1562370,3094.91,4080900,10566.3,37823.1,-2630.37,7650.73,-9231.5,12757.4,19148.7,3.52577
781975,2024.45,3467300,5176.89,20718.2,-1465.21,4199.48,-5042.76,6732.7,15418.9,3.55012
376198,1426.51,122354,1062.69,5422.02,5165.88,10918.7,26466.2,-1587.16,9490.86,3.57313
640054,2131.52,265011,1839.85,12881.6,12254.2,14472.2,9535.58,10738.7,9813.15,3.57796
