FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
601967,258662,318994,2061450,851624,139586,8417.07,2250.33,7243.68,35536.7,15305.6,66250.4
522820,294258,253444,1706090,1104850,159447,9355.76,3301.17,7899.19,81402.5,11012.2,56954.2
631141,341226,438371,3022620,1534690,220859,11534.6,9026.75,46856.7,325047,13554.8,80253.6
1170220,591562,394103,2769370,1509120,226545,21519,3921.62,7521.57,77492.2,6998.93,20108.9
1299400,575991,788171,4194300,2666000,336312,30241.9,9236.91,14558.7,132928,11902.6,100910
1183570,466531,544133,2958890,1042830,199392,21793.4,9766.8,5536.62,192337,22151.8,55756
357832,228302,319042,1740050,1126080,203690,4349.36,3419.92,674910,476186,15153.4,80526.3
535812,300067,238567,1342100,887996,163967,18795.8,2776.76,441766,73789,7343.06,27828.8
645549,376057,292669,1898530,1183700,180626,6987.82,2251.49,19798.8,292032,6922.77,94337
626002,378592,236724,1371390,773582,130804,8833.58,3111.1,308465,163860,7719.81,59092.1
628957,356863,350727,2200770,1443200,230745,20227.2,6025.44,604183,472062,9218.94,90158.3
497008,299235,279104,1794290,1134690,172887,7124.4,3969.46,596227,74868.8,9178.59,76438.5
618777,379179,367301,2484890,1753700,251470,11750.1,2452.63,16181.9,78495.1,9282.03,67455
429757,286853,226205,1352100,900736,155222,9375.56,2731.46,56772.3,145750,8565.84,90909.3
767482,396896,313149,1778560,1031260,184550,13900.1,2786.51,81598.7,315866,6601.21,62980.4
604259,357865,188692,1068470,690491,124751,7136.04,2782.92,112948,14610,7733.51,16431.6
1018780,412941,660209,4194300,2465360,398703,10298.7,5826.21,6012.94,64611.4,13069.1,50514.9
1080210,641944,575265,3141100,1991090,362663,17923.2,13944.1,1576800,18753.7,13740.3,61880
530026,267925,238653,1482390,903124,148230,10366.3,4208.93,10556.4,47634.9,8721.21,53257.4
811382,595480,238780,1423090,1070160,183649,7127.19,11765.8,1368340,25731.9,23835.9,27358.9
748037,461120,343787,1811760,1267340,238620,3727.31,3769.02,821271,67363.8,7410.85,69883.7
571090,376121,307436,1893540,1321320,218442,17552.2,2406.6,5279.57,44598.4,7462,52672.4
585859,322718,327318,1838660,1250820,216550,6098.66,2045.47,12251.8,115549,21652.2,76132.8
715802,479007,382474,2157420,1391390,251059,6014.81,2176.17,607248,56752.2,15501.9,80241.9
511621,313326,245868,1323160,920787,171106,8885.29,5010.8,8286.49,84875.6,15465.1,111229
570058,357419,321004,1781380,1163460,213160,6778.56,2640.81,144348,440783,8439.28,60077.8
450981,231925,290980,1733900,1069380,176682,8669.04,7969.88,717462,44612.5,8496.86,25179.8
587281,335497,554111,3186700,1903030,333904,10514.2,3465.12,873825,75734.2,13349.9,93246.3
943431,472912,534044,3357060,1769280,280561,19417.5,6837.39,23740.4,96668.3,15914.7,30239.4
432988,263706,217636,1721570,1067840,133476,11064.6,8918.26,101489,315181,6378.61,67974.8
620841,341302,314354,2185900,1239100,178881,11652.1,1538.77,15242.5,92724.7,6459.66,40081.3
854296,336077,533102,3022770,1196000,221720,12196.4,9301.85,371671,272250,14698.6,80037.6
660004,405444,350117,2081740,1355400,233046,6516.36,2060.37,12793.2,35860.9,7241.77,72985.9
586564,363427,446517,2536350,1580930,271219,8832.61,2762.32,38777.4,128786,8494.35,68276.5
897718,413386,248384,1526420,874415,142560,7968.13,2286.05,146298,96609.6,10327.9,68254.1
1166480,552708,758568,4194300,1907800,331763,20306,13823.5,5403,144052,15650.2,86233.2
556650,330739,281933,2116640,1410160,186750,9978.59,2233.86,9648.5,62172.4,12708.5,45891.5
1319520,693672,521968,3286590,1911360,306773,14691,6508.98,37050.2,277706,7293.47,89969.7
1211450,658310,713845,4194300,2304850,377934,14687.8,12917,6660.78,196245,12136.4,47769
744066,405368,303616,1732870,979600,168962,9316.42,3572.19,22227.6,89204.2,7704.94,89380.8
637798,378442,257987,1616650,909059,148025,12565.1,2427.47,23624,141086,8608.12,68083.4
891356,578317,286093,2168680,1567190,205878,12389.1,4536.04,145346,126439,6434.35,66369.6
606540,339379,337353,1880320,1136920,208824,15698.5,4083.4,295080,331835,11217.5,70268.2
1035990,563076,378936,2305150,1245820,205066,10218.3,5745.68,88706.7,42818.6,6698.22,72361
718653,417984,272758,1822490,1173430,170712,9972.38,2948.44,95952.6,40855.8,15131.7,60740.5
847540,276102,410256,3779350,1364410,176860,24086.1,7578.85,375977,234329,23564.9,96557.1
570287,378608,222367,1284240,877612,153642,9358.1,4678.09,199048,28364.4,22281.9,59431.7
859119,329508,662368,3942040,1337600,219237,15458.1,7797.93,6822.66,171019,20442.2,89623.1
1008080,602889,751098,4194300,3023570,491019,7372.07,7260.75,10049.6,37282.1,6446.14,28934.2
604020,346411,392099,2370320,1326720,223158,8289.71,4112.01,193437,51306.8,13580.3,81846.2
415792,249573,244861,1350720,774885,146937,4191.93,2401.44,326927,326452,12756.2,67153.8
1096090,524138,440060,3627720,1147930,149299,21318,5676.69,25245.8,78363.6,14676.2,62705.8
1339850,642546,677940,4194300,2181510,352877,20098.2,8303.69,6669.21,74103.2,8353.34,67848.3
419435,262649,215620,1485680,1007780,144982,8272.07,2905.17,6886.29,97003,11503.5,51215.3
665999,429240,268244,1426780,984567,185055,7124.85,3736.12,11889.4,39672,8267.09,48550.1
693758,364445,422338,2334350,1214390,216377,6573.54,4078.37,121999,559581,9568.47,84747
582547,354176,243914,1299980,901478,163480,3129.47,4007.42,23311.3,79808.8,15614.2,61400.2
697092,329618,167105,1485350,882031,97793,23859,2666.11,202534,76376.1,17154.5,22539.4
687240,410893,252474,1471490,980974,162122,6320.02,2613.93,250163,414870,16883.6,61461.4
722156,440190,253611,1370820,966544,178915,9288.09,3122.39,63069.5,35191.5,10828.7,55937.8
638244,400384,329962,2089810,1327290,210138,22017.2,5692.32,95133.4,75391.5,15895.2,98247
1415160,658829,774118,4194300,2494690,382958,23276.6,3635.85,75356.2,66277.8,12159.9,107764
580260,372043,279430,1834950,1242630,188446,13718.8,4663.05,483377,161047,9730.26,60599.7
516220,319904,300667,1952430,1272240,198877,11570.8,1098.93,59863,39393,16211.8,62676.1
1045160,530109,732426,4194300,2807750,482814,8391.62,2955.64,28101.3,175784,7030.08,99804.1
822718,441433,257029,1597900,981317,162312,17599.9,3729.45,10147.8,84498.2,21845.9,78074.7
728484,456857,374469,2236980,1461270,255868,8218.38,5644.68,227023,354349,18399.2,107713
546090,308724,380072,2172150,1424930,242746,5861.96,3200.1,321201,203812,10227.6,87171
939847,521735,343955,2345340,1252250,171405,15270.8,3464.55,5155.98,28024,7922.67,21043.3
414109,253907,168420,1216410,833647,115068,12874.3,5005.16,215084,37732.7,9130.98,63288.2
680922,393124,283069,1600890,1089280,188417,5454.15,3619.12,205687,213948,14335.7,46713.6
1362380,568221,674418,4194300,1651600,253660,28016.4,7058.07,18930.8,236368,14903.4,106148
1045170,410329,530178,4194300,2072790,282803,25708.3,8444.88,660404,253075,19068.3,101667
611254,360070,282962,1724100,949203,170275,7940.28,3883.1,19141.2,37419.2,15151.4,70293.9
601170,354756,251601,1571770,971189,161484,8691.03,8858.41,1239610,44403.9,16234,84802.3
776080,465998,417880,2279730,1371930,248314,3523.51,11740.4,2064900,129761,28291.5,60283.4
742702,487794,345287,2014020,1391900,240781,3898.63,1102,508137,258716,7795.32,86286.5
871394,569763,496413,3117230,2033150,324422,5928.6,3033.17,242635,289342,7756.5,52709.3
532665,342766,183993,1105810,802011,134503,9229.77,8130.51,478373,224818,41084.8,24165.3
818442,480005,284065,1864300,1191040,184324,13482.3,2043.92,7458.64,45282.7,16463.5,39776.8
804670,441263,270582,1785200,1079580,156269,9190.81,3845.52,540357,333765,9351.25,63821.2
734630,423329,331171,1843780,1139770,203960,8240.5,3103.64,160212,207951,7120.42,61977
688937,413075,182288,1213240,760696,114698,7226.71,3113.08,432421,36660.9,15315.5,57489.8
720271,427895,478945,3007310,1793240,293658,10844.8,2763.71,9415.11,39231.1,8161.73,71610.2
626286,363060,417285,2392510,1383010,243809,10223.6,4287.29,21756.8,332673,10352.8,82524
1020700,372737,419130,3492210,1665400,198889,13779.7,5804.04,592176,537290,9974.79,72225.4
1043650,546723,231677,1334890,816542,140176,20369.4,3568.97,117822,148194,10108.7,28587.4
1071160,485780,460661,2778060,1427090,237939,14161.9,8539.76,5315.08,56499.7,7468.88,49206.1
804196,463898,468123,2901690,1840540,295691,10445.8,6712.43,21344.8,64023.6,8063.67,90175.5
622080,320846,521625,3038660,1517730,258770,8620.63,5188.78,73625.6,443525,11442,105915
582160,343621,307096,1868140,1273070,212755,15349,3010.67,58778.8,356764,9176.45,91193.3
545905,315760,214229,1313430,796301,131657,14165.9,4243.54,14385.7,146978,17959.6,68272.3
534826,316984,251381,1381600,894375,162913,12696.4,2986.85,10366.7,297344,12553.2,110223
865189,446573,346476,2030440,1325110,222077,10757.8,4879.06,215037,59629.1,7254.72,73977.4
636449,406152,282730,2124950,1433390,191449,12542.5,4049.33,76016,236854,11764.3,51352.8
863947,486516,648492,3927660,2063190,354303,12972.4,1787.93,8189.35,218248,17864.7,59922.6
749929,435384,243909,1582490,841598,134486,8344.61,4724.29,37142.5,51414.5,11034.8,60981
711623,441680,337802,2069860,1324580,213696,9300.68,5374.53,34114.3,82580.2,12888.5,85306.3
792749,440184,277317,1800020,1113140,169474,20847.8,2953.86,46904.6,274061,8040.26,46248.3
916536,434823,685643,3360150,1730290,362986,16244.7,2529.93,73126.9,199190,10936.5,58010.6
747135,422545,469902,2835780,1371520,233247,9670.69,2840.15,9772.33,36159.9,11124.6,75636.3
480169,251298,235865,2283540,1212770,118301,12054.1,4854.96,128557,264507,8734.75,49884.7
1073600,578193,664218,3939470,2367820,407645,18587.9,1861.18,6852.01,347065,14298.6,60837.8
622411,338399,333727,1892700,1101820,192886,11028.2,1693.04,239742,84983.8,6729.93,79931.8
882550,428789,696141,4194300,2430080,386162,10599.5,4440.87,972581,320741,23887.5,93374
1177070,617632,543109,3003820,1482640,265912,12155.9,7253.65,11661.2,75526,9403.5,99329.2
1010200,545067,474344,3069330,1924170,301521,28363.4,11465,831896,565744,22835.4,86780.1
625348,357684,230794,1448940,929369,147512,15593.4,3457.09,35195.6,84664.5,7469.68,59759.9
1007280,410127,434910,2372570,860348,160524,21122.3,4707.03,753048,211319,14503.6,111793
425307,280081,112978,752168,559156,85988,7852.4,1540.79,627948,73809.4,7546.21,10376.3
645996,366936,373096,2244650,1504150,250604,5528.44,1783.56,1032420,365858,23489.7,69682.1
767564,438502,303806,1923970,1204250,188389,6745.75,1668.14,493001,113813,13298.5,86448.1
889886,485682,306056,2815420,1494980,167464,25656.2,4684.06,16541.8,464582,12884.5,59839.4
629239,295831,459970,2702850,1263960,209010,21657.2,5848.42,70851,97114.8,12900.3,94898.8
854232,304776,359275,2221750,849723,137273,10224.3,5439.93,5290.97,43337.5,11422.4,33867.6
775856,431360,322384,2736190,1685510,208395,18926.9,5195.96,298557,167826,12516.9,34804.7
791488,471326,183375,992370,605496,112597,8458.02,4255.98,6475.81,30772.7,10116.4,17208.6
515315,348085,249631,1389220,1039430,182476,7310.02,2319.5,1232550,65075.5,30054.9,24343.2
685651,402245,282150,1746520,1056440,172151,13005.3,1742.56,53750.8,47406,11086.3,65678.8
680180,433000,286027,1601530,1059710,188418,10219.3,1309.58,15986.2,62669.7,8109.63,78029.5
1098160,409667,455866,3290050,1133510,172633,14508.9,1416.34,6589.64,229247,10771.1,61743.8
843409,490419,315568,1867280,1220360,204176,13906.6,3482.33,48947.2,75236.7,14526.4,77566.6
925479,544300,369931,3008290,1939240,235476,22147.1,7739.3,1712840,103335,31259.7,77449.8
587082,382001,191444,1086270,692395,122197,10111.1,1662.95,5674.19,23458.4,7118.65,41079.8
1265330,603081,594044,4142680,2280680,346056,14747,7909.96,44980.6,274582,21951.6,63712.5
643775,344878,437881,2873860,1842660,273507,12907.5,1733.22,10865.8,387855,9447.26,77632.9
688620,395818,521363,2975280,1928610,344308,20771.5,5158.52,234577,355568,12484.5,111959
454138,332188,108221,1089500,878318,86576,16074.2,4447.91,17078.1,19612.6,11121.2,13284
723814,415924,176344,1729240,1084820,102503,14092.4,4866.55,585763,80603.6,22735.5,34067.6
976011,437424,683076,4194300,2248260,336511,17662.9,10544.4,6097.06,102186,8978.2,47743.9
695348,422102,317332,1963700,1207140,196857,10619.3,4053.61,25898.5,77270.4,16788.7,96043.6
619089,349362,275012,1341490,728271,159973,14441,1424.8,47261.4,49359.6,6600.21,46313.5
1161140,639081,504340,4194300,2588450,248447,16136,5319.2,11414.2,135621,8370.32,33274.7
635317,400342,233077,1236130,834749,155050,7288.57,3279.92,121644,107617,9846.78,79002
672842,415888,248264,1361860,820911,152501,4210.29,3894.2,67858.9,51014.6,11201,58684.4
560036,313618,273087,1500660,934321,167496,10522.7,1442.45,508494,102761,18243.8,84127.1
663499,396358,277259,1962450,1186140,174263,16997.8,6858.43,96701.7,66437,27160.3,16989.6
691353,461108,266044,1796640,1297680,189155,9890.03,4409.21,925969,23957.9,13056.7,49021
677069,394030,228210,1398960,955150,155364,7210.03,4255.79,22430.3,31312.6,11824.1,20719.4
1158140,462075,628262,3724080,2062870,355523,7111.79,3361.61,1369350,516746,15964.1,100610
663204,410835,383802,2662440,1820830,260419,8991.27,2633.19,83993.9,54073.2,12317.5,68088.1
749763,493200,281063,1815360,1233650,190034,6889.43,1600.72,749574,54737.9,6668.35,56535.9
846164,415572,355702,2006790,1113350,198641,10168.7,782.806,16787.3,83668.1,7665.51,84985.2
924573,503638,319979,1826880,1032520,182072,10378.6,2313.07,14274.4,140640,6359.69,56784.6
915934,463314,566891,3404230,1637380,270550,13168,5397.75,7235.75,108890,10845.4,50706.2
510269,323476,305279,1739330,1123110,201683,17479.2,5543.85,60576,64815.3,11186.1,65062.2
720318,506712,265739,1622050,1184840,190961,8395.9,1924.91,17942.1,64943.9,10033.4,60998.3
707235,385640,377154,2347630,1450130,230891,13835.5,3653.88,5870.71,526306,10690.5,80371.6
1082940,481312,730161,4194300,1977470,285595,30418.9,5713.96,125702,118314,51771.6,38739
