FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
697682,387842,289060,1495110,836081,169341,5453.59,10597.5,5178.64,46855,4809.41,-352.198
599199,370568,225820,1533580,948258,140255,9439.66,8168.23,3228.46,127112,4524.37,583.632
1447490,697049,510432,3301480,2019480,306125,36548.1,16931.1,3777.3,109152,17120.7,-91.8553
1184110,576251,721576,4194300,2287270,395018,16444.5,12631.6,3549.49,137096,9289.93,-409.811
1307340,717407,601741,3546210,2041840,336085,16671.6,21698.9,2944.65,73185.1,12396.5,-144.51
591147,346040,342015,1829040,1223450,227645,7635.58,13128.8,2034.4,53013.6,7474.15,-145.184
474091,269033,259991,2380230,1224370,132103,12444.1,15485.2,1454.32,85863.5,6602.97,185.035
1009010,498745,327400,1802870,791816,150054,7065.9,11363.9,2584.05,73615.6,3957.4,25.136
596952,354356,234197,1842830,1222210,163268,10350.4,8899.17,449730,74030.1,6950.49,487.571
628499,374146,278964,1350200,932043,197756,20110.9,9408.71,288806,64149,7126.49,-652.752
569333,328048,161621,1282300,675740,84961,11381.6,6819.53,1701.43,63117.8,4768.2,-508.783
700142,442325,343752,2762660,1553620,193088,30003.3,17782.2,2184.39,272659,18953.4,17.4814
1205040,609945,481340,2709110,1377220,241754,19613.7,22042.1,3492.1,91640.4,12079.3,-361.114
549919,349076,396371,2238290,1527740,267997,7476.56,9596.58,1346.7,39883.7,4433.08,139.76
650243,395009,302559,1677770,1063640,193494,10519.4,9279.19,1904.12,169922,10648.5,-385.393
899955,558930,308229,2317880,1526700,200376,7981.56,9236.89,3471.09,49436.8,4206.21,-215.768
403338,296368,412507,2785520,1968140,297969,10510.3,6909.46,1806.76,67992,4390.37,-947.99
691721,411229,304328,2112920,1432540,216950,6922.11,2138.78,2251.24,29214.4,4604.74,-90.7436
658515,422709,226289,1945710,1338680,152857,7188.38,11522.7,2413.07,51646.8,5373.22,10.2383
727045,428023,351411,1957860,1384270,243708,4461.03,4993.55,1523.72,31747.2,4868.96,-878.439
793449,504916,294841,1853170,1307760,205388,7721.03,7309.43,1501,35818.2,6253.22,35.4999
557793,336019,178489,1210370,819074,119667,8684.95,5462.36,16327.4,47721.2,6420.72,-67.0914
1105540,614340,534402,2530780,1435420,303617,10184,20753.2,4007.99,145612,5548.56,299.32
837237,451603,506841,2911380,1777320,302691,8642.76,6172.36,5196.68,80475.5,9693.61,251.737
822656,400473,356453,2030770,1121520,192956,9544.01,10269.7,2228.91,61165,4641.21,-97.9122
954757,442735,448694,2410480,1181460,223959,9043.62,11808.2,2519.44,46189.4,8242.88,389.785
718421,469916,260764,1780770,1275690,193295,7706.36,3648.52,210985,21202.2,5684.7,104.727
760442,454273,382838,2678050,1590950,225635,11068.1,6436.33,2133.22,558975,2412.88,946.425
1099990,565942,454892,3493820,1821610,246433,14715.4,11835.1,2053.39,88900.1,10182.4,-747.902
662491,430169,199403,1002180,681380,139441,6444.61,6312.42,2202.8,30372.9,7082.71,26.6548
1282870,674192,684596,3506470,1998770,373933,12958.8,11292.6,2558.22,77519.6,8001.87,-706.987
1022600,594304,542202,2724820,1619680,327447,9004.34,11163.1,4910.71,108393,5985.43,-413.271
418956,274714,367262,1993810,1430420,264917,30191.6,1259.33,837.998,125745,12298.8,-778.491
721571,469211,170957,1327310,909083,119253,7838.28,10234.5,568.223,64496.6,6573.2,357.792
807024,468753,611609,3544160,1935410,343378,10095.9,5573.51,7411.33,63843.6,6576.14,-240.955
792618,520235,349737,2797590,1846850,234251,10911.6,13885.7,2116.41,54539.7,5343.62,-208.712
378273,272836,339152,3110410,2517000,282400,2968.58,-28.1603,2500.45,1213.02,2027.39,1245.28
847060,532206,562365,3187150,1941000,332781,10529.3,18687,2699.63,92560.7,6240.73,348.3
514497,303753,277013,1485390,884574,169744,6161.52,9453.68,1525.78,38549.7,4974.07,-274.862
1152520,637965,506324,3117060,2148910,353234,16584.7,3512.37,1625.82,62554.1,6272.49,471.682
766601,491061,373652,2178960,1450680,247017,8139.68,5854.95,1433.21,44096.3,4629.31,-39.2902
459961,292507,233835,1432720,897373,144299,20748.8,3908.62,1216.39,51713,9110.54,-110.663
1149400,602393,429450,2495580,1349070,232507,12517.3,23924.9,1951.17,59995.4,9851.87,-989.086
537502,367811,196014,1273830,867069,130030,6597.27,7590.66,1166.34,38082,4942.06,-416.513
1365550,567099,526774,3018630,1333170,230802,13690.3,4261.59,729256,83160.1,17167.6,-317.799
501937,326195,189017,1434860,876970,116890,10271.2,5676.91,2601.46,47091.8,5441.49,-356.8
1210020,626848,427960,2045980,1248310,260248,13858.6,27900.9,3648.24,91045.7,10923.1,-416.495
