"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
592878,1775.25,285784,2615.17,10129.9,4895.94,7157.19,4922.65,-115.89,3431.25,12.6777
813750,3033.11,284064,979.326,14294,6692.23,19189.1,50226.4,-2283.06,8144.66,12.6884
863154,2790.56,262011,134311,6646.2,41402.6,20466,86446.9,-2645.37,40566.6,12.7035
950596,3330.95,176181,47865.6,24069,22887.9,18206.4,40483.9,3401.05,29882,12.7064
873337,2802.17,384006,100914,14310.3,11454.8,17585.2,62222.2,-59.2824,23757.1,12.7067
615657,2095.4,242050,21136.1,23534,22682.2,20162.5,78704.2,17810.8,28514.2,12.7138
439652,1587.64,172891,3960.84,6705.45,15156.4,9885.64,20479.2,-2742.79,10728.6,12.714
302284,1222.85,86187.5,1279.97,243.549,1000.33,16458.2,743.845,818.919,32.2271,12.7606
812039,2427.16,301292,2942.14,9972.14,5516.24,23389.7,15147,-1148.47,2586.35,12.7646
756623,2268.36,185434,4326.17,11117.6,6258.99,37643.2,47982.6,2838.09,32614.1,12.7734
604030,1864.2,214173,-226.252,9332.5,6307.22,9046.21,22283.9,5971.07,14160.4,12.7749
366662,1435.03,114788,281934,3646.33,12005.7,11567.5,21214.4,8762,12205.1,12.776
718393,2351.11,248820,7079.32,13502.7,5160.59,13951.9,28009.1,-556.086,13956.7,12.7789
692089,2010.33,273884,-7777.23,14409.2,11392.8,10480.1,34623.5,577.059,9113.89,12.7833
494358,1854.24,230965,-3322.62,6574.14,4319.17,13737.6,21575.7,9143.18,7957.74,12.7846
899287,2550.55,384054,-18048,33066.6,24665.6,24456,32093.8,-11008.6,21549.4,12.7969
540407,1858.91,163578,17325.9,10260.8,22033.6,15380.2,40364,846.224,23028.9,12.8067
491101,1991.28,126312,-1363.34,5661.87,5878.01,4918.51,22961.4,5492.83,6846.18,12.8192
508123,1821.07,165033,13478.9,17890.1,16557.9,15125,56650.4,24096.9,26468.7,12.8233
536891,1918.27,98742.5,33491.6,12522.8,4127,16736.7,24605.9,2434.82,9721.98,12.8435
667145,2096.8,198166,18068.6,9667.11,9659.89,14875,66345.7,2167.64,8200.89,12.8482
409946,1550.3,99148.5,-1011.61,499.048,2815.64,10177.8,2207.22,-1674.09,1771.11,12.867
404503,1511.1,179394,8673.65,7807.99,7890.46,12190.1,27519.7,1725.26,8585.57,12.8699
1.3063e+06,4333.69,335166,83744.3,31568.1,45688.7,41312.2,82252.7,12827.9,51562.8,12.8699
1.00365e+06,2768.58,362424,-6725.3,21749.8,17002,26662.1,42889.5,6146.11,23117.5,12.874
630481,2179.53,262718,14339.8,28075.4,25846.8,25714,68362.8,14518.7,31759.8,12.8759
473339,1634.45,163029,-545.927,9940.5,4843.47,11961.6,19866.2,1408.85,4352.37,12.8759
409978,1647.79,137020,14212.8,12864.2,15672.4,16655.1,33023.6,10187.4,28346,12.8762
952807,2886.06,318689,37393.4,30157.1,13912.1,21482.7,58403.4,2418.47,11537.6,12.8876
923796,2960.51,468640,84537.1,30686.6,22766.5,23488.5,101359,19448.9,43789.4,12.8911
627382,2157.4,161254,740921,2190.36,17657.9,17007.2,27740.4,-2693.31,23118,12.9137
365726,1459.16,98235.5,-1217,11796,10786.2,12454.3,24017.7,2207.11,12763.8,12.9157
379306,1484.93,160528,-2595.33,6820.38,5297.66,8478.32,11084.8,1917.97,6427.32,12.9199
585822,2319.15,173657,115008,5444.74,23535.9,10009.8,39081.8,7749.16,15271.7,12.9508
629616,2277.15,213986,25739.5,12460.4,8145.79,15138.9,55418.2,12548.2,12356.9,12.9687
285826,1164.74,82280.3,57825.6,3142.48,12195.5,8968.92,13851.2,2869.03,8864.81,12.9823
608186,2152.16,169490,26441.2,11336.4,26893.1,22727.4,59620.1,5445.13,73573.4,13.0398
947840,2529.95,389090,18174.2,21657.3,17163.1,27173,39007.6,3785.62,26534.3,13.0743
1.09207e+06,3518.2,453464,13587.7,34442.4,22322.8,38541.2,102039,5681.73,19006.7,13.0806
361879,1459.37,130328,781.206,5871.62,17027.6,21186,25993.6,5194.73,11526.6,13.0896
1.11721e+06,3903.66,292034,24171.5,27708.4,44576.8,43577.4,101092,11826.5,56474.4,13.1746
853933,2778.22,245658,19283.7,37669.8,23446.3,32454.5,72703.4,11411.9,26455.4,13.2216
392994,1428.3,277916,21512.4,19042.1,15601.3,16530,53136.2,589.065,29567.9,13.2216
455633,1460.07,254887,-4028.72,12788.8,11572.2,10664.6,29633.8,-288.91,7062.7,13.2441
670846,2387.55,188222,24440.8,25363.9,7874.08,24852.6,61867.7,2075.54,17264.4,13.2688
755225,2168.58,3.84208e+06,8935.61,24556.8,-1993.19,5065.06,-5971.35,8893.36,15521,13.3641
517430,1694.58,251486,4312.83,9908.82,9636.08,12835,17952.2,14672.5,7785.33,13.3775
5.34348e+06,9675.28,6.63787e+06,698107,137156,26264.9,45276.8,118554,66047.7,52916.9,13.3844
508109,1967.74,104288,37306.1,7948.38,34514.9,19506.8,53445.6,37125,40364.2,13.4034
573391,1915.09,185632,-2232.76,10258.9,18128.2,13233.7,50879.1,17115.3,13384,13.4532
481321,1643.56,119473,4714.75,5708.6,12925.2,15235.5,19442.3,-792.534,8758.12,13.46
672350,1969.17,186844,-3159.49,10649.1,16196.2,17257.6,37541.6,-1254.49,14799.9,13.4648
443449,1567.86,283379,1916.48,12794.3,2750.97,13190.4,23062.2,11201.3,1983.87,13.4849
617423,2102.98,1.57519e+06,13791.6,15368.2,2470.1,5959.51,4123.23,9381.54,10806.8,13.4898
823531,2709.89,277740,18048.9,25669.7,20421.1,26714.2,60573.8,16963.9,24596,13.4909
516730,1910.44,226330,8038.15,7842.75,9151.97,10918,16201.3,3289.21,10440.5,13.5065
381513,1474.53,87884.3,8705.18,6237.28,4909.03,6495.22,29168.1,15748.5,10866.5,13.5345
1.08569e+06,3735.31,343877,44040.8,27879.1,30386.1,25119.8,90761,5900.93,35906.2,13.5376
1.24821e+06,3423.57,361054,233651,24652.2,38695.1,47440,123222,17251.3,52230,13.5385
721317,2293.42,241257,9884.75,20856.3,25794.1,19495.3,64960,11276.1,35803.5,13.5598
418155,1601.02,279041,1559.86,2699.35,1908.18,7614.53,4253.99,-1314.99,1601.76,13.5604
351368,1411.47,134332,-3303.66,4633.58,8014.7,6723.34,12208.6,-3052.97,8211.53,13.5639
980499,2563.55,311160,118372,14314.3,9459.83,18684.7,30254.9,-1591.41,11618.5,13.5665
689466,2333.77,171511,5673.22,16563,7999.52,26136.6,64510.5,1241.52,13951.7,13.5786
419763,1542.76,116960,2603.09,3830.46,8401.3,7547.93,12486.6,3106.03,8463.35,13.5801
661173,2200.7,298605,14969.3,17622.6,28908.8,22796.2,98384.8,12237.6,30752.4,13.5869
1.81259e+06,5324.53,662555,1.28362e+06,51219.9,-11261.3,51317.2,181688,28184,36701,13.5954
972989,3155.37,192233,161255,13849.8,17494,44091.3,74770.8,30727.8,51473.3,13.5981
651004,1819.88,218365,-13371.4,19167.2,17975.5,15639.2,19643.6,166.199,12203.1,13.6009
1.11959e+06,3735.96,409917,51140.7,31508.9,110655,53243.4,148084,61753.2,79251,13.6044
540939,1980.5,118005,14747.8,5143.91,4023.27,15293,18796.7,4795.94,11096.6,13.6134
766851,2661.59,264187,26237.7,29116.1,20527.7,21132.8,81050.2,17219.5,32479,13.6169
330852,1309.05,71305.5,2232.8,5506.68,2535.19,5568.23,15004,3558.06,2705.76,13.6169
2.05334e+06,5247.53,873080,42216,58260,41747.7,39857.2,173988,12575.2,48848.5,13.6279
424978,1597.05,139705,26140.9,17162.2,9201.7,11698.1,39823.8,7576.53,14013.1,13.6335
650107,2351.46,148262,34163.2,10838.5,6329.9,15070.3,39607.7,7231.82,15121.3,13.6357
337792,1376.81,114059,13764.1,7746.91,7144.71,10897.4,30555,6129.52,4199.61,13.6357
1.73026e+06,5094.84,1.01002e+06,260243,49187.8,115239,64680.5,214866,10871,114907,13.6382
362417,1363.99,136000,11356.2,7181.22,2060.9,9356.59,11861.1,2159.27,5792.51,13.639
430523,1769.31,119464,9489.48,10202.9,11696.3,8156.81,28338.8,5172.91,23798,13.6519
669694,2355.36,131178,60698.1,18422.9,12749,20699.5,40944,14840.1,17690.1,13.6519
371108,1361.28,111074,514.42,11679.2,5628.99,10692.2,31937.8,10440,5100.16,13.6524
1.20705e+06,4024.56,633191,21618.3,34808.2,26809,51376.4,80169.5,24213.9,41341.3,13.6589
739120,2071.95,446488,17181.9,15635.7,11920.2,13128.7,20313.6,5602.69,19806.7,13.6632
697077,2298.63,379477,43360.9,8915.85,10788,29002.1,23972.1,2822.91,9135.43,13.6927
438394,1752.48,92906.8,-2182.56,3238.71,11369.8,8854.17,19957.3,13167.7,10130.7,13.6928
703076,2400.73,217721,50456.9,8364.06,7699.6,37426.3,22202.8,-1304.05,5712.88,13.7083
709205,2241.11,324360,28073.4,12318,4464.4,20466.1,38563.3,2068.74,35237.1,13.7125
640216,1927.41,467456,-763.074,23228.7,6368.9,19352.6,25536.4,28808.8,12608.5,13.7263
331324,1355.8,87275.7,-95.1786,2616.95,3378.44,6374.22,14430.9,-1648.38,9733.03,13.7341
618316,2134.77,153019,1448.86,14188,3804.5,12824.8,31151.4,3073.58,11161,13.7437
737528,1953.88,697336,44691.2,57789.5,53536.3,40886,73661.4,17978.5,50624.5,13.7599
869446,2726,335462,62157.5,26106,41161.8,29273.8,61718.7,9925.09,32096.7,13.7611
826837,2616.18,326480,-5401.88,13364.1,38987.8,21026.5,56345.4,-6160.73,34509.7,13.7635
700185,2077.31,307657,-62.9772,11603.7,26066.5,31553.2,49280.1,7253.31,20566.2,13.7656
332636,1301.82,131641,-2302.45,7025.53,6702.45,7633.39,14741.6,18121.7,4515.37,13.7923
409704,1431.47,118130,1078.22,4515.16,2581.67,6939.62,10189.1,1731.86,4385.73,13.8134
1.3364e+06,3328.46,587891,77455.4,18650.7,9396.34,42968.1,27383.3,3343.28,17013.8,13.8451
682151,2033.99,255283,5841.54,15313.4,10366.5,23221.5,44257.5,13219.1,17370.2,13.8562
534582,2038.26,152637,-6813.26,4832.82,11757.9,12491.7,15437.3,-1404.39,11401.2,13.8705
917292,2588.71,336278,16401.5,25783.2,26962.1,26549.3,111074,8705.47,45635.6,13.8847
568922,2006.5,109568,23714.4,5653.23,10857.7,13294,30283.6,-552.37,39607.1,13.8947
721197,2194.43,134576,4659.44,13010.9,9162.95,12233.9,33854.1,1948.82,11682.4,13.9262
274286,1117.86,50592.3,97.4583,2231.32,1721.76,2982.25,12596,454.175,1394.04,13.9375
1.4004e+06,3752.94,698195,143268,76317.9,53153.5,56741.6,187098,42614.8,80627.5,13.9377
483330,1605.08,90000.3,7867.89,3607.04,9447.84,4858.08,12420.6,-697.653,20754.3,13.9391
514507,1703.09,152801,49876.5,13832.4,11475.4,19127.4,32653.5,5354.59,16429,13.9449
454659,1560.1,153611,10778.1,9127.22,8199.63,9486.16,30411.5,3917.89,9166.79,13.9644
1.37453e+06,4377.26,521685,2755.99,37932.7,51432.8,31063.9,98333.7,606.237,56108.8,13.97
449432,1569.38,188116,3021.08,12272.4,6697.38,7648.97,20880,17751.2,3737.79,13.9711
1.11178e+06,4019.53,503030,32741.1,27885.8,17503.1,43449.3,63938,3272.78,36329.6,13.9775
1.65606e+06,4571.3,880086,201907,42494.5,37109.4,53321.7,176388,24222.9,83075.6,13.9879
410075,1648.49,211221,-1814.56,7357.3,8206.35,9084.45,9396.04,193.165,18358.3,13.9988
1.91971e+06,5186.54,880291,367232,20224.7,26294.3,72791.1,92012.2,-2587.37,43505.6,13.9993
413175,1509.23,98612.8,9751.6,6330.47,5731.45,7473.8,25027.6,1153.24,5444.12,13.9998
1.74551e+06,5725.17,758286,58327.9,44350.1,48573.8,47337.9,170784,20261,52092.7,14.0155
486378,1746.27,280199,29830.8,9948.65,6604.84,9447.62,18431.6,1551.14,2922.68,14.029
551145,2118.07,168884,8337.46,17165.3,9020.39,13060,59251.3,11608.3,8957.5,14.0357
551498,1787.95,199782,-5036,5736.71,12172,12151.4,18255,11.8278,12590.5,14.0814
345776,1312.32,102540,-2415.56,3200.94,6902.56,8322.8,10916,-1765.74,6347.01,14.0887
627866,1887.03,195658,-2735.4,12018.7,7040.51,10862.2,26470.4,-2638.63,10158.2,14.1014
490203,1612.3,118985,698.373,6420.87,6068.44,11475.3,4929.47,-535.888,5624.18,14.1061
552582,1937.4,120377,22832.5,5024.24,29722.7,14024.3,43528.7,44223.5,45054.7,14.1141
405057,1625.87,110153,11069.7,6922.7,27550.7,10216.3,20596.8,864.994,23584.9,14.1209
346655,1409.75,115364,-18977.8,7390.95,22095.7,11052.4,18909,34605.8,17360.9,14.128
1.11542e+06,2856.1,445542,54011.2,25153.3,45067.1,40811.3,98901.8,87318.5,53681.1,14.1622
607210,1838.64,163832,24343.8,6658.31,8026.59,8885.58,21102,-504.591,6691.92,14.2115
452988,1738.19,96500.9,9599.96,10424.6,5994.18,11144.8,32833.6,14125,16736.2,14.2227
1.53664e+06,4895.83,712534,3.11176e+06,21180,117957,72075.2,238062,81225.1,189422,14.225
483623,1656.37,128352,2677.1,2416.86,10938,11461.6,30724,4357.36,18368.7,14.237
447117,1811.68,157604,7747.13,5391.85,5025.72,12039.9,32187.1,267.189,17560,14.2627
754585,2774.93,163738,22993.9,11976.4,12410.1,17532,43554.2,17298.7,22596,14.2701
460582,1696.73,133067,11807.1,5852.82,7402.54,13664.3,25988.7,-707.651,17876.5,14.2709
452362,1666.69,236034,811703,2047.47,19872.9,9990.63,24753.1,-11264.9,4376.78,14.3298
675964,2369.98,192178,3317.66,8701.33,11638.5,9842.13,32857.9,10141.2,15701.1,14.3552
625972,2396.21,236209,34220.6,20191.5,29153.3,19179.1,59485.8,12039.7,38471.1,14.3587
856871,2462.38,285570,28633.3,23135,31536.5,17347.7,48384.8,1977.78,23777.5,14.3824
349465,1326.83,77638.6,8.32596,2437.45,3997.19,4813.14,17853.2,3749.01,6574.51,14.3879
1.90775e+06,5797.8,565756,46058.4,36943.9,71983.9,57129.6,143096,22302.1,89339.3,14.4212
504746,1714.27,170602,882867,-214.33,12874,7040.57,14060,-4590.29,15027.8,14.4352
638794,1969.69,237563,5594.84,4609.75,2808.49,12831.1,14500.7,-216.969,12224.7,14.4419
367404,1409.15,73759.3,5666.99,2950.29,7019.2,5154.53,19376.6,2515.37,9819.91,14.4472
439630,1575.87,113674,4663.74,3209.37,8255.13,7247.63,17103.1,5077.64,7945.62,14.4496
774876,2563.56,260032,4135.55,19690.6,5726.33,23572.6,55221.5,-226.844,15487.2,14.4497
2.17423e+06,6442.46,849455,51799,86878.1,79527.3,78205.9,248116,41371.4,98153.3,14.4561
966008,2572.38,448658,32773,21144.2,15796.1,23724.3,99373,13955.6,22349,14.4573
412765,1629.52,126496,2028.73,8720.33,9771.06,6662.19,8577.29,1797.54,3549.34,14.4724
798539,3057.06,296650,-23805.9,13797.6,32792,16989.3,21844.4,-8623.46,27169.5,14.4753
473453,1736.94,207012,2025.56,8467.89,13084.9,14259.2,22705.9,5421.4,6591.66,14.4896
2.18296e+06,5632.31,792534,46785.1,87478.2,85170.3,87875,195796,118123,109730,14.4896
442988,1695.55,176091,5533.39,12136.9,17100,12364.7,42495.8,24234,29838.4,14.4896
696041,2702.83,214521,91252.8,16514.2,25172.9,21608.7,65766.6,1070.33,20460.9,14.4901
805313,2928.66,337718,291095,34039.1,13967,36944.2,57922.4,29449.6,32115.8,14.4995
472569,1813.92,175889,54403.7,3208.99,7232.9,12740.4,50307.3,17337.7,41611.4,14.5153
1.03362e+06,2770.69,500136,1341.31,23647.3,24679,22621.4,68935,-4472.71,22206.8,14.5223
481054,1581.97,297602,22492.5,9716.65,8361.94,9078.14,14198.4,-1925.6,3993.33,14.53
761330,2568.26,210345,22299.4,13779,23269.8,20566.1,60107.4,6968.89,40948.9,14.54
724274,2201.96,272385,1203.76,8916.95,5238.11,25757.6,54983.2,1953.26,15022.8,14.5417
1.21349e+06,3237.93,307578,70904.4,21635,18946.7,25030.3,65930.8,17671.4,25587.2,14.5437
1.28585e+06,4225.97,491751,51480.7,36944.7,50526,38947.5,171424,31119.6,52559.6,14.554
363518,1351.44,123747,5706.39,422.719,11649,9552.75,8690.16,-2872.24,16454.8,14.5716
404188,1585.05,156130,-178.461,11724,6975.31,8456.22,25040.3,11088.9,5427.08,14.5833
615908,2033.12,149738,36159.6,10546.7,12954.7,16203.1,36308.8,-1337.08,16524.8,14.6101
815900,2528.45,272691,1.60294e+06,17399,151.812,26490.3,72206.3,21489.1,7982.09,14.6101
434176,1665.5,181683,18525.8,11277.7,39545.8,20550.8,49091.2,35117.1,51447.5,14.6353
701032,2256.11,241427,124152,10459.3,5813.25,26253,31908.9,1943.61,4821.31,14.6578
391772,1418.14,90502.8,514.128,5932.06,9236.62,6508.92,15632.3,17436.2,17688.9,14.6644
794844,2288.3,257995,51706.3,22908.9,18466,25799,63092.5,950.191,22892.4,14.6884
447172,1574.16,154625,15959.1,9827.36,24948.4,13320.4,39796,1332.48,16706,14.6884
435254,1728.22,115795,6375.56,14564.8,19008.1,18353.4,48987.8,11888,17381.5,14.6884
1.19134e+06,4322.45,581345,66155.3,49694.2,64065,50793,171183,37642.9,73615.8,14.6944
452214,1639.43,225857,410790,9332.95,19481.9,10945.8,45278.9,-6170.74,27832,14.7028
1.04871e+06,2719.9,649640,10162.8,26999.6,21062.6,44492,47684.4,-4290.57,23758.9,14.7206
969370,2574.58,717378,15035.6,23714.8,52986.4,28825,66886.7,8074.03,36268.3,14.7323
621890,2355.99,113064,39225.6,4943.09,1967.52,15830.7,23906.6,1268,9129.37,14.7357
556738,1941.65,152893,16342.7,10811.1,15219.6,37451.3,30158.9,27079.1,16702.4,14.7789
356512,1407.18,184261,1970.26,2714.74,2164.81,8903.06,722.98,-834.304,1158.75,14.8187
320186,1305.26,98094.8,279256,7347.9,163.551,13266,20341.3,21483.1,8417.79,14.8302
533446,1729.51,264541,-4175.39,12177.8,10995.6,21925.4,16261.7,3587.8,5051.98,14.8342
431992,1599.55,205160,13025.1,8757.27,19730.7,15280.1,42398.5,3120,16221.5,14.8385
858459,2648.42,302277,12190.8,32059.8,20893.2,23001.4,73361.5,-513.009,24393.7,14.8909
1.95132e+06,5253.21,816195,88235.3,60472.5,51689.1,61130.6,162206,19563.5,48779.3,14.891
1.63778e+06,3669.58,879877,-9923.19,66006.5,39982.9,37957,74057.1,9896.5,44265.1,14.904
377997,1407.52,114593,19990.5,5933.89,19559.4,11509,23872.4,6363.51,13399.6,14.9484
506738,1955.4,157245,2328.71,13375.9,21688.7,12114.3,28307.8,2285.14,15431.6,14.9596
561273,1859.82,228153,-9402.19,18473.4,15026.1,22791.5,21687.8,222.709,9256.95,14.9923
389777,1457.06,146824,116620,2980.21,3648.43,11766.4,9965.63,433.668,3094.19,15.0234
345433,1365.18,82907.1,127483,1918.29,6513.97,5970.02,9178.96,-3284.43,6855.87,15.0322
346858,1309.36,62544.4,12931.8,-368.053,17266.4,5046.64,25089,-6721.49,14990.9,15.0727
575809,1945.09,198329,-320.807,6534.06,4657.37,11168.7,37309.3,-1756.84,11838.6,15.1179
616082,2068.53,154967,17488.5,9247.91,20706.9,19967.6,47549.6,11355.8,29576.4,15.1229
1.23406e+06,3014.11,1.05899e+06,6562.76,23320.3,31723.6,34243.3,35857.2,9877.03,16141.8,15.1236
820757,2757.4,185990,21452.3,20225.3,23433.8,23180.2,46989.8,4772.44,28626.1,15.1327
591235,2318.56,76489.1,7801.8,5431.81,13967.7,8251.9,44605.1,2044.11,32157.4,15.1368
390840,1420.39,157780,-12807.1,14025.2,9228.41,9324.72,3164.31,-5163.6,5186.59,15.1383
2.09927e+06,3983.25,7.91426e+06,22917.2,44512.4,-2936.79,12448.5,-10262.6,21908.3,41691.6,15.1392
874150,2429.41,189849,11240.9,18637.9,7531.85,25727.6,54572.7,1719.18,25249.4,15.1932
560527,2043.97,145693,937.455,9612.96,2694.21,8372.09,13973.4,519.993,1917.06,15.2039
324338,1317.48,138504,-321.931,6323.28,2315.13,5559.2,8454.49,-300.544,2513.05,15.2274
516488,1773.3,261383,-10604.8,16419.6,19499.9,9598.83,13268.6,-6968.19,78702.6,15.2328
438726,1546.13,106423,-8728.16,7672.88,20481.4,9323.73,20788.6,-6466.03,15158.2,15.2363
378919,1464.46,131414,563.533,1317.54,1284.39,4087.89,2741.62,-205.711,2700.83,15.2575
1.19034e+06,3930.64,538419,47976.5,33158.6,59052.6,38763.2,109653,9588.33,64856.5,15.2754
442056,1562.38,327984,11228.9,11454.8,11458.9,23370.5,27446.9,630.166,9931.84,15.277
1.63015e+06,3443.97,971397,41380.6,62710,45696.1,60100.7,190506,24597.4,52116.6,15.2834
318147,1293.28,115948,45277.6,6347.29,3343.24,6321.03,29316.2,4256.43,4780.54,15.2838
806667,2802.75,395069,45666.5,21856.7,14911.8,13163.5,73499.6,7625.85,16704.6,15.2839
539928,2187.74,371440,38327.1,24060.1,11544.9,16536.5,80780.1,11245.1,13084.1,15.2841
1.06383e+06,3750.61,320448,47621.7,17629.6,7662.05,12084.1,74811.7,3902.02,10886.9,15.2842
741086,2778.37,382392,116983,23045.1,12353.8,13057.4,85924.9,5108.33,10321.3,15.2842
1.99269e+06,4851.34,1.10687e+06,431107,79441.6,44769.1,50851.6,266095,27827,41369.4,15.2844
512559,1787.38,170587,-27642.8,14419.2,39189.4,20139.4,37195.5,-9471.32,21514.6,15.293
632000,2002.87,359475,179044,27316.8,28122.3,42106.4,117154,16604.3,38022.8,15.293
919671,3295.48,337610,88337.1,27285.3,30783.8,26651.5,66424.6,13731.1,36072.3,15.3063
594823,1799.3,147508,10076.8,5678.13,7999.37,17738,24331.8,2853.09,11398.7,15.3214
366425,1430.87,97710.8,15015.9,2735.63,20533,6338.42,19250.9,21483.3,26318.9,15.336
1.36167e+06,3641.82,688853,-36445,50469.4,68403.6,40836.7,107167,1389.07,63611.7,15.3457
1.16513e+06,3027.42,462294,348364,19830.8,20730.7,31147.6,68983.1,15897.9,8027.63,15.374
2.33151e+06,5444.36,1.07443e+06,282679,97477.5,83496,76193.7,263523,44657.7,114615,15.38
1.11472e+06,3494.69,360720,26580.5,17819.9,51209.1,36669.2,99002.5,109147,60847.5,15.4281
597810,1747.22,195642,111275,13327.8,4982.01,10200.1,24031.1,1169.2,9822,15.654
472649,1804.43,174252,4766.39,4776.17,4507.03,9153.83,32090.5,3930.95,16957.5,15.6997
563955,1846.52,150452,-1658.72,10369.8,5305.67,9148.53,17530.9,3528.08,5062.69,15.7701
312057,1241.55,61150.1,7847.98,989.441,2696.68,6016.05,8066.52,-857.913,5417.16,15.7863
812220,2463.02,424179,16863.9,15412.8,9737.3,23856.8,29379.2,3127.96,22782.4,15.791
349022,1419.69,129682,197585,8599.97,18919.9,9556.82,28185.9,7035.1,12962.1,15.7954
565514,1881.76,193345,16520.1,21660.1,26041.1,21832.7,30838.9,24289.4,20995.7,15.8499
367199,1386.51,94129.7,191223,696.577,1059.76,8022.33,12810.6,-2044.75,5947.46,15.8838
434789,1539.58,153564,1086.4,1742.84,3037.24,10931.6,3582.17,-480.833,2099.88,15.8928
436059,1720.2,153682,11053.2,12999,17571.8,6480.75,43157.1,3858.14,11796.2,15.9125
886208,3305.88,306100,477663,16322.6,31247.2,23381.4,53846.9,930.121,25273.3,15.9149
1.00741e+06,3334.77,428206,108460,38105.9,27519.9,30513.4,108473,12751.6,41215.2,15.9684
1.17424e+06,3443.9,410676,5814.64,20639.1,28861.7,36475.1,53280.4,-4360.23,28501.2,15.9696
727389,2092.83,425802,-1503.5,7426.87,6410.23,11814.5,4638.94,-605.507,5306.43,15.9892
397138,1512.81,96247.9,-504.824,4230.28,9686.78,10738.1,22432.2,3986.45,5133.03,15.9971
2.37e+06,7475.8,995580,631508,95482.5,71112.5,69099.4,269319,72902.5,62032.1,16.0152
519649,1629.95,171458,74730.4,8911.01,13253.5,12641.5,36877.1,385.352,12771.3,16.0171
366557,1482.58,114430,21079,6543.46,20548.1,9421.38,27961.7,46581.2,35082.1,16.0172
1.71945e+06,4291.07,872636,187617,67988.8,19601,54992.4,154438,20112.9,74405.3,16.0205
1.81014e+06,4496.02,840242,52191.7,60556,32989.1,64528.5,153644,10256.1,50138.1,16.0338
534448,2021.79,140797,1889.49,7015.13,3702.21,7124.07,18399.9,1723.74,6822.21,16.0519
453665,1639.44,237384,7366.89,18074,9827.69,12270.9,42645.6,2178.07,13500.2,16.0519
352072,1423.41,135301,7022.63,8406.28,7169.23,6394.9,31025.6,1914.86,9578.08,16.0519
864834,2760.77,361429,8709.97,18275.1,17597.8,26344.9,49541.2,5839.26,22411.2,16.068
967498,3138.68,459118,49037.2,26741.6,24377.6,20572.6,20811.7,9676.08,23396.7,16.0705
1.75373e+06,4669.42,779196,508307,44294.4,32550.4,48534.5,147852,12297.6,42070.1,16.0706
613037,1741.04,244345,10012.3,20279.1,19218.9,18886.3,72375.9,18652.8,19294.9,16.0706
404045,1482.52,140803,-7311.5,5935.82,11814.4,11027.2,15799.6,3279.27,13685,16.0742
510608,1760.1,201336,74632.8,3340.01,6076.19,5023.12,8503.75,-2852.32,8090.84,16.0829
1.20512e+06,3630.05,411279,31283.4,38714.2,31535.5,34898.2,87213.5,8960.05,44591.4,16.1011
748012,2173.86,196845,31817.1,14322.8,4437.16,12503.9,11086.9,8216.13,11984.3,16.1021
2.16619e+06,5189.83,803647,100515,90239.2,57162.6,93524.9,268831,44915.5,55911.5,16.1198
884748,3027.04,452318,21937.3,7566.32,28469.6,45648.6,46367.9,14970.8,20850.4,16.12
692021,2317.42,423812,8611.84,15181.6,13339.3,12654.3,11345.7,-7371.43,12638,16.1299
364263,1474,85525,5112.03,8050.14,4488.22,10448.1,44189.6,2322.78,10166.8,16.1479
954900,3167.24,399662,39691.1,42410.9,39355.1,28866.5,116401,17909.5,49132.7,16.1938
451695,1565.71,157009,-537.032,4864.65,3728.6,7247.74,16185.8,5393.4,6581.69,16.2032
666343,2250.33,164384,9385.77,10086.6,11458,17534.6,44846.4,32538.4,20075.9,16.2116
2.60429e+06,5143.96,1.07717e+07,41416.3,112575,-4619.05,22737.8,-9952.53,34821.8,48385.7,16.2311
386129,1550.42,116386,27809.2,6158.2,2795.43,17173.2,74339.1,2944.52,32053.3,16.2891
363872,1351.5,161087,634.418,3250.01,8087.23,6976.71,15723.7,-2251.94,8928.74,16.3039
561021,1831.06,284658,-2100.39,7643.07,5527.36,4949.82,1719.37,-1728.43,4335.47,16.3555
423474,1551.54,303686,-12275.9,13853.1,11798.5,7964.84,4365.28,-5474.29,6111.08,16.357
827281,3107.61,234660,22228.7,9636.84,62523,32889.8,57885,4137.07,38917,16.3962
1.14566e+06,3318.66,421002,51381.4,19456.7,38168.3,21383.8,112161,3786.75,38714.4,16.3986
722940,2313.87,247594,65581.8,19410.1,23917.6,23768.3,81999.1,40107.2,38347.1,16.4031
647952,2496.02,309476,25575,24220.7,10567.1,21574.5,57685.4,2331.03,13224,16.4206
288976,1181.38,106776,-4838.36,3549.42,6228.75,13158.6,9933.3,-1614.32,4193.48,16.4216
487603,1532.81,192102,1968.52,5521.96,15711.1,13450.2,10673.5,-6103.63,15414.5,16.4227
282954,1108.23,75882.8,-2795.79,9607.54,6809.29,6248.56,15430.3,8871.2,1475.9,16.4305
1.03871e+06,3376.28,543301,56705.7,39017.8,19582.2,16512.8,94773.1,5665.74,13064.8,16.431
1.94996e+06,5056.74,1.02698e+06,174710,83877.4,35513.4,37862.9,281552,30546.3,44503,16.431
550929,1949.87,242370,4372.24,16154.7,12167.2,26338,51700.2,15375.4,13214.7,16.4311
