"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
315612,1247.4,69826.2,4736.19,6026.33,3682.34,15109.1,15546.4,2845.29,5229.29,25.249
688483,2358.51,174696,11963.1,24853.5,13163.9,11325.6,69215.9,4949.28,14966.5,25.2495
1.00705e+06,2877.04,367345,15473.2,25077.1,28508.2,27053.3,37177.6,15300.9,32845.9,25.2559
485439,1613.97,169194,1994.71,11651.2,5306.44,18607.5,34027.4,3365.64,9741.02,25.26
1.51751e+06,4898.78,535792,22431.2,50732.6,22866.5,32064.2,130274,21762.1,30219.2,25.2643
760132,3069.69,307065,11623.4,22824.9,17061.3,14057,73921.8,1098.06,16261.5,25.2713
604894,2373.88,289901,7351.43,22194,19531.8,14026.2,67802.3,4704.88,16172,25.2714
2.50898e+06,5794.83,2.01988e+06,67093.9,127909,77263.6,106698,321207,61417.4,103854,25.2736
1.33512e+06,3544.3,662834,16203.5,57856.4,18395.8,54821.6,118397,8543.42,22175,25.279
321970,1264.6,150288,7486,17024.4,8605.5,12131.9,53515.2,9072.53,10247.8,25.279
1.05096e+06,3440.65,435312,15203,42531.1,46373.1,29462.1,105579,5738.08,43030.9,25.2793
1.03547e+06,3790.32,262774,-207.321,16759.3,11073.7,10647.2,35137.4,-720.98,14180,25.2865
348718,1333.29,112806,536.377,6122.4,1787.98,8257.58,11112.1,2516.82,4488.21,25.2927
607173,1944.61,288144,-43495.1,34064.7,35119.7,14087.1,40612.2,-9891.49,25669.7,25.293
605691,2488.95,158897,10365.8,19454.4,5177.41,14925.6,49314,6495.61,14323.9,25.3094
1.80002e+06,4650.93,823877,-443.97,41357.8,18384,30920.4,108059,4195.88,26315.9,25.3169
435946,1778.41,192825,5248.25,18389.4,17121.8,9450.17,38932.6,6946.41,11174.6,25.3197
862259,2794.36,286573,910.314,24310,25797.7,19730.5,61082.5,1730.82,22443.4,25.3304
914181,3619.62,242015,59331.2,21101.9,18182.1,16734.4,46856.8,9070.29,18224.6,25.3509
1.71441e+06,4644.82,521302,39471.2,55016,26037.2,37994,114486,20782.7,45264.1,25.3551
498898,1992.42,99572.8,7820.73,10495.6,17431.6,10766.8,34461.5,3202.94,10038.5,25.3592
350648,1355.85,55345.7,3897.5,4784.69,2674.33,6867.81,24586.3,1502.16,5663.9,25.3612
1.01309e+06,2684.08,229782,10857.8,22292.8,13206.9,17113.9,56501,4477.82,14802.7,25.3613
504230,2059.72,190674,3618.05,9372.77,17187.5,11787.2,49127.2,3382.45,18642.4,25.3641
1.4912e+06,4232.61,641532,6038.44,52320.8,24477.6,44765,141719,9567.23,42561.8,25.3679
605566,2188.75,174530,7130.75,15856.4,10125.6,13815.2,45135,32322.2,25935.5,25.3796
1.02764e+06,3719.43,526786,10238,38655.8,28618.9,36506,112438,17991.1,29342.8,25.382
1.42757e+06,3990.94,713961,6765.81,15438.6,3503.72,25721.4,11894.8,3512.12,8549,25.3947
409817,1465.39,162947,-7137.02,9067.61,7597.71,5449.18,6255.21,1121.29,7580.36,25.3951
876785,2738.61,398542,-8104.87,30774.7,16017.8,26509.2,54640,2396.2,17788.1,25.3977
452525,1578.89,156698,209.28,13790.1,26741.1,14101.1,44523.9,34961.5,17035.3,25.3984
429695,1537.45,86464.4,4145.58,5742.53,3907.85,14133.8,10293.8,1899.78,4341.38,25.4212
1.41424e+06,4954.78,426156,41249.2,43962.1,24281.1,34698.8,122537,17996.7,29760.2,25.4289
1.08992e+06,3827.13,422331,8241.96,32099.2,12343.3,20262.9,94275.6,7630.47,16903,25.4416
761366,2874.01,354844,29811.9,26726.2,27946.7,17849,87850.7,8279.3,20197.8,25.4416
395705,1595.89,103070,1239.95,6215.48,2055.73,5394.96,21859.7,4225.43,4753.87,25.4417
1.04978e+06,3250.79,277292,24728.7,23909.4,26219.4,19347,63453.9,4655.49,22362.1,25.4486
603891,2320.91,158597,5196.86,11680.9,4189.27,7910.15,35578.9,2632.56,5347.91,25.4518
847434,2843.74,270498,662.764,15955.9,18740.4,15841.3,44030.3,15731.9,18435.7,25.4546
665818,2108.17,397454,-6252.31,8914.5,9669.3,17549.6,5541.65,413.236,14699.7,25.4561
514525,1895.44,283960,-5104.42,13421.1,13138.4,11737.2,33028.7,7766.5,12817.3,25.4675
620977,2099.11,239002,3121.03,9600.58,8218.64,12475.7,14020.2,-2731.44,8341.03,25.4999
859480,3085.07,198091,21980.1,16738.9,32828.9,16843.2,41442.3,15828.1,20107.6,25.5077
678283,2163.15,245045,2623.27,8831.24,5945.12,9469.25,12583.8,1224.72,4681.99,25.5221
551014,1677.48,197643,-11767.3,10540.3,14800.4,9484.31,24669.2,-3013.8,14271,25.5238
401616,1555.8,77863.7,6334.37,11268.7,6730.35,6596.9,21103.8,1635.26,8074.84,25.5429
723040,2080.27,386537,-14511.8,15892.6,18242.7,47708.6,20952.8,2913.19,17716.3,25.5439
654717,2082.39,273849,-11.5411,17870.8,14775.1,16745.1,62269.7,8280.82,27081.7,25.5674
384801,1558.09,83423.1,8640.45,10361.5,4463.4,7386.53,32367.7,5469.49,11558.1,25.5732
435413,1438.08,105164,1991.93,6151.1,19494.3,9392.59,17114.5,8539.77,13522.1,25.5755
1.28066e+06,3831.09,297831,13141.7,30418.8,13532.9,13653.5,70514.3,14015.8,16528.6,25.5835
461099,1737.94,162699,3736.29,24494.3,11291.6,12194.7,36163.7,4971.09,15419.7,25.5955
526486,1665.14,220427,688.277,9965.93,7094.33,6102.13,5556.1,2012.4,6105.26,25.6312
517708,1908.05,151793,-1059.44,6480.43,4593.37,9758.97,3450.52,15.1411,4437.71,25.6343
373026,1424.52,87030.2,2663.07,8033.85,3614.82,6190.56,26525.9,2136.34,3940.06,25.6421
1.08586e+06,3128.43,417697,-2160.81,30997.5,29988.1,24036.4,67421.9,1680.19,42782.2,25.6451
697258,2640.27,307583,4536.19,22878.4,27067.2,19422.3,57342.8,5885.02,26055.6,25.6521
740441,2535.55,180221,2695.46,12189.4,4246.26,11516.7,47610.3,1630.95,15568.9,25.656
314964,1254.49,80286.2,4861.39,4710.26,5374.96,8251.37,14901.5,13517,8406.27,25.6562
1.49039e+06,4376.67,476820,6822.33,55480.5,38975,42708.6,119727,13190.9,37056.6,25.6648
598382,1946.85,177936,7151.69,8098.46,13447.5,8151.67,44675.3,755.795,15070,25.6655
1.73458e+06,4380.68,997337,26197.7,58210.8,35665.5,53623.4,145021,12310.1,42156.8,25.6785
661877,1872.19,260518,-8503.32,10307.1,15845.8,19355.9,16912.7,2005.35,12186,25.6825
600648,1889.67,289910,2631.6,12202.9,4214.58,16106.4,33147,3853.69,7767.29,25.6862
416919,1642.02,124031,19357.7,8100.45,10587.3,7022.08,44696.6,3093.9,12000.2,25.6904
2.19138e+06,5603.78,736330,33845.3,61243.6,79608.5,57681.9,167642,45272.1,74082.3,25.7058
989415,2550.81,297046,36246.7,22280.1,27697.7,25100,78751.6,3010.66,28697.1,25.7248
3.818e+06,8035.12,1.70382e+06,82558,155912,67126.1,114173,319657,31956.8,93785.1,25.7265
615014,1946.05,254466,1404.47,12080.3,10765.4,7964.04,12773.4,9347.22,5571.25,25.7269
1.38245e+06,4781.36,609392,43169.1,71236.6,69825,63080.8,140044,51059.5,56354.1,25.7284
369751,1510,142094,436.891,12126.2,5670.34,7249.3,13780.4,3062.69,3572.24,25.7402
1.4624e+06,3688.65,790905,16575.5,67946.4,30757.2,32422.9,177259,14471.7,43953.6,25.7402
1.16089e+06,3570.6,296023,19859.5,31922,32209,27074.2,88891.8,6710.21,35753.1,25.7472
349082,1354.51,143799,1599.12,11700.1,2287.91,6711.28,14645.4,4575.03,4238.76,25.7496
959760,2529.58,391008,2777.49,22803.9,9368.96,19221.5,39434.4,8914.25,11324,25.7523
1.05972e+06,3908.05,541378,11008.6,35003.8,30024.2,36002.9,88254.8,21330,29747.5,25.7725
368946,1495.12,98236,5601.2,4135.86,7271.75,9223.44,14372.7,3738.95,5655.88,25.7729
396302,1598.69,70939.4,5731.6,9744.4,5559.03,6255.85,22258.5,1556.16,6146.19,25.814
898098,2867.74,291471,3654.2,31294.9,23677.1,25397.1,77422.3,9959.24,24646.2,25.814
1.45167e+06,3591.79,774787,-2103.09,35032.5,45125.6,32957.8,103072,8407.48,37209.4,25.8375
811217,2447.97,259748,5214.86,26118.5,15175.3,14251.3,50166.4,4303.98,14001.6,25.8468
915194,3717.58,741461,13925.1,48440.1,14009.4,26892.1,136824,11363,27569.4,25.8531
1.01101e+06,3293.78,355791,5154.23,27354.2,24142.2,24105.8,75405.2,2455.6,23190.6,25.8575
790503,2499.43,228381,15989.7,13396,21856.8,15599.6,18774,12007,13455.1,25.8677
568382,1987.24,164863,3647.35,14453.7,3508.73,9037.96,33535.1,-43.6138,8121.81,25.8687
511114,2056.86,200674,7601.31,34875.4,5135,15451.4,23566.3,58681.6,31918.4,25.8811
478724,1531.38,152812,-2131.97,18937.4,24054.3,14659.5,32497.2,2329.88,18282.5,25.9084
924078,2629.89,389133,9933.98,20963.3,11898.7,17182.3,64780.9,2350.05,18900.6,25.9096
759729,2498.02,384952,40935.5,23422.3,37668.2,19465.8,60274.4,32114.1,41633.4,25.9269
337089,1372.54,88356.1,4872.52,5223.77,4272.15,9288.57,17328.7,126.644,14440.1,25.9277
853866,2295.97,278005,-1218.52,14181.2,20573.3,19289.7,34543.3,4228.44,20201.4,25.9312
350139,1310.99,83930.7,-4153.49,4673.71,10174,6879.4,13004.7,-766.434,10659.1,25.9316
510266,1824.57,170915,-8264,15805.7,15429.6,7786.46,20282.9,6070.34,6838.4,25.9362
377319,1347.26,74022.7,4523.52,12515.2,11976.4,6096.06,23792.3,4606.02,7343.21,25.9387
2.27394e+06,6078.9,637664,38353.4,56977.2,25916,40803.1,151137,12410.9,49131.4,25.9405
558546,1923.12,572531,19769.3,33585.9,29210.9,30605.5,69772,4430.32,32256.7,25.9435
281938,1143.76,98843.2,-700.092,5930.75,5839.66,4386.4,9691.69,2763.04,2623.63,25.9611
781649,2091.15,366731,19797.8,14883.4,44182.5,50288.4,51672.6,36246,28589.9,25.9648
679751,2459.31,233427,3873.19,18876.2,6014.9,10808.8,44644.2,4896.65,10132.1,25.9662
640598,1987.17,140218,6659.8,14746.5,3631.58,10130.2,49686.9,3249.48,7801.39,25.9662
521928,1913.19,164268,9184.28,11987.3,6201.08,21248.2,44886.5,4243.83,14299.6,25.9711
1.15197e+06,3684.47,361799,206996,25719.6,15880.5,23237.8,75381.8,2957.38,23326.4,25.9768
823635,2693.96,180455,-6006.43,12786.6,11510.6,18933.2,28992.3,-2107.73,14553.7,25.9811
331979,1354.67,153689,-15761.9,13976.2,17382.5,9697.51,15566,-3368.05,16721.8,25.9828
2.62878e+06,6808.67,1.06461e+06,56278.9,79150.7,44990.8,85547.7,260017,36070.1,81033.4,25.9832
719652,2068.98,201733,-985.893,13542.6,15634.4,13575.5,32846,697.887,11214.5,25.992
527625,2117.85,237434,272535,11473.1,10414.8,13503.8,39794.7,8536.3,17220.5,25.9968
911420,3198.23,612457,19880.3,37646.2,31411.3,38042.6,97556.1,12286,22610.7,26.0013
1.00549e+06,3155.42,622787,21531.6,43440.8,49765.4,37483.2,139227,9612.68,57644.7,26.004
702524,2247.34,228442,12010.5,18566.9,22659.8,16933.6,64135.1,11673.7,22819.7,26.0127
601657,1877.66,168470,6882.72,11253.4,9980.65,26762.5,28383.1,2282.83,13423.6,26.0286
1.8136e+06,4766.56,1.01163e+06,15127.8,43878.6,28856.1,42605.3,72329.5,14221.6,37436.5,26.0341
896898,2743.86,251646,17947.5,21537,20850.2,14624.4,88728,14944.7,32961.4,26.0346
592886,2189.41,249074,5035.36,20125.8,18938.2,15494.8,55663.8,-597.755,16964.8,26.0526
384807,1437.81,95634.5,72087.9,6477,3631.44,3938.99,23325.9,2633.97,5491.09,26.0854
633758,2227.99,175325,-2000.65,12994,6752.92,12207,9399.48,3439.93,11172,26.0988
493628,1759.66,162656,-8953.5,8914.98,12635.5,10122.3,10625.7,-3645.46,42549.5,26.1136
674980,2004.39,249839,-7388.24,19694.1,14555.4,20099.9,32378.5,-2174.03,23088.2,26.1384
1.85651e+06,5210.69,713843,-3849.27,61366.7,37384.2,39759.2,108783,2397.58,42166.8,26.1454
512548,1627.3,106205,-1623.18,11811.1,17572,8153,13628.7,102.338,11322.8,26.1562
416119,1667.34,124642,6128.23,9886.71,12672.3,9823.88,22272.5,2952.23,8539.18,26.1642
501724,1435.71,149108,-3894.86,13373.1,24777.3,11672.9,16446.2,23702.4,25918.1,26.1863
318213,1268.33,48650.5,-207.556,8820.98,4539.79,7487.91,11066.5,2143.08,5024.68,26.1879
440349,1575.75,96268.3,272.663,9847.9,17792.8,11287.9,21154.4,23565.7,19147.9,26.2017
2.49024e+06,7794.55,1.89217e+06,47161.6,189185,39242.5,93607.1,276453,34769.8,116330,26.2017
1.27037e+06,3974.36,560200,30129.2,57068.7,25201.9,50471.8,158642,24403.4,31284.6,26.2017
1.45208e+06,5043.04,526698,33395.3,57394.4,23692.7,43857.3,156973,37057.2,49782.2,26.205
644167,2085.84,326571,-7879.36,6478.49,8822.73,12924.8,21857,-1767.38,8519.74,26.2051
1.52133e+06,4384.44,583926,34660.5,68531.2,42907.9,67399.5,177576,24197.2,46466.8,26.2317
1.56017e+06,5641.62,552349,23839.7,60102.5,29203.5,35985.4,133846,18246.2,33866.3,26.2415
452562,1665.98,84266.3,-4666.85,5824.95,14673.2,8630.5,23666.5,8468.53,10309.1,26.2512
731648,2475.64,374672,7520.5,30392.4,19257.5,15404.2,84419.1,9079.53,16787,26.2546
1.08558e+06,2591.95,819248,475862,17510.7,29592.9,15875.2,46025.8,-1057.71,27336.2,26.2554
1.04097e+06,2973.14,265225,22030.9,24470.4,24517.7,24539.7,90475.4,12658,30153.5,26.2583
1.72011e+06,5750.46,516579,50160.6,67632.1,44133,52699.6,156898,10230.2,49726.2,26.2638
1.2013e+06,4333.52,607120,45436.9,36055.4,34027.3,24838.5,83614.8,5667.47,34068.3,26.2726
637810,2036.41,198416,-1376.37,13252.8,13304.7,9880.97,21057.9,3254.74,14204.7,26.2813
1.99132e+06,4606.12,1.26091e+06,21207,42050.6,35837.7,61570.6,71532.5,12796.6,41648.5,26.2843
1.30707e+06,3126.02,810687,201339,36903.9,15604.4,42419,77109.7,9324.41,23319.2,26.2866
331618,1322.58,99332.4,-8474.81,7369.91,17688.9,9617.68,13182.6,635.981,9346.75,26.2882
1.15967e+06,3600.06,304998,265479,26262,12007.4,17622.5,88042.6,9229.11,11917.2,26.3641
493799,1773.46,279235,16344.7,24184.6,21062,26733,66769.6,10691.9,22535.7,26.3911
303852,1245.73,75288.8,182349,3545.27,6435.64,7207.95,16537.9,1032.46,7296.79,26.3926
646968,2109,154269,-913.556,4995.93,3941.05,10759.3,11854.7,836.014,4786.77,26.4167
851926,2830.39,251924,364644,19888.7,15913.7,18225,72645.3,850.239,16068.5,26.4278
332325,1327.43,137610,568.829,17438,8896.62,11293.8,28431.6,3885.89,9154.25,26.4314
607652,2394.98,125550,10325.1,19357,5019.28,13827.8,50068.5,15110.8,17862.2,26.4392
776292,2978.4,478052,7018.82,28741.4,17424.1,20232.9,37483.2,4643.29,13278.1,26.4417
571606,2205.64,258383,9447.02,32621.9,16581.9,21999.3,75819.2,10472.5,20054.9,26.4644
1.36147e+06,4022.81,318142,186394,30921.3,25242.4,26260.1,100934,8356.71,39364.6,26.4676
740986,2648.37,263336,10164.6,25537.7,12041.7,15012.6,69704.6,10150.3,17007.5,26.47
337187,1345.17,66495.8,20784.7,3332.99,4038.49,4731.9,10388.1,-1552.02,5424.95,26.4715
1.02921e+06,3722.08,219826,11675.1,24345.8,15345.1,21095.3,61944.3,6531.79,19235.2,26.4782
318294,1263.66,94196.3,-587.847,2889.93,3041.31,3248.62,12828.4,-775.584,6954.86,26.4829
433194,1616.58,140393,11312.5,12317,26317.7,10017.3,40606.6,12899.2,18312,26.4853
369495,1385.74,95226.2,6732.07,12754,7964.48,8238.11,25540.5,4227.81,10044.3,26.4907
574736,1806.15,136595,1876.05,9804.11,5927.68,8833.83,25505.1,2473.38,6547.43,26.4914
320017,1304.36,109992,-3939.64,5574.12,6619.04,6036.59,8049.46,37.1281,8529.27,26.5087
623433,2072.71,222994,5047.53,19235.6,16043.7,13352.5,39872.8,5715.95,13253.3,26.5115
500050,1812.34,131467,828.999,12715.1,5750.88,6737.13,31317.5,2007.75,3689.58,26.5135
1.14967e+06,4260.14,433889,19029.2,38835.4,47104.5,38040.6,114190,21187.6,40297,26.5296
382642,1480.11,59466.9,-560.393,2358.72,1757.16,2935.63,7702.94,411.896,1280.09,26.5393
648282,2189.22,166496,8006.13,9971.05,19531,10198,26260.9,5444.9,22619.8,26.5605
401341,1613.22,137212,2568.02,14063.5,3722.61,11143,18285.2,4782.54,7748.99,26.5605
548872,1848.25,253900,5285.94,7796.28,7877.08,7821.24,12667.8,732.174,7056.1,26.5696
1.27208e+06,3514.42,572377,13624.9,22293.7,18791.1,33511.6,69702.7,48595.2,34348.2,26.5855
1.15048e+06,3681.54,508972,13956.9,36573,17519.8,24567.6,74178.3,14618.4,28274.1,26.5876
1.97045e+06,5009.2,648562,8772.96,47679.8,22215.8,43617.9,113552,6313.65,32649.5,26.5914
345851,1369.79,104330,219.837,5138.02,1670.51,2926.51,12787.6,1113.25,1539.67,26.5985
634034,2522.89,401783,11429.8,39626.8,25592.2,29024.9,91060.3,8371.52,28644.8,26.5988
353330,1353.22,84534.8,-4655.69,5505.92,5861.67,6784.61,7958.01,-1801.54,8058.93,26.6037
391188,1463.8,123046,-4.56204,7954.46,11938.4,6734.3,18308.9,6329.77,5181.9,26.606
378362,1395,128961,1632.59,4404.75,2774.73,4726.33,3620.86,2583.46,2624.44,26.6083
1.59892e+06,4393.77,668037,28003.5,48454.2,34146.3,44156.7,124098,7628.08,44810.5,26.6103
744930,2595.01,192121,12962.3,32506.9,21230.7,22044.2,60001.1,8165.83,23420.1,26.6105
720743,2144.67,153074,5800.99,15235,15192.7,15284,46966,1189.5,11857.5,26.6237
1.06775e+06,3307.82,858673,-2196.06,51896.3,21838,86794.4,45235,1757.17,25156.4,26.6339
377715,1342.87,101589,747.084,5228.7,5091.69,6755.64,10512.2,5237.75,8771.33,26.6446
3.25874e+06,7980.37,1.254e+06,30466.9,99092.8,46353.5,73051.4,225869,57721.9,84269.5,26.6555
1.7363e+06,5665.07,494076,16460.2,51889.9,35528,34019.6,114487,36919.1,47613.9,26.8034
729251,2179,206507,1617.15,7746.54,4160.64,7287.09,8586.92,3847.23,9682.36,26.8459
662000,2229.36,350692,-8154.7,19103.9,10552.4,7103.31,26603.5,-2619.16,9274.58,26.8745
793573,2429.5,228564,16517.5,27893.1,21820.9,26561.9,64890.8,10444.2,23555.2,26.88
614078,2299.85,229108,2348.79,23115.1,11402.2,17680.9,60108.8,20578,16221.9,26.9276
542195,1705.56,213232,-1819.29,14664.2,12493.9,12626.2,21368.5,1379.83,9638.58,26.9345
671032,2523.94,181706,11676.4,19715,8442.97,19315.5,63126.2,12015.7,30636.8,26.9742
837640,2584.99,303384,7474.24,25271.3,10391.7,13742,39999.2,10975.7,17842.6,26.9757
726035,2267.36,151274,4588.62,19250.7,8287.8,13480.1,49331.3,8093.14,12568.4,26.983
874122,2929.38,290707,16642.3,32137.3,15027.5,29256.4,89594,9251.5,23309.3,26.9912
349472,1420.26,110265,-2685.62,13697.1,13057.3,9734.98,35647.7,4707.36,8505.55,26.9912
550475,1873.11,67385.8,4432.84,2690.08,1657.69,8485.51,4351.63,-209.353,1572.35,27.0129
796446,2895.34,419293,25470.5,29536.8,19501.2,21585.7,98976.1,15011.1,17361,27.019
912014,2770.11,470202,22371,45957.9,33193.1,33556.1,114637,27079.1,24864.1,27.019
993666,3100.21,255420,18831.2,38513.2,15585.2,17593.3,116354,33617.6,29629,27.024
372752,1442.98,81364.2,3408.58,10017,4430.45,5928.76,31797.2,5495.3,6361.9,27.034
548941,2120.93,141875,2157.08,17750.3,13535.5,11941.1,42730.5,8342.82,15859,27.034
534730,1824.58,156146,6766.18,20623.7,8398.88,12796.5,39324.4,7442.82,18024.6,27.034
2.87692e+06,7938.9,1.0521e+06,34808.7,77406.2,28212.6,42864.4,217607,19310.6,43360,27.0562
413181,1602.2,101884,4315.52,6481.54,11600,6339.56,11369.6,2144.65,9364.71,27.0613
535906,1809.92,152660,38935.5,6151.49,874.146,6058.59,3498.13,4021.21,4415.71,27.074
305668,1224.32,105422,-3424.58,8272.62,7067.33,4588.46,10198.8,-1187.39,3475.13,27.079
706404,2211.56,345728,-5442.48,14157.6,7171.68,17023.5,12339.9,-1692.73,9805.2,27.079
746422,2122.21,276934,2589.5,12069.6,5391.14,18981.6,19065,1411.87,6870.18,27.0819
850412,2867.26,313002,203310,14797.4,25149.8,14049.7,70427.9,3395.61,15421.6,27.0878
537280,1678.63,134530,7291.86,14659.5,8046.9,16843.4,32580.8,5047.5,9085.25,27.1084
886715,3012.28,308806,46113.3,32475.9,19367.9,18616.3,92043.7,5236.84,20537.7,27.1084
665080,1944.77,282340,10212.6,29761.5,17564.3,14890.7,47185.1,6370.11,20108.1,27.1124
580540,1916.07,257885,7284.4,20100.1,16602.3,14825.6,47952.9,2129.79,15690,27.1124
469934,1753.49,122278,2493.3,9705.48,6185.2,9900.51,30108.4,7374.97,10629.9,27.1568
1.33374e+06,3648.78,658424,14206.3,55190.8,34834.8,36470.5,100448,7431.15,42208.7,27.1614
779146,2449.42,200129,11046.8,16225.8,28552.3,17492.2,51436.5,5636.31,25422.4,27.1775
619998,2196.2,150992,5918.34,19025.1,24167.5,13211.9,52034.1,30104.5,13266.1,27.1848
597991,1821.67,207291,4096.81,17310.5,7152.65,13037.6,28271.6,1143.89,7720.29,27.1975
1.02769e+06,2958.19,328187,52947.4,40216,107822,43677.4,109611,177604,53318.1,27.2011
481746,1910.27,126987,6833.16,9995.38,8208.51,9478.3,32398.9,5116.58,12113.7,27.2018
1.06803e+06,2960.27,452784,-2558.39,27258,17383.5,25364.1,71546.2,1382.54,23476.8,27.2106
380724,1472.82,78396.3,5057.87,7804.75,9418.46,9094.38,16142.3,-2860.18,13054,27.2171
532835,1963.41,221156,9723.99,18359,11613,14575.9,49215.4,6386.82,20367,27.2326
1.98841e+06,5260.78,749293,246463,62020,29845.1,47488.4,150547,33145.9,50168.5,27.2536
959222,3276.59,514561,20829.9,49003,27770.7,31402.3,107333,13160.1,26522.1,27.2551
1.7396e+06,4504.63,536774,16541,51686.5,25462.6,73593.8,140690,11756.1,51146.6,27.2829
502246,1818.65,167627,5746.72,20907.9,16760.8,13243.9,52340.4,5342.17,14082.8,27.2857
936982,3361.65,335752,16499.1,38227.4,24007.6,25064.1,91623.4,11504.6,20242.1,27.309
936051,2929.95,416473,2881.07,20537.4,10096.1,13307.9,36680.5,3017.49,14817.2,27.3126
401973,1576.27,107143,3381.26,9041.81,1835.52,3660.64,27875.1,1003.19,3835.65,27.3127
1.5794e+06,4617.07,642423,34078.6,56036.7,20196.9,39853.3,154047,14278.3,52752.8,27.3151
522132,1750.88,189839,4785.8,14079.4,12449.3,13272,42594.2,264.33,8423.16,27.3314
506067,1888.14,186949,665.931,7463.82,6865.71,11290.7,14982.6,289.798,7119.45,27.3647
574262,1982.35,218527,4984.88,9507.86,5320.79,9117.9,44819.3,4109.14,10761.1,27.3659
441382,1808.07,129456,-2285.51,6733.53,4107.13,5346.71,5700.09,-870.632,3188.82,27.3699
887617,3253.11,212981,40328.4,16023.2,8730.88,16397.1,51267.3,6735.97,12438.1,27.3897
377990,1533.48,86610.6,5610.86,8949.54,4750.77,4417.85,25116.9,1534.33,11243.4,27.3981
553214,2257.15,123044,9096.23,10316,24204.4,21092.3,47104.3,14091.2,23377.3,27.3997
662195,2459.62,215710,12860.3,28584.8,11297.7,18059.2,60032.2,12880.7,17380,27.4125
633909,1933.43,182895,-1543.98,18482.8,13676.1,9278.11,31884.4,11054.4,13996.8,27.4138
1.25088e+06,3312.89,557588,10402.7,34795.4,19315.8,28701.6,140736,7805.61,37312.1,27.4264
518360,1666.92,116443,8142.54,12704.7,5049.25,9296.08,34920.2,6235.16,9716.6,27.4476
419194,1551.13,120898,-399.34,8568.65,11554.9,7719.24,13837.8,-1081.69,8454.79,27.477
1.12661e+06,4221.6,390420,47049.3,31186.3,13192.2,32750.1,131138,23185.4,20908.6,27.4839
479637,1808.72,151918,5311.34,11654.6,11177.7,13924.8,25978.9,1707.19,11360.3,27.4872
537841,1737.11,290731,968.233,22617.8,43540.8,20549.9,29775.9,8279.05,37741,27.501
369306,1481.43,129591,4330.34,8904.38,14839.5,10602.2,13977.3,-1209.2,16302.8,27.5086
542046,1836.47,135270,12451.9,14265.5,19248,11951.3,47707.7,2146.71,12824,27.5215
621744,1920.44,236568,-3395.18,7759.79,8483.11,7839.98,17295.9,1784.33,6940.6,27.5312
606515,1924.49,170098,6892.21,10750.4,1656.72,17094,36176.5,1520.79,14050.2,27.5315
551153,2112.58,150486,33238.2,9898.05,2596.93,18075.6,44695.1,8267.42,9019.42,27.5386
265315,1089.97,63223.8,-636.329,4950.21,2602.22,2514.61,13628.3,2001.81,1330.99,27.5446
1.25782e+06,3588.48,352775,16016.9,43302.8,22733.4,23098.9,95117.7,7925.52,26726.2,27.5626
1.35594e+06,4345.74,680728,7754.93,46965,22577.9,43675.3,134985,1963.29,34216.7,27.5638
289140,1185.23,61312.9,-123.167,5482.75,4509.66,3928.99,12878.3,748.581,4925.26,27.5701
973781,2894.25,331630,4733.76,15810.6,7469.28,12962.1,40216.7,5161.79,15436.3,27.5778
660038,2182.28,106504,4434.02,10401,4299.64,5517.63,34232.9,466.43,6071.32,27.5805
564919,1723.71,150221,5759.16,14162.1,6666.69,10015.1,36534.3,3944.08,11456.4,27.5873
620595,2026.38,209792,24253,23896.4,41472.2,20381.3,53900.7,11738,22769.6,27.592
373290,1378.84,128486,7387.79,7793.06,6067.72,6211.02,19059.7,4117.87,6421.09,27.5973
274823,1123.12,85484.1,-3472.82,5124.54,6569.84,4403.89,9467.04,713.916,9067.9,27.5998
370668,1373.28,91672.4,-405.281,8505.8,3754.49,7669.8,10864,43419,17164,27.6019
863408,2466,388840,28103.5,13917.8,15410,26941.8,16196.1,-300.415,41926.4,27.6024
781448,2940.28,448577,10008.6,35917.2,21529.4,21623.9,98926.4,14686.3,15618.6,27.614
520059,1757.37,191909,-1056.76,5285.47,4144.21,10699.8,3841.4,412.246,4969.41,27.6229
401746,1547.13,189560,12948,22768.2,20840.2,20002,54119.7,20004,22031.7,27.6273
445117,1569.08,149556,1836.21,10671.3,3123.35,8256.71,12417.2,333.236,5001.49,27.6296
421813,1494.18,235674,498.07,3444.37,1220.18,4623.3,2747.66,-416.807,1495.72,27.643
457625,1756.35,174801,15277.1,13576.8,7616.18,11837.4,43765.8,3818.24,9931.31,27.6456
845902,2581.86,483006,18344.9,37574.3,15961.6,21003.5,79123.9,11175.8,18697.9,27.6457
368436,1369.61,146260,22963.9,9694.12,5461,8395.88,23608.7,2644.06,5806.7,27.6457
1.48835e+06,4347.82,2.60255e+06,-108155,128447,120938,74032.9,214748,-4722.59,86091.9,27.6461
423018,1620.03,140832,6639.2,13668.9,9938.42,8981.38,24357.6,-330.238,7876.28,27.6481
339922,1383.29,151914,2731.13,6070.89,5936.83,17017,13642.6,2223.03,6803.31,27.6579
337640,1381.87,112724,4457.89,9041.66,2566.85,4938.34,23504.9,607.732,3488.37,27.6635
981541,3733.53,447788,15921.8,37530.4,15330.7,24741.4,90380.1,15395.3,23566.3,27.669
