"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
601283,2102.79,132062,37239.9,17413.2,5463.93,7423.32,30326.3,2605.34,7400,26.0302
1.27374e+06,4061.34,507124,135522,39615.3,23496.8,45288,97526.9,18305.9,30364.3,26.0303
674456,2018.95,343802,439.87,10903.7,10174.3,12137.8,9583.11,-2389.58,9135.4,26.0354
348555,1334.78,92563.1,2103.91,2405.37,940.064,3683.75,3269.62,485.813,4228.92,26.0414
841104,3074.98,403774,756914,27037.9,40077,27583.9,83409.7,17718.8,15668.6,26.0439
355276,1389.36,189802,10602.5,9026.31,5115.46,6860.01,6195.48,2421.23,2534.39,26.0568
457638,1640.05,92222.1,6763.51,6545.85,8228.05,7869.67,15004.5,1173.42,8342.78,26.0667
785766,2326.2,421874,-2278.85,14071.1,17890.6,30624.9,18262.3,-1993.03,7401.61,26.0718
658324,1899.11,203534,134621,27979,14139.5,12940.7,42488.3,2150.1,14371.2,26.0858
867401,3518.86,224277,45212.4,18527.4,3952.99,16289.9,36919.3,5741.91,12711.9,26.0865
525892,2144.58,91460.1,59860.6,10104.7,896.606,7762.96,21886.3,2353.24,3381.94,26.0888
1.22171e+06,4474.24,490450,32883.6,41706.9,26217.9,26466.3,81500.8,10910.4,23629,26.1094
642112,2524.43,198280,33917.3,19907.3,7241.11,12088.5,39070.2,6440.7,7830.73,26.1134
665626,2053.11,146933,17702.4,7798.07,10720,7214.11,19112.2,2074.82,15081.2,26.117
903891,3335.77,340417,25408.9,29667.4,37982.7,28368.3,78276,10033.4,26876.8,26.1358
1.22023e+06,3288.19,1.2797e+06,142945,60378.3,36172.2,44130.9,145988,11356,47735.4,26.1418
749079,2259.56,420008,148452,21275.4,8521.22,26043.9,18449.6,2914.9,11665.7,26.146
316029,1281.7,122051,-996.52,9810.75,4021.94,5244.13,6296.63,-726.924,4440.02,26.1524
362805,1438.09,97065.6,6743.65,6042.2,7747.82,7186.6,12522.6,3560.82,6023.08,26.1528
341633,1302.66,194073,9354.01,12338.4,6010.19,12291,14930.9,8331.55,3215.1,26.1537
506114,1915,99072.1,18732.9,9905.59,8740.44,6343.53,32944.2,2194.6,8244.21,26.1568
413452,1537.89,201652,10902.7,16008,9125.72,12294.3,32920.2,6397.24,8290.79,26.1597
380780,1480.87,84700.9,-3805.21,5405.35,5506.35,6183.1,5858.59,-461.304,5269.09,26.1601
392922,1503.47,72249.8,34148,4913.79,3609.53,7938.51,17069.8,556.962,5376.1,26.1623
572362,2296.91,135357,56824.4,13717.2,4708.07,7780.08,17959.2,-73.5416,5547.84,26.1631
819773,2503.54,246305,11401.7,22209.7,34244.6,15599.4,55313.2,7976.46,18430.6,26.1653
677694,1936.31,219350,7886.6,13167.9,10989.9,17055.7,35364.1,901.135,9817.88,26.1727
609731,1920.84,164128,955570,4997.12,1175.2,5328.81,11981.3,-1861.57,-898.417,26.1773
649718,2274.97,136222,26268.1,15752.8,10404.7,13046.1,23443.1,10932.2,9935.5,26.1834
407077,1469.88,116842,12193.2,7975.68,3600.46,5386.14,14216.8,738.673,7726.65,26.1926
386571,1540.84,123487,81506.2,8076.97,2994.42,5030.75,12675.5,5951.34,5339.55,26.1927
387742,1365.44,71208.1,8515.12,3303.4,9337.19,10685.1,6028.93,-2855.65,5548.49,26.2157
399444,1531.58,149008,1735.31,6610.63,9931.25,4528.63,9110.5,-3546.1,6379.79,26.2161
424601,1437.61,145568,19286.4,7228.91,35090.7,5886.11,16315.5,-3229.06,13009.5,26.217
761694,2343.11,475402,90003.4,25730.1,17091.3,17116.4,59160.7,-3615.87,15463.5,26.2275
487124,1657.98,142686,6273.04,3569.94,2534.59,8397.42,1525.06,-779.881,3231.84,26.2301
431275,1626.16,100178,259.88,7651.26,6202.61,5192.53,7201.5,1834.71,4874.81,26.2339
368783,1411.48,150831,-2968.21,11013.5,10106.7,4875.17,15827.5,5215.54,4173.19,26.2421
635039,2330.48,127742,42524.7,18769.8,20755.7,13323.7,18712.9,-1004.2,12262.6,26.2523
559950,1792.78,334968,-11054.3,10362.3,24477,14849.4,26928.3,-3352.39,16538.5,26.2592
1.67494e+06,5162.22,825760,85968.1,73085.3,70410.2,49323.3,196425,23444.8,52569.4,26.2612
556163,2001.71,235125,38830.5,19454.4,7493.5,9092.68,55736.2,3003.82,8964.82,26.2637
458386,1563.83,81986.6,6370.25,4250.57,2719.55,6901.46,25324.4,-264.4,10818.5,26.2643
611074,2362.14,200013,20008.2,22343.8,16708.5,12723,45952.8,5956.5,12613.9,26.2747
912083,2578.15,444648,22686.7,16990.9,16116.1,25727.6,30696.9,3641.86,13238.2,26.2906
1.02165e+06,2979.26,562734,-21769.4,30585.2,37264.5,28206.8,57572,-1507.2,24823.4,26.3112
2.36427e+06,5826.34,974087,-4345.12,80478.1,52874.2,56293.9,89825.2,17515.1,66676.5,26.3136
426079,1672.03,174960,-9768.51,13803.9,7153.84,18502.5,3230.28,-5438.04,8299.1,26.3314
837395,2556.02,312707,25988.3,19613.5,15493.5,28002.2,52190.9,-4514.1,24198.5,26.3318
686936,2538.77,159335,10190.8,14613.5,19746.3,15192.9,30870.3,7729.56,13786.6,26.3593
657664,1925.41,196650,3774.44,12488.4,2825.27,15451.7,22611.9,655.347,5107.07,26.376
368947,1443.71,80215.5,1.20762e+06,6895.37,3390.34,8480.03,20233.2,-860.62,7197.85,26.3901
592240,1868.08,162587,11259.5,11096.1,12886.5,9940.27,27157,27295.5,9883.12,26.3918
451671,1779.32,105970,906.191,8036.5,3319.98,12150.1,16679.8,-318.682,6152.55,26.4183
571587,2109.84,191490,3653.21,10135.1,6860.89,6046.86,13337.4,8907.01,8165.36,26.4271
844099,2731.64,270035,1451.13,22631.6,25232.8,19983.4,31156.1,2100.22,18305.2,26.4296
1.51569e+06,4235.8,504392,532477,50496,18520.9,28897.4,103499,20654.2,21777.1,26.444
766208,2444.59,528181,243800,19279.4,11743.5,24114.6,53972.7,4692.23,13786.2,26.4442
701907,2451.61,219324,3.3444e+06,6911.04,-28696.3,9899.69,50246.8,56322.7,-15187.1,26.4442
452598,1734.51,93474.1,16148.6,7464.2,13283.3,8176.36,20548.8,9058.3,10220,26.4569
663637,2160.14,206686,4676.09,6868.14,4047.39,10623.8,18249.6,1307.61,4218.24,26.4691
517865,1784.11,254042,-12637.8,14203.8,16089.5,8751.97,13789,-985.202,10913.3,26.4793
390306,1470.86,132554,-3177.89,13050.7,11556.6,6555.87,15219.3,-553.294,5198.53,26.4844
284468,1160.16,107390,505.259,3133.13,808.647,2079.88,2958.38,117.456,61.6321,26.4947
582524,2005.35,162388,18787.5,8644.14,5722.96,7125.77,11265.3,-1770.87,6386.83,26.5273
740414,2034.58,266618,34227.9,14522.4,22900.8,35064.1,35279.3,2112.25,16783.1,26.5291
1.36566e+06,4460.55,445893,19378.5,46195.3,32559.2,31382.1,93042.2,28201.6,23659.5,26.5351
535536,1682.17,124447,28738.4,14370.8,12424.2,10979.4,39915.3,41477.2,10772.9,26.5374
662470,2153.44,271890,5587.47,14557.7,4364.94,12995.9,20945.9,663.808,7735.3,26.54
524427,1930.48,152374,19385.4,12874.5,9929.93,10793.7,36493.4,22041.9,16746.9,26.5522
532650,1876.46,168983,194205,13252.1,6090.86,10078.7,27543.2,11114,12750,26.5559
681021,2174.37,205691,257012,23771,16863.1,20248.2,39106.8,2087.79,13772.5,26.5568
424046,1551.24,104339,3921.27,4860.45,5475.54,3731.09,13587,724.343,7088.93,26.5671
1.98133e+06,4880.4,1.06472e+06,385002,74829,44585.5,40096,186699,19445.1,37592,26.5701
412867,1544.64,149727,-45.3239,8428.66,4535.98,6414.8,17384.6,1375.01,4197.02,26.5701
773042,2754.33,331020,5679.52,11860.3,9254.84,15096.7,64914.3,2257.29,21287.1,26.5783
285063,1166.49,99662.6,841.37,4609.04,7602.17,3885.5,14801.8,10861.9,2082.97,26.6307
982678,2694.69,340466,17808.3,30803.7,26684.6,22981.9,68152.5,96604,32612.7,26.6308
299164,1219.48,89816.3,1267.29,6121.24,8532.55,5953.56,7921.73,3665.96,4769.46,26.6322
808756,3131.86,204812,13171.3,14019.4,19971.3,11707,45762.9,4629.91,9976.9,26.6397
503019,1856.21,179231,11139.2,10557,9336.37,20291.5,13951.6,17933.3,8382.42,26.6398
376981,1536.24,120665,24829.5,11700,3681.67,13303.5,21052.4,-118.924,3749.86,26.663
530085,1932.79,308414,2011.34,26298.9,24733.5,16536.3,31764.6,1040.21,18112.3,26.6798
320710,1299.74,74490.6,-71.2631,4911.56,7571.24,5173.97,11574.4,817.304,6871.71,26.6803
442156,1706.86,180954,1117.53,8290.02,5228.39,10075.7,18063.8,-722.161,9766.99,26.6921
1.45137e+06,3484.49,633036,27928.8,27856.1,27327,28185.1,79795.9,-3295.53,27346.6,26.7087
409909,1545.82,83301.6,305.701,4739.7,2594.14,8217.78,7117.38,-240.918,5274.45,26.7238
583565,2233.07,120280,14511.9,10327.9,16247.8,11652.5,61192,1610.23,21989,26.7351
646618,2065.92,169282,31967.7,6890.16,3304.23,13530.5,39708,-1456.67,4056.63,26.7544
808629,2788.9,144280,6484.37,12355.9,8671.45,13672.4,21890,5142.05,11511,26.7698
743090,1843.18,418283,4615.99,11150.7,8921.04,21671.5,11678.4,1163.93,5678.8,26.7715
318729,1309.7,84718.8,5743.21,6986.57,2171.17,6362.67,7737.53,191.334,3955.77,26.773
539759,1809.56,218418,97310,8081.77,6589.27,5453.84,4897.33,-995.189,5740.74,26.8056
1.83207e+06,4887.26,829794,113853,60934.8,45335.6,35372.7,128448,15594.3,48188.5,26.8113
789633,2322.18,248463,19186.1,19589.8,4069.87,26693,23804.7,1803.91,23366,26.8251
695758,2293.51,240016,50512.8,22927.3,15667.5,21587.9,51381.2,14843.6,14176.4,26.8338
1.05247e+06,2914.67,381580,-2313.91,20868.3,11147.2,32406.7,28798.5,-2512.43,17334.7,26.8492
548468,2031.36,151956,59846.1,17784.8,2959.89,7781.78,40174.9,4885.27,8215.45,26.8493
846529,2543.74,400479,3092.78,38056.1,16855.6,34669.1,32475.3,-4207.46,23177.1,26.8498
863912,2975.48,428720,15161.4,15974,10780.4,24278.2,37686.2,21734.5,17078.7,26.8511
422920,1543.24,106719,1306.76,8225.07,12347.6,9769.24,20430.8,6756.47,13707.7,26.8606
344168,1363.25,123592,-6094.02,6992.14,4858.2,4561.49,3003.93,-1352.11,2593.42,26.8769
1.48434e+06,5101.5,460831,748641,45796.9,43538,31140.7,100985,19811.6,32563.8,26.881
1.01912e+06,2803.04,546043,59099.6,35887.8,19794.9,29074.1,61169.6,4675.39,26225.3,26.8856
592206,2052.15,318055,43599.2,9182.82,2619.1,7114.9,9835.03,2108.44,2412.35,26.9067
555361,1752.57,178702,12551.7,10458.3,3148.83,10821.2,18694.3,2511.09,6314.5,26.9146
318554,1254.38,44904.1,-1089.26,1369.23,1345.65,3580.26,1714.1,-343.483,787.346,26.9373
399954,1597.12,144076,51293.7,13130.4,8443.03,7465.7,26679.7,1760.81,6220.71,26.9551
801446,2783.4,307644,18428.4,25831.9,18604.5,16934.6,49511.6,8063.63,20953.9,26.9558
374067,1486.83,139230,105905,13117.7,10355.5,6055.83,26882,3598.4,4453.86,26.9607
1.16529e+06,3035.29,455052,398490,30320.1,62693.7,31839.1,71896.5,99740.9,26244.1,26.9621
303006,1226.86,92133.8,-3551.1,8022.18,10512.5,6306.37,11673.6,3593.07,7582.33,26.9621
1.22853e+06,3801.18,389216,193863,39418.7,18471.6,23589.8,81212.4,3561.36,19160.9,26.9708
983321,3887.36,254659,5760.99,27605.2,28175.9,20119.8,46820.5,1562.93,18017.3,26.9745
771820,2209.98,496690,-2843.38,17476.2,13736.7,6711.09,8662.84,-4388.54,10179.3,26.984
839781,1999.14,664475,-16013.7,17111.9,20222.9,11530.2,15438.6,-345.538,14699.2,27.0101
629461,2202.96,187656,47100.5,13785.1,4889.23,10667.7,35398.2,1992.08,9666.52,27.0222
703685,2599.54,246328,29341.7,29435.6,22441.3,22187.2,70608,10035.7,21313.1,27.0349
858466,2498.77,270010,9229.89,12983.8,7692.61,9311.65,11676.4,-2015.4,10979.8,27.0356
338578,1381.29,145180,3244.38,15529.5,10283.7,7566.19,36209.5,1190.25,6851.74,27.0429
472332,1928.25,105554,7155.01,9690.1,5529.82,10194.2,12190.7,2217.76,4412.9,27.0519
439196,1605.37,191171,1432.57,9245.76,6835.53,10593.8,18292.8,6279.78,3971.43,27.0678
515276,1621.72,174270,58408.8,8244.31,9248.23,6681.72,12884.6,8254.49,7253.15,27.07
404875,1501.93,141368,100974,15121.7,13418.8,11007.6,26966.4,615.233,8461.11,27.0938
633836,2222.28,206139,8070.83,18418.8,20423.1,20940.1,48054.4,11602.2,12902.5,27.0938
391734,1493.92,114129,4439.55,7447.24,10036.6,11012.2,28832.1,8345.64,4808.83,27.1076
451582,1505.39,165214,7251.06,8705.31,5295.13,5722.03,12930.3,-548.149,3272.13,27.1104
629899,1845.1,194379,1054.82,15245.5,13291.9,12275.9,27016.2,-900.451,17587.6,27.1118
469392,1674.62,212696,2955.81,3973.7,7059,9126.83,4279.64,-2327.77,4424.69,27.1372
368448,1450.71,191804,-10773.7,8963.25,13084,9033.45,13017.8,4355.93,7612.85,27.1458
320334,1311.46,120237,680.799,3490.05,3113.76,5232.52,19719.2,7110.17,10221.9,27.1727
2.0632e+06,4560.43,1.14375e+06,138765,79156.8,59274.8,48288.1,56077.3,10409.2,64618.7,27.1959
654746,2174.33,203904,-3662.83,15190.5,8878.93,11550.5,18546.8,-673.64,10326.9,27.1992
1.0121e+06,3255.22,302948,27054.2,31137.6,19324.5,21780.7,79377.5,25449.9,27074.6,27.213
2.54082e+06,6087.51,1.17698e+06,205839,82543.5,128115,66012.4,251773,16361.4,101567,27.2132
802349,2731.76,257357,72590.8,29710.5,21610.3,25010.7,52830.3,32459.9,16654.4,27.2206
574954,2026.55,169371,5104.95,9045.39,4908.16,10187.1,32375.6,10497.7,8243.4,27.2248
790274,2179.22,238134,72065.7,24350.6,22110.7,15710,66546,5658.82,16820.4,27.2463
527608,1892.87,110912,3714.82,5587.54,8191.21,7310.51,14838.9,5052.89,5751.68,27.2578
680440,2618.02,154995,12604.7,19044.6,12205.3,10670.5,45703.9,13507.5,10975.5,27.259
923422,3092.16,264832,339946,22222.2,19653.1,15753.3,49657.3,9569.42,18785.4,27.2591
330577,1348.9,81035.2,-1026.07,4118.84,2001.96,5142.7,9144.09,-927.551,2476.24,27.261
1.16185e+06,4687.85,344841,58696,39988.3,19975.3,25182,80315.2,17477.6,39066.5,27.2639
457429,1514.08,206255,21509,15125.4,13121.2,11853.3,18005.3,6033.01,7749.23,27.2773
1.32948e+06,2878.45,1.05212e+06,34102.9,57428.3,30646.4,47230,62036.2,-6299.18,31285.6,27.2846
392600,1602.34,76627.4,9469.06,3869.25,23241.2,8775.4,33408,-1126.58,6790.91,27.285
772134,2311.02,232600,-1561.09,13326.8,5388.95,7366.94,20457.2,2803.3,9003.82,27.2874
606270,2464.83,226086,21247.2,14026.8,10404.9,11685.6,17521,2579.12,15993.8,27.2896
2.03124e+06,4310.82,1.66081e+06,561007,119627,69816.8,82694.8,248705,46544.6,75811.9,27.2903
958800,2660.39,237439,199787,22505.4,23498.3,19350.5,45572.7,11842.7,15896.2,27.2936
855170,3280.83,258172,20840.7,15558.9,11164.7,14167.5,41226.7,22797.7,19013.5,27.2953
363663,1417.7,113593,36416.4,10079.2,6168.78,5789.6,9577.34,2044.59,5274.89,27.3002
860069,2904.57,294822,410323,27168.1,13534,19487.5,53021.6,14763.4,18389.8,27.3005
798372,2690.6,215038,68354,22811.4,12889.6,18312,48906.7,-1172.02,13209.3,27.3008
424357,1577.76,88344,-2826.09,7887.9,10260.7,7247.83,15932.6,-1573.14,7770.51,27.3029
1.22421e+06,3096.32,405407,51479.5,31764.5,32807.7,37381.9,75193,10519.5,48619.6,27.3079
1.19834e+06,3715.95,421936,72337.9,25952.5,12174.3,18074.1,74742.1,3484.93,15690.1,27.3178
366112,1412.79,73355,44091.6,8007.21,3145.22,4171.42,27238.2,934.112,4672.87,27.3179
824355,2212.15,426410,6836.95,14326.4,7038.39,30268.3,24536.6,12437.4,9674.27,27.3217
402134,1579.37,170647,4069.61,12659.2,13315.4,11200.5,26404.9,3134.34,5709.47,27.3219
1.59424e+06,4464.67,1.49726e+06,77073.1,144958,56082.6,86379.9,234168,62040.1,64226.8,27.3224
530822,1877.82,131202,16495.9,10804.7,9695.06,6767.48,22217.8,1791.31,6939.38,27.3315
951812,3070.05,295872,23104.8,19887.6,14950.6,23998,56025.4,6142.57,21319.2,27.3372
318892,1269.77,133251,17929.6,12026,8092.09,6278.82,11843.3,-1613.18,7825.66,27.3544
600947,2121.02,166016,-976.062,19850.4,13350.6,14973.9,46310.2,18589.1,17644.6,27.3544
398042,1511.67,175880,-6009.24,11677.5,12488.5,8584.55,21625,4894.36,10558.5,27.3601
932910,3651.2,305392,38569.9,25773.9,18911.4,16842.2,66327.9,12918.6,21094.9,27.3684
425467,1583.92,121306,24278.2,14147.9,6792.81,11434.1,18392.3,1081.91,7217.21,27.3959
332534,1328.68,74177.2,-1792.58,7027.14,4909.53,7062.84,19741.7,3919.43,5438.86,27.4004
693775,2319.53,236807,5215.44,20754.3,17294.1,16625.4,34139.2,-177.51,12345.9,27.4056
965082,2575.91,440476,519307,16547.3,12024.5,18924.8,37724.4,-5831.23,9583.25,27.4093
836560,2406.5,438933,1042.66,13413.1,11561.4,22282.1,25167.1,1268.3,16608.6,27.4138
315323,1262.23,71902.5,250079,7748.75,8115.49,5991.78,10648.9,17318.3,1731.96,27.4156
556065,2161.57,100072,10717.3,9917.31,5849.9,6013.78,31996.8,3811.09,9395.88,27.4172
291592,1197.89,78994.1,-327.548,5680.9,6668.13,9238.75,10926.5,2781.22,1853.76,27.4181
365236,1360.76,119156,41671.1,12278.2,4722.5,5158.93,25661.7,4706.13,8110.5,27.4219
580355,2052.53,235802,163153,25792.3,15631.9,15178.3,69663,5814.15,9994.75,27.4272
1.31745e+06,3412.61,382879,25309.2,27930.5,25050.2,29744.8,68412.5,9601.05,25642.6,27.4352
510383,1834.72,153361,18805.3,18861.3,3958.51,9921.82,34759.8,3024,8955.3,27.4403
459928,1709.27,174087,17277.7,15339.2,5137.78,10446.6,39937.4,4752.58,8874.13,27.4537
433970,1552.93,187828,-1644.79,11143.7,10089.1,8210.11,18133.3,-140.31,8577.96,27.4538
856148,2335.21,264415,76456.8,17678.4,17832.8,19878.7,67644.2,8446.22,11999.4,27.4555
563763,2138.82,147680,1774.05,8596.48,18976.6,13006.5,24649.6,-1396.06,9392.64,27.4703
645060,2016.55,331462,-883.759,13862.3,17277.5,18345.7,26225.3,5264.5,15354.9,27.4757
367434,1444.41,110824,6357.78,14123,6203.16,10735,10903.3,1268.06,6166.57,27.4757
464327,1783.46,137576,215.165,6116.7,7930.4,5656.9,20318.1,1933.63,7469.11,27.4919
317368,1268.88,42014.7,-81.7208,3544.72,586.919,3210.64,4930.49,507.327,318.687,27.5164
441525,1704.01,134217,1066.16,7152.09,2560.84,6194.27,9886.58,259.428,3114.72,27.518
496814,1861.38,124090,12565.6,6520.61,16301.8,9926.23,25657.2,9906.89,13342.7,27.5713
548230,1790.37,261500,118809,14508.4,2946.11,15583.7,32667.5,20578.9,5269.06,27.6372
1.07406e+06,3034.27,342626,54291.7,39580.9,10378.1,23869.1,64612.5,8658.38,15710.4,27.6373
497791,1937.69,163196,17122.9,16755,4737.28,9887.98,43602,1094.76,7963.92,27.66
377405,1417.52,163715,-1477.75,13286.5,16942.2,9632.35,18659.8,-3001.2,14532.3,27.6654
574306,1868.09,199954,4456.55,16550.7,9636.38,10647,48692.1,14938.6,7430.13,27.6654
965446,3422.24,395194,58223.2,56174,25434.2,21097.7,102508,10227.2,19610.9,27.6671
356768,1427.61,59902,215.014,1655.87,1323.15,8230.02,3240.88,33.8742,1319.03,27.6915
431772,1714.76,180739,9843.44,12596.7,21535.4,15129,47827.1,1661.35,14010.2,27.7966
661872,2172.35,450626,3326.12,11488.5,9025.76,20321.3,6121.18,-2317.81,10804.5,27.8082
480118,1680.11,116339,54240.3,16715.3,16883,12955.4,36613.3,18611.4,13820.8,27.834
398018,1526.66,112648,24897.2,7974.35,3865.37,6010.81,12495.3,-2398.04,4268.33,27.8604
351251,1360,71177.7,11289,10294.1,5257.75,5000.24,13042.8,-1534.69,5118.44,27.861
422087,1550.72,83546.3,36474.2,6051.84,1730.79,6067.94,13282.1,9421.08,4477.24,27.8908
289848,1191.33,92276.3,-160.742,14021.4,9552.04,5845.18,12113.9,915.682,5654.25,27.8927
1.8354e+06,5270.72,1.00508e+06,393185,108591,42467.3,82873.1,217435,25129.3,46566.9,27.9046
352122,1436.13,86759.2,5568.94,7478.81,5878.84,5634.23,8223.27,1669.61,4573.63,27.9325
405255,1401.89,157224,-21338,24116.3,14689,9596.81,5153.15,-9997.07,10986,27.9342
1.46216e+06,4981.15,734047,29025.1,40094.3,31293.2,43335.2,86114.8,1559.72,28479.8,27.9465
1.62625e+06,4125.91,590636,158614,50166.2,31797,36133.6,114844,17514.2,40645,27.9466
455928,1594.28,129369,458.871,7404.89,6512.52,7322.49,17652.3,1461.18,5138,27.95
569326,1934.99,161720,1.83699e+06,6478.25,329.99,16107,36254.2,12742.3,3004.99,27.9553
2.23445e+06,5808.6,963546,142189,118125,57044,74947,219320,31791.1,54423.8,27.9574
970484,2652.78,317794,24878.5,27941.8,20127,24722.2,31690.4,996.933,34511.7,27.9575
1.19515e+06,4360.75,519408,3566.15,34193.5,18677.1,30791.5,71435.6,33.6085,23958.1,27.9578
408785,1481.4,74542,1953.78,3206.14,1328.3,4798.66,5083.64,340.912,1751.8,27.961
1.02081e+06,3274.46,344620,7525.34,19778.9,21025,18842.2,32554.9,-1487.74,18380.6,27.984
1.95753e+06,4245.69,1.39886e+06,360952,43445.8,60632.6,64550.7,151526,13432.2,50619.3,27.9846
312787,1282.32,154513,-5119.41,5441.66,6183.02,2490.74,3368.85,-1738.92,4329.31,27.9909
542145,2011.38,242880,6078.89,18180.2,10730.4,14304.9,45530.6,21339.7,12462.9,27.9924
823171,2397.89,210239,6410.49,32599.7,12577.3,10785.3,39417,2727.69,11651.2,27.9946
949059,3499.23,276762,97617.3,34386.7,27850.6,19142.6,48432.1,35948.3,28937.4,28.001
398687,1556.42,213731,6771.47,12245.7,3743.16,11730.8,27697.5,10859.5,8460.27,28.0041
649595,2075.74,238105,10498.6,13075.5,5018.89,21172.8,25285.9,6699.04,6850.46,28.0145
432494,1639.79,139386,349498,5678.67,3449.77,6526.08,15737.7,1794.39,3506.42,28.0349
467385,1578.33,67432.3,61816.9,10899.2,718.503,9120.56,29620.3,2852.51,3295.59,28.035
520990,1975.67,109989,5866.22,7421.5,3607.02,5852.03,9430.28,2695.84,2568.6,28.0412
407780,1454.73,125220,32540.6,7888.05,8542.32,5623.82,26722.5,5975.18,7663.12,28.0473
629727,1995.52,231917,12232.4,11924.9,3459.54,10172.3,23941.5,404.275,6482.54,28.0488
1.60401e+06,4003.45,824717,645261,72542.3,10499.5,76322.8,223649,18950.2,28376.7,28.0626
787550,2855.46,139269,59710.1,14442.1,3297.25,30668.6,15936.2,551.451,7467.04,28.0676
565156,1776.96,278088,7232.34,26984.7,19490.3,15459.3,42861.3,7820.07,15439.7,28.0709
650336,2086.34,195624,-11899.7,30180.1,21244.6,12150.7,34617,-5208.63,18890.7,28.0775
3.6407e+06,8371.52,2.73222e+06,194717,181961,114722,134085,372981,54408.6,120234,28.0829
627064,2101.6,187643,115583,18537.4,15631.9,10972.6,39852,14778,11058.9,28.0919
464660,1774.67,141775,3206.16,7929.75,9252.19,12872.6,26281.5,22547.5,6373.49,28.1007
756542,2943.11,270390,80323.2,26606,25542.3,18990.5,47984,10244,15908.5,28.1009
391237,1576.52,86146.6,8154.36,9980.15,11884.2,4530.94,23889,2161.24,9328.26,28.1026
574069,1963.63,191406,12764.1,34788.3,2652.76,10785.6,27572.7,8497.89,15074.3,28.1026
541573,1689.49,176722,-1774.72,10373.6,6767.46,13077.8,14737.2,-1780.33,8655.49,28.1078
1.93347e+06,6038.12,604385,84439.1,48291,38431.4,43660.8,129686,29648,35398.2,28.109
1.55719e+06,3994.86,679985,7346.6,35969.8,16842.5,49963.6,53287,-1495.6,33474.9,28.1143
413856,1570.37,107376,-3477.1,3252.4,3040.98,3033.25,2174.85,-1257.95,2239.12,28.1175
1.2433e+06,4026.56,678742,23307.6,49832.2,54519.6,34278.9,96155,5999.53,54764.6,28.1249
530060,2135.79,143786,6028.25,17282,16370.5,11199.4,37060.7,2883.58,10443.2,28.1331
347193,1415.71,90882.2,111425,11647.3,4387.96,10049,26309.4,12602.2,8274.89,28.1335
502592,1637.52,190510,9373.25,9416.7,19005.2,11340.6,21383.4,8093.12,17348.2,28.145
404302,1538.73,140821,14292.7,10886.5,9870.19,7051.87,25962.7,4438.27,9580.41,28.1744
828420,2631.8,256952,35613.8,24593.7,14473.5,21071.3,51432.2,8802.79,12092.6,28.1746
451009,1637.42,185517,25897.5,23711.2,18929.4,16016.1,49502.2,11634.6,10281.3,28.1746
790372,1986.44,340358,5684.57,12091.5,4220.97,22851.8,37614.1,9909.42,11085.4,28.177
591829,2007.9,143985,17524.1,12135.1,11054,9431.07,19386.5,-465.664,8542.13,28.1944
575985,1919.75,206433,-2209.25,9469.11,5737.82,11972.7,8383.3,-2976.39,5034.61,28.2041
513987,1815.71,182893,8317.69,16259.6,22708.9,9706.69,41933.9,8527.15,10314.7,28.2087
672347,2644.6,214997,70945.1,28214.4,7826.12,14386.3,68745.2,1771.57,12172.5,28.2087
608407,2341.57,141854,52885.6,6456.68,29225.9,12529.8,44001.5,21997.3,30304.7,28.2234
842923,2999.06,269334,10405.7,13064.3,7436.41,13738.9,25764.7,2747.86,9520.72,28.2294
699604,2017.01,360098,76686.8,26790.6,33210.3,14445.5,32662.8,-5689.07,24360.5,28.2411
789507,2506.25,466616,27044.1,30598.1,35263,21311.1,80458.8,7892.39,20908.8,28.2427
607479,1992.96,316642,5722.03,9590.35,6050.89,9455.74,21314.9,9833.27,9614.95,28.2489
613470,2075.93,237246,1.01591e+06,21441.8,16400.6,12301.4,28485.4,18539.9,6527.79,28.2536
708253,2039.74,380005,-1818.03,8899.44,8570.56,17059.6,9109.29,53.1054,3301.62,28.2579
1.8476e+06,5738.72,760410,321610,64463.4,41634.5,35784.3,141335,14109.9,37047.6,28.2811
1.19619e+06,4057.45,428230,25451.9,48491.8,26900.2,34233.1,91303.2,25848.1,42959.5,28.2896
588988,2025.7,126227,107804,17648.1,8492.83,9687.96,42003.1,8595.99,9452.94,28.2901
884141,3437.21,377118,106369,42339.6,62765.4,23832.6,161132,235008,54682.8,28.2923
815149,2623.89,224054,80442.9,33217,9763.86,16382.1,60871.2,3935.08,10867.9,28.2924
549558,2251.35,187069,40495.7,18867.7,12053.1,11741.4,54638.5,8659.55,14073,28.299
1.04912e+06,3462.36,397742,2.9355e+06,40609.3,-5337.2,24813.1,67121.7,28086.5,4064.07,28.3056
696053,2297.91,220505,37620.8,16564.7,8777.8,11968.1,21593.6,-2414.54,9009.93,28.3069
533440,1867.78,226862,-3213.97,12699.8,9931.81,9586.79,17475.3,3773.93,4760.44,28.31
1.51717e+06,4054.82,527187,91226.7,33967.4,37659,40165.4,111724,24507.6,31134.8,28.3101
424645,1709.1,80006.3,18196.7,7166.07,7679.35,7760.05,25851,1656,12731.7,28.3308
1.0464e+06,3142.7,586926,86078.5,44715.9,13485.6,28020.4,53420.2,6451.61,18166.6,28.3308
