"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
515722,2029.71,183852,8561.99,18455.2,14657.1,21344.1,41509.5,7916.63,12696.6,37.9541
1.2731e+06,3706.1,677546,-11692.9,27298,21105.6,39676,64642.5,-1516.99,18273.7,37.9556
473394,1664.59,181543,39646,1499.55,2925.39,7565.55,1638.2,-1665.85,2421.42,37.9821
1.29076e+06,3577.2,644842,49364.8,63828.6,90021.6,67793.5,154426,19658.9,70835.1,38.0279
512778,1775.04,126620,1622.92,3565.66,3245.3,34355.3,13163.3,22.4048,3916.7,38.0421
734180,2337.4,215999,-3120.49,14665.4,11208.5,14634.3,37929.5,2664.31,17664.8,38.0724
372367,1421.29,100168,2289.27,7751.13,2973.62,6052.32,18279.9,9578.71,4483.11,38.0831
333709,1370.07,94297.6,5884.8,13724.6,7321.5,10508.7,28446.8,11065.7,9061.14,38.1004
389068,1503.01,84465.4,1538.5,1915.76,1701.34,7469.63,23704.7,1798.99,4651.78,38.1057
319214,1286.34,88152.5,122324,4282.8,3607.47,3347.54,2577.12,-3045.04,2348.88,38.1071
389504,1425,154641,2070.03,1384.73,5550.04,19826.7,7145.55,-1256.86,5865.4,38.1073
312840,1224.57,73078.3,40925.1,5448.59,4915.91,5107.5,6856.04,-588.96,6290.16,38.1117
410598,1624.37,115920,30010.2,9119.58,4646.63,7392.02,10161.3,2347.86,5771.27,38.1212
464419,1824.6,82153.5,-1015.38,6635.43,10847.8,9902.76,12200.3,3644.99,7097.93,38.1434
569163,2172.18,209328,1969.85,9856.19,10438.5,8792.72,19692.7,-1295.62,9700.2,38.1439
596620,1797.6,259118,-8927.31,6235.12,15869.3,14339.9,15613.4,-4400.87,12437.8,38.1443
540454,1859.28,150090,245572,9639.8,-117.543,15112.4,45539.2,-2008.43,6931.3,38.1588
700191,1890.69,396309,-23093.2,48781.6,26704.8,28124.7,50097.3,-6150.55,18401.9,38.1599
639187,2121.95,174808,33858.6,10651.5,8696.96,11480.1,14604.9,-1974.76,10518.1,38.1921
650666,1964.83,362091,-4879.04,21689.3,27133.6,22427.3,54125,20701.8,27550.3,38.1996
657138,2304.8,218509,19062.2,15036.5,5128.44,9916.35,27659.9,3810.18,6301.49,38.2059
618931,2360.29,188249,11267.4,12296,11509,7941.22,62773.2,3695.71,28325.8,38.2126
774950,2126.52,251377,3496.8,14872.5,6014.43,15165.2,29271.4,3434.42,10435.5,38.2145
668568,2106.04,334124,6076.6,19304.4,6758.58,21415.4,37200.1,3142.44,18350.9,38.2231
589397,2072.2,243738,-5125.18,12153.2,14829.8,7519.78,16679.6,-2972.55,11440.4,38.2319
573868,1811.33,146127,1704.29,14050.8,3256.53,7658.74,8311.97,11669.7,12662.1,38.236
1.32223e+06,4064.6,630708,57261.9,57271.9,26738.6,54053.4,126603,16042.1,37216.1,38.2389
1.56202e+06,3634.32,1.04586e+06,48676.8,74343.5,48889.5,50928.4,123738,2893.86,56893.1,38.2426
641424,2058.94,343758,-3963.61,23107.9,20096.7,12305.4,35405.9,-6230.09,24187.2,38.2792
475201,1621.45,221448,553.591,13814.9,29193.2,20578.1,35003.1,10099.1,22300.5,38.2903
395164,1550.66,75671.5,3970.57,9049.83,27526.5,8523.18,22000.9,22951.7,18737.2,38.3008
551976,1857.63,302190,-2357.8,9294.45,7710.96,11655.9,31026.3,5124.35,6968.28,38.3213
971142,2826.68,430257,982.122,15246.8,9753.55,22613,22112,7380.53,11198.6,38.3967
597664,2219.41,309539,-12058.6,10953.6,13334.7,10445.5,9420.79,-3664.39,8547.61,38.4325
569060,1816.54,140188,-12179.4,8285.36,15853.9,10425.6,15960.1,-3487.47,14253.5,38.4499
679948,1870.11,279066,4073.09,8367.13,6914.33,17649.1,32752,-885.307,12517.6,38.5272
453236,1612,92728.4,38198.5,2744.42,13406.4,12590.7,19952.4,17574.4,15906.3,38.6405
354389,1353.24,97477.8,394.8,8243.12,3055.4,6052.66,10285.5,-675.642,2435.97,38.654
623345,1927.43,169320,1954.39,5157.6,3203.94,7647.46,10109.1,209.655,2644.33,38.6744
652806,1901.4,336918,-17033.2,23513.9,33129.7,22718.1,35249.6,-3283.28,28847.5,38.6978
435844,1652.05,151094,-16078.2,8264.92,12865.5,5355.78,16010.1,-5895.04,8720.63,38.7065
607914,1893.77,214163,4954.06,8834.59,11388.6,14212.4,15726.8,2029.97,8652.23,38.7086
641733,2249.78,356704,1588.16,10364.6,6522.63,14095.9,32973.1,-628.208,8695.52,38.7096
373546,1520.65,78828.4,-5825.46,6067.2,12291.5,11510.5,20056,-1936.83,9006.32,38.7439
544948,2061.76,127957,-710.057,5193.04,3683.46,16087.5,3985.89,-1646.16,5151.96,38.7467
714866,2024.35,189863,-580,11304,8938.22,12445.4,23825.4,4089.67,9989.14,38.7706
5.81461e+06,14124.6,3.68293e+06,223449,344527,135485,211874,773577,108711,161919,38.7962
2.90101e+06,6481.11,1.69905e+06,47482.6,118785,64146,115055,266229,27747.1,70508.3,38.7992
1.0511e+06,3194.38,411104,41938.6,55519.9,20018.5,36131.8,116553,21606.5,26030.9,38.7992
685010,2206.76,454079,41118.9,33058.2,17732.8,31631.6,85367.1,11045.4,27234.1,38.7993
618649,2432.55,232962,31645.7,13822.8,13043.3,21955.3,46343.1,3865.91,24599.8,38.7994
1.15589e+06,3818.08,436941,45616.6,44621.4,26125.1,31905.5,100436,6170.53,30957.3,38.8076
1.20437e+06,4313,471129,62112.2,44433.8,32711.8,30819.8,116338,18612.8,27411.7,38.8111
880762,2583.83,466934,16169.3,12040.6,8967.85,15996.8,27899,-16.6417,9613.89,38.8112
1.1164e+06,3074.62,508282,29241.8,25552.3,18950,30303.8,46415,6505.73,15816.4,38.813
951914,2907.93,272451,24200,24289.5,28364.6,32632.9,71727.5,20451.5,18410,38.813
759496,3048.46,200051,20996.8,21960.3,21924.2,19539.2,60143.9,8346.61,30443.1,38.8132
1.05658e+06,3560.3,392315,56817.5,47075.9,18413.6,38058.4,118710,31633.8,44172.8,38.8136
1.38163e+06,3282.94,1.07993e+06,11854.8,49810.6,30778.2,31023.8,30302.6,-6386.14,25526.4,38.8217
1.04791e+06,3183.46,311124,30861.4,29900.2,19563.5,23654,78495.5,16676.5,24311.7,38.8273
1.5421e+06,3795.42,719313,55167.7,57703,26354,29641.5,100748,7698.06,26148,38.8287
1.40115e+06,3215.96,574847,8361.9,26192.9,22044.9,36691.9,95900.7,15465.7,20486,38.8323
446987,1673.42,302142,18890.7,31335.7,23224.6,26258.1,85267.7,4138.56,14987.4,38.8476
741315,2908.01,420744,229231,54059.8,17626.6,26597.9,91250.6,9604.17,22955.2,38.8476
1.12188e+06,4009.28,575283,753115,41853.2,11439.7,36285.7,83429.5,9665.5,18241.7,38.8527
698751,2259.78,249815,5908.58,10383.3,10085.5,14515,24926.9,479.673,11219.9,38.8539
554477,2183.18,117295,31286.4,11274.1,4618.33,9459.88,34634.6,6125.9,8425.23,38.854
417348,1468.4,106139,-32722.4,11622,24151.7,11574.6,20743.5,-4276.44,10435.2,38.8653
1.65713e+06,4864.96,515761,216306,81554.6,24673.6,46889.8,178232,51104.7,34709.4,38.8697
622804,1850.4,238226,-2693.01,8633.53,7003.89,11874.7,5785.41,-4273.92,5189.35,38.876
2.90195e+06,8499.8,1.11306e+06,418093,132690,91100.7,99656.9,289707,49735,91624.8,38.8838
936678,3293.45,289596,51091.6,34035.1,36896.6,33865.7,87840.5,16991.5,31996.9,38.8951
967040,3092.05,344159,23658,30491.6,19604.4,18260.1,91547.4,16200.5,26141.5,38.9022
511810,1796.96,92771.2,-189.697,6863.24,8074.35,6126.87,20791.9,-485.698,9087.16,38.9183
1.5888e+06,4980.44,346114,22617.3,39925.7,22013.2,36449.1,89915.4,17489.8,40426.1,38.9183
773455,2220.87,378866,38372,19909.8,10465.2,30323,33688,4095.47,13868.7,38.9187
288912,1180.74,41323.8,3445.83,1617.66,7755.97,6140.8,14637.5,-2542.12,13720,38.9221
890568,2830.57,641574,17791.4,59739.8,51617.2,36977.9,131260,12557.3,27898.3,38.9278
973281,3125.59,267746,27154.7,21927.2,13029.8,14236.9,50115.2,7927.09,13623.5,38.9323
507783,1887.34,203561,13967.2,19560.4,14041.8,12780,50432,4327.32,10259.8,38.9329
332193,1345.89,100850,70229.8,25571.6,9194.03,16062.7,28346.4,13609.7,12172.1,38.9502
800695,2467.41,210662,71745.7,32251.8,44779.9,30969.6,97960.2,41683.1,42350.7,38.9502
823274,2796.39,383585,18226.1,24460.2,9613.89,20212.4,66285.7,4835.93,17770.8,38.955
697519,2849.01,412657,609134,28003,21819.6,33306.1,111114,35058.6,55730.2,38.959
346183,1380.41,60722.4,3901.11,8048.93,4860.91,6128.79,13701.5,-33.5633,6357.5,38.9608
688696,2471.49,333957,4115.48,12381.8,10475.3,22670.3,44883,2604.47,14110.3,38.9608
1.56046e+06,3491.14,991819,14580.9,49649.8,34297.4,39488.7,117504,11622.7,45568.8,38.9611
1.40951e+06,4181.15,620761,106942,73674.9,28162.6,52446.1,130849,17703.7,36236.8,38.9664
682475,2145.2,388692,305968,29132,25359.6,28111.3,64217.1,5404.37,31375.2,38.9668
346750,1358.76,82865.1,-2566.04,10585.9,6708.27,5839.59,12328.8,-207.613,5753.07,38.9673
1.07855e+06,4179.54,735479,207366,66000.8,23705.6,47498,153913,25234.9,31984.6,38.9674
2.17061e+06,5576.94,988451,61067.8,73675.6,43818.4,56198.3,177727,36672.9,61752,38.9677
1.26979e+06,4108.41,593798,19241.1,50612.7,35380.7,30447.7,131875,7352.41,32977.1,38.969
941679,2644.64,299087,6686.56,24820.9,11781.5,30575.9,47907.9,67.9163,19782.5,38.9843
456506,1689.74,181125,95853.1,7033.12,5358.56,11684.3,13662.3,-1408.48,5261.03,38.9938
737573,2149.08,375694,22653.2,23151.4,8871.46,15908,36827.4,2308.69,11283.8,38.9959
312359,1231.73,56226.6,-2292.72,1694.39,1954.44,1923.6,1496.39,-415.606,1408.15,39.0095
338302,1355.92,83284.1,13051,8187.73,6955.42,7296.83,25242.2,4399.68,10660.9,39.0108
735584,2622.99,126503,22793.6,14366.8,15430.8,17513.1,28388.8,6116.66,30737.2,39.0164
382882,1472.84,181719,9991.89,11427.8,7182.49,7784.73,24943.6,5427.2,29205.2,39.0195
381883,1430.31,118140,-10395.6,6856.69,12119,8848.42,16195.5,-3060.24,7820.2,39.0215
1.41058e+06,3881.22,586183,29702.5,52595,43820.8,41912.8,106103,15385.3,60191.6,39.0294
1.14867e+06,3464.43,389681,55008.6,38753.6,19163,40378.5,95553.8,7123.56,26478.5,39.0344
1.15723e+06,3834.17,274115,36126.5,29445.4,12431.5,29272.8,62186.7,3080.56,18327.7,39.0357
892916,2330.99,343895,-8562.92,43680.7,22591.2,21467.6,36872.5,-2262.4,21993,39.0402
523242,1697.8,233374,7259.1,11447,7673.83,13041.4,14786.9,550.694,8451.62,39.0436
1.68933e+06,4774.34,511240,73745.2,48524.1,37209.8,40653.8,121506,31199.5,42196.5,39.0439
427341,1549.82,82227.6,9003.08,6462.85,9467.18,7907.81,19935.2,1794.75,8500.11,39.044
401706,1457.56,127306,-1763.66,2826.87,7142.09,5883.34,11510.3,-1896.11,5162.69,39.0442
709647,2565.52,260199,367826,18479.5,29453.9,22804,44251,35509,19419.3,39.0539
637214,1871.36,191770,6748.97,8504.62,3143.2,18120.3,33073.3,-218.667,5435.05,39.0599
851163,2581.11,218385,7556.04,18778.1,14699.8,17217.4,32723.6,1070.31,21649.1,39.0605
865347,2187.16,259193,16922.8,14243.2,25901,22251.7,44238.4,1706.61,28650,39.0608
2.45234e+06,5517.28,1.26135e+06,159891,56123.4,43916.5,52301.5,180815,3458.03,32174.4,39.0732
561902,2200.7,188060,50848.2,20078.6,28800.4,13196.5,36151.8,11300.9,20363.4,39.0784
726206,2529.78,192908,32905.5,22954.7,13107.2,20396.1,62646.3,8667.43,19849.6,39.079
737209,2571.68,360823,15251,17863.7,18099.9,18168.4,48404.2,7480.97,15686.5,39.0874
885203,2633.12,297195,36747.1,19394.2,38162.1,26772.5,110512,42863.8,38500.4,39.088
745133,2118.03,301777,22938.2,32479.1,31668.7,24072.3,51623.1,19901.7,19879.5,39.088
579523,2112.22,238303,20645.9,13342.6,11235.6,19203.2,26811.2,7721.98,10756.7,39.0886
2.57751e+06,8414.43,1.32126e+06,904076,101153,85440.5,86403.9,248268,86380.1,86920.1,39.0897
3.15753e+06,7368.14,1.74164e+06,552675,131023,100754,115725,348319,133699,77687.7,39.0898
829974,2783.83,339184,172378,21689.9,16728.6,15472.8,56571.5,3617.78,12139.5,39.0901
1.05365e+06,3460.97,270207,92555.6,36025.4,16403,21324.1,75983.8,9849.19,26343.9,39.0902
2.61003e+06,6832.81,1.09075e+06,169798,87999.5,29084,67744.6,227845,20658.4,52421.2,39.0906
483639,1866.6,121466,14147.7,14124.7,31561.9,13182.2,33109.4,32071.1,16457,39.0948
1.35156e+06,4505.54,671756,20189.8,40275.4,30520.4,37290.5,115906,15561,26919.6,39.095
1.02579e+06,3399.29,340801,2760.61,47805.4,40572.9,36283.6,96252.4,11224.3,32817.5,39.1028
428109,1699.68,163149,122063,18550,14989.9,13893.2,32611.3,7473.5,15066,39.1036
584286,1733.02,179273,37017.9,18085.7,21133.7,21713.9,45409.8,14420.9,24203.9,39.1078
623323,1878.63,200607,5235.12,14843.5,10485,12714.2,44591.1,12462.2,15801.7,39.1105
1.2473e+06,3867.51,494988,31134.7,30052.2,45046.8,29613.1,109035,10339.4,43945.5,39.111
605889,2271.9,162234,35506.5,11670.1,5978.72,11109.5,17471.9,-827.402,8732.9,39.1142
1.16955e+06,2925.94,649476,23167.8,48184.2,60143.1,47576.2,116008,29301.2,66525.2,39.1143
410396,1654.41,109898,1016.3,11740.5,3498.93,9653.87,22383.6,306.521,6074.65,39.1167
1.30967e+06,4270.37,553869,29353,46444.8,24735,38148.6,128563,13757.8,27702.4,39.1223
779230,2350.12,190952,85531,20544.1,27236.5,23338.9,55083.4,14942.6,28463.7,39.1264
893221,2836.46,265673,-1349.98,25307.8,18043.4,23250.1,51523.8,8415.47,23112.1,39.1373
774764,2456.22,536635,-18695.3,29745.8,24584.6,18554.9,33379.5,6695.92,16636.5,39.138
794062,3142.08,234611,268437,31174.7,7705.55,19540.2,45071.8,1384.04,10788.8,39.1398
585050,1705.84,307730,3051.34,25433.4,21722.3,22229.6,45354.7,3027.03,20380.1,39.1398
614687,2277.8,184862,31107.9,15312.1,11566.3,12437.2,30128.1,8532.82,6569.41,39.1399
351106,1343.34,112575,-35850.3,15075.6,28277.1,10488.8,31495.1,-2608.52,20164.7,39.1439
613461,2279.4,309545,-8265.93,13229.7,16820.8,13316.4,25659.6,-382.596,4126,39.1443
1.61505e+06,4378.97,742629,24278.6,35300.8,32975.6,40943.5,138739,3329.39,38239.5,39.1446
316489,1287.68,69586.6,11274.4,4467.87,3653.06,3338.64,11751.4,-355.538,4949.44,39.1464
635404,1929.03,258546,4597.83,11845.9,14170.4,17165.9,34723.4,2804.09,10090.6,39.1487
547199,1866.53,110050,18169.1,5510.89,10114.9,7296.73,15924.2,633.861,19281.4,39.1507
1.43078e+06,4644.8,481480,74812,52826.3,18057.4,36670.2,99529.9,8038.41,14245,39.153
345719,1358.97,112752,-8481.72,4293.78,15693.6,7209.93,11434.9,-3381,10066.1,39.1543
466885,1837.17,258073,140275,26340.5,16477.7,14554.8,44165.9,7752.97,17541.7,39.1601
879067,2414.03,370248,2336.62,24406.1,11872.9,16451.1,60045.6,2694.98,8331.8,39.1602
403578,1636.04,113178,2918.53,13470,7442.83,7606.54,19619.6,3638.57,6587.31,39.1626
319343,1287.59,152941,-7895.89,5491.98,8978.48,4953.37,7208.1,-4069.42,5716.23,39.163
519535,1779.85,104825,1223.14,9421.47,9209.6,9846.48,9148.87,5605.15,6015.21,39.1647
769927,2369.97,272761,12735.7,23091.9,11644.2,19727.2,40937.3,6790.98,11033.4,39.1729
916568,2833.63,195798,13128.1,20632.5,8168.42,19092.5,39058.7,6180.2,20420.5,39.1744
691236,2683.27,156839,11415.2,8244.75,14753.8,10762.5,36482.7,-2591.06,12894.4,39.1797
1.38443e+06,4234.25,849492,266676,63924.2,34658,44436.2,148051,11706.3,36725.1,39.1938
1.02526e+06,3906.69,401999,49454.9,45852.6,63577.4,45917.5,117785,31303.7,48227.1,39.1946
513215,2090.95,111553,58814.8,7984.49,7095.59,16476.4,39994.2,15646.9,10498,39.1946
356407,1391.53,103668,6241.39,9949.39,9456.85,9797.85,24516.5,2622.74,4973.87,39.1971
332568,1318.73,107626,26849.6,9139.2,17605.6,10634.4,27826.9,3563.43,15660.6,39.201
646431,1789.85,271560,3936.62,10947.3,3414.61,19958.4,5018.64,4603.45,11159.8,39.2088
587522,1915.8,172043,3291.95,12538.2,3106.93,10360.2,10012.9,3009.62,4045.72,39.2096
886984,2652.23,357856,51799.6,25511.6,13587.5,19176.4,36905.8,6444.76,11471.9,39.2123
425824,1719.36,144764,3474.43,8532.71,18466.4,13742.3,25747.2,4109.61,8035.95,39.2175
1.08267e+06,3611.43,958855,61479.7,68742.9,32381.4,104024,150333,46413.7,38603.5,39.2177
428430,1560.98,125771,3499.61,2908.37,9374.37,25269.3,12195.2,-581.322,9730.02,39.2195
380695,1506.25,102557,5169.72,4045.23,6742.51,8567.94,24217.8,13748.2,10313.4,39.2199
703501,2601.12,195538,6232.07,15809.8,10468.4,11468.6,39070.5,1243.17,10766.5,39.2203
853571,2584.01,311390,16913.8,30306.9,8936.84,19660.8,62655.9,3846.17,15238.8,39.2216
650904,1922.86,173173,-3323.56,11641.7,15108.2,10593.7,20523.2,4840.75,15941.7,39.223
484896,1808.1,141207,3648.52,6198.02,12254,7579.63,18572.1,314.888,8497.6,39.2267
348139,1407.91,52993.4,3104.25,6359.2,701.788,8433.32,7492.42,2460.52,3054.33,39.2372
1.01949e+06,3579.13,484832,141329,44328.5,26348.3,33970.6,132625,11373,31022.2,39.2452
358070,1431.11,45201.6,4517.19,3617.48,1281.12,5741.3,15018,684.576,9961.11,39.2457
473317,1582.17,201167,-779.57,15814.6,9666.25,16969,35349.6,8126.03,11967.7,39.257
1.34252e+06,4580.04,495257,148491,40732,22327.1,38889.4,82324.5,17372.7,29397.9,39.2577
1.24458e+06,3280.01,498937,18370.9,35625.8,21276,33655.8,59481.3,5295.66,10901.4,39.2627
345690,1405.15,95605.7,17368.8,3805.18,5791.74,5202.84,19319.9,2790.36,5190.56,39.2629
524993,1665.57,238139,212811,39701.6,26170.3,18930.1,52848.9,14463.1,13990.1,39.2629
396208,1536.71,246611,89166.5,25502.5,20470.7,20358.4,65218.3,22353.1,24252.9,39.2629
877751,2820.58,374480,18274.4,32560.9,25519.6,33020.6,96063.7,33485.6,21339.2,39.263
606743,2242.2,133744,78879.6,11968,7495.9,10463.9,42441,1352.26,13689.3,39.2631
3.60481e+06,8220.48,1.84438e+06,242452,129502,93696.7,125515,286430,45870.8,87087,39.2637
960358,2366.32,652594,64900.7,44301.5,57785.2,106756,98845.8,87055.6,50891.8,39.2647
339777,1371.45,105623,15285.4,13240,7425.18,5682.73,26766.3,766.442,7694.58,39.2895
436024,1710,196292,5160.23,16302.7,8164.03,9071.49,21171.4,-497.785,4259.6,39.2976
986505,3414.8,229135,20621.5,28021.4,10841,16949.7,73237.6,6443.62,17212.2,39.3021
564913,2242.76,164019,21282.5,10543.6,9694.89,7181.42,17968.9,-1104.74,9515.7,39.312
1.61209e+06,5493.68,716060,75216.3,61784.5,48798.8,57847.9,116787,18888.9,52957.6,39.3174
490096,1709.14,133856,2111.7,8637.79,6152,7386.16,14758.3,700.207,4751.23,39.3198
1.11388e+06,2879.18,564305,5692.15,44821.7,32748.1,38509.5,81367.2,5565.83,40889.7,39.3236
732961,2216.63,224340,47608.2,18606.7,12332.8,22020.3,54951.4,16168.4,19763,39.3242
305130,1250.77,66735,4243.22,2863.74,2716.91,2675.65,8940.14,-423.073,3578.84,39.3255
612890,2361.74,184778,14222.4,16305.5,9365.66,10889.3,65016.6,2782.29,13166.9,39.3269
368234,1451.7,98055.1,378.872,5560.17,2501.99,6985.68,5589.23,178.035,2614.14,39.3271
1.31216e+06,3568.68,688507,924013,57491.9,41549.1,49015,112689,13276.9,30251.3,39.3313
411216,1676.24,146628,7454.86,14080.7,5255.43,10392,25921.6,5002.69,8705.4,39.3331
500524,1967.3,149496,2253.81,11739.5,3266.47,11721.5,25306,-815.528,4191.67,39.3331
333436,1348.28,78261.1,5261.67,3038.15,13456.7,8473,22795.3,712.002,18528.6,39.3333
801429,2362.52,244749,22215.6,18614.1,14619.7,10921.5,51793.1,1966.07,14486.7,39.3516
454962,1809.33,171079,11795,7989.88,5697.75,9599.72,32619,456.971,13009.3,39.353
310173,1239.56,61306.1,-1972.36,3062.31,4120.46,5065.74,4847.59,185.187,3598.11,39.3555
335480,1366.43,97613.4,29549.1,10221.3,3882.44,4992.48,22546,2336.49,2118.78,39.3611
430606,1589.96,133933,3317.41,12575.6,8861.32,10455.3,30886.7,4425.24,3714.64,39.364
445306,1655.7,138122,484305,17804.6,36224.4,26530.5,51933.4,23209.1,22089.7,39.3723
347464,1345.33,81450.7,43875.3,4000.95,2553.56,5172.02,12205,4138.96,5241.86,39.377
588602,2019.27,129096,7252.36,12423.5,7015.66,10912,26535.6,2717.89,7834.84,39.3776
1.00401e+06,3665.1,418395,306428,41030.8,35048.2,37000.9,102129,19903.7,37488.3,39.3948
385100,1483.47,83800.1,8696.21,11465,3417.68,10353.9,32177.5,6941.44,8359.52,39.3949
843618,3188.82,322137,-1578.51,15399.2,22471.9,34048.7,33938.1,3741,27793.4,39.4017
893030,2196.66,295960,16464.3,14760.2,19974.8,48843.2,45046.7,12635.4,26482.8,39.4029
1.46306e+06,4212.23,492798,224197,52982.2,19794.6,36626.2,123970,16639.8,28506.3,39.4077
1.80118e+06,4822.44,733964,26353.6,48403.5,11794,86449.6,97541,1919.5,22687,39.4171
438602,1642.22,145510,17562.7,19816.7,4274.36,15850,32748.9,96.0128,7189.87,39.4214
449167,1644.64,170073,3404.49,2696,852.911,14687.5,1542.59,581.015,700.074,39.4244
337067,1348.26,68199.5,4409.51,1787.75,9070.46,4776.05,20815.5,-2376.47,7098.24,39.4345
517934,1807.55,164236,-543.163,6918.98,17021.7,19110.9,14289.9,69667,16063.4,39.4374
844473,2248.27,368260,-7991.94,26536.1,24364.1,15160.9,15839.5,-4450.32,16206.4,39.4418
645856,2362.8,308339,14679.2,23833.6,11783.8,17850.4,70548.3,5940.29,15737,39.445
783170,1979.89,354224,9792.19,30495.7,16964.5,27886.2,65323.2,11426.7,16019.4,39.445
525493,1684.1,181089,33727.6,12334.3,7740.85,7834.24,17051.3,-2279.68,10683.8,39.4454
333598,1313.74,83083,2825.77,5706.53,8065.56,5118.38,14360,-2702.5,8772.69,39.4522
384768,1541.05,133420,114049,13963,5095.96,5656.69,29747.2,5159.68,4548.93,39.4561
380706,1441.17,112727,180397,7879.85,3390.86,4547.32,8648.75,1865.03,674.247,39.4618
498180,1912.28,54626.5,2292.81,10279.7,884.179,9415.24,18388,-1510.03,9723.49,39.4653
531202,1916.88,121124,10632.1,8075.76,7068.72,14171.1,31056,3430.21,18869.6,39.4762
722922,2729.7,211439,9726.25,14144,16974,12536.7,51410,5124.33,11865.7,39.4832
1.52836e+06,4388.59,487692,48610.3,71865.8,27161.5,46319,122694,33043.2,37468.8,39.4836
855216,2699.64,346292,27890,46909.6,17995.5,24507,72042.2,10635,23411.8,39.4836
935158,2510.6,497606,26224.1,29453,28924,29977.9,67367.2,6418.01,23507.4,39.4845
759188,2706.93,254996,36681.9,21771.8,24006.8,24146.4,57669.2,18275.1,34951.8,39.4923
546457,1877.55,168729,101779,14097.9,6212.24,16549.9,26147.3,5542.68,8499.79,39.4986
1.08482e+06,2959.51,328953,46626.6,28713.7,25063,24902.2,69930.5,5273.83,19173,39.5071
407688,1460.59,93272,2861.92,4884.27,9059.76,8544.75,15936.8,276.149,8724.86,39.5191
349578,1381.48,97632.7,73922.6,8193.43,3532.1,5017.59,18268.2,982.902,4122.51,39.5203
378732,1514.41,142980,1058.08,7679.27,2105.07,3758.11,11357.6,3048.29,2280.51,39.5233
511911,1526.63,124125,3650.07,6014.64,31831.2,10608.9,19310.8,-3672.92,17385.8,39.5409
1.44849e+06,4371.96,584646,20600.6,34788.3,14080.3,26737.1,100807,427.981,25333.9,39.5424
322738,1267.66,67586.1,1645.1,2706.67,3499.91,7485.7,9444.53,3341.93,1103.83,39.5436
481152,1717.29,226066,9153.68,8125.49,7739.92,9596.06,13059.3,1359.75,6863.45,39.5531
1.87104e+06,6411.95,1.0102e+06,445416,86910.2,53706.3,44318.4,191363,10029.8,40876.5,39.5551
406953,1581.07,98348.6,17113.8,8593.89,6064.7,9938.05,24674.3,7298.06,13119.5,39.5667
656677,2219.2,168618,17259.5,11951.4,10061.6,15065.3,43254,22193.8,23383.9,39.5704
334189,1347.87,71010.4,10786.7,5595.15,10635,10069.9,12978.6,-40.3696,8911.14,39.5704
700296,2330.74,341825,30153.5,34547.7,27669.1,18478.7,87096,4057.88,26416.8,39.5717
859021,2451.45,327326,-7137.7,9343.33,10240.7,9643.37,11037.9,-1279.51,10259,39.5822
650194,2228.3,242766,4861.12,11760.3,14165.4,9044.7,14666.1,-4001.33,31556.9,39.5858
1.2802e+06,3250.33,649594,21082.7,44644.2,41518.2,43013.3,85321.6,4651.33,41654.4,39.5873
2.07101e+06,5291.41,920520,69747.7,50382,27933.3,56863.1,143401,13355.8,44247.2,39.5892
974382,3727.91,220894,20706.5,18820.5,11803.5,17150.1,52399,9014.94,21404.2,39.5892
1.36114e+06,4063.85,494437,25972.6,25456.7,30242.9,30963.6,84182.8,18074.7,31823.5,39.5893
447754,1534.8,183657,-7626.01,5824.72,7996.44,4818.37,4366.48,-2937.93,3905.36,39.5913
417098,1460.62,108251,7151.43,8895.56,3105.43,5228.32,19009.2,-230.445,2444.03,39.6005
397986,1485.72,129886,1151.12,12783.1,13669.2,6953.06,21737,21.4621,7922.45,39.6097
397934,1454.97,153557,3018.03,862.733,1143.45,20885.4,678.681,-366.292,375.995,39.6115
485644,1972.16,62000.2,8691.79,5550.41,480.37,16195,10141.2,-682.445,12152.4,39.6198
399250,1560.42,95149.9,8283.23,7059.14,17469.7,14879,25363.1,14486.1,10125.5,39.6212
883857,2270.48,468261,378212,39705.1,16786.6,38553.8,62246.1,5823.8,19215.3,39.6268
712045,1943.36,292595,25085.1,32828.7,18161.2,20934.2,69357.6,6341.55,19761.3,39.6364
369299,1412.1,106124,-3282.97,1598.91,8613.77,6143.22,10279.3,216.897,8069.51,39.6522
1.50597e+06,3866.12,635172,226407,67030.8,24564.9,51184.5,136821,6092.94,40905,39.6612
626898,1978.52,218735,16506.2,9267.22,26065.2,17500.2,35593.9,300.033,18750.8,39.6631
734941,2618.87,166944,18494.5,13931.8,9619.66,12595.6,36519.5,3295.86,15113.1,39.666
886402,2620.55,332569,154834,52379,15126.4,29007,85451.7,11347.5,20463.8,39.6709
409815,1423.08,117058,15789.5,8360.68,4128.26,6592.59,10799.5,2087.01,2987.97,39.6792
1.25786e+06,4124.25,655664,88937.8,50338.3,44028.7,34270.3,127542,5473.66,41775.5,39.6823
566056,1798.16,182916,5017.09,7409.97,8659.79,9059.86,16199.8,2353.44,6600.44,39.6847
2.77425e+06,8814.13,819284,691728,99761.5,53210.4,52946,185975,11412.8,47453.5,39.6874
332994,1278.36,97270.9,36863,3787.37,3404.82,4991.03,10744.8,-700.577,3246.25,39.6891
984344,2622.84,488794,252610,34552.2,14586,35459.3,106194,27115,20823.7,39.6945
