FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
431160,1545.68,148110,0.969394988040291,-0.00306352988946122,-0.0266483382114682,0,0.0550102939852469,-0.0600016294906053,-0.0456495173207064,1.90521
580733,1758.3,434790,0.211332665372024,0.0674986990565379,0.00463647551106499,0,0.152819878445324,-0.219239445613025,-0.023814217877952,2.02791
704584,2158.09,245345,0.814625843116841,-0.0214335012329314,-0.0403363135541616,0,0.0946637579074662,-0.126069473440924,-0.0195626533488344,2.26794
794610,2727.1,335709,0.847322930429274,0.124573595710186,-0.084402847390698,0,0.222155449491292,-0.112231947556918,0.0570559785465132,2.3525
806571,2150.27,552947,0.340316410592902,0.0491019630345784,-0.0358284147714622,0,-0.0626245281640377,-0.148125071633244,-0.0575550472456226,2.6569
584774,2039.93,166891,0.39516091303616,0.00548543107385248,-0.0492370770872858,0,0.0574082135702255,-0.105936531703484,-0.0429490392587026,7.89056
1426420,3835.5,686410,0.0204290113691619,0.0887430379391419,-0.076460387882292,0,0.30025482859904,-0.194909380968106,-0.0606397585614312,7.93706
433252,1499.87,106371,0.635215072332833,0.0021854336122607,-0.0384593170573332,0,0.0237180350341324,-0.0567742158935356,0.0091466295543856,8.07701
1141600,3663.19,327944,0.124523306314684,0.0190580211150009,-0.0469432501460063,0,0.276429404782792,-0.172089178005993,0.0120608830027052,8.29832
387994,1368.32,97298.2,0.318756733796914,0.00652346282448659,0.0171655752994012,0,0.0431460412335043,-0.0753402023741638,0.00270258792349327,8.47624
672220,2362.1,293289,0.899024954071941,-0.00116592824775401,-0.0657527004743315,0,-0.0339836470727476,-0.127678784034938,-0.0360107233172441,9.2806
379741,1367.82,116516,0.269364220678174,0.0351476867283966,-0.0517461628092798,0,0.200178782194444,-0.0670788442061356,0.00729424510025842,9.30127
1049900,2941.93,299148,0.148300671154809,0.0285594465074032,0.00796408492548902,0,0.18842126521574,-0.112184584207561,0.0631144803049393,9.72708
820820,2681.87,212050,0.249151159521843,0.0647349917116041,0.00660023212910785,0,0.143954158419026,-0.00775227099927493,-0.0146800812586081,9.9928
981031,3078.95,753853,0.418076458373319,0.0640945967631138,-0.160638288021297,0,0.252961281913487,-0.190323233940034,-0.119476184738037,10.4736
435358,1650.6,142656,0.457754249839302,0.0421783056252592,-0.0582557590169152,0,0.0597347680029409,-0.0796754629285338,-0.0603602154505998,10.4744
