FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
818660.657251241,2890.30725124142,273071.657251241,5.72302398406727,5.67114425996228,5.61193810240638,5.65725124141483,5.9055596094866,5.63024131938124,5.64280889657357,8.43305124141483
410745.657251241,1431.13725124141,138953.657251241,5.84810199242783,5.67737660736637,5.64380064844139,5.65725124141483,5.73493178602236,5.58687542763736,5.61186586178302,8.43307124141483
1085415.65725124,2940.05725124142,377435.657251241,5.64210877804952,5.73444092913611,5.40955196359538,5.65725124141483,5.84361825908594,5.42342715119229,5.55751778771081,10.0930812414148
834186.657251241,2844.96725124141,246902.657251241,5.75409973776669,5.61269753717034,5.63787701116882,5.65725124141483,5.92087901880109,5.61454837417103,5.67139257782033,10.1353412414148
408623.657251241,1605.03725124141,105812.657251241,6.09462336876468,5.66369280569961,5.61603084189051,5.65725124141483,5.80213874197217,5.56195753436111,5.62269931325628,10.1353412414148
389689.657251241,1474.51725124141,89785.8572512414,5.81728986397181,5.6378338515525,5.50509392983866,5.65725124141483,5.85536306031268,5.52627832466418,5.61744231236181,10.2529712414148
806468.657251241,2304.75725124141,247366.657251241,6.07912097657893,5.59689931685658,5.50202306935476,5.65725124141483,5.73683082236996,5.58616334286035,5.4579213819654,10.4911612414148
674378.657251241,2245.05725124142,253068.657251241,5.81253438692918,5.61585366015031,5.62535640303187,5.65725124141483,5.78645549116358,5.56278647156009,5.59885603311238,11.4983912414148
739434.657251241,2644.62725124141,311985.657251241,5.80184937794647,5.6760854696585,5.53358588053698,5.65725124141483,5.84107108731448,5.54555399788581,5.52410062232951,14.5167012414148
804547.657251241,3278.33725124141,198007.657251241,5.87123046577571,5.69180734948231,5.56126118817085,5.65725124141483,5.87201509127636,5.56128583117454,5.51626283975427,14.5203412414148
1175955.65725124,4236.77725124141,408798.657251241,5.76396133578875,5.61487263088848,5.42525737698792,5.65725124141483,5.8735447043723,5.44718386023951,5.4357512373653,14.5226212414148
648427.657251241,2043.51725124141,210044.657251241,5.99294139489056,5.61966172807246,5.53903563408424,5.65725124141483,5.77027762871265,5.41771517895405,5.52649486807241,14.5670212414148
488481.657251241,1885.48725124141,123247.657251241,5.91725476184988,5.62327042747148,5.61059687601195,5.65725124141483,5.72737181292139,5.54662573139125,5.59835073110593,14.6058712414148
1488605.65725124,3191.53725124142,716238.657251241,5.7009272788664,5.63743750943411,5.45766375628423,5.65725124141483,5.73459279958632,5.44700489007433,5.54464804127175,14.8763312414148
272866.657251241,1127.34725124141,137907.657251241,5.91857039175058,5.63231781697141,5.62527638054362,5.65725124141483,5.64263998079323,5.62430773991814,5.62784407877202,15.0169512414148
852738.657251241,2425.50725124141,266457.657251241,5.89026918307129,5.60594127869739,5.56039569444909,5.65725124141483,5.7024945158341,5.4729532875647,5.52966741141361,17.3336512414148
834282.657251241,2566.68725124142,202239.657251241,5.94737232119334,5.62277243889077,5.56032116361499,5.65725124141483,5.73820113038859,5.53189604524689,5.584690337799,17.8699512414148
1080025.65725124,3372.01725124142,367735.657251241,5.72671709108119,5.59491313975994,5.5657232663327,5.65725124141483,5.77228279771001,5.65456319025866,5.56424426060889,17.9802512414148
1004505.65725124,2906.22725124142,320531.657251241,5.58405606638573,5.65616501984996,5.46848316557424,5.65725124141483,5.83773388776503,5.48558739945117,5.47739017877167,18.0019512414148
724992.657251241,2899.90725124141,219424.657251241,5.82597560854476,5.58430756437569,5.5307610560873,5.65725124141483,5.80038027058673,5.57416375753225,5.59022091278612,18.0071512414148
