FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
6.93714868511416,6.37339913321535,6.37352923763104,6.37134549743864,6.37009438115711,6.37082716502371,6.37151371844564,6.3699886368006,6.36999893005638,6.37124360074746
7.30712685909784,6.37680171015136,6.50649718526857,6.3712908296574,6.37180483128375,6.37116689931986,6.37154099468194,6.37144653129218,6.37124151072985,6.37124361914578
7.12767649146403,6.37468986807781,6.5225698086188,6.37123438759775,6.37335663269397,6.37200851524879,6.37026025181469,6.37346861040435,6.37226463172339,6.37124362676521
7.00034734008009,6.37365237728417,7.12943049454837,6.36983491850178,6.37821502265516,6.37611020471364,6.36493420602185,6.38442424335079,6.38015962998402,6.3712436270606
7.07031243871242,6.37419732218584,7.74726378846823,6.37251476762614,6.38952843610427,6.3809934612274,6.35863182531921,6.39147763619567,6.38173824777786,6.37124362720635
6.9148982865066,6.37313259061956,7.63545510455148,6.36873272383989,6.37140481371434,6.38520210235877,6.35237350777555,6.39558409702224,6.42566054530119,6.37124363862441
6.8447585993224,6.37281803981966,7.65909197900151,6.38471231602753,6.36348069407333,6.38571513740072,6.35148496382445,6.39612032970687,6.43713704534661,6.37124364044512
6.79351177433132,6.37262101285364,7.57328771005397,6.37191569916374,6.36738611555835,6.38222559800642,6.35637240832958,6.39125417865538,6.42063308270311,6.37124364492043
6.71799161242166,6.37232791490833,7.49571012868802,6.37836669967567,6.37971894333561,6.3807914333281,6.35881157917044,6.38575272945968,6.39701676025777,6.37124364707402
7.20327094901133,6.37547451298081,6.56417599361107,6.37128578072918,6.37175584198602,6.37147619536035,6.37104341727267,6.37139094716072,6.37212714975687,6.37124364788149
6.53626936380513,6.37174674721363,6.65646820130917,6.37002535496529,6.48254059211945,6.37074467130523,6.36997002458158,6.37032902594526,6.3705139926045,6.37124365011359
6.53322293493553,6.37181953326809,6.44590794750616,6.37155793923875,6.37261602982272,6.37145251375212,6.37148838462598,6.37201981736494,6.37224005494304,6.37124365045756
6.70264685427877,6.37214295246149,6.7269545633706,6.37145436940582,6.37813142770323,6.37225405106929,6.36979032173095,6.3730691983214,6.37282259903388,6.37124365047253
6.43952105781787,6.37153852466083,6.39087860983754,6.3713818979293,6.37143643108793,6.37129353419193,6.37131791783405,6.37139544677571,6.37146106077181,6.37124365279423
6.71256224476635,6.37216699646768,6.78633616020901,6.37177140543243,6.38340778143309,6.37400302923463,6.36750787886763,6.37576132379838,6.37550522760013,6.37124365293629
6.79865485718373,6.37250452645896,7.33734045801391,6.37458291611026,6.40305425617207,6.37791169151908,6.36164810733868,6.38094306242084,6.39044545544136,6.37124365378864
6.45448462718933,6.37156802185009,6.40992974359455,6.37139876707239,6.37179435565483,6.37131559061051,6.37139726555538,6.3715522074412,6.37177972661953,6.37124365380748
6.99831824324857,6.37363933370422,6.43945096374912,6.37125718017845,6.3751153621325,6.37123845729766,6.37098272481657,6.37107329461491,6.37244892891612,6.37124365439068
6.8509757206892,6.37291847869421,6.45599110253035,6.37101726863788,6.37137358629102,6.37126096607657,6.37121036084932,6.37126814688597,6.37249893607965,6.37124365446162
7.01585752532255,6.37375691385517,6.52063102370728,6.37103223203012,6.37747771252947,6.37122374767394,6.37097515545454,6.37129295253926,6.37263764832331,6.37124365454401
6.5865120279388,6.37183455021601,6.58990058692046,6.37142231053478,6.37678398223353,6.37245134218367,6.36960909630196,6.37311070244084,6.37269817071829,6.37124365492899
6.97159175728726,6.37346032151414,7.48390453695225,6.37011534765398,6.39690707129145,6.38189953290181,6.35655495313225,6.3923164712695,6.40112850453097,6.37124365509728
6.51667429946627,6.37178638529942,6.42871859236704,6.37146021697113,6.37160693609799,6.37146678084788,6.37146024282063,6.37189930347307,6.37185720379375,6.37124365518706
6.57901272589817,6.37178573216659,6.76814367121235,6.37185204043159,6.37701386008951,6.37243066870453,6.36956407576897,6.37311997286296,6.37395752198774,6.37124365538509
6.4693500716691,6.37166088273283,6.4187396742648,6.37147765395454,6.3720346854049,6.37140778806843,6.37154038917732,6.37186027152862,6.37192073819192,6.37124365677963
6.44812481074738,6.37156676661281,6.38672932130261,6.37129802761267,6.37146321365628,6.37133749778644,6.37130572452178,6.3715903183207,6.37185809663042,6.37124365683948
6.49467376659007,6.37165549925971,6.44418412273154,6.37161159479425,6.3728185349486,6.37144817832332,6.37175708560615,6.37216784995658,6.3723504064133,6.37124365886968
6.63839549912949,6.37214536189941,6.45964695801393,6.37171578591853,6.37583351329708,6.37154083776772,6.37161090817496,6.37234538342383,6.37236859814097,6.37124365893322
6.46037758007782,6.37163153581207,6.40416226414899,6.37128597209228,6.37216166535,6.37133689624594,6.37139780459523,6.3716733399482,6.37166187378661,6.37124365897811
