FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
6.66793937039984,6.37202089058046,6.86400535575151,6.37202246720668,6.38172878082749,6.37356306684817,6.36820128232467,6.37481654504582,6.37590753665958,6.37124358320457
6.50968750493078,6.37164166654673,6.65419782274913,6.37144140736051,6.37401231734045,6.37190041756592,6.3704689362407,6.37223109932355,6.37284509990487,6.37124359008711
6.6912018572727,6.37208903986616,6.99289935772343,6.37229206908335,6.38475078291427,6.37407731016685,6.367519934075,6.37556458352911,6.37778898955036,6.37124359581882
6.45640930856985,6.37153756655469,6.61246819001142,6.37141042391968,6.3725666107502,6.3715782851247,6.37079442202093,6.37190348130654,6.37231405199878,6.37124362200394
6.439157045419,6.37152584019808,6.39307235898347,6.37199431204194,6.37331596653686,6.37238722392645,6.37720821405538,6.37170391305384,6.37234899497018,6.3712436395054
6.49136099335874,6.3716810706241,6.39041593858612,6.37278091274486,6.37257778785311,6.3729509754707,6.37564574808988,6.37116254274709,6.37264326269654,6.37124365493324
6.79909720744664,6.37253711316193,7.52475238304948,6.37756551159721,6.40618715143235,6.38147082169348,6.35722699903867,6.38631941410855,6.40255436788108,6.37124366607161
6.54096618166869,6.372013199144,6.50191030261776,6.37458447429714,6.38112351370586,6.37876939996259,6.42046900243882,6.37336229476827,6.38156272401418,6.37124367504272
6.49816521316017,6.37171189968553,6.44422082134882,6.37372993256678,6.37613524844517,6.37393176486551,6.38764964893091,6.37337793862229,6.37667243660318,6.37124368777663
6.44092403034991,6.37152421376877,6.39823331895495,6.37183066689043,6.37301368038362,6.37311445477839,6.37770230948251,6.37165303173532,6.37445435560184,6.37124369438631
6.42922952054593,6.37147966089827,6.40438927784497,6.37201458217427,6.37171422478638,6.372073179886,6.37232593767872,6.37250944998548,6.37243543463484,6.37124372610136
6.43888537711616,6.37154186417034,6.39966939581725,6.37173817260071,6.3732543349755,6.37225972016457,6.37980221518981,6.37101606540793,6.37222764899238,6.37124372687114
6.63895734378548,6.37193200017167,7.04197862674185,6.37221738999323,6.38160644926808,6.37334767984792,6.36840620184623,6.37418066194913,6.37768572856078,6.37124372820878
6.65827580626305,6.37198763995191,7.07454002003649,6.37251361642785,6.38355853587432,6.37371523817168,6.36795116736882,6.37487932926221,6.37823492817185,6.37124373419832
6.57750570163385,6.37176930389233,6.88849630655882,6.37188701506059,6.37794250711836,6.37251959709996,6.36955165619369,6.37293243089239,6.37504294327884,6.37124376025615
6.41987697386763,6.37145489748094,6.40026385703024,6.37180710238448,6.37331879784834,6.37371431975548,6.37746997327015,6.37131234577515,6.37289488664563,6.37124376480331
6.69214522700181,6.37209118963986,7.09651205172801,6.37243468852242,6.38619269334861,6.37430279160688,6.36719969603116,6.3756622607886,6.37992956470087,6.37124378257816
6.54090494030822,6.37168996562162,6.71278695402577,6.37151294490167,6.37546576833815,6.37215093102344,6.37011468274263,6.37256335830472,6.37280763461901,6.37124379074883
6.42665079874553,6.37148400155168,6.39086324837257,6.37183003965169,6.37272117143559,6.37218656361567,6.37684861633636,6.37197928033126,6.37199837093877,6.3712439159911
6.50283650217911,6.37162452407576,6.62252807325002,6.37148771996718,6.37353833374148,6.37181276809254,6.37058322795221,6.37208978657264,6.37247127231336,6.37124396711732
6.52271450748562,6.37186998003802,6.42814046574805,6.37345927390479,6.37786102475685,6.37954263763369,6.38579748192201,6.37220922095821,6.37553733019611,6.37124396883532
6.45975620783486,6.3716209969395,6.39048221614455,6.37201454529352,6.37299654230783,6.37529642050768,6.37725092236182,6.37145032203948,6.37279003926796,6.37124401254458
7.00158622662441,6.37367010490212,7.6112117392252,6.37170093832816,6.39866710351583,6.38623547310055,6.3511969999427,6.39809215880335,6.41597424472478,6.3712440134239
6.44609068297822,6.37156829320238,6.41416330192798,6.37213339384804,6.37533933552382,6.37390986184844,6.38371313323088,6.37104340248734,6.37357616784144,6.37124403468277
6.4278493298641,6.37147132657442,6.39675450533819,6.373075404969,6.37494935767215,6.37332799029083,6.38148356000371,6.37124343883184,6.37236011134248,6.37124403468646
6.43940801764977,6.37150456136902,6.41139559933098,6.37307610951172,6.37603332915673,6.37421222044653,6.38667985121127,6.37169580632485,6.37335766216751,6.37124403468646
6.44240105585595,6.3715460251374,6.40012024418631,6.37209450462169,6.37387515992044,6.37328996908678,6.37903818571525,6.37182330231255,6.37267292983566,6.37124403791556
6.50381927203505,6.37166131089787,6.43737903461658,6.37375886070426,6.3795864036407,6.37680719982279,6.38300022754392,6.37303257471932,6.37468387506519,6.3712440457962
6.48893548883775,6.37171570287973,6.40846875787008,6.37234393695424,6.37496417521072,6.37672229365313,6.37769384619322,6.37110602251331,6.37542956218033,6.3712440490567
6.44867819031237,6.37156574580687,6.38879434650045,6.37191952455139,6.37342065762808,6.37361537658757,6.37822982008518,6.37144997675602,6.37283093875647,6.37124405205489
6.43882529951696,6.37154323762616,6.38595430245756,6.37205887185058,6.37266119174554,6.37390767699403,6.37619628991567,6.37107425152819,6.37217467965078,6.37124405523042
6.45526630206488,6.3715766441246,6.4086377732404,6.37224124741436,6.37368739092911,6.37301898633461,6.37547409221752,6.3716739083578,6.37200260498609,6.37124406505627
6.43909289708626,6.37153894002411,6.39122948015883,6.37175063682513,6.37247708593986,6.37222384843561,6.37619780579753,6.37154554701588,6.37217329344354,6.37124407390859
6.43692541242496,6.37150156312295,6.392082352337,6.37217988710524,6.37157511941029,6.37228272568482,6.37310781459035,6.37208748560632,6.37211396994993,6.37124407934153
6.46700915061117,6.37167755686534,6.41784371505529,6.37204558118095,6.37517879881594,6.37510412014906,6.38793475528338,6.37189039616102,6.37289709316378,6.37124408354786
6.43247574174848,6.37149179283263,6.39653845273027,6.37160216475861,6.37150034831046,6.37291806096783,6.37346256375726,6.37128572106673,6.37226988785913,6.37124411206851
