FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
6.75480998690728,6.37231378479759,7.02805821390863,6.37288915958374,6.39095805701839,6.3755173555264,6.36552235269778,6.37751757208305,6.38057817406948,6.37124359163283
6.78750305171081,6.37244620982915,6.86516564837309,6.3721855405789,6.3892642238281,6.37544685150035,6.3657637491956,6.37790939936235,6.37666355185183,6.37124359485412
6.58644900599111,6.3718107903611,6.70210995363297,6.37167278261079,6.3774372847594,6.37265299975162,6.3694126744114,6.37369461007571,6.37423144798813,6.37124362558681
6.97343641645092,6.37346818769316,7.64773350184569,6.38168468916853,6.41137050431204,6.39016381472233,6.34499750587834,6.40361838691547,6.41760187899432,6.37124363222328
6.42728059829134,6.37148076868293,6.38110803803953,6.37132303010936,6.37138944506267,6.37149004072973,6.3713949756904,6.37138038601227,6.37129777086814,6.37124365193505
6.44413914317535,6.37154585345676,6.4064579121582,6.37240381860915,6.378331025352,6.38077829518893,6.38195252432857,6.37092395020024,6.37253972853854,6.37124369831924
6.44079813397804,6.37152802229912,6.39986072198638,6.37190879714957,6.37532963655206,6.37670702519755,6.37894117413368,6.37136275490193,6.37230376924115,6.37124369831924
6.61861189482365,6.37187926960366,7.05412912498434,6.37221337000671,6.38018207061923,6.37308203829455,6.36882104537387,6.37376457263567,6.37674894375715,6.37124390532841
6.45462643877886,6.37161422497907,6.40901896056298,6.37229213174057,6.37949170765924,6.3758906677539,6.39166484987632,6.37085686218104,6.37425461898019,6.37124452652379
6.50817864023111,6.37173466299437,6.43774945330752,6.37386638301465,6.38251182029398,6.38287929676884,6.40690296280656,6.37069374036077,6.37663915889972,6.37124452652749
6.4856195114401,6.37163862495182,6.58298225311946,6.37996867480232,6.3751560981526,6.37570234215879,6.38080527583429,6.37185838440384,6.37425560963638,6.371244529679
6.48973719991795,6.37162027342083,6.47232457225769,6.3725162208945,6.37224944533563,6.37592685376738,6.3716085640633,6.37155819952148,6.37161409393164,6.37124452984341
6.45655155568522,6.3715821596324,6.44156569188427,6.371745320891,6.37300670564555,6.3729478473477,6.37961782545732,6.37146945437599,6.37169242186373,6.37124454659112
6.46621509577626,6.37167928791181,6.41083963237324,6.37170855410192,6.38099557459796,6.37585467978359,6.39439809118475,6.37208737498264,6.37197124697701,6.37124458269495
6.56845530147555,6.37186497362497,6.54082118814192,6.37446862160841,6.38335245216686,6.38434970388816,6.40489783016707,6.37253712421285,6.3740740249679,6.37124458271896
6.43899207341579,6.37150343702917,6.41267503760895,6.37245743055859,6.37503768763542,6.37498686759327,6.3806264277655,6.37122490155745,6.37262754447831,6.37124458271896
6.46963839573605,6.37166804705946,6.4140910014937,6.37450556802024,6.37695647040075,6.37462142918487,6.38514109712577,6.37177447746352,6.37328787304352,6.37124458274113
6.4315905031895,6.3714956976519,6.39061933439254,6.37860395114042,6.37464461603816,6.37455877266512,6.383896797534,6.37176509893653,6.37239558122573,6.37124458281133
6.69041237571491,6.37212961458894,7.31871535185282,6.37447170212414,6.39240603678685,6.37631363639602,6.36466551018209,6.37751068933328,6.38685497673756,6.37124458492465
6.55744355685983,6.37204709318107,6.44915413865999,6.37955903907643,6.38699750262914,6.38213172802744,6.4137665055141,6.37281712318543,6.37659372633901,6.37124458965561
6.45728724785247,6.37161206546007,6.39850995004402,6.37304355954869,6.37836348310953,6.37355948375874,6.3995150279331,6.37147623228685,6.37278548339345,6.37124459104663
6.5190661954278,6.37161492082179,6.52257645800189,6.37451942898975,6.3843656917898,6.37952929854508,6.39215154497882,6.37148061543956,6.37405502905656,6.37124459105033
6.48335489794856,6.37161010342624,6.44279087585505,6.37590601976421,6.37465158101713,6.37564710131362,6.38823205660365,6.371852348501,6.37261911429982,6.37124459120735
6.42160326884739,6.37146147067002,6.38469071720369,6.37172213926254,6.37181026271854,6.37221948567983,6.37464520256701,6.3715403319497,6.37232690510347,6.37124459278495
6.4442645433126,6.37155179209061,6.39789570837553,6.49014031095325,6.37441775326666,6.37431414606705,6.38163644469955,6.37304186152673,6.37228469573961,6.37124459288101
7.25107950692451,6.37604743377154,6.41936268864806,6.37130037081516,6.3720630352425,6.37178591666749,6.37157763721652,6.37345341092156,6.36967964590928,6.3712447970715
6.61710009151288,6.37192937006628,7.16404787995042,6.37372693862411,6.38412113084519,6.37497362593542,6.3661832913095,6.37729688740334,6.38300628668347,6.37124482314996
6.97107262004792,6.37342438890795,6.37101454242085,6.37124778932839,6.37149156389651,6.37127958188612,6.3712656621973,6.37164517875028,6.37039253810843,6.37124483129289
6.42695183857984,6.37148735255813,6.38480297996785,6.37173056841779,6.37327485528519,6.37220057989835,6.37861443089068,6.37103639233822,6.37211011124563,6.37124486230182
6.48115859591696,6.37169748931859,6.55483803027495,6.37080143052928,6.43105691519901,6.37124963098637,6.37057487270711,6.37014854006811,6.37022559032416,6.37124486243298
7.05459164568571,6.37403939121906,6.37053113085657,6.37115894903591,6.37126835377339,6.37127292300471,6.37141031921719,6.37157576178453,6.37044760741361,6.37124486688314
6.48105273515722,6.37146157037493,6.37136714510979,6.37125586335988,6.37126444764837,6.37124641615711,6.37124599840804,6.37129566315598,6.37118304092883,6.37124491902896
7.18878372291977,6.37531336741304,6.59004906458385,6.3711857154652,6.37355575363937,6.37143016034933,6.37098055476143,6.3715867798315,6.37274715693271,6.37124491947232
6.5804358055299,6.37178446648831,6.93871886457462,6.37177649779645,6.37723015178175,6.3726526848843,6.36935555155883,6.37327125143002,6.37499688556406,6.37124492179069
7.04265114317986,6.37396927098733,7.16872874120661,6.37076702118133,6.38779049170874,6.37580753815908,6.36516053072702,6.38300803069314,6.37514417982934,6.37124493661903
6.49027024434184,6.37177402726933,6.41446542763778,6.37333345050956,6.37875122564654,6.37579958627563,6.39485076813625,6.3719381474737,6.37578576610419,6.37124495801641
6.43413551104715,6.37149397510474,6.38512077207178,6.37190717768728,6.3725801746218,6.37220323416711,6.37895356945083,6.37124484472837,6.37236097182223,6.37124495909339
6.48180925904403,6.37165578163072,6.43472902060472,6.37486038686271,6.37543371533906,6.3776041069809,6.3846337061933,6.37178975426842,6.37510344269125,6.37124496151705
6.44498781507381,6.37155327258289,6.40946224163738,6.37266506212812,6.37405708469285,6.37528260261704,6.3816031483815,6.37136787532936,6.37506420326404,6.3712449618976
6.48449074456241,6.37165167708247,6.40525361653258,6.37271817053061,6.37787436060351,6.37864810241476,6.38447837904684,6.37128515547369,6.37307739350568,6.37124496380587
6.55757588958969,6.37184368004514,7.03484779412885,6.37274263006351,6.37902976656392,6.37413302629261,6.37738226416704,6.37257361097634,6.37621994072268,6.37124496405895
6.44727403451694,6.37156279228613,6.40802123618297,6.37217728983753,6.37428274173016,6.37276716001186,6.37671641983052,6.37195695033716,6.37250642367182,6.37124496494751
6.4655737800606,6.37157947756858,6.40579562165829,6.37248320158463,6.3735452246074,6.37310056728863,6.374772112446,6.37193909547473,6.37569065823624,6.37124496850727
6.47767506122511,6.37172965317592,6.39196436490358,6.37209076374214,6.37539338959876,6.37480727412401,6.37810835353563,6.37149554256755,6.37512850792644,6.3712449711988
6.42505189240627,6.37147447642851,6.38881219406748,6.37169406242642,6.37217975991506,6.37186325254186,6.37208494309812,6.37144488794771,6.37236732679006,6.37124497583
6.46532588374427,6.37160865819716,6.41410003970626,6.37210223517899,6.37307120712162,6.37376517872045,6.37576030000686,6.37181771422661,6.37225153533847,6.37124498227156
7.22737632725252,6.37576370044795,6.53812500756386,6.37111002190324,6.37160506079252,6.3714457631679,6.37099408508157,6.37161236631678,6.37194805711762,6.37124499200687
7.09631726575643,6.37441392047899,6.85368367422458,6.37108842368825,6.38004049422782,6.37348208181081,6.36898235208365,6.3769541002696,6.37295583505709,6.37124499459495
6.98542741722408,6.37354801767392,7.25522065207226,6.36910901525022,6.39491934621606,6.37712761437199,6.36484525912632,6.3840377682972,6.38474798934449,6.37124500634568
6.68448189174675,6.37218157191076,6.61505751700536,6.37881001254344,6.39956106714706,6.39716349121749,6.43356951639273,6.37514994680079,6.37472587939378,6.37124500974657
6.62521065769595,6.37224137827268,7.56091940716194,6.37179167674614,6.37057763128787,6.37325415109738,6.36875600427099,6.3749837724148,6.37291404010089,6.37124500978352
6.43183881543074,6.37149395294975,6.38687643255639,6.3720520513982,6.37374637133207,6.37278679769913,6.3771750138271,6.37115469345216,6.37358065112005,6.3712450098648
6.43386580000235,6.37151114488353,6.39982509257692,6.37422614582169,6.37526041986524,6.37540681973031,6.38655045359368,6.37144262972375,6.37272283205017,6.37124500988882
6.4816786313673,6.37163164839759,6.43041935392821,6.37334067554195,6.37874931920568,6.37750149395505,6.38620252753193,6.37099686687793,6.37301833137329,6.37124501535685
6.47165616005319,6.37161142867678,6.44148099845254,6.37361195928379,6.37921471441843,6.37749258972999,6.39230098459196,6.37139276078854,6.37403096637602,6.37124501535685
6.45649888262309,6.37156789632653,6.39959291096594,6.37221959074037,6.37251700370498,6.37338319600723,6.37504633102922,6.37105006507363,6.37250698362433,6.37124502188523
6.60852614054626,6.37216941867587,6.47169090239798,6.37678414638424,6.38874298186443,6.38343273118897,6.41748464710937,6.37566218764403,6.37645172350896,6.37124502225839
