FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
6.5239500433896,6.37167065106543,6.62746837486349,6.37167241720376,6.37493010693807,6.37205126037367,6.37015491267688,6.37252876779507,6.37339444586191,6.37124357738041
6.77023111578162,6.37245858190583,7.53294475183035,6.37700529222494,6.39443732085191,6.38142289631815,6.35767306759865,6.38718888306299,6.3996569376648,6.37124358452623
6.43999941604689,6.37150923962543,6.39492301973618,6.37326613978824,6.37325091482962,6.37426357149479,6.37853265669945,6.37155238465733,6.37448043013339,6.37124359317151
6.44542157440384,6.37154108513835,6.39340004637985,6.37197732917669,6.37264421284239,6.37257127389682,6.3750701727196,6.37116214974989,6.37337376575746,6.37124359826818
6.45610279520742,6.37156648972174,6.4017786604092,6.37225470718423,6.37349277777318,6.37324718205902,6.37892208138644,6.37198453070081,6.37353862775399,6.37124359947965
6.853190082052,6.3728085255039,7.61961762297177,6.38310530657479,6.3881395649246,6.38670803648373,6.35068345162581,6.39640563157946,6.4167488178571,6.37124360937016
6.48659339728248,6.37161521060211,6.41249364327253,6.3719941921739,6.37541027783046,6.37804916241724,6.37695966094149,6.37148366552646,6.37319705317401,6.37124361653091
6.46375103656173,6.37159824613005,6.39977354583077,6.37218402906071,6.37465033466068,6.37602488809302,6.37879999137442,6.37126339288146,6.37253213837746,6.37124362043484
6.45939369413112,6.37154226660811,6.65873534883624,6.37147873774223,6.37322570421368,6.37171528399486,6.37063338379613,6.37172038070756,6.3729676479862,6.37124362138454
6.4641983801451,6.37162542661937,6.42135265431719,6.39059990016071,6.37514566277217,6.37557261287623,6.38529770769099,6.37245271829282,6.3736012662563,6.37124362636527
6.43761216884415,6.37148964378236,6.54353179402507,6.37157484990817,6.37235907397385,6.37156805138504,6.37088069831556,6.3716819841229,6.37207235755549,6.3712436318771
6.51060130399086,6.37163227407727,6.71609779241368,6.37176739423118,6.37424104309364,6.3719189453965,6.37041648487863,6.37218446408356,6.37314531836413,6.37124364255272
6.58434151612003,6.37179399404002,6.91849852443,6.37191973666206,6.37755682716317,6.3726214566463,6.36940955965641,6.37333131790705,6.37498992612074,6.37124365143369
6.56714769273627,6.37176003780585,6.7445676364241,6.37288264293463,6.37600078813597,6.37242893143899,6.36981321007305,6.37280218067023,6.37345868577211,6.37124365276116
6.72521890287415,6.37220353461457,7.07239295955402,6.37244966947751,6.38758037573157,6.37483177018171,6.36660102815027,6.37688740312212,6.37959405091265,6.37124365291061
6.79353413121858,6.37249296617505,7.44492266702081,6.37493904553918,6.40560484471846,6.37859973737406,6.36101739146891,6.38197422371351,6.39434309363178,6.37124365337059
6.45422436634471,6.37153302890576,6.64068919270735,6.37160344942613,6.37303056206094,6.37168316890031,6.37069836262232,6.37195062440335,6.37286451137606,6.37124366997684
6.45233072721066,6.37152313563293,6.49945214273112,6.37158721360715,6.37257890204846,6.37157846786786,6.37081964102698,6.37174899278581,6.37235962306093,6.37124368016643
6.57034571140018,6.37176892380585,6.70622185751689,6.37190177328764,6.3768370726325,6.37250800222029,6.36965511522855,6.37312070860227,6.37372681004942,6.37124368158
6.51887570123317,6.37165423135626,6.68706329421746,6.37181323116082,6.37446433085365,6.372019260472,6.37027872014909,6.37237141168259,6.37303627805995,6.37124368220439
6.69562446234997,6.37210188303878,7.08557243914464,6.37267841486736,6.3853851203022,6.37423350278956,6.36730866796139,6.37590843217364,6.37883729727196,6.3712436831504
6.95612668047034,6.37336839796049,7.68501358228035,6.38456321569404,6.39203304805461,6.39124235883586,6.34428358820942,6.40543993773637,6.41988424088805,6.37124368333365
6.55756987534029,6.37176945703387,6.5823726023397,6.37152083166244,6.37547603138408,6.37230885536675,6.37000375979911,6.37292331840223,6.37254386890536,6.37124368348328
6.65924009431201,6.37201679132547,6.67654190006784,6.37167584242125,6.37968682225377,6.3731169195315,6.36886573806873,6.37454205295526,6.373379813641,6.37124368352817
6.4848276490545,6.37160717420214,6.56312032878893,6.37150966978618,6.37345085617997,6.37182256437201,6.3705615124916,6.37212123926485,6.37212484345779,6.37124368358803
6.68887088017027,6.37210286939938,7.43735969630063,6.37366924150122,6.3876923565606,6.37509584410557,6.3660814208051,6.37697479290122,6.38158076301872,6.37124368378236
7.07434171089765,6.37422555872661,7.13408944267,6.37127902459732,6.40030670701876,6.3748526557814,6.36615467652246,6.37975136999319,6.37340808500077,6.37124368393939
6.58216464858248,6.37179571539762,6.75250179903319,6.37185106641426,6.37694795610016,6.37253576126391,6.36960457739912,6.37319225329638,6.37407765887366,6.37124368437313
6.53830988512203,6.37168876425397,6.82405492157718,6.37165855365529,6.37488797580824,6.37217507228581,6.37004518926365,6.37268138658773,6.37362884344232,6.37124368445552
6.87096373735254,6.37285745142113,7.4145079191613,6.37635495394683,6.41446810333846,6.38140867647708,6.3570123827427,6.38741926481118,6.39764858617954,6.37124368486304
6.60589423069708,6.37185532772392,6.76354710869551,6.37211154190158,6.37820349703483,6.37280883657691,6.36928899460845,6.37352253027606,6.37433004914952,6.37124368580536
6.70417463410481,6.37215430085262,7.30285996497338,6.37409105634429,6.39142332560244,6.37547897670542,6.36556244503538,6.37718470811878,6.38484287111929,6.37124368873316
6.44178402733014,6.37152496144702,6.38650285367276,6.37194926514548,6.37217686586759,6.37343473706815,6.3753916879312,6.37090147898499,6.37499346079931,6.37124369997739
6.42299095841395,6.37145757846783,6.50871026714216,6.3712989341598,6.37183661269975,6.37144756899638,6.3710246302625,6.37153580171396,6.37179201253312,6.37124370443459
6.43736443974085,6.37151465629662,6.4200728105776,6.52362435308294,6.37387771216728,6.37358072461603,6.38769128936571,6.37495871714037,6.37200756371115,6.37124371032771
6.43463771509791,6.37151333259691,6.44057536536716,6.55954049090361,6.37353684530008,6.37409351556113,6.39765675631953,6.37167396556782,6.37336655965861,6.3712437103314
6.5386479948298,6.37180377782845,6.46715374541252,6.37390953136697,6.37720291166453,6.38626108182428,6.38738316947885,6.3723107718624,6.37461066933124,6.371243712347
6.77763565404281,6.37241074039608,7.23024835875727,6.37622589431365,6.40206508859411,6.38334181664306,6.38963416101882,6.38154322300747,6.3932179698128,6.37124371529735
6.49872534814655,6.37179170626588,6.43525206091511,6.37335003297523,6.37531296479445,6.37556178511129,6.38667468103865,6.37215579588335,6.37409015707496,6.37124371543183
6.4600892125118,6.37156955397303,6.38869090132486,6.37207643416073,6.37354917532122,6.3744643858636,6.37758510100361,6.37117235019389,6.37349226319683,6.37124373164921
6.45526630206488,6.37160525275329,6.39512554004776,6.37264768196191,6.37356211136054,6.37536036141883,6.37603031450995,6.37138776826156,6.3718081392275,6.37124373231868
6.49208538165942,6.37169965948511,6.42098626326844,6.37301697729283,6.37574697221495,6.37771475840833,6.3875897337738,6.37164010145687,6.37712715875812,6.37124373496976
6.42892989418846,6.37147933410126,6.3945966549452,6.37788234736063,6.37257311740977,6.37223323917862,6.3743488312789,6.37165037041059,6.37196488252222,6.37124375161719
6.47511903656147,6.37166666107968,6.43549573979555,6.39726006639492,6.3800100805945,6.37793079235476,6.39438005135375,6.37138194095801,6.37594637103205,6.3712437530605
6.46589329356945,6.37157305383842,6.39975105707842,6.37268608900828,6.37488583250673,6.37519227219692,6.38207095661786,6.37163765230138,6.37362660205754,6.37124375306419
6.51384274712128,6.37181181612592,6.48927360965588,6.37452162910296,6.38164685152994,6.37476207096483,6.3924055089499,6.37220615568724,6.37541594978696,6.37124375369985
6.60792884265098,6.37187439242201,6.69429810121176,6.37185428914884,6.37748750932347,6.37285123613641,6.36943326017257,6.37372736108353,6.37360573090288,6.37124376327559
6.46771744228684,6.37159994242249,6.42424769199137,6.37277347958574,6.37528452433676,6.37582770055806,6.38084416260317,6.37171544638199,6.37283581809174,6.37124376872885
6.49822216931624,6.37174821412528,6.43666807522233,6.3897616342248,6.38141515486343,6.37681363778759,6.39730303979447,6.37082114435747,6.37612695549488,6.37124377662981
6.50947645825765,6.37163899592419,6.70469527469309,6.37195369147839,6.37540594147827,6.37205079202747,6.37025060168185,6.37219334877691,6.37350176438327,6.37124379141386
6.43645303408476,6.37152403838727,6.39596975568102,6.37235168149896,6.3723872552482,6.37250519324733,6.37447595613376,6.37194592138992,6.37304946302082,6.37124384017184
6.59401124265801,6.37190797450775,6.53524992864752,6.45627020443913,6.38492645519059,6.39672367214608,6.41300840400805,6.3718078403513,6.38165980110237,6.37124385721515
6.50979533960564,6.37184327604181,6.40808165648092,6.39398316067756,6.37585303475684,6.37391458036207,6.38638772911373,6.37104085570753,6.37394871002945,6.37124386632055
6.54515254941718,6.3717047988243,6.83807239420968,6.37215661621244,6.37584228709542,6.37223501593228,6.37004779005151,6.37259824623405,6.37383037381022,6.3712438789026
6.53263222445174,6.37167646619179,6.75513066055213,6.37178564176112,6.3750339885033,6.37210884835599,6.37005434381965,6.37249635545524,6.37361793036155,6.37124388184907
6.42520609338301,6.37147547898572,6.40541825276081,6.37169106917915,6.37280279178096,6.37212519926652,6.37569682021892,6.371465152351,6.37115328255213,6.3712438835098
6.53131423712164,6.37189660861081,6.44020136102074,6.37458005636451,6.37755710026122,6.37698784607182,6.39109061317745,6.37079169995237,6.37894202711706,6.37124388595564
6.57703785132227,6.37185163643603,6.55876387357435,7.0026744288148,6.37688355559856,6.38556428976914,6.3999509931324,6.37262353012801,6.37097733293044,6.37124390294353
6.56875785166688,6.37175809673681,6.86546234187429,6.37173748802672,6.37671922905994,6.3725079395942,6.36964148008736,6.37289110480571,6.37457853482544,6.37124390514922
6.55270483155435,6.37196173991147,6.43447548874123,6.37797250202139,6.37952145076484,6.37969004715099,6.39073751113241,6.37289793601763,6.38040080606685,6.37124391103845
6.73577138573064,6.3726957459339,6.55045718430096,6.38344794462749,6.39660833311551,6.41183225624079,6.43225829316418,6.37480905137139,6.39075640936234,6.3712439179825
6.55029820156438,6.37185607298763,6.48533351063305,6.37477484266259,6.3840858185007,6.38683881289158,6.40138296183961,6.37277144547718,6.38340153029778,6.37124392308663
6.43155159611044,6.37149741465351,6.39954860588667,6.37199515480556,6.37347765264961,6.37369161588952,6.37782945737604,6.37223348615519,6.37181063354433,6.37124392755528
6.48681656714067,6.37162567578752,6.42580752481678,6.37253004051532,6.37383017181238,6.37325387528004,6.38290576955113,6.37139726684804,6.37511506918548,6.37124392824617
6.53401861377676,6.37167769527549,6.81287667391361,6.37181633056927,6.37503896950553,6.37224315867917,6.3700574761821,6.37278642218362,6.37355571688926,6.37124393218834
6.97930343457343,6.37350803100951,6.90993779451237,6.37337152305584,6.39509354182481,6.37489504679631,6.37118879385908,6.37583227032798,6.3787496097115,6.37124393230102
6.48620016378735,6.37170820348769,6.45206365096291,6.37838770671952,6.37969897890426,6.37649514505862,6.40280850672021,6.37163511084962,6.37574444921241,6.37124393628568
6.50549076574663,6.37179850682367,6.41013062326102,6.37279531850035,6.37460069744013,6.37505418684598,6.3880031366146,6.37089688661659,6.3739458093874,6.37124394475191
6.54679317419505,6.37194987561324,6.4467933811435,6.37340685345192,6.38082918293582,6.38847868175898,6.38808563492631,6.37040073768451,6.37382894145987,6.37124394769098
6.52769832585755,6.37187103333275,6.45144715433718,6.38960210978513,6.37856722461234,6.37753707261506,6.39447812295138,6.37275745312929,6.37595265730508,6.3712439481953
6.57556203166524,6.37191562538544,6.62321216697344,6.38014529632629,6.38420212856098,6.38030248825336,6.40419548472564,6.37490541492816,6.37660476561116,6.37124395011835
6.63371290466397,6.37234516967831,6.51420044386249,6.3784816989782,6.38294508009423,6.38398420551498,6.41790892300456,6.37217889538952,6.37899830217005,6.37124395172182
6.47616141737773,6.37169717006699,6.39116666908269,6.37232523191797,6.37304319897254,6.37621197812375,6.37670175316886,6.37076604472752,6.37345965986642,6.37124395336777
6.71957331384141,6.37260689780057,6.53245256046667,6.40525822856289,6.39489030682049,6.40578282618511,6.41917414116284,6.37274520370213,6.38409014078544,6.37124395647865
6.58382662949594,6.37187120488489,6.57771819436934,6.37813624603109,6.38625665617368,6.38026462046117,6.38627596452809,6.37731461261385,6.37635195978891,6.3712439579214
6.44486901659887,6.37151576768433,6.40037201056291,6.37207680107176,6.37202263501101,6.3722136335833,6.37520307256733,6.37142771721109,6.37219281791237,6.37124396878914
6.42883962620321,6.37149151589376,6.38967559391493,6.37164253029674,6.37196769130353,6.37223927716246,6.37216736514559,6.37221909492813,6.3723427963589,6.37124397130518
6.45813997557256,6.37158580891079,6.42535012800666,6.37202038900927,6.37218087697536,6.37366843320946,6.375009412281,6.37144210901959,6.37169088279254,6.37124398659908
6.44363358375374,6.3715469001538,6.40275903089688,6.37198590460158,6.37277375754915,6.37275825575477,6.37628261369802,6.37144176003666,6.37278222706436,6.37124399552159
