FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
545611,1672.25,203266,100168,11483.8,3190.67,9039.51,27404,1836.65,8894.46,3.12399
981568,2738.94,398369,254226,18955.2,10364.4,18010.4,29174.2,-244.013,16913.7,3.1266
514825,1578.8,148573,11040.9,8071.93,10938.2,11100.1,19600.3,8784.82,12706.9,3.19887
411083,1492.73,121706,15352.7,7977.84,14597.5,9397.72,28121.9,2449.79,28179.2,3.47285
3813800,7237.34,36649000,106096,923.455,-21764.1,65356.8,-85606.1,141259,282162,3.89253
332986,1345.4,135780,13362.7,14130.2,16120,15189.5,53946.3,16071.7,13065.5,3.93385
995695,3270.77,371640,544916,15691.9,9202.28,22588.5,46251.7,7023.03,20418.6,3.97093
642066,2128.41,295728,35277.6,22973.4,17148.1,18134.6,37209.2,665.439,12496.7,3.97985
319776,1252.37,109008,248270,13763.6,6153.13,11629.4,37101.1,4551.06,10649.4,4.26472
919812,2368.46,385285,1637630,24243,-1205.96,27556,98122.1,19657,31196.4,4.27233
833352,2305.76,375743,26870.4,13584.7,11976,16794.3,42520.5,2434.23,12024.5,4.31194
3391360,6688.56,34269800,94442.7,4857.41,-19286.2,60203.7,-77440.2,121087,242227,4.95569
730399,1944.77,267133,19873.7,20437.6,21625.8,21616.2,77917,8614.1,38743.5,4.99617
646478,2143.32,165520,10600.8,13340.4,10152,25811,53687.1,1693.99,16407.8,5.01031
1488060,4049.83,1178420,35280.4,29088.8,24982.5,68173.4,68359.7,9734.88,24154.8,5.03399
639290,1982.15,290704,43102.8,17298,5376.81,17434.5,18958.7,93.9872,20813.6,5.06344
510756,1700.57,160089,17211.9,20732.5,14210.6,35289.2,71049.7,16964.2,20812.7,5.07165
332199,1360.73,88148.3,11347.9,3301.51,2233.4,10120.3,15705.3,562.26,7207.99,5.09584
978738,2424.73,297208,13790.7,28415.1,12973.8,30371.8,56684.2,4039.1,11874.5,5.12654
509463,1697.99,252030,10563.1,16487.9,11773,10782,14135,965.736,7866.9,5.12749
382271,1548.58,230652,319502,16849.9,16849.2,14735.3,51140.4,6353.14,17739.6,5.12996
385122,1337.66,141744,930215,4857.24,3513.31,16196.6,51045.7,8631.77,16463.1,5.13314
819402,2926.52,241864,25107.9,25032.2,10899.6,22845.2,58391.6,-295.552,16568,5.15629
429438,1737.74,417345,12338.5,19357.3,29193.6,22919.7,49199.8,7893.72,15643.8,5.16194
711495,2188.53,263717,15836.7,12512.9,8683.88,12053.8,36609.9,7056.44,25440.4,5.19934
668475,2744.66,290472,43481.1,29391,7540.32,10795,26888.8,2629.97,7875.43,5.20059
655481,2249.07,98704.9,53301.3,5290.3,2998.26,10017.1,19958.8,-1503,2033.55,5.20393
403039,1541.07,153204,44995.4,13889.9,17260.2,14120.3,61275.1,8900.95,16759.1,5.23151
671775,2451.1,286833,29666.3,11173.7,27455.4,30052.3,75579.3,13726.4,41949.1,5.23928
771820,2349.58,268376,10986.9,20614.9,24208.2,15261.6,40946.8,1832.1,20809.8,5.2748
573434,1761.49,231126,17105.7,19836.6,9371.38,17143.9,48436.1,7632.73,17456.4,5.28326
