FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
350893,1392.82,83624.2,89882.1,12493.5,5773.47,10735.6,44030.5,5689.65,12937.1,3.21057
289937,1183.91,152247,13210.5,12165.5,12542.8,20164.4,46160.1,3196.82,7253.55,3.38981
586392,1695.27,284316,11444,8745.02,4912.27,12243.5,6976.23,2354.47,5724.31,3.48783
481364,1711.9,280213,57470.5,11113.5,7477.78,10493.8,24338.5,-587.726,8145.37,3.48973
403561,1581.33,125012,109368,12985,4596.84,19407.3,27949.5,-1910.91,6629.9,3.49586
304606,1236.43,76214.3,177034,13596.9,10739.7,16802.2,24071.4,1252.03,10086.2,3.49776
367251,1341.17,110440,418063,3813.75,877.432,6248.83,18452.4,6116.69,4439.77,3.51236
1139350,4055.97,344971,22836.1,26110.7,39047.2,30315.7,67668.2,44197.9,14764.3,3.60024
294348,1180.6,145801,26382.1,8093.33,3574.93,12939.1,14757.2,159.371,2958.42,3.67861
351771,1411.54,150895,12288.4,20852.8,13349,17904.9,65103.8,15153.7,8139.16,3.6896
871454,2949.47,275566,15200.9,18414.5,16222.1,24890.1,76348.7,5387.8,23356.7,3.84716
365760,1349.16,182423,31589.7,5255.02,7740.97,10333.7,15207,-1968.2,6617.37,4.46975
475792,1845.5,153618,28160,22810.5,18185.7,19929.7,67670.5,998.708,25496.1,4.56896
560304,2168.83,221833,33690.7,7328.07,41466,16172.3,118579,-565.272,22016,4.94778
737555,2576.96,225396,74253.5,9839.23,16051.5,13176.9,68873.4,3705.67,23110.9,4.97556
670569,1984.8,402855,185619,28236.5,14512.4,23748.2,76627.6,19579.1,17630.7,5.83247
289811,1184.79,115316,181358,2242.86,13301.7,2690.89,2432.21,-418.321,-572.391,6.07797
379583,1443.49,113903,11991.6,6375.47,3637.84,9983.33,18473.2,1012.03,177.578,6.1521
994579,3008.53,328986,23891.6,26032.8,39017.4,36170.5,74249.3,109103,36031.1,6.15243
524243,2004.45,158603,30590,25407.4,17692.6,26418.9,59692.9,1920.82,21214.5,6.25075
350192,1290.73,91295.1,12002.2,4942.5,7470.14,6844.33,23489,-71.3872,9859.04,6.25918
1184990,3120.01,710996,1356410,23704.7,11395.1,33927.1,58404.1,-2504.04,18194.4,6.26417
679949,1902.78,298900,18140.5,10724.4,18830.2,13386.9,22998.3,16812,20194.1,6.34536
604026,1858.72,131836,21571.8,11591.5,8758.27,20367.3,27806.2,11444.7,26438.9,6.34747
996899,3626.73,623848,29285.2,24990,19667.9,44719.8,32680.7,-6614.77,23824.9,6.36482
642348,2303.55,225406,11184.5,13272.7,3900.4,50005.2,49107.8,16944.1,20973.3,6.43615
442504,1711.71,179250,13729.2,13346.4,11557.2,15369.1,26834.2,-726.26,15609.9,6.44341
606671,1930.01,233530,117735,20322.6,15961.2,22811.8,36844.2,-2923.4,14611.3,6.47131
567886,1799.11,154539,144958,13262.4,9256.56,12747.2,27273.8,13556.2,8616.63,6.48954
337994,1376.23,97839,11539.9,5978.4,6128.5,14269.7,15690.9,-132.896,6113.6,6.49775
397374,1431.41,163026,184020,11472.3,2373.11,11504.3,23559,2713.74,4592.38,6.53153
290379,1187.49,104071,21203.3,7494.03,7309.53,7538.24,19548.1,2497.28,1453.81,6.53545
572284,1779.87,218421,50436.6,6714.04,13907.2,17059.5,18091.4,62721.6,12886.2,6.58666
523736,1769.47,224048,17357.7,7502.63,32481.3,13286.7,43170.7,6805.04,26125.1,6.59255
428204,1642.35,61888.4,65724,4251.12,1865.93,5647.04,22511.9,2683.87,3825.01,6.60994
366974,1435.33,115040,981394,-1569.07,22459.9,3969.36,11607.8,-9316.54,-1335.5,6.83649
463518,1647.88,94332.1,13387.9,8354.96,11113,12273.9,23787.7,13614.2,15428.3,7.14888
442664,1514.47,170876,18860.6,11508.5,7570.3,9295.8,26111.5,1350.8,5486.95,7.21711
513688,1939.36,150326,119093,19025,16106.6,20969.9,71085.8,27769.1,14621.7,7.28581
532723,1763.48,119560,176706,3571.91,6643.31,5232.5,20048.8,6036.54,6917.62,7.37452
364623,1381.88,86158.5,28305.4,7043.13,7430.23,16666.2,12633,-2881.81,12213.4,9.22931
546390,1789.43,161554,31726.6,7050.25,22132.1,15468.7,24891.9,11545.3,27965.4,9.73566
1123060,3863.66,186697,13616.6,17063.7,5564.5,28629.6,18440,694.251,10379.9,9.74077
522818,1884.88,200344,132860,18114.3,22328.1,20230.7,76976.3,10343.1,30406.6,9.74088
585111,1925.05,312912,83877.8,7034.92,14787.8,9488.56,31678.7,-2802.66,13579.2,9.74092
389441,1557.13,196611,15872.5,8861.22,6978.76,10501.1,20256.9,2657.08,9678.33,9.743
703597,2297.87,157035,36593.4,12149.7,8952.83,14662.3,54672,8465.56,11606.7,9.74309
1094980,3639.6,234159,28212,27470,8971.29,35651.3,42880.6,2301.47,13168.8,9.75128
905105,2391.79,352127,25254.3,14356.5,21470.8,32311.2,41701.7,5412.75,22447.1,9.76125
410873,1513.61,128704,57275.2,12003.8,11833.6,13353.1,20898.3,7223.58,11332.5,9.76857
863410,2583.91,351190,17133.8,23067.1,15807.3,17819.8,48953.2,-707.717,20206.3,9.77397
653807,2386.84,96128.8,25759.4,13038.7,27249.1,13031.8,58552.3,21855.4,22751.5,9.77796
802929,2416.53,586650,18200.3,28317,24324.7,22022.5,41570.2,946.684,15366.9,9.7792
333141,1355.91,84229.6,12750.9,10390.5,10080.4,8040.79,25905.4,2010.53,11733.5,9.78629
749936,2936.34,238887,12658.5,29057.4,30984.2,21490.1,85975.2,7040.16,23834.1,9.78964
724581,2425.82,274958,28426.3,27937,48784.4,40211.3,104740,67640.3,24280.3,9.8025
1126200,3249.27,504924,78475.5,29179.3,43659,44583,124511,47360.6,37318.3,9.80318
743092,2598.58,190743,88644.6,17231.6,17135.7,27688,57684.6,49185.5,10413.1,9.80331
401047,1530.48,199422,111361,12567.1,24135.2,14759.1,38353.5,10300.6,17817,9.80343
510632,1828.99,134192,47487.9,15531.7,14711.4,16905.3,39038.2,4406.58,20888.4,9.8069
640092,2532.35,464949,1624360,29882.5,1022.68,31379.1,98080.4,37314.9,15435.7,9.80787
333670,1296.32,64200,15678.8,3291.44,5513.09,3840.94,3408.89,-1883,6316.93,9.82091
341750,1297.58,79722.9,11899.3,15007.2,22786.5,16159.6,26050.9,14824.7,9685.72,9.82685
417720,1670.25,145814,15155.5,11382.3,4643.58,12144,23989.7,2041.99,3044.1,9.82707
468144,1781.07,415177,102111,10897.9,4270.02,8307.44,23672.1,1597.32,5355.31,9.82709
822266,2282.24,344669,19517.8,10463.5,17816.3,63914.9,29380.5,3941.69,13256,9.83579
536160,1769.28,282754,13804,10267.9,5865.41,15135.6,28647.3,1762.84,21313.4,9.84234
313997,1274.95,83380.7,13010.5,7552.54,2913.05,10220.2,12966.2,-217.571,13960.1,9.84272
393231,1401.58,103666,19389.9,11388,2654.05,10292,20029.9,1363.97,10940.7,9.84274
331838,1338.77,81673.6,10933.3,10058.6,5452.83,8302.49,37773.2,2997.25,9516.13,9.84649
632170,2305.35,176093,11081.7,19605.9,8807.79,23939.5,36106.9,11865.7,16495.2,9.85586
514257,1979.93,204619,22867.2,15586.4,11979.9,14525.8,31770.1,5441.7,11757.8,9.85817
850554,2839.62,271943,23127.3,27181.3,8149.23,23852.2,87534,1090.7,23020.7,9.86395
357765,1375.81,81549.5,107708,10623.3,15985.6,15413.9,24238.7,10767.2,11253.3,9.86882
703276,2587.28,209924,20893.7,22597.2,29434.5,23677.5,63281.7,5539.44,16584.4,9.87444
405507,1486.52,78185.2,12823.3,8252.8,4640.94,7842.09,27421.3,1069.04,10171.2,9.8852
768202,2873.97,213475,11640.3,23152.7,11576.1,16698.6,45460.9,1488.3,11695.3,9.89175
390567,1478.32,149069,14836.5,10696.6,6110.72,8165.16,30745.4,1310.09,5157.81,9.89238
536023,1960.42,142753,23395.9,20072.7,3936,21911.1,42161,7340.3,12834.2,9.89944
875745,2294.4,463383,29915.5,24312.7,18119.5,27681,57815.1,20382.7,8251.54,9.90481
685319,2317.53,263389,22661.2,26221.2,28061.7,26761.4,61282.9,-1610.45,19486.9,9.90891
992292,2864.27,211106,30019.9,24540.7,43032.7,38922.6,66616.8,12980.2,28018.6,9.91977
321122,1314.94,157452,12064.3,11660.2,12388.9,11488.9,17335.5,-656.827,9744.87,9.92803
542301,2027.12,139988,22985.4,19799.2,22008.5,18869,53633.5,8928.44,20762.7,9.9335
531931,2067.5,122854,160516,11560.8,12864.7,15809,46844.9,699.36,10440.9,9.93687
534690,1847.44,148709,19478.8,15319,16232.1,18938.4,22406.9,16138,17178.7,9.93727
450667,1539.51,125872,37907.8,11216.4,7255.03,13013.6,34363.4,-378.318,7945.61,9.95361
689148,2035.14,296652,46340.9,15984.6,36232.6,30743.6,111690,2692.72,61882.3,9.96582
333069,1361.33,98452.5,310456,11604.2,16100.8,16174.4,21198.8,1850.42,13930.8,9.97067
861939,2632.37,297022,1467340,17484,25815.2,34497.6,81337.1,21522,16974.5,9.99019
995561,3074.72,180066,41094.4,28262.4,26508.4,22444.7,99857.4,13683.8,32602.6,9.99218
702248,2047.56,316342,14987.8,25293.9,15033.2,22224.9,72707.6,10014.5,13602.6,10.0004
880553,2504.18,450949,59482,20457.3,10016.8,37723.7,59828.8,8307.01,14036,10.0251
768298,2565.67,353505,24058.5,23297.8,19147,32926.8,63775.3,-991.83,21558.8,10.0636
662926,2361.47,281294,11039.8,26093.6,6557.67,23789.4,62580.4,3444.09,17082.5,10.0642
651576,2119.81,126122,75499.9,16930.5,14529,13344.6,40593.6,-3718.66,8691.94,10.0775
765715,2547.01,264953,12556.7,9550.51,4963.55,22225.7,76299.8,2022.32,4222.29,10.092
522334,1853.38,202347,303989,16295.6,22218.3,25234.9,40980.6,-3270.45,13983,10.1042
429840,1444.01,190409,13526.2,3925.98,17679.7,11274.1,30720.8,-4902.24,16997.7,10.1098
574368,1593.81,177190,55050.8,9028.48,2551.29,10193,14461.2,3684.79,11521.2,10.1129
452604,1711.83,143275,320249,8201.75,-900.963,11890.1,44600.6,1390.63,6097.59,10.1134
593508,2112.48,233595,10208.2,25526.6,16840.6,17800.1,47807.5,7553.75,10899.3,10.123
391534,1528.03,80531.6,11045.2,4248.14,13106,5537.28,15406.7,-512.659,12749.8,10.1405
560481,2063.67,158264,22037.6,24586.4,12035.6,21205.2,75601.3,13282.6,11538.9,10.1509
958888,3082.16,278411,525279,29446.9,10182.8,32097.5,73366.1,13556.1,20960.2,10.152
737177,2322.27,337785,37840.2,15679.8,12521.5,9959.17,20419.8,6018.82,10220.9,10.1808
443988,1598.88,118810,252435,9738.65,7141.36,16141.3,33487.7,3959.65,6501.36,10.1831
491756,1623.2,127414,16088,15182.1,6498.23,17378.5,23815.3,1832.48,10334.9,10.2019
577018,2098.84,354089,79406.8,26142.5,30956.9,42977.8,46711.9,38231.9,20324.1,10.2103
619225,2039.23,215550,10631.6,27797.2,33090.4,17519.7,54936.3,5204.37,20930.8,10.2268
825981,2581.5,347580,16481.2,23394.3,18756.7,39014.3,53854.5,-4439.11,15338.3,10.2382
