FSC-A,FSC-Width,SSC-A,HA,pAKT,pERK,GADPH,p38,pS6,pCREB,Time
3481810,7319.06,40552400,40278,-26483.3,-14635.9,56644.9,-73891.4,121232,238430,1.41474
3466960,7342.1,36886100,56026,-7329.51,-13855.1,47758.9,-63622.1,105088,221185,1.41518
541127,2194.68,344940,41073.6,19917.5,25282,29858.3,79997.5,8488.72,45492.3,1.43075
4326040,8018.85,38002300,64237.1,-7356.81,-24011.8,65575.7,-90403.9,143048,386099,1.49643
319300,1299.7,137994,11217.5,23346.5,6355.86,18290.5,35165.2,4615.63,16666.9,1.60865
362336,1432.29,67042.8,11315.3,7813.48,10503.8,13254.9,27041.2,10958.6,11903.6,1.64983
745069,2424.83,268125,12459.8,14873.8,7587.16,25262.9,35507.1,10359,22822,1.69804
728827,2064.53,308999,10168.7,15983.7,6758.71,22720.3,15129.2,6015.13,20004.7,1.70644
723631,2767.48,202939,12392.8,27751.5,10021.4,17518.3,51600.4,17415.9,20978.4,1.7199
738285,2079.9,405036,17087.8,8762.23,4556.63,1892.87,1858.32,-2071.69,4727.86,1.74846
380360,1514.72,110104,17987.6,16251.8,9646.06,19232.4,34967.4,16492.3,29787,1.76108
455830,1687.33,154867,13729.4,29349.4,6251.59,18643.9,18312.5,18220.9,30437.8,1.77524
902383,2645.01,280838,17537.4,28757.6,6895.61,21773.9,43285.2,12788.9,25003.5,1.78354
437642,1628.81,106975,10280.3,7453.5,2347.21,13660.4,8053.1,3577.8,9568.29,1.79748
445636,1752.69,214631,12589.4,17623.4,3928.64,29436.8,26086.7,6730.66,21856.9,1.82037
457054,1840,112433,14628.7,25270.3,6366.13,14952.3,54531.9,8840.79,14010.7,1.83632
777998,2193.52,302056,10691.1,27491.7,2905.84,25437.4,35135.6,41170.8,39614.5,1.85119
461950,1829.05,146520,10675.6,8067.49,2663.95,11615.6,33855.8,2160.58,20428.9,1.88953
841190,3136.03,289276,11368.6,21711.6,15221.9,27586.4,58840.2,6070.58,28138.3,1.94348
1454300,4105.38,589510,15213.2,23574.8,5607.37,27089.2,55601.2,6445.64,33710.9,1.97237
409234,1654.46,178455,15473.4,8261.95,10440.6,3727.62,2414.21,-6273.3,4825.92,2.04017
923636,3440.29,353102,10762.4,22181.1,3535.43,15650.3,56375.3,6020.85,16950,2.1734
479305,1924.61,105403,14256.9,11662.2,3611.59,12553.6,38598.3,2449.05,18440.7,2.87869
544910,1878.04,126129,13221,17318.1,6439.49,21469.2,27847,5876.71,21507.5,3.15727
997148,3015.88,320181,12638,29954.8,23453.9,33149.3,47520.5,28042,27228.7,3.75756
757333,2744.19,191068,11868.9,17389.1,2807.47,16254.9,43963.6,5686.26,15785.4,4.27535
609000,1867.38,217581,11574.4,19039.9,3939.65,36678.8,34314.8,21281.5,18177.7,4.77756
1371020,3627.64,483992,18064.2,18550.7,10493.8,40569,84850.4,13927.3,38187.5,4.92229
701844,2312.32,355286,17598.7,26274.3,8116.85,22870.2,44974.1,15010,27160.6,5.03914
792472,2428.68,302642,17874.3,23958.1,22544,24627.7,73616.4,7376.09,27737.7,5.40372
962995,2758.06,403692,19706.7,26685.9,21654.2,23280.4,81192.6,7863.59,34458.5,5.45302
602249,1746.6,200796,15324.3,26661.2,21672.9,32359.9,50435.7,27367.1,27400.8,5.47504
388273,1512.17,171253,10245.6,15906.9,5361.55,15752.2,28506.9,3198.2,18796.7,5.60015
901786,2618.56,260904,11277.3,16500.9,9286.75,24721.9,42145.6,5067.05,23483.3,5.77953
808688,2782.5,264510,19191.4,27707.5,18468.2,29262.5,49220.3,4394.13,24486.1,6.12551
1286810,4435.95,375250,10958.2,22680.9,10229.9,20623.9,59216.9,6302.22,25067.1,6.16818
621959,2501.2,201689,14751.8,28104.9,5161.82,33627.9,41410.5,8039.7,18126.9,6.25926
1208910,3299.43,779058,25934.3,27955.5,22150,60416.8,86052.3,19920.8,44814.2,6.29611
1020550,2868.03,403283,11704.4,23892.3,14164,36093.6,70405.3,12224,28437,6.32981
660804,2226.8,215374,11686,26685.9,14059.7,36745.1,70377.5,22824,27242.6,6.99175
1660210,3379.78,3256860,13682.2,29561.8,1363.56,13363.9,-2459.53,14683.4,27617.4,10.1946
450312,1789.62,325579,15441.5,26988.3,6979.84,20456.6,57570.7,11753.8,30540,10.6552
547107,1714.56,232956,10805.4,7069.07,4984.1,10856.4,25980,4554.09,19753.6,10.6552
919486,3419.65,179635,16594.8,23623.6,2802.58,19414.8,50407,9194.71,18909,10.6717
1252910,3673.79,513049,10161.3,25528.7,13831.6,23207.7,66843.5,8053.24,34026.5,10.6924
790847,2866.28,218431,12719.5,18100.7,3797.69,14346.4,51273.9,3779.4,21547.7,10.72
567807,2321.06,157632,14845.9,16739.9,10715.6,16931.7,43945.7,3528.55,22855.8,10.7347
679213,2483.48,208343,10766.7,11012.8,6458.41,16888,46845.9,6314.08,23104.4,10.7437
