FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
775474,337558,320678,2086470,1155950,178356,6598.9,7275.22,-222.415,239.89,266.908,238.272,-65.2853
1078450,427281,582250,3958300,1809440,255222,10620.9,18689.8,502.713,-565.016,-307.605,70.3451,27.7336
911019,469624,429765,2887010,1437440,214661,8681.69,8975.39,-89.8342,-173.715,-436.611,28.2887,-867.47
637936,316220,147387,898582,424091,67797,2161.51,6963.94,-92.7109,199.42,162.435,-518.995,301.955
855438,478854,376440,2786800,1640160,221163,4745.55,14549.3,64.7331,-79.2064,-162.725,184.325,-359.542
689156,344606,198388,1241070,735542,119826,7019.12,6331.38,-528.248,598.037,139.302,-496.692,-201.373
555627,305833,257414,1568390,935081,161957,3239.96,9487.98,-465.716,475.785,154.7,-220.626,-233.257
1126250,508857,740272,4194300,2642220,404359,10627.9,26976.3,-46.0768,117.844,178.266,-299.052,-108.56
916216,453627,505092,3099240,1666480,268806,10241.6,13134.7,-427.759,247.914,-191.813,-551.517,583.673
1181830,448325,678166,3898120,1612770,285813,11624.8,11060.1,0.577776,-633.669,-271.386,-294.159,-358.317
825898,507294,362131,3501150,2379490,233745,6013.94,23015,-285.811,305.693,451.179,-94.5162,-928.973
670708,395417,547360,3660630,2633050,394353,12756,11472.8,-91.4436,136.689,-82.0004,-610.334,830.714
515258,305238,311301,2431050,1384170,176486,5160.3,-75.9155,-85.1408,282.498,185.418,9170.7,-186.148
1009860,415124,521629,3313630,1390160,223004,6030.23,22371.1,184.89,-148.452,-171.562,-116.966,69.4824
649082,302589,339330,2030170,961914,151889,5054.48,12235.9,-398.462,71.6351,-235.55,91.1979,-224.499
492540,275144,178965,1078050,731529,122522,2878.88,7932.85,-183.249,12.3801,203.74,-3.26561,-144.697
1054310,521127,521077,3761040,1731910,245691,5810.55,21899.1,635.758,-141.996,280.112,52.9241,100.508
497873,335691,482113,2933420,2130430,358662,16076.5,-1870.02,-296.364,142.064,-471.332,-904.033,-258.043
564335,321794,337582,1955470,1186600,206925,4941.47,7751.88,-224.993,498.799,-244.852,-147.582,-266.092
966520,554452,615793,4194300,2127670,302542,7856.54,21129,516.102,-387.32,-138.077,87.7416,-440.526
1130400,637364,631873,4194300,2780880,396486,13157,15766.7,-103.176,-316.329,129.47,267.025,479.651
872572,461356,477061,2927300,1933460,320444,14466.5,12763.8,-319.674,-244.431,235.312,597.683,-106.281
568146,252617,491325,2999230,1755470,299543,24793.4,9576.5,-376.17,87.1416,-40.4075,602.905,-360.71
1181040,526433,411215,2759640,1383380,204952,18740.2,20225.5,-975.752,18.7582,-20.1241,295.515,-155.69
764184,465724,488894,2917830,1706440,293615,91540.3,10414.4,-2480.52,-40.049,-1238.59,277.363,4640.1
563528,354710,269595,1996110,1199470,158842,1241.9,20156.2,-158.841,299.287,163.509,-567.51,-408.383
976948,550946,554545,4029880,1997930,272081,7497.76,23214.8,244.258,-298.004,-278.426,120.47,-34.9189
427684,302452,141206,823644,621003,108280,2614.06,14528.9,-181.686,-227.046,-314.434,192.317,-473.96
867292,391383,476967,3160660,1536570,233060,9745.31,9651.83,556.734,-792.082,450.582,910.711,-842.282
662748,330391,209674,1438700,877760,121008,2787.08,12313.4,239.631,38.568,-107.433,48.9753,-120.727
578376,352687,313405,2180230,1444310,208360,7052.44,8313.46,-68.1189,158.515,439.509,-272.466,130.743
651927,388872,537697,3031550,1758640,319576,9233.35,10369.4,60.2247,267.634,580.367,25.5243,-112.651
478612,307329,242346,1546270,1045210,166401,5890.61,14519.2,-233.367,127.979,-96.7461,-84.249,-54.0598
784448,415450,349705,2553850,1306610,175287,6569.58,13672.6,-4.0302,-181.5,-72.3637,449.07,-452.076
463177,249117,270618,2001760,1397090,194500,5058.73,2114.42,176.14,-273.525,140.641,-86.7251,-604.62
1140090,484470,435697,2777990,1651720,265944,5442.9,17248.4,-380.107,156.496,-288.196,-299.34,-258.917
563887,342154,198428,1565000,870612,104433,4024.33,8171.71,277.661,-276.729,-22.6933,140.999,550.01
839546,431003,360028,2493270,1434780,207147,4748.81,12596.2,90.5601,-187.796,3.48367,121.139,-207.559
466518,277671,340731,2047790,1283070,211886,5276.14,6974.46,110.941,-144.682,-56.2647,10.4574,-415.706
635316,362781,353246,1995520,1188020,213071,7081.42,5603.96,252.907,-246.621,-190.905,-24.2059,91.3949
762969,324451,474839,3356450,2039290,302451,10338.7,2827.98,-175.051,61.148,-715.091,-182.916,-534.413
657578,317368,426418,2883120,1862660,289937,4932.35,11888.2,-82.4512,22.7399,91.5793,-366.509,109.477
826051,348289,328853,2063600,1009280,169885,5464.35,9343.46,-90.7366,-178.431,-220.036,3.8416,-346.749
1189660,561108,629070,4194300,2878770,365184,13260.2,16764.5,554.67,-854.816,-278.558,933.05,125.761
813058,361525,352641,2648610,1208540,158602,5812.25,9304.2,71.7017,-203.661,-245.65,495.574,-48.521
990147,428585,533878,3984260,1810250,235241,11385.3,15560.6,-181.908,162.919,285.824,110.507,352.78
797621,492657,363543,3117100,2287970,272536,8437.5,24960.6,-416.388,245.925,202.741,-106.775,149.765
675265,426766,358044,2372720,1667130,254976,13437.1,17954.1,40.6593,-353.145,-210.298,1421.95,-1459.46
623639,335710,382958,3228790,1898830,216871,7481.57,11921,-371.332,242.409,264.822,-55.6305,-804.711
911020,485493,476333,3330250,2033590,297246,10447.5,23576.2,83.4365,-666.943,-505.437,106.045,93.454
743445,363454,259987,1625870,963556,151793,3010.99,12358.3,363.213,-430.709,-111.132,113.883,-589.944
772786,465689,272169,1665450,1036310,170150,3490.03,10876.5,63.2678,-141.174,-100.207,49.9177,-114.078
754639,394577,532177,3600740,1821970,281777,7753.21,9011.15,-72.0598,161.118,79.8559,-402.993,420.26
910031,343401,544335,4112820,1535820,210904,8300.9,10177.4,-378.603,86.0818,-159.966,-40.6069,220.045
913814,548171,406772,2945550,1544040,222330,6357.46,17334.3,-422.634,138.771,-189.893,-57.6212,1343.25
756406,437208,320183,1995350,1317840,208096,4580.01,12611.3,242.763,-629.338,-240.065,322.731,0.490458
1432340,786182,860444,4194300,2866600,456342,20900,15154.4,-207.71,165.464,-325.962,-27.5615,-626.154
457579,340950,396883,2597520,2055240,320855,13676.5,4903.92,-277.542,329.239,46.6031,200.152,-1269.17
1094490,442335,728801,4194300,1954090,306262,20539.3,38817.9,-450.368,-30.3008,-29.9229,1535.04,-1909.93
409678,295096,122279,760046,558583,89721,2237.6,4773.93,-174.481,-26.5667,-46.3831,-22.8206,-393.633
642194,394122,262536,1504570,1139250,199078,6528.93,18333.1,-783.013,510.194,-592.539,-190.337,258.044
1154450,602730,452122,2413720,1443890,273534,8857.73,19872.1,-878.288,396.544,-450.742,-343.948,-129.832
1011180,561877,350888,2017200,1259930,226049,9055.89,18033,-400.62,556.467,188.799,-558.552,-333.29
1053450,649056,277655,2078650,1298290,167080,7204.59,9188.02,-483.581,345.989,-362.248,63.1736,-636.692
1181270,548025,811508,4194300,3011070,476792,14494.4,27367.2,-650.896,169.049,-907.92,-307.559,-339.497
1267860,571322,530514,3162980,1542580,267698,8614.83,25304,-43.6755,347.421,0.850899,-534.929,-842.854
865368,419159,357034,2177940,1140960,199592,9954.67,6470.2,-174.353,-276.797,-392.47,383.145,222.182
589037,322786,315492,1978060,1240650,196324,4180.45,14337.7,-247.27,71.4428,-39.6264,-441.486,-300.337
644992,405288,318662,2520540,1874520,232840,7464.94,10754.4,-462.866,123.702,879.63,84.5342,18.7266
633431,321638,232447,2384880,1391840,156396,3879.6,6060.52,515.3,-363.73,261.741,471.994,-1114
1038860,460579,478624,3535480,1813990,257060,8811.46,18723.1,332.658,54.5674,317.302,-544.351,204.865
797186,489315,247271,2132960,1590570,180165,2811.57,34365.6,41.3757,110.509,-11.8297,-37.4108,-222.558
840467,414151,347219,2379270,1603400,238706,9098.18,4727.89,-53.5989,100.76,-304.516,-426.659,-505.262
950367,442817,328376,2134660,988019,163015,2594,21438,-77.675,18.0825,-54.3963,-238.05,203.138
1119710,503448,419631,3285440,1365040,167442,5790.39,27909.3,-173.871,-100.966,147.115,27.0867,-1083.02
861333,414858,608120,3959050,2589360,404890,22141.7,25169.5,-456.589,416.933,-640.754,98.7153,2559.6
676870,321967,282607,1739260,750570,126221,7697.33,7384.61,-89.7674,131.877,148.027,122.732,1.52288
1116530,519984,403213,2639710,1198620,183526,7528.28,15548,-222.32,-112.973,-153.688,-152.645,-90.5568
820929,358375,332778,2158620,969324,140952,5456.86,8943.19,-315.206,195.495,-266.592,-221.82,94.2868
1260730,611241,504205,3560500,2044880,287780,8999.74,16451.4,-232.723,548.885,222.448,-594.874,172.996
996816,599570,575131,3490960,1991280,340986,19423.3,14099.4,0.250156,-7.03859,8.39493,-69.2896,1683.34
335550,228930,167522,1024420,610989,99144,3853.62,4035.99,-161.287,9.19733,-171.945,299.79,239.215
1078630,478905,711626,4194300,3034050,365362,10925.5,15756.8,33.5151,78.9688,-6.05187,-144.646,-702.024
687664,376462,331202,2063260,1220730,200819,4932.54,6435.14,243.454,-212.041,347.202,-106.847,-430.583
655087,397431,220081,1736810,1003160,126361,2989.73,10747.4,-16.5872,-202.7,264.595,85.8484,473.015
499374,328452,242038,2260930,1538750,160507,4192.74,18301.7,-54.3436,-412.17,27.0567,341.376,-417.413
1569140,723201,797089,4194300,2711500,402264,8771.1,32467.2,93.5628,-99.4234,408.647,-329.295,-259.827
663769,417750,254866,1825270,1106780,156035,4324.39,11181,-377.626,-42.0529,-312.185,111.909,-91.9548
458914,361106,245133,1415880,1158540,207188,10880.2,-84.906,-324.023,3.86423,-258.445,-572.216,2357.99
624869,365776,277592,1917730,1199550,173226,3615.07,10031.1,-271.236,563.59,140.807,-372.086,-183.416
606165,320583,235759,1492340,817238,133878,6412.26,6564.61,-384.528,113.3,553.027,-687.326,-129.887
528307,319006,254384,1557430,1013200,167882,3463.85,13694.2,378.048,-275.316,-63.0977,-492.307,171.34
929434,566353,568022,4194300,2471330,337302,8162.06,10718.2,181.313,-156.365,-280.226,18.2012,-362.017
390021,204161,270937,1831920,982079,148508,6065.99,3726.89,32.68,-199.242,-61.636,167.487,-143.488
963769,477288,454184,3603870,2074480,275273,6894.28,15833.7,-170.903,298.517,77.7104,-105.981,-289.122
600322,362411,292407,1746280,1199210,199405,3306.75,28027.5,-202.542,326.064,-232.6,-126.568,-125.266
993764,450435,539576,3760610,2130240,303733,8065.7,21546.4,-305.037,272.002,300.331,41.5826,880.713
1076900,513178,317435,1856030,864576,159311,5276.69,20380.4,-495.757,787.115,147.303,-535.453,812.734
918388,372948,480912,4002950,1923200,241475,3811.18,24988.5,57.5585,45.6789,-28.4601,66.7422,-82.5499
1103980,489508,557790,3618470,2143800,325176,8779.26,10767.5,-166.625,122.741,66.9256,-338.692,347.709
922114,512739,292342,1788360,1247260,205850,11358,11112.4,-126.174,245.311,367.379,-421.472,278.469
469106,248525,271422,1770460,1108410,169458,3512.42,11846.1,352.287,-314.04,-10.2632,-165.358,-51.839
598884,325379,397146,2684300,1638440,242224,7318.91,16728.8,-67.7203,439.651,-120.438,3.78024,15.1984
826534,521465,285204,1825960,1368130,211487,15739.9,11198.5,-110.948,90.08,85.5336,447.237,-53.4921
544451,339888,258459,1596770,1090170,175892,3835.71,10477.6,-6.17113,259.585,-221.451,-531.286,-456.397
863678,487117,456010,3006340,1684810,259134,7059.52,11030,-8.58019,400.086,-106.853,-274.281,304.874
753623,454944,302373,2274830,1477520,192194,4399.51,22738.3,-292.319,102.705,-289.974,232.57,-76.8846
599608,280234,414007,3025820,1578300,219120,12030.9,2016.19,50.7043,-368.518,69.1818,332.073,159.162
541075,374820,224936,1698920,1289360,171274,7111.83,10454.5,-116.418,62.6369,197.992,40.921,-208.371
722991,380086,221996,1302290,640620,119314,1795.17,16605,-458.095,169.363,-214.208,-91.1094,212.004
1163210,515974,422375,2586370,1477930,246441,8596.89,27209.4,12.3877,-153.706,-254.599,-90.7867,-466.682
1344290,550410,588606,3652350,1756120,282858,9240.38,22317.5,85.5076,226.787,135.368,-647.696,-575.182
691109,421641,329223,2100230,1278860,201722,5619.38,10892.2,238.366,-48.3246,-205.913,-40.3505,-33.9801
398489,239790,232620,1835040,1119010,136259,2322.88,13129.2,-143.008,208.54,24.2685,54.8493,2.79075
1082830,557187,499736,2924450,1344020,234606,8962.41,8079.47,-491.006,166.941,129.003,-144.737,-461.23
715400,386201,514202,3127580,2010600,312476,6389.85,22339.7,-965.573,793.359,-157.871,-532.337,-566.167
789423,400402,427978,3038260,1696190,236178,5501.48,13566.6,-58.8621,225.843,-456.527,-280.527,185.883
596034,375539,282335,1641500,1106560,191076,5900.48,11115.3,-32.1129,198.527,-81.4403,-333.145,-18.9611
1440790,813206,765106,4194300,2757200,482896,17558.5,31469.7,-382.181,112.149,-96.4987,111.754,-349.843
588661,336236,360132,2579230,1680680,236609,6839.5,7818.21,-225.01,108.798,-148.559,4.42519,-69.5883
1053220,464059,413725,3049750,1640200,228167,8309.42,19420.2,284.934,51.3435,-72.8938,-78.7038,105.032
1053730,525494,709325,4194300,2435820,342702,8258.16,31145.6,174.439,-110.201,-88.3463,39.8088,288.651
910095,531468,367390,2461910,1478350,225085,5422.95,15868.9,192.368,-420.144,121.038,-180.289,173.184
487006,293709,390881,2577600,1439850,217778,6423.93,11519.8,-12.9437,142.863,162.661,-228.802,566.788
774984,312842,280671,1713520,860365,137077,5598.41,11597.6,15.9671,-433.935,-368.929,310.923,210.283
887626,432588,323155,2223690,1122200,169784,3365.32,17999.8,569.921,-226.191,-695.047,-76.215,430.345
1102480,454995,574265,3369330,1545830,258774,9982.13,24320.4,-426.732,95.9887,-476.476,-557.974,-837.849
957366,475653,266119,1511300,696523,124311,3879.32,12643.4,380.28,-99.804,-36.6453,-668.827,33.1551
689228,449515,508390,3892620,2447260,317156,12445.9,13982.1,-114.374,-305.423,-264.238,242.921,359.8
559650,294644,258542,1462350,923818,167560,4222.57,8259.32,-26.7705,209.377,-172.718,-336.911,-139.58
578576,349866,219990,1552760,1080090,151629,4293.89,8514.14,-340.924,-146.45,-172.188,27.1901,-305.481
609729,413867,250168,1709520,1321230,194503,2134.25,9696.05,3.39513,-302.922,393.499,201.054,-23.4802
1514320,851816,602202,3567800,2046770,341308,15356,20721.6,-8.90759,-430.857,-132.378,-336.266,-765.622
959188,435147,408214,2616350,1143800,187731,5949.45,11874.7,-46.734,73.2829,185.434,-106.085,-744.171
826420,467585,363371,2416550,1445000,212435,12049,18363.5,-14.2994,22.4608,-406.284,101.953,-294.121
1304000,644118,789190,4194300,2731560,391060,13494.3,24672.2,-175.38,-152.304,-480.802,-234.38,332.877
351968,220317,177879,1735160,1231300,122497,1885.27,8592.18,534.689,-534.432,43.1706,124.763,-6.57393
603429,409342,172675,1202700,802448,117134,3914,13833.6,169.044,109.177,-398.68,-245.024,68.3466
519090,359731,200517,1163000,894289,154934,3226.29,8761.34,287.793,-496.23,-71.0999,177.674,121.594
710117,289943,521107,4113480,2061080,257474,5967.08,28546.6,310.717,-367.678,558.143,124.495,-358.94
1114860,644035,406281,2786870,1699160,242496,10406.1,29464.2,-530.496,-174.705,483.696,-214.684,-50.973
518824,325601,185556,1245730,925445,133229,3480.45,5438.36,-140.313,342.915,278.782,5.16163,-89.7055
867245,494771,400043,2775930,1694810,242238,4162.16,16054.5,-200.578,123.563,150.622,20.0414,-346.676
1180500,605000,551914,3902160,2997310,414000,19719,25762.1,-245.266,-157.924,-64.539,576.095,553.239
1439600,830583,635427,4194300,3252760,408288,8454.52,36668.3,151.673,229.72,503.029,-54.8227,-246.8
669183,385566,283942,2560390,1695840,182258,4091.13,9598.9,297.051,-332.16,-47.7158,361.398,-415.433
458186,335681,211257,1234300,958266,163248,6450.25,6766.62,-502.331,327.225,-210.44,-277.203,653.852
692588,460366,223913,1398440,984043,156110,3724.76,6937.93,192.015,-26.613,187.031,-416.056,-375.882
639343,335705,251593,1940570,1172010,143229,2992.78,12718,-47.2617,135.859,-291.803,218.719,-73.8269
1265410,587518,566591,4194300,1652730,226629,7681.75,17257.5,490.279,-290.093,164.312,74.8939,-456.527
839688,523353,341281,2247930,1520720,227953,4882.36,11431.1,246.43,65.3501,124.777,21.1884,-677.84
792051,348185,364196,2587770,1450340,208249,4779.12,13956.9,96.5501,-29.6627,-194.842,-107.012,-28.7243
559408,268960,262018,1673500,1061690,164381,3147.05,16340.2,-49.5193,-164.819,-400.954,99.9038,-976.227
720597,305804,519591,3294200,1774290,277514,9005.01,21756.6,-182.976,-250.488,-608.354,345.539,-585.361
1101060,429291,515947,4194300,2079160,257425,8775.04,33447.3,215.095,-101.527,384.658,428.144,-547.126
969356,430116,434776,3366910,1499560,184625,6755.74,21469.7,-221.393,69.881,-138.512,-300.018,-509.528
330748,294327,190628,1148080,1056800,177268,4048.74,450.54,-446.292,193.371,-129.686,-132.566,236.522
776618,458690,319185,2062650,1207090,186779,4459.94,10412.2,38.0277,28.7062,-21.1635,-447.981,80.1525
548523,299048,274035,2074450,1192820,160917,4133.66,22810.7,-711.568,378.789,254.973,79.839,-202.101
855021,436663,398864,2899250,1818140,240427,2648.75,18867.8,154.112,-54.8045,-58.7088,-378.303,279.776
767201,360423,313229,1832550,1033870,173955,1883.46,23555.1,-115.483,-65.6964,-132.539,-410.952,123.737
1096660,658789,647570,3974510,2563220,412227,11077.3,14341.3,-448.527,529.889,-166.646,-653.084,24.0337
819704,437586,274291,1701850,1069190,176126,10014.5,1430.4,85.7,498.719,331.244,201.868,722.606
624770,385818,177284,1323860,892755,124664,2390.23,7846.92,-261.336,-128.074,567.025,284.845,57.5211
475310,247100,249325,1520880,998582,169029,2735.69,14673.8,125.189,130.23,47.735,-190.709,-270.895
600802,382517,255115,1820820,1101950,151832,4270.79,6656.38,69.6115,18.0082,325.365,-200.813,49.8378
602872,331490,136366,1029020,616976,81104,2825.76,6592.33,28.0691,-57.8371,172.494,232.788,15.4826
1312940,573314,811809,4194300,2135740,351788,23936.4,25074.8,-10.2875,-477.13,-424.543,456.943,1133.64
647387,320965,252541,1473990,810870,138467,3851.91,9502.94,167.539,7.03845,-96.4126,-447.098,-368.804
969015,419597,343323,2550340,1205900,157653,6545.4,13560.6,-15.6116,122.407,39.1867,-388.45,471.072
898336,424172,518419,3959120,1864840,256695,9176.02,20838.8,257.722,-408.011,-230.891,-116.585,273.836
879394,486875,291318,1838030,930113,156020,3975.65,16062.7,-200.207,-34.6147,-50.1182,-572.246,226.965
899680,442012,541900,3865170,1969590,267944,6816.13,17036.3,103.193,196.693,212.094,-546.101,-245.372
845633,434288,555320,3250850,1980900,342069,9158.16,12182.2,-309.26,78.9264,-75.0749,-264.007,283.453
735273,424819,263282,1820510,1235070,179485,3508.22,8624.62,10.3828,-297.926,214.996,264.578,232.622
676652,406818,277020,2037970,1545180,208808,3867.87,20013.4,205.274,-548.457,-138.237,-184.545,-399.372
437601,247381,229309,2216470,1293570,133769,5404.3,11817.4,91.5318,-192.899,-187.164,491.291,-688.143
553813,339268,228048,1384190,927164,150591,4718.43,10571.8,-37.381,-303.463,-665.549,35.8887,311.689
1531970,819574,723820,4194300,2843620,411065,11815.4,24974.2,38.6576,-37.4625,-37.0471,-38.9518,977.544
1239270,681196,748802,4194300,2947600,435349,13728.7,16774.3,-193.066,-66.4183,158.195,77.0434,-337.651
516193,272886,240855,1622830,974054,143560,3026.53,10436.1,-360.551,380.562,383.061,-116.414,477.868
884776,479309,486686,3457130,1984210,286547,8627.43,16739.9,370.306,74.8882,-79.7358,-37.8467,-201.549
666825,330415,246456,1564570,882019,142138,2736.25,17510.5,-39.801,-159.411,253.747,-46.7437,-87.9084
755410,382061,491710,2834280,1590150,281670,7774.83,10995,-104.096,-238.356,-420.802,40.3813,-83.3862
912007,427840,475998,3051970,1640220,243522,8157.1,3386.12,198.868,-159.632,-426.167,-332.05,-235.461
1071850,466164,344649,2777890,1236300,164255,7326.21,15649.4,-22.8596,-12.5999,-165.022,123.047,196.383
863135,399145,570381,3364070,1716000,296256,9220.2,14169.8,59.7542,-166.925,-296.416,-124.195,58.2404
661682,301804,273155,1893780,999956,140877,1732.69,19729.3,693.568,-341.098,-462.409,-374.527,317.633
829670,401987,408915,2599320,1304230,206614,6521.26,8514.56,-178.26,269.09,333.988,-508.583,-350.629
657483,424141,232291,1585060,1089060,160709,5742.19,10400.5,37.0664,-543.955,205.014,368.374,-423.881
690221,395156,305858,1847190,1261480,210989,8283.6,3982.34,-119.851,-31.6197,51.5791,-241.273,1.88352
1072880,645920,551896,3755500,2271510,328765,7938.25,28065.5,-496.744,51.5655,-290.276,79.9228,-179.768
862607,348293,363250,2903870,1098750,132820,7940.92,10810.6,488.293,-174.53,270.164,20.1446,-4.30107
726227,259318,162925,991471,411920,65743,2204.88,8585.55,46.3588,-259.324,253.864,-4.75214,437.752
1472790,840027,693306,4090780,2336030,405119,18395.1,25680.4,-579.135,698.817,159.102,-804.982,749.23
629193,369149,355886,2622410,1369200,185334,5445.78,12170.9,190.122,-349.259,280.445,-47.0515,-91.3983
1018600,505781,453148,3525670,1599740,217287,7171.69,16547.5,249.112,-354.635,49.5603,107.014,-349.133
806038,431125,331328,1975110,1001010,173020,3997.63,14218.1,-361.269,177.628,-26.7576,-337.45,-62.3985
509552,315910,321037,2566280,1775540,219477,6832.89,9518.43,94.4047,-443.048,42.8945,402.627,-117.702
912594,471169,454071,2871660,1791310,288340,4902.3,20448.8,-33.0351,-255.602,-153.412,-295.04,242.369
715351,462274,311611,1847910,1218020,209925,3880.81,18192.3,-315.106,71.8976,-199.211,-280.769,-189.218
725706,431870,274247,1624890,936264,159206,4929.2,10350,-523.675,374.521,-72.0547,-81.7366,5.38867
408944,247602,375047,2229250,1365440,228199,9123.15,3149.3,-127.12,-73.4444,117.271,149.164,-16.798
529676,373065,230744,1429810,1106210,181610,7247.71,2967.57,-6.43573,10.1486,359.546,-153.154,139.218
980433,387910,334415,1985030,815389,143302,5773.18,3117.3,369.079,-1160.2,-486.86,523.814,-267.28
679968,351041,381844,2415710,1340400,217040,3814.83,18341.9,-47.5999,666.31,-60.4897,-673.956,-24.4795
1192990,437295,585346,4194300,1720320,261189,7640.01,25665.4,53.5372,54.2252,-45.9852,230.238,-534.714
790355,348920,630815,4194300,3269240,354547,21528.1,12874.5,-408.139,234.566,399.144,-849.268,1272.5
1125860,436114,612787,3949770,1696910,272262,8484.82,14630,-419.777,37.9661,-195.031,-271.156,-649.365
1167490,520200,659238,4194300,2144360,337684,9265.3,18214.7,-409.968,10.3593,-713.498,-348.891,408.672
1061330,482559,516035,4142610,2062850,283997,10320.5,10208,-261.354,47.9337,-39.4958,673.431,-687.432
824122,363094,335702,1929680,842579,149113,6075.54,9783.76,-344.112,266.62,265.128,-231.786,-508.623
611435,401009,302272,1753190,1049240,194308,5274.26,11870.8,-338.93,167.423,-264.315,-237.252,-998.245
1235980,663383,767535,4194300,2939820,471562,13556.5,38357.8,-492.453,513.293,151.356,-616.734,-681.652
900957,451433,600057,3663900,2409130,387460,7419.09,15213.4,-1.56491,343.307,-239.329,-318.187,-214.14
776440,404329,273749,1922500,1024710,150100,17027.7,4920.35,-870.057,58.5145,-343.416,38.1378,-316.124
628072,363558,371467,2282050,1378150,224224,8039.87,11154.8,-268.467,-113.971,-481.608,430.359,-150.471
1148630,574555,631799,3869120,2112070,337626,15745.5,21253.8,-495.1,506.361,285.208,-219.799,-239.097
635487,398807,273114,1542600,1101140,196905,7727.43,17855.6,-27.1768,121.49,-199.032,-343.102,40.4448
784694,513333,212418,1218430,863592,149995,6312.69,9768.95,-190.799,261.504,-305.755,-198.69,-403.819
738351,376618,343290,2260620,1318380,209197,4173.82,15318.8,-443.895,578.777,-309.679,-393.81,-29.9213
631858,400062,352018,2911220,2037130,243086,8574.81,3763.86,32.4783,125.734,404.557,-71.4411,-216.954
580258,359134,289143,2097500,1420560,196016,6921.25,14393.8,-206.995,-173.63,428.537,90.5503,167.153
1024460,534521,567321,3087970,1345270,258067,8406.48,9976.63,-410.742,248.139,-235.143,-401.44,-436.543
836032,341741,339048,2540970,1214850,167154,2909.52,21714.4,271.852,-680.897,-454.516,77.9401,-332.13
765803,502745,309844,1878700,1305360,219831,9379.91,3193.22,-166.61,431.471,-210.931,-308.238,353.889
654136,308658,202276,1428230,740376,100798,4806.99,5121.02,35.5767,63.7699,-84.807,-186.445,207.752
705201,433198,288940,1968060,1386660,203437,7700.86,15730,702.125,-1.28866,-88.9898,-312.498,114.489
781764,407431,466619,2719420,1356870,233306,7819.16,11928.5,197.919,75.6679,-4.6301,-417.697,-346.294
1401750,661949,710879,4194300,2211500,313948,10953.9,18767.2,-354.545,71.9361,-129.265,-242.607,-47.0979
1201690,473700,508435,2970950,1159640,202208,8404.62,11127.4,225.25,398.891,-184.902,-221.279,612.298
1043060,493361,403243,2415720,1081510,177163,6612.52,9537.05,-261.588,385.201,-244.096,-390.565,304.107
492534,297100,267612,1523900,1011760,183655,5000.42,3315.16,325.595,-287.478,291.872,125.54,-139.222
785764,438060,388937,2338360,1342010,239591,5576.5,6064.19,39.0301,352.368,-38.3335,-606.576,-92.416
1264290,603018,635036,4194300,2813480,345878,7317.53,38711.6,244.34,-219.825,297.322,-163.015,-1189.21
779636,423737,326671,1894330,1141930,200845,4435.19,11707.9,-15.5892,45.7479,214.887,-69.6966,-69.9305
920824,479187,415781,2526500,1461160,244151,5671.24,14012,-281.759,206.832,-723.577,50.275,-73.1558
1342900,675987,649789,4194300,2485050,353898,9674.77,16225.2,10.5022,-23.3948,-696.52,362.623,-239.735
1160560,528794,371988,2460900,1415750,211073,8274.52,17034.1,440.403,-438.706,-393.817,-8.23967,-417.881
549606,354119,231584,1492210,1130640,165918,5633.64,7183.12,-120.058,71.0054,-198.653,-296.808,-38.3244
970757,513746,442183,3797580,2206520,247267,6272.03,14974.6,-65.3887,218.146,-458.534,332.849,-703.356
854087,453051,311714,2016230,1293460,197136,5226.06,10363,61.8364,104.541,-18.6395,-370.71,-513.571
1179820,618426,650312,4160430,2502740,397260,14257.6,42136.2,-806.31,191.086,452.533,-1266.26,-1666.26
965863,417633,512102,3135430,1682030,272139,17903.4,11950.4,-512.667,268.464,473.055,243.642,-1492.13
1335330,601040,671871,4194300,2093860,292125,12393.8,22587.6,84.9455,87.9346,359.852,545.928,-301.397
804348,370351,183422,1145130,517178,82036,3477.26,6324.19,86.8568,-102.512,1.94876,17.0253,371.431
1656780,878234,809995,4194300,3699610,373745,20557.3,19225.7,193.326,-453.569,-348.23,-169.648,-212.409
638928,308400,254257,1782750,916676,132237,3825.27,13135.5,-52.5837,210.836,-403.533,-226.952,67.1668
936777,403947,343235,2398490,1207730,188712,7994.99,14218.5,-337.466,223.425,-153.485,215.839,-26.276
856561,443893,459298,3278190,1713650,235249,7680.82,5730.76,12.6265,189.786,131.332,-104.142,-620.154
671148,398004,378227,2216470,1353220,230568,8216.72,7090.53,170.238,-473.532,182.392,382.823,-256.374
1132930,464047,552604,3481370,1386830,230771,6704.31,13497.1,44.1774,400.999,-32.8409,-515.265,-100.423
680594,418719,455095,2959890,1989740,305965,10157.5,18489.1,-259.901,-132.396,37.1184,413.537,-111.576
343891,277227,126126,833367,697167,105502,3904.31,2514.92,36.2752,32.1101,-24.3331,-88.9712,388.043
840194,508842,412027,2425380,1567750,269881,4318.61,19866.9,-567.635,566.65,-256.236,-594.361,404.296
605330,369799,247167,1399950,895041,157665,4525.71,4577.26,369.836,-11.2919,-212.923,62.7453,493.02
385709,224426,220995,1267050,758959,136147,2775.12,7496.79,-316.918,267.046,-241.923,-129.332,-22.1685
