FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
318602,1283.59,113566,3304.72,3811.36,2380.99,4847.52,287.429,1923.18,2.6321
1156370,3187.04,1132270,35414.4,38742.5,26796.3,36627.6,20761.7,15838.4,2.63212
498737,1869.13,179085,7078.49,19697.8,9832.68,73093.6,588.729,15040.2,2.64642
526100,1957.35,274139,10168,18126.8,10683.1,17682,4617.09,11934.5,2.65142
1759850,4681.23,997001,24410.6,88856.9,93090,98594.8,8350.89,40316.1,2.65216
456552,1840.7,141566,4166.75,11420.3,10808.9,40081.9,4034.03,14533.5,2.65491
1671620,4571.77,714614,178081,93481,75533.6,413103,5526.91,127571,2.66449
1460440,3819.93,428273,47700.2,52264.3,61776.1,93195.9,18.5212,16267.4,2.67316
514824,2052.11,304216,9596.21,18951.9,14445.6,72576.6,3015.5,10941.2,2.68352
377915,1451.16,74290.4,1852.96,2833.5,5182.96,2904.28,876.937,1571.96,2.69349
1312770,3930.37,428950,16512.5,56563.9,58771.1,108471,-1313.58,42310.7,2.6973
515807,1948.85,220463,5494.7,21765.8,22339.9,56299.2,59.8882,18450.3,2.70386
364396,1430.06,103056,4163.62,9431.34,6092.3,38229.2,588.096,5924.57,2.70524
414905,1628.23,238195,2680.67,3381.43,7035.98,317.263,926.09,796.626,2.72458
902902,3623.16,305744,8878.71,42388.6,29882.3,65861,-2103.76,10515.5,2.75278
961980,2683.58,397819,16860.4,37518.2,45222.3,127157,18004.7,31577.7,2.76426
853922,3474.2,214496,14948.3,29165.9,27620.1,115751,2511.72,22853.6,2.77706
898374,2742.27,341558,12226.5,27876.3,50262.3,92207,4380.9,18389.9,2.77958
704058,2567.8,245781,5144.27,10288.9,25442,35123.1,6284.54,18490,2.78344
1147340,3273.96,553570,19193.7,48176.4,28459.9,173918,-1766.26,19240.7,2.80258
525260,1910.96,304050,3857.48,17988.8,11290,6328.1,4078.96,8125.99,2.80532
