FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
733024,2053.65,6464410,1000.68,20446.6,5484.25,-6397.51,7838.95,13095.8,1.81026
5554200,9585.88,28096900,34745,263226,68102.2,-85420.1,110029,173227,1.81057
515136,1946.55,166006,5535.1,26414.6,41872.8,79122.7,-1396.05,15258,1.82407
408845,1572.29,88101.8,2603.31,5806.2,19329.3,35360.3,2158.39,10474.6,1.85547
622237,2439.99,159986,8291.81,38013.9,74689.4,65994.1,7827.22,16133.2,1.89782
1142900,3710.92,570146,16483.2,75417.3,87953.2,218164,20831.1,40594.5,1.90792
535072,1977.91,409971,6529.45,20095.2,15110.1,75962.5,16561.6,6430.22,1.91378
440066,1475.61,198024,3255.57,6732.48,42930.8,20592.1,22314.3,6794.52,1.92733
955726,2896.14,202308,7373.14,31045.5,74401,96303.2,-2860.53,56598.6,1.93272
306835,1226.76,87543,3654.54,8338.95,16329.9,27729.3,2610.14,16408.1,1.95504
523620,2103.22,280093,4138.17,6005.32,18093.1,19543.1,1811.8,2719.77,1.95966
572917,2096.19,215498,5431.4,44109.2,57106,111752,17220.4,7346.14,1.97186
1573720,3128.57,4455380,3725.62,32012.9,8268.87,-9914.79,13861,13539.1,1.97661
907244,2141.35,2938530,2843.91,18686,6163.95,-7564.41,9020.23,11968.8,1.9768
2994600,5296.15,14136300,9163.34,109714,23180.6,-30049.1,31906.3,64462.6,1.9836
4303100,7510.29,28633600,23690.8,230777,50624.1,-65654.9,71870,149584,1.98552
911687,2746.5,397183,13593,33273.4,41967.1,78223.9,21179.8,29939.1,1.99868
3985100,6922.14,15801500,15551.3,170653,37810.5,-45863,52744.7,88282.5,2.00294
374633,1387.89,156976,3922.43,3201.06,16119.8,18799.4,-278.453,8401.35,2.00339
422916,1688.5,145419,4507.02,12894.6,25216.3,15129.9,505.637,8869.56,2.02178
427986,1488.81,120363,4459.97,7462.43,23492.2,51300.8,13969.6,22111.9,2.04274
960449,2928.82,263639,9795.31,35517.7,49873,113397,34533.6,38686.4,2.0437
2832550,5138.49,21997900,13997.2,129382,62502.5,40533,38184.8,86206,2.05577
630038,1894.58,272878,5929.58,15282.4,45720.6,60732.5,540.419,24796.8,2.09129
653065,2334.2,197353,5043.17,25456,55153.8,141441,-3158.76,26417.6,2.10656
571212,1826.55,209123,3062.19,6933.88,29716.9,33906.6,900.356,13532.8,2.15053
579798,2004,116732,4206.59,21738.4,62241.3,37387.6,-795.376,12551.3,2.1591
319002,1254.79,162436,4169.28,14802.6,17857.1,37716.2,5005.68,11128.6,2.19102
336756,1322.11,84062.5,1591.58,1318.91,13317.8,5553.02,1607.51,10651.1,2.21939
455137,1653.16,102302,3767.32,18291.1,68063.8,42865.7,-426.281,12915.3,2.24398
1810960,4215.37,1183460,27568,61909.3,169367,250597,9228.66,46469.1,2.25003
2076080,3830.91,8656760,4563.87,58678,13168.1,-15903.3,17831,35509.8,2.26056
425586,1715.69,249692,2032.38,6538.62,9667.85,14907.6,2342.59,5417.18,2.29705
417696,1593.16,98828,6969.04,12762.9,32718.5,51273,3724.78,16848.8,2.31996
5461170,9415.69,21368700,23170.4,278432,59947.2,-77762,97905,117866,2.32004
524294,1673.76,280639,3856.37,12719.9,19093.4,55677.7,2908.32,5492.23,2.47936
388537,1434.54,124564,7748.18,9177.62,16821.2,25957.4,13792.4,17002.5,2.48086
1778450,3417.06,7061100,4112.39,44318.5,10392,-11770.8,13885.8,23480.5,2.55087
1361600,2779.09,3959490,2516.26,22004.3,6010.44,-6809.03,8909.81,16623.3,2.59862
249534,1020.72,71070.5,1249.38,7727.98,12441.6,15559.1,6958.57,888.309,2.60572
1363480,2899.24,6421890,7865.63,36224.7,13033.8,8516.28,11532.4,23271.7,2.60874
1543760,3095.93,3225420,4438.47,32405,8390,-9986.57,11107.3,15937.2,2.62343
2075350,3821.85,8232540,5749.11,68842.3,17837.5,-8570.93,19981.6,36623.9,2.62481
642589,1958.83,721169,4445.34,24987.3,21260,47743.5,10926.9,15801.4,2.64525
3795300,6676.55,25956900,22032.1,202127,43021.4,-55079.9,62137.8,132406,2.69661
393821,1519.95,79064.1,2450.38,3299.67,11217.7,16094.7,34.9582,9532.29,2.73733
2883360,5075.01,11739900,11826.7,108656,36216.2,-13307.8,33205.5,61283.6,2.74455
585162,1750.1,3143100,2414.8,9706.03,3675.33,-4502.66,4870.77,8774.44,2.9719
1889130,3610.96,5037220,4200.27,54133.9,16419.6,8718.21,15470.4,24035.4,3.00898
639443,2365.64,190754,6175.01,19750.2,19255.9,70131.1,2869.68,13089.3,3.05048
2918490,5165.19,20029100,8920.99,85708,24828.5,-29763.8,41279,48105.2,3.07611
9872040,16849.8,1925720,-932.874,31776,9705.46,-7922.22,22358.6,6152.37,3.07712
2563970,4962.76,1729650,-273.891,54366,7488.04,-8345.01,11771.9,1492.88,3.1462
6109870,10529,37708000,38665.9,51562,96846.8,-127890,167116,488357,3.14845
1203530,2961.35,456700,15401.3,72958.2,131491,135888,16957.3,49673.4,3.14908
4188410,10089.7,2564840,55749,255463,213406,525931,47874.2,80866.2,3.14997
840532,3078.61,206923,10710.6,52691.9,61893.3,79056.5,2930.88,18912.9,3.14999
651470,2484.75,115680,4798.32,24257.3,25306,55708.5,7345.13,11858.3,3.15009
2149510,6045.39,1376750,32209,102774,189118,274086,17385.1,40329.6,3.15011
