FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
569138,2025.74,338970,10565.6,36750.6,24737,102856,18019.3,14479.4,1.22319
1220650,4473.17,451074,16802.5,78825.4,66842.7,146888,1695.45,36678.4,1.2286
678751,2104.3,177183,6154.33,24150.4,32688,62056.5,-3096.58,11939.2,1.42687
967588,3141.52,359324,11891.8,60837.6,48620.4,159096,-245.058,20280.2,1.47375
364125,1373.33,1998220,813.322,4613.55,1373.31,-1549.09,2667.37,2578.71,1.55228
401148,1523.37,95991.2,2345.72,5376.19,9388.42,3898.67,-262.605,4905.21,1.56556
337429,1381.76,150409,20008.5,25335.7,27566,53208,-805.795,9951.4,1.57623
659982,2179.11,136585,3625.63,7248.28,21723.2,30012.6,-1237.15,1618.54,1.78913
330835,1308.25,424942,234.533,46819.3,428.467,379.742,-262.188,866.285,1.79309
361099,1464.81,233332,3823.82,12776.3,25751.6,29887.2,1172.36,4841.25,1.86687
370067,1320.67,195373,3837.11,6032.26,14095.2,7998.5,9322.67,7784.22,1.97131
345325,1283.06,70023.7,1348.13,3223.93,10722.1,9425.63,-266.082,1359.19,1.9868
586544,2285.75,290781,8285.11,43528,39720.6,88117.4,494.636,22784.8,1.9909
512050,1753.03,165436,7135.77,13329.1,19791.9,38128.9,4022.34,13507,2.12375
371285,1363.18,131593,3252.76,6868.22,8722.01,15173.5,2563.59,1907.89,2.12699
397551,1557.59,122535,4075.58,2261.01,2031.15,1000.04,616.526,529.797,2.26269
565397,1952.91,332493,11261.8,42623.9,72046.6,80348.3,1891.75,14401,2.41577
1078870,3214.89,282964,10921.6,53997.9,108627,120642,-2974.54,18360.9,2.41941
810150,2424.35,673378,21618.4,35482.4,58315.1,140070,818.739,51156.9,2.63251
1782010,4988.78,1165970,21348,75010.5,65918.3,238032,11959.4,49902.4,2.67988
542882,1659.08,169529,4785.94,3980.11,18261.5,16170.3,451.721,5080.59,2.70593
1104110,3528.46,244359,9636.48,24621.7,25373.3,73677.4,358.426,6758.67,2.74988
2770730,6745.54,943557,37220.4,183684,91670.4,435301,8390.21,29727.5,2.75008
648922,2510.34,276225,9968.76,54212.4,22542.4,115658,-940.904,7569.2,2.75008
358340,1420.57,101822,2933.29,10707.9,10966.3,32996,854.82,3644.54,2.75024
516124,1845.92,210160,6196.95,42561.6,31724.2,100860,384.078,9154.75,2.75132
1315330,4206.94,703166,20331.2,165552,65080.4,306784,13817.2,33432.4,2.7517
405485,1474.95,154391,3430.43,9292.32,12564.5,20510.4,1300.28,3957.66,2.99429
6409740,11020.5,36221900,46169.6,339004,94754.4,-106454,145379,209782,3.04944
7045890,12137.3,44776300,64443.3,138696,110209,-138288,188642,241611,3.05348
386829,1430.21,212435,3320.94,3069.21,20717,9593.64,-403.365,3620.56,3.14047
369729,1405.19,121525,4659.38,6586.26,11940.4,31485.8,1519.29,13331.4,3.14465
461174,1634.33,61282.2,2753.86,2190.75,14961.9,6214.17,-646.775,3027.86,3.16478
320482,1254.87,92936.5,2573.22,8534.44,5773.94,19519.6,1446.03,3007.99,3.17055
1547530,4550.93,534236,22488,79895.9,129903,190062,-6339.46,44645.5,3.17567
989856,3251.34,309559,9394.07,45657.7,78163.9,85258.3,-1782.44,9591.07,3.19036
871649,2535.59,197998,11607.8,28942.4,27651.1,77293.7,-1834.54,13894.2,3.19846
515534,1971.15,257300,9893.8,25289.3,23732.5,52895.6,2895.37,7169.57,3.20385
522556,1794.95,219786,3344.95,14319.2,25048.9,27152.8,1436.17,1969.06,3.20515
723529,2665.54,240378,6789.21,29458.3,32727.7,85048.4,2475.39,10334.8,3.22102
3640380,6692.65,1145380,10222.3,84495.4,57991.1,90173.5,20162,18518.4,3.22172
8260700,14093.9,10511500,-2133.77,191536,26115,-30494,55681.3,25188.1,3.22194
307905,1259.36,138574,3725.23,26413.8,22070.8,38484.1,-1926.71,11351.6,3.28691
1179950,2458.39,1902520,12831.2,33514.5,39642,102543,1962.59,24264.7,3.32335
865875,2762.99,181124,6218.54,18662.5,41710.4,49613.7,418.486,22990.1,3.67274
1766080,3450.86,7183380,15001.7,60793.8,39502.7,67163.4,10015,48136.6,4.40877
11913400,20331.1,1248480,-741.986,20145.8,1389.31,-2981.17,1167.15,3148.27,5.08668
2081200,6482.23,734459,102597,106063,93866.8,377079,2082.11,45757.9,5.20353
2625240,6848.27,1912630,69790,282950,182421,487491,32629.4,102199,5.21403
778112,3059.1,328524,12174.1,62281.9,63227.2,131176,35514.6,19334,5.2283
300451,1186.27,636831,4089.91,27387.9,5034.16,1936.44,3379.42,2558.45,5.23657
1374770,3529.65,901554,16283.7,64143,43843.1,97850.2,20706.6,27757,5.23671
1920630,5422.27,1470960,77522,157087,144299,457686,2887.12,89887.8,5.23725
413588,1433.43,139950,6184.09,7821.07,8903.92,16544.8,6091.03,10861.1,5.24065
469412,1766.05,137760,3664.01,6240.19,20046.8,17033.6,201.341,9150.36,5.24885
289034,1180.63,50746,2249.27,1580.66,8924.95,15542.7,564.162,6260.57,5.25031
10981300,18754.1,970760,-1797.11,39286.3,-563.01,686.74,1584.45,-527.979,5.26076
583496,1965.82,235107,9041.62,46863.7,31462.1,81292,1712.98,8746.33,5.27093
878468,2440.35,354676,14612.7,46009.9,31051.4,130958,8226.26,24018.2,5.27429
375476,1432.99,89100.4,9343.86,4879.31,12673,33766.6,-26.9823,7055.01,5.28211
447451,1783.23,123246,4444.96,14942.5,21158,23870.6,-115.815,3756.41,5.28589
515699,2019.38,120769,4361.3,17800.8,20522.1,61738.6,-1850.22,14044.8,5.29188
561725,2023.27,137918,5860.22,20571,15254.4,53913.8,582.763,7004.07,5.32003
2188530,5943.81,587198,24000.8,69366.4,154564,116344,2484.92,42526.6,5.34819
458089,1714.38,198817,8230.52,18273.6,18035.9,68926.9,1521.8,10385,5.35121
928392,2835.26,314054,15871.1,37278.4,47090.8,65882,6934.17,23993.5,5.35279
575086,1673.47,181281,7725.71,22382.4,30374.1,66173.8,316.675,10305.5,5.36818
337347,1377.27,79578.7,4258.61,27081.3,34370.3,49651.7,743.05,3296.51,5.36838
353856,1434.98,93117,3757.36,17877.3,25766.6,52053.9,-615.065,7560.39,5.36848
481312,1746.06,193500,6534.95,18285,17038.8,71919.4,137.06,12085.2,5.36848
549156,2003.08,182596,6077.16,19212.9,13407.9,46410.8,2267.21,5097.78,5.36856
619667,1951.46,455512,15027.8,51414.2,53402.3,134380,10859.1,19204.3,5.36872
1351250,4031.14,590758,18427.8,54156.4,133767,78694,582.933,11933.6,5.36908
354789,1378.07,81992.4,4612.4,15531,17844.1,34519.3,-422.956,6479.95,5.3691
493632,1742.69,136341,4914.32,12214.8,9346.2,35711.2,827.851,19348.7,5.36926
1175030,3539.9,544656,15829.7,63119.3,50610,190088,2870.16,12331.3,5.36936
462423,1535.05,221386,8376.34,41199.3,34260.2,87360.3,2712.05,29293.6,5.37034
623858,2177.81,199909,9064.92,28471.1,31335.7,58231.8,2849.26,19452.4,5.37825
439066,1719.88,143046,7103.7,18920.1,22664.4,45685.6,-3574.87,7063.51,5.37889
467017,1776.1,101630,3202.76,28940,19062.7,49574.9,-1922.07,5487.8,5.38167
1495500,5019,475189,27386.5,68421.1,67041.2,181631,5078.87,19688.2,5.38457
538594,2050.02,162674,6227.56,12685.5,11849.2,46544.6,-848.535,10451.3,5.38459
494240,1838.34,239211,5318.78,16955.9,8518.41,43784.4,382.42,13436.9,5.38479
304224,1245.11,170890,6376.47,30172.2,30922.4,69333,-484.624,17230.9,5.38491
418578,1549.97,267683,13088.8,28916.4,32728.1,83470.9,436.102,18225.5,5.38493
593655,2344.94,138257,6990.98,15866.4,20048.1,66201.7,-382.13,10508.9,5.38547
592357,2089.84,280930,11108.5,27509.2,22552.5,94255.3,5842.51,18631.2,5.38557
460483,1883.06,203735,6712.71,11771,17794.7,48487,677.365,17699,5.39215
511805,1992.06,135396,6483.7,19494.1,21566.6,50311.6,-571.569,6222.2,5.39537
525810,1940.99,227800,8273.75,25815.6,27265.5,74409.7,-1160.83,14023.4,5.3964
1547570,5104.6,588439,19406,79595.6,75561.5,203760,-220.584,36698.4,5.40868
1414030,4358.5,642078,27396.9,98681,80878.3,221080,-3378.6,46488.2,5.40932
871361,3273.1,228408,11996.4,36262.8,48784.8,137516,10802.4,19104.6,5.41214
406269,1486.25,108412,3359.88,12274.1,12847.6,30872,456.541,4367.73,5.42195
566455,1911.53,137259,4400.27,11466.8,35816.5,23785.7,-41.0076,5244.54,5.42205
731446,2758.22,217732,10699.9,32140,48139.6,84006.5,-2452.01,22782,5.42547
807644,2796.43,398592,12019,20408.3,35957.8,102091,-196.256,28835.6,5.42555
493266,1673.55,273522,6363.76,24867.8,34052.2,52202.8,3756.34,5649.98,5.42559
1793250,4365.7,597425,21970.4,103288,153957,172646,-2612.64,41993.9,5.4361
1350160,4465.64,610852,20275.1,54624.2,47004.3,174622,20307.5,31143,5.43632
367641,1416.09,101623,5987.59,11293.2,11833.4,44446,-1860.7,7952.89,5.44028
1285350,3758.67,459395,18974.3,78066.2,67043.1,152971,1128.89,35937.2,5.45713
577313,2098.9,497141,6915,10877.4,26134.5,30775.8,1873.91,8854.65,5.46733
1025530,3277.26,385621,16282.5,50534.2,53748.9,129211,1619.07,29405.8,5.46849
