"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.10506e+06,2522.26,2.77066e+06,6476.2,23413.7,4433.7,765.3,7933.7,13346.4,2.04781
664125,1963.19,290049,9418.5,8212.2,17797.4,30302.2,12785.7,9981.2,2.05861
533052,2103.16,366620,14248,23404.2,17556.9,40556.7,19553.2,19066.7,2.09188
913869,2992.76,448802,59906.2,44349.8,104105,195130,68331.1,106505,2.09199
365567,1481.2,103368,24710.9,7625,13296.3,30043.8,11749.3,16369.7,2.09205
1.61473e+06,4267.97,856871,36530.8,276751,30198,95255,66616.1,48193.7,2.09207
938526,2429.35,589177,30152.6,51289.3,58437.1,122667,43400.8,41569.4,2.0921
358817,1329.45,121080,20627.7,19204.7,22537.2,60607.8,23090.2,38283.9,2.09218
1.53972e+06,4554.35,669623,59296.4,85786.3,104020,189423,74569.8,97729.5,2.13425
582385,2075.54,287812,23945.2,33769.4,27096.6,78988,31735,36169.2,2.15601
551463,2068.55,167307,21582.9,16673.8,22846.2,79778.9,31174.6,37412.7,2.1578
2.56848e+06,4905.49,2.01781e+07,59434.3,131764,32182.7,16976.2,52059.8,101717,2.17206
654780,2154.38,177313,32403,24340.2,27850.9,77172.2,75967.2,63944.2,2.19709
565115,2040.7,241110,51331,36904.2,36727.4,114140,43181.2,42284.7,2.20805
610409,2218.09,411114,26525.7,32544.8,54595.2,127357,57002.6,37100.8,2.21487
805547,2687.54,365022,14146.4,26924,26818.3,64677.3,22594.8,16470.7,2.24299
516876,1797.19,173751,29430.8,21464.6,22949.5,53213,20705.1,27728.7,2.27652
1.21379e+06,4034.29,687732,68696.1,64366.8,67017.6,261764,99611.8,91603.4,2.30544
759376,2116.96,2.56129e+06,8388.2,10892.7,3514.7,906.3,5511.2,12658.9,2.31383
461320,1676.96,194925,11573.5,6554.2,3860.4,8850.7,10547.7,13082.7,2.32214
483518,1701.12,186692,15237.2,24151.8,17394.2,64102.7,25617.6,21688.3,2.32435
418338,1643.16,140718,19604.5,16012.2,24109.9,49198.7,16802.2,33701.7,2.33432
658995,2579.86,201465,38358.2,34182.8,42236.7,129854,46955.6,55629.8,2.33687
692284,2400.25,688310,33749.9,28999.5,36826.8,95238.8,36693.8,34515.2,2.33708
1.02956e+06,3028.13,483721,58509.8,51504.1,71328.5,189396,79677.1,88127.2,2.33931
547148,1955.08,266709,28398.1,31589.3,23733.6,64433.1,29862.3,28453.9,2.3684
322980,1310.93,103574,24199.7,13582.7,14844.7,39670.3,16212.2,20019.4,2.3895
741231,2265.62,408637,17822,22985.7,48493.9,105085,52098.7,26511.2,2.49277
2.151e+06,4500.14,1.47688e+06,116068,117480,126766,443852,186335,214063,2.50865
362971,1392.57,134556,9636.9,8012.5,14970.8,29564.3,12879.8,13415.7,2.56077
332792,1306.55,155507,6639.3,8715.1,7245.5,20767.5,9995.6,8365.7,2.57915
304905,1184.46,97006.3,7690,6551.2,6842.4,18707.2,15753.7,10049.7,2.61755
622117,2008.45,209729,11714.2,14419.3,16093.7,52053.7,20131.6,15402.8,2.629
731976,2239.74,254688,28452.4,37343,38475.8,141843,50402.3,38655.7,2.64566
463660,1800.62,155091,16283.8,24386.6,23640,85000.5,29149.6,24103.2,2.64566
451482,1579.25,110272,10896.1,8056.8,11457.1,34363.1,12478.8,12802.4,2.65563
348488,1364.53,131924,10102.7,4885.7,13381.2,21940.3,8219.2,18790.4,2.68814
330535,1345.95,64974.3,5043.5,3789.7,7850.4,22187.2,10185.2,7077.2,2.80142
984344,2478.58,441853,35004.4,33168.4,37405.3,124302,53674.5,58940.9,3.08219
296227,1173.98,82209.1,4670.4,1201.4,7071.8,16857.8,6641,6752.4,3.14024
438134,1676.31,41634.1,3032,2100.2,5958.8,11579.3,4724.8,2646.8,3.21317
271634,1105.64,183294,2973.4,4745.4,6349.8,19464.8,7129.5,3874.9,3.33325
766774,2529.43,232504,52268.5,30601.2,35985.3,114627,49489.3,31571.8,3.36066
676114,2711.32,172782,23070.9,21036.9,27550.8,77587.8,28636.5,40092.9,3.38837
934137,2646.87,272960,39154,50163.2,53672.8,141417,58585.8,67605.3,3.39073
492328,1830.16,216767,29961.9,29836.4,37233.8,93202.3,39201,53263.9,3.43051
305176,1237.05,79630.6,6503.5,10452.7,11506.3,23058.8,12807.3,11210.8,3.44158
980785,2421.32,773724,32517.4,23184,74114.9,113690,43433.4,44979.4,3.47358
855221,2985.63,452107,50388.4,45824.4,112734,154446,57540,46053.4,3.56217
338087,1355.18,100520,8000.5,3653.7,13602.8,21674.3,6012.3,13253.8,3.57532
404296,1433.08,245378,10453.9,5801,35913.4,50489.2,14299.9,18772.9,3.57539
390614,1448.27,176441,4004.4,8612.4,24103.8,48643.3,23034.5,5502.9,3.67146
621417,2109.57,171483,19755,21418.2,26509.3,74434.8,28478.8,30205.3,3.72936
496853,1919.1,243372,26322.4,20190.9,22508.8,56234.3,23163.5,50867.9,3.8236
779174,2220.66,400211,19115,18922.2,26199.3,70483.3,25291.3,21463.8,3.85741
985922,3180.87,326627,21717.4,22840.4,22197.8,87020.8,34091.5,30880.9,3.9689
545302,1800.09,339614,20735,12568.2,20420.8,41504.3,24758.8,30048.8,4.02475
1.98581e+06,4314.57,2.32218e+06,108228,74951.1,82203.3,198902,86830.7,104224,4.14797
377796,1418.62,74360.5,3266.1,1522.4,1505,2607.1,2682.7,2718.1,4.15622
342759,1365.82,175146,2567.1,1177.6,5999.3,8955,3098.2,3126.2,4.26574
628148,2099.35,182782,15996.6,29026.4,35545.5,93621.6,30544.2,25350.1,4.26873
417770,1442.45,151037,8520.6,5236.1,12337,21438.6,8062.1,12893,4.28208
390497,1499.2,167377,17157.4,21034.2,26011.9,73039.1,31498.8,31600.1,4.30207
789356,2848.78,284886,29665.1,25710.6,31906.8,109187,38085.7,47471.7,4.31691
423640,1518.59,94979.5,9935.6,13767.9,12789.5,31053.6,10737.7,15040.1,4.31965
601910,2124.6,334479,15923.6,21286.6,25302.3,58541,24703.7,25840.2,4.40158
347486,1408.65,141482,7046.6,7808.6,8598.3,21808.5,10383.7,7331.7,4.46433
473665,1706.9,147159,16809.6,13688.6,26931.3,61049,25529.7,21947.7,4.64311
307412,1244.38,94533,22860.6,7296.1,11064.3,30742.5,18401.7,20294.2,4.73511
