"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
358348,1407.4,93723.5,12232.2,14953.1,13955.1,41956.2,14049.2,16123.7,8.19871
1.01091e+06,3147.33,415652,29939.5,48457.7,58712.4,140385,46620,31369.1,8.23787
413377,1569.49,125866,39090.6,26889.8,28070.1,73264.4,25494.1,19294.1,8.27399
906183,3036.34,371310,32664.9,60477.6,54828.1,173584,59831.5,43235.3,8.28856
343454,1372.44,63334.5,4263.5,6771.2,9050.4,28503.3,9613,5408.1,8.29635
621549,1852.91,325517,10636.6,14364.8,32885.1,65122.9,21540.1,7434.6,8.30992
643948,1973.27,173141,11290.5,11238.7,20594.9,50201.3,17912,14736.6,8.36255
520664,1819.86,170322,12450.2,23793.9,24249,71646,27274.2,16288.4,8.42205
508039,1848.88,331973,7732.7,13455.8,17822.1,32467.5,10616.2,7654.3,8.44286
2.36569e+06,5243.44,4.07983e+06,124781,286608,241348,805552,271134,167527,8.44389
326366,1232.33,87207.9,4421.6,5114.2,6814.7,17732.9,7545.1,4724.9,8.45836
929783,2931.26,291876,28131.9,45947,52890.3,178374,59603.6,37000.2,8.46458
1.24649e+06,3549.44,615252,37451.3,67084.7,58473.2,174745,63091.1,47739.1,8.46823
410234,1467.95,157154,5506.8,8328.1,9993.8,19425,7831.9,4837.3,8.47553
1.30556e+06,4049.14,544550,40177.2,92112.4,79018,205097,66848.7,44161.4,8.49077
488983,1747.44,232475,14782.7,15394.3,17646.6,41720,13780.7,14527.3,8.50304
304800,1224.82,89919.9,5047.4,9214.6,11670.7,28473.8,10326.1,3891.4,8.51136
688015,2599.19,227257,19231.6,42596.2,31391.2,88793.9,28786.6,24341.9,8.5447
808366,2900.05,408951,69288.2,61229.4,56839.5,190106,68020.2,36536.9,8.6932
269834,1109.07,80232.3,3588.7,5948.3,8897.1,31199,10682.2,3843.8,8.72041
325292,1279.77,153133,3507.4,8746.6,11087.2,21588.3,6646.1,1999.4,8.73597
4.23039e+06,7826.57,3.90909e+07,170936,49661.9,78809,8164,135341,261261,8.77987
2.09976e+06,4044.51,2.75758e+06,18514.2,65914.3,24045.1,57009.5,32688.2,23441.3,8.79779
8.30287e+06,14275.5,3.00415e+07,37334.4,239038,77453.2,11168.3,149872,82688.9,8.79858
490516,1608.45,240270,12690.2,10728.4,15101,34391,11730.2,15644.4,8.8259
1.97116e+06,4852.92,1.20895e+06,116791,103832,154288,343717,110197,72430.9,8.8765
693234,2172.88,299186,21587.7,35880.3,39961.6,111262,36455.7,26276.8,8.883
588851,2178.09,288564,43363.4,45440.6,58454.7,162079,55574.6,35189.4,8.89212
2.05212e+06,4944.13,1.35169e+06,1.18454e+06,127284,135961,357594,182524,150559,8.90657
720704,2327.49,298194,26004.4,51653.5,68789.8,163822,48793.6,26879.2,8.90675
1.26758e+06,3239.12,595469,54167.3,91568.2,125672,310499,105739,64183.1,8.90675
362968,1274.23,153032,11913.2,21594.4,22005,65653,30923.2,14602.9,8.92738
436719,1703.9,211680,15917.7,12768.8,19205.1,54598,23391.2,21502.8,8.93194
790894,2443.56,354938,29258.4,51778.6,52159.7,171556,53415.6,26317.4,8.94466
